Player,Pos
Aaron Rodgers,QB
Ryan Grant,RB
Donald Driver,WR
Greg Jennings,WR
Jermichael Finley,TE
Donald Lee,TE
Chad Clifton,LT
Daryn Colledge,LG
Scott Wells,C
Josh Sitton,RG
Allen Barbre,RT
Johnny Jolly,LDE
Ryan Pickett,NT
Cullen Jenkins,RDE
Aaron Kampman,LOLB
Nick Barnett,MLB
A.J. Hawk,BLB
Clay Matthews,ROLB
Brandon Chillar,LB
Charles Woodson,LCB
Al Harris,RCB
Nick Collins,FS
