Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,4:08,3,8,BUF 8,6,7,"Tom Brady pass complete short right to Julian Edelman for 8 yards, touchdown",3.580,7.000
1,4:08,,,BUF 8,7,7,Stephen Gostkowski kicks extra point good,0.000,0.000
1,4:08,,,NWE 35,7,7,"Stephen Gostkowski kicks off 70 yards, returned by Percy Harvin for 27 yards (tackle by Devin McCourty). Penalty on Marcus Easley: Offensive Holding, 10 yards",0.000,0.380
1,3:56,1,10,BUF 10,7,7,Tyrod Taylor pass complete short right to Sammy Watkins for 1 yard (tackle by Malcolm Butler and Dont'a Hightower),-0.380,-0.710
1,3:11,2,9,BUF 11,7,7,Tyrod Taylor pass complete short left to Percy Harvin for -1 yards (tackle by Logan Ryan),-0.710,-1.420
1,2:33,3,10,BUF 10,7,7,Tyrod Taylor sacked by Jamie Collins for -9 yards,-1.420,-2.490
1,1:46,4,19,BUF 1,7,7,Penalty on Colton Schmidt: Delay of Game (no play),-2.490,-2.490
1,1:41,4,19,BUF 1,7,7,"Colton Schmidt punts 54 yards, returned by Danny Amendola for 28 yards (tackle by Anthony Dixon). Penalty on Corey Graham: Unnecessary Roughness (Declined), Penalty on Duke Williams: Unnecessary Roughness, 14 yards",-2.490,-4.710
1,1:29,1,10,BUF 13,7,7,Tom Brady pass complete short middle to Julian Edelman for 7 yards (tackle by Preston Brown),4.710,5.340
1,1:04,2,3,BUF 6,13,7,"Dion Lewis right guard for 6 yards, touchdown",5.340,7.000
1,1:04,,,BUF 6,14,7,"Stephen Gostkowski kicks extra point good. Penalty on Aaron Williams: Taunting, 15 yards",0.000,0.000
1,1:04,,,BUF 6,14,7,"Stephen Gostkowski kicks off 50 yards, touchback",0.000,-0.280
1,0:58,1,10,BUF 20,14,7,LeSean McCoy left guard for 2 yards (tackle by Malcom Brown and Jerod Mayo),0.280,0.000
1,0:22,2,8,BUF 22,14,7,LeSean McCoy middle for -1 yards (tackle by Jamie Collins),0.000,-0.820
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,BUF 21,14,7,Tyrod Taylor pass incomplete deep right intended for Charles Clay is intercepted by Malcolm Butler at BUF-39 and returned for 9 yards,-0.820,-3.580
2,14:50,1,10,BUF 30,14,7,Tom Brady pass complete short right to Dion Lewis for 16 yards (tackle by Preston Brown),3.580,4.650
2,14:21,1,10,BUF 14,14,7,Tom Brady pass complete short left to Aaron Dobson for 7 yards (tackle by Stephon Gilmore),4.650,5.280
2,13:54,2,3,BUF 7,14,7,Dion Lewis middle for 5 yards (tackle by Nickell Robey-Coleman),5.280,6.740
2,13:20,1,2,BUF 2,14,7,Tom Brady pass incomplete short left intended for Julian Edelman,6.740,5.720
2,13:18,2,2,BUF 2,20,7,"Tom Brady pass complete short middle to Rob Gronkowski for 2 yards, touchdown",5.720,7.000
2,13:18,,,BUF 2,21,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,13:18,,,NWE 35,21,7,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
2,13:14,1,10,BUF 20,21,7,Tyrod Taylor pass complete short middle to LeSean McCoy for 9 yards (tackle by Jabaal Sheard and Jamie Collins),0.280,0.950
2,12:32,2,1,BUF 29,21,7,LeSean McCoy right guard for -1 yards (tackle by Jerod Mayo),0.950,0.100
2,11:53,3,2,BUF 28,21,7,Tyrod Taylor sacked by Chandler Jones for -8 yards,0.100,-2.030
2,11:15,4,10,BUF 20,21,7,"Colton Schmidt punts 14 yards, out of bounds. Penalty on Rufus Johnson: Running Into the Kicker, 5 yards (no play)",-2.030,-1.700
2,11:08,4,5,BUF 25,21,7,"Colton Schmidt punts 33 yards, out of bounds",-1.700,-1.730
2,11:01,1,10,NWE 42,21,7,Tom Brady pass incomplete deep left intended for Rob Gronkowski (defended by Jerry Hughes),1.730,1.190
2,10:49,2,10,NWE 42,21,7,Tom Brady pass complete short left to Julian Edelman for 10 yards (tackle by Corey Graham),1.190,2.390
2,10:37,1,10,BUF 48,21,7,"Tom Brady pass complete short left to Dion Lewis for 6 yards (tackle by Preston Brown). Dion Lewis fumbles (forced by Preston Brown), recovered by Corey Graham at BUF-38 and returned for 29 yards (tackle by Tom Brady). Penalty on Aaron Williams: Unnecessary Roughness, 15 yards",2.390,-2.390
2,10:27,1,10,NWE 48,21,7,Tyrod Taylor pass complete short middle to Karlos Williams for 5 yards (tackle by Jonathan Freeny),2.390,2.520
2,9:41,2,5,NWE 43,21,7,Karlos Williams middle for 2 yards (tackle by Dont'a Hightower and Chandler Jones),2.520,2.080
2,9:18,3,3,NWE 41,21,7,Tyrod Taylor pass incomplete short right intended for LeSean McCoy. Penalty on John Miller: Illegal Use of Hands (Declined),2.080,0.530
2,9:10,4,3,NWE 41,21,7,"Colton Schmidt punts 29 yards, fair catch by Danny Amendola",0.530,0.350
2,9:05,1,10,NWE 12,21,7,Tom Brady pass complete short middle to Michael Williams for 15 yards (tackle by Corey Graham),-0.350,0.740
2,8:41,1,10,NWE 27,21,7,Tom Brady pass incomplete deep middle intended for Julian Edelman,0.740,0.200
2,8:36,2,10,NWE 27,21,7,Julian Edelman left end for 12 yards (tackle by Nickell Robey-Coleman),0.200,1.530
2,7:52,1,10,NWE 39,21,7,Tom Brady pass incomplete short left intended for Rob Gronkowski,1.530,0.990
2,7:49,2,10,NWE 39,21,7,Dion Lewis middle for 3 yards (tackle by Mario Williams),0.990,0.700
2,7:24,3,7,NWE 42,21,7,Tom Brady pass complete short left to Julian Edelman for 6 yards (tackle by Bacarri Rambo),0.700,-0.190
2,6:45,4,1,NWE 48,21,7,Tom Brady pass incomplete deep right intended for Julian Edelman,-0.190,-2.390
2,6:38,1,10,NWE 48,21,7,"Tyrod Taylor pass complete short middle to LeSean McCoy for 22 yards (tackle by Devin McCourty). Penalty on Matthew Mulligan: Illegal Formation, 5 yards (no play)",2.390,2.060
2,6:06,1,15,BUF 47,21,7,Tyrod Taylor pass complete short middle to Sammy Watkins for 5 yards (tackle by Bradley Fletcher),2.060,1.850
2,5:22,2,10,NWE 48,21,7,"Tyrod Taylor pass incomplete deep left intended for Percy Harvin. Penalty on Bradley Fletcher: Defensive Pass Interference, 39 yards (no play)",1.850,5.140
2,5:20,1,9,NWE 9,21,13,"Tyrod Taylor pass complete short right to Charles Clay for 9 yards, touchdown",5.140,7.000
2,5:20,,,NWE 9,21,13,"Dan Carpenter kicks extra point no good. Penalty on Malcolm Butler: Taunting, 15 yards",0.000,-1.000
2,5:20,,,NWE 9,21,13,"Jordan Gay kicks off 50 yards, touchback",0.000,-0.280
2,5:13,1,10,NWE 20,21,13,Tom Brady pass complete short left to Travaris Cadet for 2 yards (tackle by Stephon Gilmore). Penalty on Rob Gronkowski: Illegal Shift (Declined),0.280,0.000
2,4:57,2,8,NWE 22,21,13,Tom Brady pass incomplete deep right intended for Rob Gronkowski,0.000,-0.690
2,4:50,3,8,NWE 22,21,13,"Tom Brady sacked by Marcell Dareus for -7 yards. Penalty on Ronald Darby: Defensive Holding, 5 yards (no play)",-0.690,0.740
2,4:20,1,10,NWE 27,21,13,"LeGarrette Blount left guard for no gain (tackle by Aaron Williams). Penalty on Josh Kline: Offensive Holding, 10 yards (no play)",0.740,-0.170
2,4:11,1,20,NWE 17,21,13,Tom Brady pass incomplete short left intended for Julian Edelman,-0.170,-1.290
2,4:08,2,20,NWE 17,21,13,Tom Brady pass complete deep left to Dion Lewis for 40 yards (tackle by Nigel Bradham),-1.290,2.720
2,3:32,1,10,BUF 43,21,13,Tom Brady pass complete short left to Dion Lewis for 12 yards (tackle by Corey Graham),2.720,3.510
2,3:12,1,10,BUF 31,21,13,Brandon Bolden left tackle for 1 yard (tackle by Aaron Williams and Preston Brown),3.510,3.100
2,2:49,2,9,BUF 30,21,13,Tom Brady pass complete short right to Brandon Bolden for 2 yards (tackle by Preston Brown),3.100,2.680
2,2:27,3,7,BUF 28,21,13,Tom Brady pass incomplete short middle intended for Rob Gronkowski,2.680,1.590
2,2:23,4,7,BUF 28,24,13,Stephen Gostkowski 46 yard field goal good,1.590,3.000
2,2:23,,,NWE 35,24,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
2,2:18,1,10,BUF 20,24,13,LeSean McCoy left tackle for 12 yards (tackle by Devin McCourty and Dont'a Hightower),0.280,1.070
2,2:00,1,10,BUF 32,24,13,Tyrod Taylor pass complete short right to Sammy Watkins for 9 yards (tackle by Dont'a Hightower),1.070,1.740
2,1:33,2,1,BUF 41,24,13,Tyrod Taylor pass complete short left to Percy Harvin for 3 yards (tackle by Tarell Brown),1.740,1.860
2,1:28,1,10,BUF 44,24,13,LeSean McCoy right tackle for 2 yards (tackle by Dont'a Hightower),1.860,1.590
2,1:00,2,8,BUF 46,24,13,Tyrod Taylor left tackle for 4 yards (tackle by Rufus Johnson and Logan Ryan),1.590,1.590
2,0:51,2,8,BUF 46,24,13,Timeout #1 by Buffalo Bills,1.590,1.420
2,0:50,3,4,,24,13,Percy Harvin right end for 7 yards (tackle by Malcolm Butler),1.420,1.420
2,0:44,3,4,,24,13,Timeout #2 by Buffalo Bills,1.420,2.720
2,0:44,1,10,NWE 43,24,13,Tyrod Taylor sacked by Chandler Jones for -7 yards,2.720,1.230
2,0:20,2,17,,24,13,Tyrod Taylor pass complete short left to Charles Clay for 4 yards (tackle by Tarell Brown),1.230,1.090
2,0:16,3,13,NWE 46,24,13,Tyrod Taylor pass incomplete deep middle intended for Sammy Watkins is intercepted by Duron Harmon at NWE-14 and returned for 20 yards,1.090,-1.200
2,0:05,1,10,NWE 34,24,13,"Penalty on NWE: Offensive 12 On-field, 5 yards (no play)",1.200,0.870
2,0:04,1,15,NWE 29,24,13,Tom Brady kneels for -1 yards,0.870,-0.150
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,24,13,"Jordan Gay kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,NWE 20,24,13,Tom Brady pass incomplete short left intended for Dion Lewis,0.280,-0.270
3,14:56,2,10,NWE 20,24,13,"Dion Lewis left end for 2 yards (tackle by Nickell Robey-Coleman). Penalty on David Andrews: Offensive Holding, 10 yards (no play)",-0.270,-1.510
3,14:51,2,20,NWE 10,24,13,Tom Brady pass complete short left to Julian Edelman for 19 yards (tackle by Nigel Bradham),-1.510,0.230
3,13:55,3,1,NWE 29,24,13,"Penalty on David Andrews: False Start, 5 yards (no play)",0.230,-0.430
3,13:39,3,6,NWE 24,24,13,Tom Brady pass complete deep middle to Rob Gronkowski for 28 yards (tackle by Corey Graham),-0.430,2.390
3,13:01,1,10,BUF 48,24,13,Tom Brady pass incomplete deep right intended for Rob Gronkowski,2.390,1.850
3,12:56,2,10,BUF 48,24,13,Tom Brady pass complete short middle to Scott Chandler for 9 yards (tackle by Corey Graham and Preston Brown),1.850,2.340
3,12:12,3,1,BUF 39,24,13,Tom Brady pass complete short left to Aaron Dobson for 10 yards (tackle by Stephon Gilmore),2.340,3.640
3,11:54,1,10,BUF 29,24,13,Tom Brady pass complete short left to Scott Chandler for 8 yards (tackle by Nickell Robey-Coleman),3.640,4.180
3,11:38,2,2,BUF 21,24,13,Dion Lewis left guard for 13 yards (tackle by Kyle Williams),4.180,5.370
3,11:16,1,8,BUF 8,24,13,"Penalty on Josh Kline: False Start, 5 yards (no play)",5.370,4.530
3,10:57,1,13,BUF 13,24,13,Dion Lewis right guard for 10 yards (tackle by Jerry Hughes and Nigel Bradham),4.530,5.530
3,10:12,2,3,BUF 3,24,13,Tom Brady pass incomplete short right intended for Scott Chandler,5.530,4.720
3,10:09,3,3,BUF 3,24,13,Tom Brady pass incomplete short right intended for Scott Chandler (defended by Aaron Williams),4.720,3.040
3,10:06,4,3,BUF 3,27,13,Stephen Gostkowski 21 yard field goal good,3.040,3.000
3,10:06,,,NWE 35,27,13,"Stephen Gostkowski kicks off 63 yards, returned by Percy Harvin for 20 yards (tackle by Dekoda Watson)",0.000,-0.410
3,9:56,1,10,BUF 22,27,13,"Tyrod Taylor pass incomplete short right intended for Sammy Watkins. Penalty on Sammy Watkins: Offensive Pass Interference, 10 yards (no play)",0.410,-0.660
3,9:47,1,20,BUF 12,27,13,"Tyrod Taylor pass complete short middle to LeSean McCoy for 7 yards (tackle by Rob Ninkovich). Penalty on BUF: Unsportsmanlike Conduct, 9 yards",-0.660,-1.660
3,9:35,2,22,BUF 10,27,13,LeSean McCoy middle for 18 yards (tackle by Jamie Collins),-1.660,-0.030
3,9:00,3,4,BUF 28,27,13,Tyrod Taylor pass complete short right to Charles Clay for 6 yards (tackle by Devin McCourty),-0.030,1.200
3,8:38,1,10,BUF 34,27,13,"LeSean McCoy left tackle for 1 yard (tackle by Alan Branch). Penalty on Cordy Glenn: Offensive Holding, 10 yards (no play)",1.200,0.540
3,8:22,1,20,BUF 24,27,13,Tyrod Taylor pass incomplete deep left intended for Percy Harvin,0.540,-0.690
3,8:13,2,20,BUF 24,27,13,Tyrod Taylor pass complete short left to LeSean McCoy for 11 yards (tackle by Jamie Collins),-0.690,0.100
3,7:31,3,9,BUF 35,27,13,Tyrod Taylor pass complete short right to Robert Woods for 2 yards (tackle by Devin McCourty),0.100,-0.910
3,6:46,4,7,BUF 37,27,13,"Colton Schmidt punts 48 yards, returned by Julian Edelman for 2 yards (tackle by Marcus Easley)",-0.910,0.060
3,6:36,1,10,NWE 17,27,13,Tom Brady pass incomplete short middle intended for Julian Edelman,-0.060,-0.580
3,6:32,2,10,NWE 17,27,13,"Tom Brady pass incomplete short middle intended for Dion Lewis. Penalty on Ronald Darby: Defensive Holding, 5 yards (no play)",-0.580,0.410
3,6:28,1,10,NWE 22,27,13,Danny Amendola left end for 3 yards (tackle by Corey Graham),0.410,0.270
3,6:10,2,7,NWE 25,27,13,Tom Brady pass complete deep left to Aaron Dobson for 24 yards (tackle by Mario Butler),0.270,2.190
3,5:41,1,10,NWE 49,27,13,Dion Lewis middle for 2 yards (tackle by Marcell Dareus and Preston Brown),2.190,1.920
3,5:18,2,8,BUF 49,27,13,Tom Brady pass complete short right to Rob Gronkowski for 15 yards (tackle by Corey Graham),1.920,3.310
3,4:56,1,10,BUF 34,27,13,Dion Lewis right guard for 1 yard (tackle by Mario Williams and Preston Brown),3.310,2.910
3,4:15,2,9,BUF 33,27,13,Tom Brady pass complete short left to Aaron Dobson for 11 yards (tackle by Nickell Robey-Coleman),2.910,4.110
3,3:35,1,10,BUF 22,27,13,Tom Brady pass incomplete short left intended for Aaron Dobson,4.110,3.560
3,3:32,2,10,BUF 22,33,13,"Tom Brady pass complete short left to Julian Edelman for 22 yards, touchdown",3.560,7.000
3,3:32,,,BUF 22,34,13,Stephen Gostkowski kicks extra point good,0.000,0.000
3,3:32,,,NWE 35,34,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,3:23,1,10,BUF 20,34,13,"Tyrod Taylor sacked by Alan Branch for -6 yards. Tyrod Taylor fumbles (forced by Alan Branch), recovered by Tyrod Taylor at BUF-15",0.280,-1.070
3,2:54,2,15,BUF 15,34,13,"Tyrod Taylor sacked by Jamie Collins for -8 yards. Tyrod Taylor fumbles (forced by Jamie Collins), recovered by LeSean McCoy at BUF-7 and returned for 14 yards",-1.070,-0.820
3,2:17,3,9,BUF 21,34,13,Tyrod Taylor sacked by Chandler Jones for -11 yards,-0.820,-2.490
3,1:38,4,20,BUF 10,34,13,"Colton Schmidt punts 36 yards, returned by Danny Amendola for 16 yards (tackle by Preston Brown). Penalty on Patrick Chung: Offensive Holding, 10 yards",-2.490,-1.930
3,1:27,1,10,NWE 45,34,13,Tom Brady pass incomplete short right intended for Julian Edelman (defended by Ronald Darby),1.930,1.380
3,1:20,2,10,NWE 45,34,13,Tom Brady pass complete short left to Rob Gronkowski for 23 yards (tackle by Preston Brown),1.380,3.450
3,0:45,1,10,BUF 32,34,13,Tom Brady pass incomplete short left intended for Danny Amendola (defended by Ronald Darby),3.450,2.900
3,0:41,2,10,BUF 32,34,13,Tom Brady pass incomplete short right intended for Dion Lewis,2.900,2.210
3,0:37,3,10,BUF 32,34,13,Tom Brady pass incomplete short left intended for Dion Lewis,2.210,1.240
3,0:33,4,10,BUF 32,37,13,Stephen Gostkowski 50 yard field goal good,1.240,3.000
3,0:33,,,NWE 35,37,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,0:28,1,10,BUF 20,37,13,Tyrod Taylor pass complete short middle to Karlos Williams for 11 yards (tackle by Patrick Chung and Malcolm Butler),0.280,1.000
3,0:02,1,10,BUF 31,37,13,Karlos Williams right end for 6 yards (tackle by Patrick Chung),1.000,1.270
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,BUF 37,37,13,Karlos Williams middle for 7 yards (tackle by Dont'a Hightower and Jamie Collins),1.270,1.860
4,14:26,1,10,BUF 44,37,13,Tyrod Taylor sacked by Dont'a Hightower and Jamie Collins for -7 yards,1.860,0.370
4,13:53,2,17,BUF 37,37,13,Tyrod Taylor pass complete short left to Percy Harvin for 20 yards (tackle by Dont'a Hightower),0.370,2.720
4,13:24,1,10,NWE 43,37,13,Tyrod Taylor pass incomplete short right intended for Charles Clay,2.720,2.180
4,13:23,2,10,NWE 43,37,13,LeSean McCoy right tackle for 5 yards (tackle by Rob Ninkovich),2.180,2.150
4,12:46,3,5,NWE 38,37,13,Tyrod Taylor left tackle for 4 yards (tackle by Dont'a Hightower),2.150,2.150
4,12:16,3,5,NWE 38,37,13,Timeout #1 by New England Patriots,2.150,1.100
4,12:16,4,1,NWE 34,37,13,Karlos Williams middle for 2 yards (tackle by Jamie Collins),1.100,3.450
4,11:48,1,10,NWE 32,37,19,"Tyrod Taylor pass complete deep right to Robert Woods for 32 yards, touchdown",3.450,7.000
4,11:48,1,,NWE 32,37,19,"Two Point Attempt: Tyrod Taylor pass incomplete intended for Percy Harvin, conversion fails",3.450,-1.000
4,11:48,,,BUF 35,37,19,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
4,11:41,1,10,NWE 20,37,19,Tom Brady pass incomplete short right intended for Rob Gronkowski,0.280,-0.270
4,11:30,2,10,NWE 20,37,19,Tom Brady pass complete short left to Aaron Dobson for 14 yards (tackle by Bacarri Rambo),-0.270,1.200
4,11:09,1,10,NWE 34,37,19,Tom Brady pass complete short left to Dion Lewis for 16 yards (tackle by Preston Brown and Bacarri Rambo),1.200,2.260
4,10:38,1,10,,37,19,Tom Brady pass complete short right to Scott Chandler for 6 yards (tackle by Ronald Darby and Corey Graham),2.260,2.520
4,10:08,2,4,BUF 44,37,19,"Tom Brady pass complete deep left to Julian Edelman for 21 yards. Penalty on Aaron Dobson: Offensive Pass Interference, 10 yards (no play)",2.520,1.170
4,9:42,2,14,NWE 46,37,19,Tom Brady pass complete short left to Julian Edelman for 5 yards (tackle by Nickell Robey-Coleman),1.170,1.160
4,9:04,3,9,BUF 49,37,19,Tom Brady pass complete short left to Dion Lewis for 8 yards (tackle by Bacarri Rambo),1.160,1.160
4,8:16,3,9,BUF 49,37,19,Timeout #2 by New England Patriots,1.160,0.530
4,8:15,4,1,BUF 41,37,19,Tom Brady pass incomplete deep middle intended for Julian Edelman,0.530,-1.660
4,8:10,1,10,BUF 41,37,19,LeSean McCoy left tackle for 12 yards (tackle by Devin McCourty),1.660,2.460
4,7:44,1,10,NWE 47,37,19,"Tyrod Taylor pass complete short left to Percy Harvin for 5 yards (tackle by Tarell Brown). Penalty on Seantrel Henderson: Illegal Use of Hands, 10 yards (no play)",2.460,1.800
4,7:30,1,20,BUF 43,37,19,LeSean McCoy middle for 6 yards (tackle by Dont'a Hightower and Rob Ninkovich),1.800,1.370
4,7:09,2,14,BUF 49,37,19,Tyrod Taylor pass complete short left to Sammy Watkins for 10 yards (tackle by Bradley Fletcher),1.370,2.010
4,6:38,3,4,NWE 41,37,19,Tyrod Taylor right tackle for 5 yards (tackle by Jamie Collins),2.010,3.180
4,6:20,1,10,NWE 36,37,19,"Tyrod Taylor pass complete short left to Percy Harvin for 25 yards (tackle by Bradley Fletcher). Percy Harvin fumbles (forced by Bradley Fletcher), ball out of bounds at NWE-11. Penalty on Dont'a Hightower: Illegal Contact (Declined)",3.180,4.840
4,6:01,1,10,NWE 11,37,19,LeSean McCoy right tackle for 4 yards (tackle by Malcolm Butler),4.840,4.840
4,5:32,1,10,NWE 11,37,19,Timeout #1 by Buffalo Bills,4.840,4.890
4,5:32,2,6,NWE 7,37,25,"Tyrod Taylor left guard for 7 yards, touchdown",4.890,7.000
4,5:32,2,,NWE 7,37,25,"Two Point Attempt: Percy Harvin left end, conversion fails",4.890,-1.000
4,5:32,,,BUF 35,37,25,"Jordan Gay kicks onside 8 yards. Penalty on Chris Hogan: Offside on Free Kick (Declined), Penalty on BUF: Illegal Block Above the Waist (Declined)",0.000,-2.720
4,5:27,1,10,BUF 43,37,25,Tom Brady pass complete short right to Rob Gronkowski for 8 yards (tackle by Manny Lawson and Preston Brown),2.720,3.260
4,4:41,2,2,BUF 35,37,25,"Tom Brady sacked by Jerry Hughes for -6 yards. Tom Brady fumbles (forced by Jerry Hughes), recovered by Preston Brown (tackle by Josh Kline)",3.260,-2.260
4,4:31,1,10,,37,25,Tyrod Taylor pass complete short left to Robert Woods for 26 yards (tackle by Bradley Fletcher),2.260,3.970
4,4:20,1,10,NWE 24,37,31,"Tyrod Taylor pass complete deep left to Sammy Watkins for 24 yards, touchdown",3.970,7.000
4,4:20,,,NWE 24,37,32,Dan Carpenter kicks extra point good,0.000,0.000
4,4:20,,,BUF 35,37,32,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
4,4:16,1,10,NWE 20,37,32,Tom Brady pass complete short right to Julian Edelman for 6 yards (tackle by Ronald Darby),0.280,0.540
4,3:34,2,4,NWE 26,37,32,Tom Brady pass complete short right to Julian Edelman for 6 yards (tackle by Ronald Darby),0.540,0.540
4,3:24,2,4,NWE 26,37,32,Timeout #2 by Buffalo Bills,0.540,1.070
4,3:24,1,10,NWE 32,37,32,"Tom Brady pass incomplete deep right intended for Dion Lewis (defended by Nigel Bradham). Penalty on Nigel Bradham: Defensive Pass Interference, 22 yards (no play)",1.070,2.520
4,3:18,1,10,BUF 46,37,32,Tom Brady pass complete deep left to Danny Amendola for 29 yards (tackle by Nickell Robey-Coleman),2.520,4.440
4,2:39,1,10,BUF 17,37,32,Tom Brady pass complete short left to Aaron Dobson for 5 yards (tackle by Stephon Gilmore),4.440,4.440
4,2:28,1,10,BUF 17,37,32,Timeout #3 by Buffalo Bills,4.440,4.690
4,2:28,2,5,BUF 12,37,32,LeGarrette Blount left guard for no gain (tackle by Jerry Hughes and Kyle Williams),4.690,3.880
4,2:00,3,5,BUF 12,37,32,LeGarrette Blount right tackle for 4 yards (tackle by Nigel Bradham and Corey Graham),3.880,2.990
4,1:18,4,1,BUF 8,40,32,Stephen Gostkowski 25 yard field goal good,2.990,3.000
4,1:18,,,NWE 35,40,32,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
4,1:15,1,10,BUF 20,40,32,Tyrod Taylor pass incomplete deep right intended for Sammy Watkins is intercepted by Logan Ryan at 50,0.280,-2.260
4,1:07,1,10,,40,32,Tom Brady kneels for -1 yards,2.260,1.580
4,0:41,2,11,NWE 49,40,32,Tom Brady kneels for -2 yards,1.580,0.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
