Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
2,0:29,1,10,DEN 37,7,13,Jake Plummer pass complete short middle to Stephen Alexander for 4 yards (tackle by Michael Huff),1.400,1.400
2,0:24,,,,7,13,Timeout #2 by Denver Broncos,0.000,1.400
2,0:23,2,6,DEN 41,7,13,Jake Plummer sacked by Warren Sapp for -4 yards,1.400,0.170
2,0:04,3,10,DEN 37,7,13,Jake Plummer pass complete short right to Rod Smith for 12 yards (tackle by Chris Carr and Kirk Morrison),0.170,2.190
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,7,13,"Paul Ernster kicks off 64 yards, returned by Chris Carr for 30 yards (tackle by Cecil Sapp)",0.000,1.330
3,14:53,1,10,OAK 36,7,13,Zack Crockett middle for 2 yards (tackle by Michael Myers and Demetrin Veal),1.330,1.060
3,14:17,2,8,OAK 38,7,13,LaMont Jordan middle for 1 yard (tackle by John Engelberger and Nate Webster),1.060,0.500
3,13:40,3,7,OAK 39,7,13,Andrew Walter pass complete short left to Randal Williams for 10 yards (tackle by D.J. Williams),0.500,2.190
3,13:12,1,10,OAK 49,7,13,LaMont Jordan right end for no gain (tackle by Nate Webster),2.190,1.650
3,12:32,2,10,OAK 49,7,13,Andrew Walter pass incomplete short left intended for Alvis Whitted (defended by Darrent Williams),1.650,0.960
3,12:27,3,10,OAK 49,7,13,Andrew Walter pass incomplete short right intended for Randy Moss,0.960,-0.130
3,12:21,4,10,OAK 49,7,13,"Shane Lechler punts 51 yards, touchback",-0.130,-0.280
3,12:14,1,10,DEN 20,7,13,Jake Plummer pass complete short middle to Rod Smith for 15 yards (tackle by Stuart Schweigert),0.280,1.270
3,11:34,1,10,DEN 35,7,13,Jake Plummer pass complete short left to Stephen Alexander for 16 yards (tackle by Nnamdi Asomugha),1.270,2.320
3,11:07,1,10,OAK 49,7,13,Tatum Bell left end for 1 yard (tackle by Thomas Howard),2.320,1.920
3,10:36,2,9,OAK 48,7,13,Jake Plummer middle for 6 yards (tackle by Lance Johnstone),1.920,2.020
3,9:52,3,3,OAK 42,7,13,"Jake Plummer pass complete short left to Damien Nash for 2 yards (tackle by Michael Huff). Penalty on Stephen Alexander: Illegal Formation, 5 yards (no play)",2.020,1.360
3,9:28,3,8,OAK 47,7,13,Jake Plummer sacked by Warren Sapp for -5 yards,1.360,-0.190
3,8:55,4,13,DEN 48,7,13,Paul Ernster punts 26 yards,-0.190,-0.670
3,8:51,1,10,OAK 26,7,13,Andrew Walter pass incomplete short left intended for LaMont Jordan,0.670,0.130
3,8:45,2,10,OAK 26,7,13,Andrew Walter pass incomplete short middle intended for Zack Crockett,0.130,-0.560
3,8:39,3,10,OAK 26,7,13,Andrew Walter pass complete deep right to Alvis Whitted for 33 yards (tackle by Domonique Foxworth),-0.560,2.850
3,7:54,1,10,DEN 41,7,13,LaMont Jordan middle for 5 yards (tackle by Nate Webster and John Engelberger),2.850,2.980
3,7:16,2,5,DEN 36,7,13,LaMont Jordan left end for 3 yards (tackle by Al Wilson and D.J. Williams),2.980,2.680
3,6:37,,,,7,13,Timeout #1 by Oakland Raiders,0.000,2.680
3,6:37,3,2,DEN 33,7,13,Andrew Walter pass incomplete short right intended for ReShard Lee,2.680,1.200
3,6:33,4,2,DEN 33,7,13,Sebastian Janikowski 51 yard field goal no good,1.200,-1.730
3,6:28,1,10,DEN 42,7,13,Jake Plummer pass incomplete deep right intended for Rod Smith is intercepted by Fabian Washington at OAK-21 and returned for -3 yards,1.730,-0.040
3,6:18,1,10,OAK 18,7,13,Andrew Walter pass complete deep left to Randal Williams for 20 yards (tackle by Champ Bailey),0.040,1.470
3,5:39,1,10,OAK 38,7,13,Justin Fargas middle for -4 yards (tackle by Al Wilson and Gerard Warren),1.470,0.380
3,5:05,2,14,OAK 34,7,13,Andrew Walter pass incomplete short left intended for Alvis Whitted,0.380,-0.290
3,5:00,3,14,OAK 34,7,13,Andrew Walter sacked by Kenard Lang for -6 yards,-0.290,-1.500
3,4:29,4,20,OAK 28,7,13,Shane Lechler punts 36 yards,-1.500,-1.330
3,4:22,1,10,DEN 36,7,13,Damien Nash middle for 4 yards (tackle by Fabian Washington and Sam Williams),1.330,1.330
3,3:43,2,6,DEN 40,7,13,Damien Nash middle for 4 yards (tackle by Terdell Sands),1.330,1.160
3,3:03,3,2,DEN 44,7,13,Jake Plummer pass complete short right to Tatum Bell for -2 yards (tackle by Kirk Morrison),1.160,-0.590
3,2:23,4,4,DEN 42,7,13,"Paul Ernster punts 31 yards, fair catch by Chris Carr",-0.590,-0.740
3,2:15,1,10,OAK 27,7,13,Zack Crockett middle for 1 yard (tackle by Al Wilson),0.740,0.330
3,1:38,2,9,OAK 28,7,13,Andrew Walter pass incomplete short left intended for Randal Williams,0.330,-0.360
3,1:33,3,9,OAK 28,7,13,Andrew Walter pass complete short middle to ReShard Lee for 5 yards (tackle by Al Wilson). Penalty on Jake Grove: Offensive Holding (Declined),-0.360,-1.180
3,1:17,4,4,OAK 33,7,13,"Shane Lechler punts 53 yards, returned by David Kircus for 9 yards (tackle by Kirk Morrison). David Kircus fumbles (forced by Kirk Morrison), recovered by Stuart Schweigert at DEN-20. Penalty on Chris Carr: Unsportsmanlike Conduct, 15 yards (no play)",-1.180,-2.240
3,1:01,4,19,OAK 18,7,13,"Shane Lechler punts 57 yards, returned by David Kircus for 15 yards (tackle by Kirk Morrison)",-2.240,-1.600
3,0:49,1,10,DEN 40,7,13,Jake Plummer right end for 3 yards (tackle by Anttaj Hawthorne),1.600,1.460
3,0:07,2,7,DEN 43,7,13,Jake Plummer pass complete to Stephen Alexander for 7 yards (tackle by Sam Williams),1.460,2.260
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 50,7,13,Jake Plummer pass complete short middle to Stephen Alexander for 15 yards (tackle by Stuart Schweigert),2.260,3.250
4,14:21,1,10,OAK 35,7,13,Jake Plummer pass complete short left to Stephen Alexander for 3 yards (tackle by Michael Huff),3.250,3.110
4,13:49,2,7,OAK 32,7,13,Jake Plummer pass complete short left to Nate Jackson for 24 yards (tackle by Michael Huff),3.110,5.370
4,13:05,1,8,OAK 8,7,13,Jake Plummer pass complete short right to Stephen Alexander for 4 yards (tackle by Thomas Howard),5.370,5.340
4,12:28,2,4,OAK 4,7,13,"Jake Plummer for no gain. Jake Plummer fumbles, recovered by Damien Nash at OAK-4",5.340,4.490
4,11:43,3,4,OAK 4,7,13,Jake Plummer pass complete short right to Rod Smith for 3 yards (tackle by Stuart Schweigert),4.490,3.550
,,,,,,,"DEN challenged the ruling, and the play was upheld.",,
4,11:10,,,,7,13,Timeout #2 by Denver Broncos,0.000,3.550
4,11:10,4,1,OAK 1,13,13,"Jake Plummer pass complete short left to Kyle Johnson for 1 yard, touchdown",3.550,7.000
4,,,,OAK 2,14,13,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,14,13,"Paul Ernster kicks off 61 yards, returned by Chris Carr for 27 yards (tackle by Karl Paymah)",0.000,1.330
4,11:00,1,10,OAK 36,14,13,"Penalty on Alvis Whitted: False Start, 5 yards (no play)",1.330,1.000
4,11:00,1,15,OAK 31,14,13,Justin Fargas right end for 1 yard (tackle by Champ Bailey),1.000,0.250
4,10:29,,,,14,13,Timeout #2 by Oakland Raiders,0.000,0.250
4,10:28,2,14,OAK 32,14,13,Andrew Walter pass complete short left to Ronald Curry for 6 yards (tackle by Domonique Foxworth),0.250,0.370
4,9:49,3,8,OAK 38,14,13,Andrew Walter pass complete short middle to Alvis Whitted for 5 yards (tackle by John Lynch),0.370,-0.520
4,9:12,4,3,OAK 43,14,13,Shane Lechler punts 55 yards,-0.520,0.380
4,9:02,1,10,DEN 2,14,13,Jake Plummer pass complete short right to Nate Jackson for 9 yards (tackle by Stuart Schweigert),-0.380,-0.120
4,8:24,2,1,DEN 11,14,13,Tatum Bell middle for 3 yards (tackle by Derrick Burgess),-0.120,-0.280
4,7:44,1,10,DEN 14,14,13,Tatum Bell right tackle for 9 yards (tackle by Thomas Howard and Kirk Morrison),-0.280,0.550
4,7:02,2,1,DEN 23,14,13,Jake Plummer pass complete short left to Nate Jackson for no gain,0.550,-0.320
4,6:33,3,1,DEN 23,14,13,Cecil Sapp middle for 6 yards (tackle by Michael Huff),-0.320,0.870
4,5:52,1,10,DEN 29,14,13,Jake Plummer pass complete deep left to Javon Walker for 23 yards (tackle by Nnamdi Asomugha),0.870,2.390
4,5:06,1,10,OAK 48,14,13,Tatum Bell right tackle for 3 yards (tackle by Thomas Howard),2.390,2.250
4,4:21,2,7,OAK 45,14,13,Jake Plummer pass incomplete short left intended for Javon Walker,2.250,1.550
4,4:16,,,,14,13,Timeout #3 by Denver Broncos,0.000,1.550
4,4:16,3,7,OAK 45,14,13,Jake Plummer pass incomplete deep right intended for Javon Walker (defended by Fabian Washington),1.550,0.270
,,,,,,,"OAK challenged the ruling, and the play was upheld.",,
4,4:10,4,7,OAK 45,14,13,"Paul Ernster punts 28 yards, fair catch by Chris Carr",0.270,0.060
4,4:03,1,10,OAK 17,14,13,"Andrew Walter sacked by Kenard Lang for -5 yards. Andrew Walter fumbles (forced by Kenard Lang), recovered by John Engelberger at OAK-12 (tackle by Andrew Walter)",-0.060,-4.780
4,3:57,1,10,OAK 12,14,13,Tatum Bell middle for 1 yard (tackle by Warren Sapp),4.780,4.270
4,3:18,2,9,OAK 11,14,13,Jake Plummer pass complete short right to Kyle Johnson for 4 yards (tackle by Kirk Morrison),4.270,4.160
4,2:29,3,5,OAK 7,14,13,Tatum Bell middle for 1 yard (tackle by Tommy Kelly and Kirk Morrison),4.160,3.000
4,1:58,4,4,OAK 6,17,13,Jason Elam 24 yard field goal good,3.000,3.000
4,,,,DEN 30,17,13,"Paul Ernster kicks off 68 yards, returned by Chris Carr for 30 yards (tackle by Keith Burns)",0.000,1.070
4,1:50,1,10,OAK 32,17,13,"Andrew Walter for no gain. Andrew Walter fumbles, recovered by Elvis Dumervil at OAK-28 (tackle by Andrew Walter)",1.070,-3.710
4,1:39,1,10,OAK 28,17,13,Jake Plummer kneels for -1 yards,3.710,3.030
4,1:01,2,11,OAK 29,17,13,Jake Plummer kneels for -1 yards,3.030,2.210
4,0:24,3,12,OAK 30,17,13,Jake Plummer kneels for -1 yards,2.210,1.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
