#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 27,3,1:37,7,Punt
2,1,11:07,DEN 8,1,0:10,0,Interception
3,1,7:35,DEN 40,4,1:57,9,Interception
4,1,4:24,DEN 20,3,1:02,1,Punt
5,1,1:48,OAK 41,3,0:51,41,Touchdown
6,2,11:40,DEN 2,5,2:03,12,Punt
7,2,7:28,DEN 27,3,2:36,2,Punt
8,2,0:57,DEN 22,4,0:57,27,End of Half
9,3,12:14,DEN 20,5,3:23,28,Punt
10,3,6:28,DEN 42,1,0:10,0,Interception
11,3,4:22,DEN 36,3,2:07,6,Punt
12,3,0:49,DEN 40,9,4:43,60,Touchdown
13,4,9:02,DEN 2,9,4:59,53,Punt
14,4,3:57,OAK 12,4,2:01,6,Field Goal
15,4,1:39,OAK 28,3,1:39,-3,End of Game
