Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2,3:39,2,6,JAX 47,14,7,Gardner Minshew pass complete short right to Keelan Cole for 10 yards (tackle by Malik Hooker),1.790,2.720
2,2:56,1,10,IND 43,14,7,Gardner Minshew pass complete short right to DJ Chark for 12 yards (tackle by Rock Ya-Sin),2.720,3.510
2,2:20,1,10,IND 31,14,7,James Robinson left end for 1 yard (tackle by Darius Leonard),3.510,3.100
2,2:00,2,9,IND 30,14,7,Laviska Shenault up the middle for 5 yards (tackle by Malik Hooker),3.100,3.070
2,1:53,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:53,3,4,IND 25,14,7,Gardner Minshew pass complete short left to Keelan Cole for 6 yards,3.070,4.310
2,1:50,1,10,IND 19,14,7,James Robinson right guard for 4 yards (tackle by DeForest Buckner and Anthony Walker),4.310,4.350
2,1:44,,,,,,Timeout #2 by Indianapolis Colts,,
2,1:44,2,6,IND 15,14,13,"Gardner Minshew pass complete short middle to Laviska Shenault for 15 yards, touchdown",4.350,7.000
2,1:38,,,IND 15,14,14,Josh Lambo kicks extra point good,0.000,0.000
2,1:38,,,JAX 35,14,14,"Logan Cooke kicks off 57 yards, returned by Ashton Dulin for 25 yards (tackle by Andrew Wingard)",0.000,1.140
2,1:31,1,10,IND 33,14,14,Philip Rivers pass complete short right to T.Y. Hilton for 11 yards,1.140,1.860
2,1:28,1,10,IND 44,14,14,Philip Rivers pass complete short left to Nyheim Hines for no gain (tackle by Tre Herndon),1.860,1.320
2,1:04,2,10,IND 44,14,14,Philip Rivers pass complete short left to Zach Pascal for 12 yards (tackle by Tre Herndon),1.320,2.650
2,0:41,1,10,JAX 44,14,14,Philip Rivers pass complete short middle to Jack Doyle for 12 yards (tackle by Joe Schobert). Penalty on D.J. Hayden: Defensive Holding (Declined),2.650,3.450
2,0:34,1,10,JAX 32,14,14,Philip Rivers pass complete short middle to Jack Doyle for 9 yards (tackle by D.J. Hayden),3.450,4.120
2,0:19,2,1,JAX 23,14,14,Philip Rivers pass complete short left to Nyheim Hines for 3 yards (tackle by Tre Herndon),4.120,4.240
2,0:09,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:09,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,0:09,1,10,JAX 20,17,14,Rodrigo Blankenship 38 yard field goal good,4.240,3.000
2,0:05,,,IND 35,17,14,"Rigoberto Sanchez kicks off 70 yards, returned by Chris Claybrooks for 39 yards (tackle by Matthew Adams)",0.000,1.270
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,17,14,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,JAX 25,17,14,James Robinson up the middle for -2 yards (tackle by DeForest Buckner),0.610,-0.210
3,14:25,2,12,JAX 23,17,14,Gardner Minshew up the middle for 3 yards (tackle by Grover Stewart),-0.210,-0.490
3,13:44,3,9,JAX 26,17,14,Gardner Minshew sacked by Justin Houston for -8 yards,-0.490,-2.240
3,13:14,4,17,JAX 18,17,14,Logan Cooke punts 53 yards downed by Chris Claybrooks,-2.240,-0.870
3,13:02,1,10,IND 29,17,14,Jonathan Taylor left end for 9 yards (tackle by Myles Jack and Adam Gotsis),0.870,1.540
3,12:39,2,1,IND 38,17,14,Jonathan Taylor up the middle for no gain (tackle by Josh Allen and Josh Jones),1.540,0.830
3,11:57,3,1,IND 38,17,14,Jonathan Taylor up the middle for no gain (tackle by DaVon Hamilton),0.830,-0.850
3,11:29,4,1,IND 38,17,14,Philip Rivers pass complete short right to Jack Doyle for 28 yards (tackle by Joe Schobert),-0.850,3.310
3,10:47,1,10,JAX 34,17,14,Jonathan Taylor up the middle for 1 yard (tackle by Adam Gotsis),3.310,2.910
3,10:18,2,9,JAX 33,17,14,Philip Rivers pass complete short left to Nyheim Hines for 8 yards (tackle by Jarrod Wilson),2.910,3.270
3,9:55,3,1,JAX 25,17,14,Philip Rivers pass complete short left to Mo Alie-Cox for 13 yards (tackle by Josh Jones),3.270,4.780
3,9:21,1,10,JAX 12,17,14,"Jonathan Taylor up the middle for 8 yards (tackle by Adam Gotsis). Penalty on Braden Smith: Illegal Formation, 5 yards (no play)",4.780,4.320
3,9:11,1,15,JAX 17,17,14,Jonathan Taylor up the middle for 1 yard (tackle by Joe Schobert and Adam Gotsis),4.320,3.530
3,8:35,2,14,JAX 16,17,14,Philip Rivers pass complete short right to Jonathan Taylor for 4 yards (tackle by Myles Jack and Josh Jones),3.530,3.120
3,7:51,3,10,JAX 12,17,14,Philip Rivers pass incomplete short middle intended for T.Y. Hilton Penalty on IND: Illegal Formation (Declined),3.120,2.630
3,7:46,4,10,JAX 12,17,14,Rodrigo Blankenship 30 yard field goal no good,2.630,-0.280
3,7:42,1,10,JAX 20,17,14,James Robinson left end for 2 yards (tackle by Darius Leonard),0.280,0.000
3,7:05,2,8,JAX 22,17,14,Gardner Minshew pass complete short right to James O'Shaughnessy for no gain (tackle by Darius Leonard and Anthony Walker),0.000,-0.690
3,6:23,3,8,JAX 22,17,14,Gardner Minshew pass complete short middle to Collin Johnson for 14 yards (tackle by Bobby Okereke),-0.690,1.330
3,5:38,1,10,JAX 36,17,14,"Gardner Minshew pass incomplete deep left intended for DJ Chark. Penalty on Xavier Rhodes: Defensive Pass Interference, 30 yards (no play)",1.330,3.310
3,5:32,1,10,IND 34,17,14,Gardner Minshew pass complete short right to Chris Conley for 6 yards (tackle by Darius Leonard),3.310,3.580
3,4:53,2,4,IND 28,17,14,James Robinson up the middle for 2 yards (tackle by Darius Leonard and Khari Willis),3.580,3.140
3,4:15,3,2,IND 26,17,14,Gardner Minshew sacked by Khari Willis for -6 yards,3.140,1.240
3,3:36,4,8,IND 32,17,17,Josh Lambo 50 yard field goal good,1.240,3.000
3,3:30,,,JAX 35,17,17,"Logan Cooke kicks off 68 yards, returned by Nyheim Hines for 24 yards (tackle by Andrew Wingard)",0.000,0.340
3,3:24,1,10,IND 21,17,17,Philip Rivers up the middle for 3 yards (tackle by Josh Jones),0.340,0.210
3,2:41,2,7,IND 24,17,17,Nyheim Hines left end for 1 yard (tackle by DaVon Hamilton),0.210,-0.360
3,1:56,3,6,IND 25,17,17,"Philip Rivers pass incomplete deep left intended for T.Y. Hilton. Penalty on Tre Herndon: Defensive Pass Interference, 17 yards (no play)",-0.360,1.730
3,1:50,1,10,IND 42,17,17,Philip Rivers pass complete short right to Jonathan Taylor for 5 yards (tackle by Joe Schobert and Josh Jones),1.730,1.860
3,1:10,2,5,IND 47,17,17,"Parris Campbell right end for 9 yards (tackle by D.J. Hayden). Penalty on Parris Campbell: Taunting, 15 yards",1.860,1.660
3,0:49,1,10,IND 41,17,17,"Philip Rivers pass incomplete short right intended for Jonathan Taylor. Penalty on Myles Jack: Defensive Pass Interference, 4 yards (no play)",1.660,1.930
3,0:42,1,10,IND 45,17,17,Philip Rivers pass incomplete short left intended for Zach Pascal,1.930,1.380
3,0:36,2,10,IND 45,17,17,Jonathan Taylor left end for 5 yards (tackle by Myles Jack),1.380,1.360
3,0:01,3,5,IND 50,17,17,"Penalty on Dawuane Smoot: Encroachment, 5 yards (no play)",1.360,2.590
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 45,17,17,Jonathan Taylor up the middle for 2 yards (tackle by Myles Jack and Joe Schobert),2.590,2.310
4,14:22,2,8,JAX 43,17,17,Jonathan Taylor right guard for 4 yards (tackle by C.J. Henderson),2.310,2.150
4,13:43,3,4,JAX 39,17,17,Philip Rivers pass complete short right to Parris Campbell for 3 yards (tackle by C.J. Henderson),2.150,0.890
4,13:18,4,1,JAX 36,17,17,"Philip Rivers pass short left is intercepted by K'Lavon Chaisson at JAC-33 and returned for 16 yards. Penalty on D.J. Hayden: Defensive Holding, 5 yards. Penalty on DaVon Hamilton: Illegal Blindside Block, 5 yards (no play)",0.890,3.510
4,13:06,1,10,JAX 31,17,17,Philip Rivers pass complete short right to Jonathan Taylor for 17 yards (tackle by D.J. Hayden),3.510,4.650
4,12:19,1,10,JAX 14,17,17,"Jonathan Taylor left end for 6 yards (tackle by DaVon Hamilton). Penalty on Jack Doyle: Illegal Crackback, 15 yards (no play)",4.650,3.640
4,12:01,1,25,JAX 29,17,17,Philip Rivers pass complete short right to Nyheim Hines for 9 yards (tackle by Josh Jones),3.640,3.280
4,11:17,2,16,JAX 20,17,17,Philip Rivers pass complete short right to Jonathan Taylor for 6 yards (tackle by K'Lavon Chaisson),3.280,3.110
4,10:30,3,10,JAX 14,17,17,Philip Rivers pass complete short middle to Nyheim Hines for 7 yards (tackle by Myles Jack),3.110,2.990
4,9:43,4,3,JAX 7,20,17,Rodrigo Blankenship 25 yard field goal good,2.990,3.000
4,9:39,,,IND 35,20,17,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
4,9:39,1,10,JAX 25,20,17,James Robinson up the middle for no gain (tackle by Grover Stewart),0.610,0.060
4,9:05,2,10,JAX 25,20,17,Gardner Minshew pass complete short right to James Robinson for 28 yards (tackle by Malik Hooker),0.060,2.460
4,8:26,1,10,IND 47,20,17,Gardner Minshew pass complete short left to Tyler Eifert for 8 yards (tackle by Anthony Walker),2.460,2.990
4,7:49,2,2,IND 39,20,17,James Robinson up the middle for no gain (tackle by DeForest Buckner),2.990,2.280
4,7:10,3,2,IND 39,20,17,Gardner Minshew pass complete short right to Bruce Miller for 2 yards (tackle by Darius Leonard and Khari Willis),2.280,3.120
4,6:26,1,10,IND 37,20,17,"James Robinson right end for -5 yards (tackle by Kenny Moore). Penalty on Kenny Moore: Horse Collar Tackle, 15 yards (no play)",3.120,4.110
4,6:04,1,10,IND 22,20,23,"Gardner Minshew pass complete deep right to Keelan Cole for 22 yards, touchdown",4.110,7.000
4,5:56,,,IND 15,20,24,Josh Lambo kicks extra point good,0.000,0.000
4,5:56,,,JAX 35,20,24,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
4,5:56,1,10,IND 25,20,24,Philip Rivers pass complete short left to Jonathan Taylor for no gain (tackle by Josh Jones and K'Lavon Chaisson),0.610,0.060
4,5:18,2,10,IND 25,20,24,Philip Rivers pass complete short middle to Mo Alie-Cox for 7 yards (tackle by Myles Jack),0.060,0.300
4,4:32,3,3,IND 32,20,24,Philip Rivers pass short left intended for Parris Campbell is intercepted by Andrew Wingard at IND-43 and returned for 12 yards,0.300,-3.510
4,4:24,1,10,IND 31,20,24,James Robinson right end for -1 yards (tackle by DeForest Buckner and Grover Stewart),3.510,2.830
4,3:40,2,11,IND 32,20,24,Laviska Shenault right end for 5 yards (tackle by Grover Stewart),2.830,2.810
4,3:03,3,6,IND 27,20,24,Gardner Minshew sacked by Denico Autry for -1 yards,2.810,1.590
4,2:54,,,,,,Timeout #1 by Indianapolis Colts,,
4,2:54,4,7,IND 28,20,27,Josh Lambo 46 yard field goal good,1.590,3.000
4,2:50,,,JAX 35,20,27,"Josh Lambo kicks off 65 yards, touchback.",0.000,0.610
4,2:50,1,10,IND 25,20,27,Philip Rivers pass complete short right to Nyheim Hines for 4 yards (tackle by Chris Claybrooks),0.610,0.600
4,2:20,2,6,IND 29,20,27,Philip Rivers pass complete short right to T.Y. Hilton for 8 yards (tackle by Chris Claybrooks),0.600,1.400
4,2:00,1,10,IND 37,20,27,Nyheim Hines up the middle for 5 yards (tackle by D.J. Hayden),1.400,1.530
4,1:38,2,5,IND 42,20,27,"Philip Rivers pass complete short middle to Parris Campbell for 12 yards (tackle by Joe Schobert). Penalty on Dawuane Smoot: Roughing the Passer, 15 yards",1.530,3.510
4,1:32,1,10,JAX 31,20,27,Philip Rivers pass complete short right to Michael Pittman for 5 yards (tackle by C.J. Henderson),3.510,3.640
4,0:59,2,5,JAX 26,20,27,Philip Rivers pass incomplete deep left intended for T.Y. Hilton (defended by Tre Herndon),3.640,2.940
4,0:54,3,5,JAX 26,20,27,Philip Rivers pass incomplete deep left intended for Parris Campbell,2.940,1.790
4,0:49,4,5,JAX 26,20,27,Philip Rivers pass incomplete short right intended for T.Y. Hilton (defended by C.J. Henderson),1.790,-0.670
4,0:44,1,10,JAX 26,20,27,Gardner Minshew kneels for -3 yards,0.670,-0.280
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
