0,1
Game Info,Game Info
Won Toss,49ers (deferred)
Roof,outdoors
Surface,grass
Duration,3:42
Attendance,69732
Weather,"62 degrees, relative humidity 14%, wind 2 mph, wind chill 0"
Vegas Line,New Orleans Saints -3.5
Over/Under,47.0 (over)
