Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Travis Etienne,JAX,10,62,1,4,34,3.4,28,2.8,2,5.0
Jamycal Hasty,JAX,4,36,0,1,32,8.0,4,1.0,0,
Trevor Lawrence,JAX,3,26,0,3,19,6.3,7,2.3,0,
Jamal Agnew,JAX,1,2,0,,1,1.0,1,1.0,0,
Christian Kirk,JAX,1,18,0,1,18,18.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Isiah Pacheco,KAN,12,95,0,3,42,3.5,53,4.4,0,
Jerick McKinnon,KAN,11,25,0,2,22,2.0,3,0.3,0,
Patrick Mahomes,KAN,3,8,0,1,-1,-0.3,9,3.0,1,3.0
Noah Gray,KAN,1,0,0,0,0,0.0,0,0.0,0,
Chad Henne,KAN,1,-1,0,0,-1,-1.0,0,0.0,0,
Skyy Moore,KAN,1,3,0,,3,3.0,0,0.0,0,
Kadarius Toney,KAN,1,14,0,1,7,7.0,7,7.0,1,1.0
