0,1
Officials,Officials
Referee,Shawn Hochuli
Umpire,Paul King
Down Judge,Danny Short
Line Judge,Greg Bradley
Back Judge,Greg Meyer
Side Judge,Chad Hill
Field Judge,Terry Brown
