Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Kirk,JAX,14,7,52,1,2,39,5.6,13,1.9,10.4,0,,0,0.0,0,83.0
Evan Engram,JAX,6,5,31,0,3,-2,-0.4,33,6.6,-0.8,0,,0,0.0,0,88.2
Zay Jones,JAX,7,5,83,0,3,61,12.2,22,4.4,12.1,0,,0,0.0,1,71.4
Travis Etienne,JAX,3,3,18,0,1,-14,-4.7,32,10.7,-4.7,0,,0,0.0,0,91.7
Jamal Agnew,JAX,3,2,5,0,,2,1.0,3,1.5,5.3,0,,0,0.0,0,70.1
Jamycal Hasty,JAX,2,1,7,0,1,-6,-6.0,13,13.0,1.5,0,,1,50.0,0,58.3
Marvin Jones,JAX,3,1,21,0,1,17,17.0,4,4.0,24.3,0,,0,0.0,0,59.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,17,14,98,2,7,45,3.2,53,3.8,5.0,0,,0,0.0,0,129.9
Kadarius Toney,KAN,7,5,36,0,2,2,0.4,34,6.8,0.7,1,5.0,0,0.0,0,83.0
JuJu Smith-Schuster,KAN,2,2,29,0,2,26,13.0,3,1.5,13.0,1,2.0,0,0.0,0,118.7
Blake Bell,KAN,2,1,4,0,,4,4.0,0,0.0,6.5,0,,0,0.0,0,56.2
Noah Gray,KAN,2,1,27,0,1,19,19.0,8,8.0,15.5,0,,0,0.0,0,95.8
Skyy Moore,KAN,1,1,0,0,,-3,-3.0,3,3.0,-3.0,0,,0,0.0,0,79.2
Isiah Pacheco,KAN,1,1,6,0,0,-6,-6.0,12,12.0,-6.0,1,1.0,0,0.0,0,91.7
Marquez Valdes-Scantling,KAN,2,1,6,1,1,6,6.0,0,0.0,11.5,0,,0,0.0,0,95.8
Justin Watson,KAN,1,1,12,0,1,12,12.0,0,0.0,12.0,0,,0,0.0,0,116.7
