Quarter,Time,Down,ToGo,Location,DET,SFO,Detail,EPB,EPA
1,5:34,2,7,DET 34,0,3,Matthew Stafford pass incomplete short right intended for Golden Tate,0.870,0.170
1,5:28,3,7,DET 34,0,3,Matthew Stafford pass complete short right to Theo Riddick for 10 yards (tackle by Richard Sherman),0.170,1.860
1,4:52,1,10,DET 44,0,3,LeGarrette Blount up the middle for 12 yards (tackle by Solomon Thomas),1.860,2.650
1,4:15,1,10,SFO 44,0,3,LeGarrette Blount up the middle for 2 yards (tackle by DeForest Buckner),2.650,2.380
1,3:36,2,8,SFO 42,0,3,Matthew Stafford pass complete short left to Marvin Jones for 12 yards (tackle by K'Waun Williams),2.380,3.580
1,2:52,1,10,SFO 30,6,3,"Matthew Stafford pass complete short left to Kenny Golladay for 30 yards, touchdown",3.580,7.000
1,2:45,,,SFO 15,7,3,Matt Prater kicks extra point good,0.000,0.000
1,2:45,,,DET 35,7,3,"Sam Martin kicks off 65 yards, returned by D.J. Reed for no gain (tackle by Nick Bellore). Penalty on Mark Nzeocha: Illegal Block Above the Waist, 10 yards",0.000,-0.350
1,2:39,1,10,SFO 12,7,3,Matt Breida left end for 9 yards (tackle by Tavon Wilson),-0.350,0.420
1,2:19,2,1,SFO 21,7,3,Jimmy Garoppolo pass complete short left to Matt Breida for 4 yards (tackle by Tavon Wilson),0.420,0.610
1,1:50,1,10,SFO 25,7,3,Jimmy Garoppolo pass incomplete short middle intended for George Kittle,0.610,0.060
1,1:47,2,10,SFO 25,7,3,Jimmy Garoppolo pass complete short right to Kyle Juszczyk for 9 yards (tackle by Teez Tabor),0.060,0.560
1,1:25,3,1,SFO 34,7,3,Alfred Morris up the middle for 6 yards (tackle by Tavon Wilson),0.560,1.600
1,1:00,1,10,SFO 40,7,3,Jimmy Garoppolo pass complete short left to Alfred Morris for 16 yards (tackle by Jarrad Davis and Teez Tabor),1.600,2.650
1,0:32,1,10,DET 44,7,3,"Penalty on Michael Person: False Start, 5 yards (no play)",2.650,2.320
1,0:19,1,15,DET 49,7,3,Alfred Morris right tackle for 2 yards (tackle by Da'Shawn Hand),2.320,1.710
Quarter,Time,Down,ToGo,Location,DET,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,13,DET 47,7,3,Jimmy Garoppolo pass complete short middle to George Kittle for 17 yards (tackle by Glover Quin),1.710,3.580
2,14:35,1,10,DET 30,7,3,"Alfred Morris right end for no gain (tackle by Tavon Wilson). Penalty on Michael Person: Offensive Holding, 10 yards (no play)",3.580,2.920
2,14:17,1,20,DET 40,7,3,"Jimmy Garoppolo pass incomplete deep right intended for George Kittle. Penalty on Darius Slay: Defensive Pass Interference, 20 yards (no play)",2.920,4.240
2,14:10,1,10,DET 20,7,3,Matt Breida left end for 3 yards (tackle by A'Shawn Robinson),4.240,4.120
2,13:49,2,7,DET 17,7,3,Jimmy Garoppolo pass complete short right to George Kittle for 5 yards (tackle by Quandre Diggs),4.120,4.340
2,13:12,3,2,DET 12,7,3,Jimmy Garoppolo pass complete short middle to Matt Breida for 8 yards (tackle by Quandre Diggs),4.340,6.280
2,12:49,1,4,DET 4,7,3,Matt Breida up the middle for no gain (tackle by Glover Quin),6.280,5.340
2,12:10,2,4,DET 4,7,9,"Jimmy Garoppolo pass complete short left to Kendrick Bourne for 4 yards, touchdown",5.340,7.000
2,12:07,,,DET 15,7,10,"Robbie Gould kicks extra point good. Penalty on Ricky Jean-Francois: Unnecessary Roughness, 15 yards",0.000,0.000
2,12:07,,,SFO 50,7,10,"Bradley Pinion kicks off 50 yards, touchback.",0.000,0.610
2,12:07,1,10,DET 25,7,10,Kerryon Johnson up the middle for 3 yards (tackle by Arik Armstead),0.610,0.470
2,11:28,2,7,DET 28,7,10,Matthew Stafford pass complete short right to Theo Riddick for 4 yards (tackle by Elijah Lee),0.470,0.300
2,10:43,3,3,DET 32,7,10,Matthew Stafford pass incomplete short right intended for Golden Tate,0.300,-1.240
2,10:39,4,3,DET 32,7,10,"Sam Martin punts 43 yards, returned by Dante Pettis for no gain (tackle by Tavon Wilson). Penalty on D.J. Reed: Offensive Holding, 10 yards",-1.240,0.220
2,10:28,1,10,SFO 15,7,10,Jimmy Garoppolo pass complete short left to Alfred Morris for 16 yards (tackle by Christian Jones and Tavon Wilson),-0.220,1.000
2,9:58,1,10,SFO 31,7,10,Alfred Morris right guard for 3 yards (tackle by Tavon Wilson),1.000,0.870
2,9:21,2,7,SFO 34,7,10,Jimmy Garoppolo pass complete short left to Pierre Garcon for 5 yards (tackle by Darius Slay),0.870,0.830
2,8:51,3,2,SFO 39,7,10,Alfred Morris up the middle for -2 yards (tackle by Da'Shawn Hand),0.830,-0.910
2,8:14,4,4,SFO 37,7,10,"Bradley Pinion punts 44 yards, returned by Jamal Agnew for no gain (tackle by Raheem Mostert)",-0.910,-0.150
2,8:06,1,10,DET 19,7,10,Matthew Stafford pass complete short right to Kerryon Johnson for 4 yards (tackle by Solomon Thomas),0.150,0.210
2,7:23,2,6,DET 23,7,10,LeGarrette Blount up the middle for 3 yards (tackle by Elijah Lee),0.210,-0.160
2,6:39,3,3,DET 26,7,10,"Matthew Stafford sacked by Elijah Lee for -10 yards. Matthew Stafford fumbles (forced by Elijah Lee), recovered by Cassius Marsh at DET-16 (tackle by Ricky Wagner)",-0.160,-4.510
2,6:30,1,10,DET 16,7,10,Jimmy Garoppolo pass incomplete short right,4.510,3.900
2,6:22,2,10,DET 16,7,10,Matt Breida right end for 2 yards (tackle by Nevin Lawson),3.900,3.370
2,5:43,3,8,DET 14,7,10,Jimmy Garoppolo sacked by Eli Harold for -10 yards,3.370,1.870
2,5:00,4,18,DET 24,7,13,Robbie Gould 42 yard field goal good,1.870,3.000
2,4:55,,,SFO 35,7,13,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,4:55,1,10,DET 25,7,13,Golden Tate left end for 9 yards (tackle by Adrian Colbert),0.610,1.280
2,4:17,2,1,DET 34,7,13,LeGarrette Blount up the middle for 3 yards (tackle by DeForest Buckner and Cassius Marsh),1.280,1.400
2,3:35,1,10,DET 37,7,13,Matthew Stafford pass complete short left to Kenny Golladay for 9 yards (tackle by Ahkello Witherspoon),1.400,2.070
2,2:59,2,1,DET 46,7,13,Matthew Stafford pass complete short right to LeGarrette Blount for -3 yards (tackle by Arik Armstead and K'Waun Williams),2.070,0.960
2,2:13,3,4,DET 43,7,13,Matthew Stafford pass complete short right to Golden Tate for 2 yards (tackle by K'Waun Williams),0.960,-0.390
2,2:00,4,2,DET 45,7,13,"Sam Martin punts 42 yards, fair catch by Trent Taylor at SF-13",-0.390,0.320
2,1:53,1,10,SFO 13,7,13,Jimmy Garoppolo pass incomplete short left intended for Trent Taylor (defended by Quandre Diggs),-0.320,-0.770
2,1:49,2,10,SFO 13,7,13,Jimmy Garoppolo sacked by Christian Jones for -9 yards,-0.770,-2.470
2,1:05,3,19,SFO 4,7,13,Jimmy Garoppolo pass incomplete short right intended for Kyle Juszczyk. Penalty on Laken Tomlinson: Unnecessary Roughness (Declined),-2.470,-2.490
2,1:01,4,19,SFO 4,7,13,"Bradley Pinion punts 59 yards, returned by Jamal Agnew for 7 yards (tackle by Garrett Celek). Penalty on Jalen Reeves-Maybin: Illegal Block Above the Waist, 10 yards",-2.490,-1.200
2,0:49,1,10,DET 34,7,13,Matthew Stafford pass incomplete short right intended for Theo Riddick,1.200,0.660
2,0:45,2,10,DET 34,7,13,Matthew Stafford pass incomplete deep left intended for Marvin Jones,0.660,-0.030
2,0:40,3,10,DET 34,7,13,Matthew Stafford pass complete deep left to Marvin Jones for 18 yards (tackle by Adrian Colbert and Ahkello Witherspoon),-0.030,2.390
2,0:32,,,,,,Timeout #1 by Detroit Lions,,
2,0:32,1,10,SFO 48,7,13,"Matthew Stafford pass complete short right to Theo Riddick for 3 yards (tackle by Fred Warner). Penalty on Fred Warner: Face Mask (15 Yards), 15 yards",2.390,3.580
2,0:27,1,10,SFO 30,7,13,Matthew Stafford pass complete short right to Golden Tate for 13 yards,3.580,4.440
2,0:21,1,10,SFO 17,7,13,Matthew Stafford pass complete short right to Theo Riddick for no gain (tackle by Elijah Lee),4.440,3.850
2,0:16,2,10,SFO 17,7,13,Matthew Stafford pass complete short middle to Theo Riddick for 8 yards (tackle by Elijah Lee),3.850,4.570
2,0:10,,,,,,Timeout #2 by Detroit Lions,,
2,0:10,3,2,SFO 9,7,13,Matthew Stafford pass incomplete short middle intended for Marvin Jones,4.570,2.950
2,0:06,4,2,SFO 9,10,13,Matt Prater 27 yard field goal good,2.950,3.000
2,0:03,,,DET 35,10,13,"Matt Prater kicks off 40 yards, returned by Trent Taylor for no gain (tackle by Charles Washington)",0.000,1.270
Quarter,Time,Down,ToGo,Location,DET,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,10,13,"Sam Martin kicks off 66 yards, returned by D.J. Reed for no gain. Penalty on D.J. Reed: Face Mask (15 Yards), 15 yards",0.000,3.840
3,14:47,1,10,DET 26,10,13,Matt Breida left guard for 7 yards (tackle by Christian Jones),3.840,4.270
3,14:23,2,3,DET 19,10,13,Matt Breida right end for 3 yards (tackle by Jarrad Davis and Devon Kennard),4.270,4.510
3,13:48,1,10,DET 16,10,13,Alfred Morris right end for 5 yards (tackle by Darius Slay),4.510,4.760
3,13:22,2,5,DET 11,10,19,"Jimmy Garoppolo pass complete short middle to Garrett Celek for 11 yards, touchdown",4.760,7.000
3,13:17,,,DET 15,10,20,Robbie Gould kicks extra point good,0.000,0.000
3,13:17,,,SFO 35,10,20,"Bradley Pinion kicks off 62 yards, returned by Jamal Agnew for no gain (tackle by Raheem Mostert)",0.000,2.130
3,13:10,1,10,DET 48,10,20,LeGarrette Blount right guard for 13 yards (tackle by Elijah Lee and Earl Mitchell),2.130,2.980
3,12:28,1,10,SFO 39,10,20,Matthew Stafford pass incomplete short right intended for Kerryon Johnson,2.980,2.440
3,12:23,2,10,SFO 39,10,20,Kerryon Johnson left end for 21 yards (tackle by Adrian Colbert),2.440,4.370
3,11:50,1,10,SFO 18,10,20,"LeGarrette Blount right guard for no gain (tackle by Mark Nzeocha). Penalty on Taylor Decker: Offensive Holding, 10 yards (no play)",4.370,3.710
3,11:23,1,20,SFO 28,10,20,"Matthew Stafford pass complete short left to Theo Riddick for 3 yards (tackle by Fred Warner). Penalty on Frank Ragnow: Offensive Holding, 10 yards",3.710,3.250
3,10:56,1,27,SFO 35,10,20,Kerryon Johnson up the middle for 3 yards (tackle by Elijah Lee),3.250,1.940
3,10:12,2,24,SFO 32,10,20,Matthew Stafford pass complete short middle to Theo Riddick for 1 yard (tackle by Fred Warner),1.940,1.420
3,9:31,3,23,SFO 31,10,20,Kerryon Johnson up the middle for 6 yards (tackle by Fred Warner and Jaquiski Tartt),1.420,1.800
3,8:50,4,17,SFO 25,13,20,Matt Prater 43 yard field goal good,1.800,3.000
3,8:46,,,DET 35,13,20,"Sam Martin kicks off 65 yards, returned by D.J. Reed for no gain (tackle by Dee Virgin)",0.000,0.410
3,8:41,1,10,SFO 22,13,20,Jimmy Garoppolo pass complete deep right to Pierre Garcon for 20 yards (tackle by Darius Slay),0.410,1.730
3,8:03,1,10,SFO 42,13,20,Jimmy Garoppolo pass incomplete deep left intended for Matt Breida,1.730,1.190
3,7:58,2,10,SFO 42,13,20,Jimmy Garoppolo pass complete short right to Matt Breida for 9 yards (tackle by Quandre Diggs),1.190,1.690
3,7:14,3,1,DET 49,13,20,Jimmy Garoppolo pass complete short right to Kyle Juszczyk for 1 yard (tackle by Darius Slay),1.690,2.390
3,6:43,1,10,DET 48,13,20,Alfred Morris right tackle for 3 yards (tackle by Da'Shawn Hand and Jarrad Davis),2.390,2.250
3,6:04,2,7,DET 45,13,20,Jimmy Garoppolo pass incomplete short right intended for George Kittle (defended by Quandre Diggs),2.250,1.550
3,5:59,3,7,DET 45,13,20,Jimmy Garoppolo pass incomplete short left intended for Trent Taylor (defended by Jamal Agnew),1.550,0.270
3,5:55,4,7,DET 45,13,20,"Bradley Pinion punts 31 yards, fair catch by Jamal Agnew at DET-14",0.270,0.280
3,5:47,1,10,DET 14,13,20,LeGarrette Blount up the middle for no gain (tackle by Fred Warner),-0.280,-0.750
3,5:01,2,10,DET 14,13,20,Matthew Stafford pass complete short middle to Kerryon Johnson for 3 yards (tackle by Jaquiski Tartt),-0.750,-1.040
3,4:41,3,7,DET 17,13,20,Matthew Stafford pass complete short left to Marvin Jones for 19 yards (tackle by Ahkello Witherspoon),-1.040,1.330
3,3:42,1,10,DET 36,13,20,Matthew Stafford pass complete short right to Luke Willson for 13 yards (tackle by Elijah Lee and Richard Sherman),1.330,2.190
3,3:00,1,10,DET 49,13,20,Kerryon Johnson right end for 4 yards (tackle by Elijah Lee),2.190,2.190
3,2:24,2,6,SFO 47,13,20,Matthew Stafford pass incomplete short middle intended for Golden Tate,2.190,1.490
3,2:20,,,,,,Timeout #1 by San Francisco 49ers,,
3,2:20,3,6,SFO 47,13,20,Matthew Stafford pass incomplete short middle intended for Golden Tate,1.490,0.130
3,2:16,4,6,SFO 47,13,20,Sam Martin punts 44 yards downed by Charles Washington,0.130,0.380
3,2:05,1,10,SFO 3,13,20,Jimmy Garoppolo pass complete short right to Garrett Celek for 11 yards (tackle by Christian Jones),-0.380,-0.280
3,1:47,1,10,SFO 14,13,20,Matt Breida left tackle for 20 yards (tackle by Nevin Lawson and Quandre Diggs),-0.280,1.200
3,1:06,1,10,SFO 34,13,26,"Matt Breida right tackle for 66 yards, touchdown",1.200,7.000
3,0:52,,,DET 15,13,27,Robbie Gould kicks extra point good,0.000,0.000
3,0:52,,,SFO 35,13,27,"Bradley Pinion kicks off 70 yards, returned by Jamal Agnew for no gain (tackle by Terence Garvin and Antone Exum)",0.000,0.340
3,0:46,1,10,DET 21,13,27,LeGarrette Blount left end for 2 yards (tackle by DeForest Buckner),0.340,0.070
3,0:05,2,8,DET 23,13,27,Matthew Stafford pass incomplete short right,0.070,-0.630
Quarter,Time,Down,ToGo,Location,DET,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,DET 23,13,27,Matthew Stafford pass incomplete deep left intended for Marvin Jones,-0.630,-1.830
4,14:54,4,8,DET 23,13,27,"Sam Martin punts 44 yards, returned by Dante Pettis for 14 yards (tackle by Nick Bellore)",-1.830,-2.060
4,14:43,1,10,SFO 47,13,27,Jimmy Garoppolo pass complete short middle to Pierre Garcon for 19 yards (tackle by Nevin Lawson),2.060,3.310
4,14:02,1,10,DET 34,13,27,Alfred Morris left tackle for 7 yards (tackle by Sylvester Williams),3.310,3.720
4,13:23,2,3,DET 27,13,27,Alfred Morris left tackle for 9 yards (tackle by Da'Shawn Hand),3.720,4.370
4,12:46,1,10,DET 18,13,27,Alfred Morris right guard for 3 yards (tackle by Jarrad Davis),4.370,4.250
4,12:07,2,7,DET 15,13,27,"Jimmy Garoppolo aborted snap, recovered by Dante Pettis at DET-22 (tackle by Nevin Lawson)",4.250,3.050
4,11:30,3,10,DET 18,13,27,Jimmy Garoppolo pass incomplete short right intended for Dante Pettis (defended by Nevin Lawson),3.050,2.250
4,11:25,4,10,DET 18,13,30,Robbie Gould 36 yard field goal good,2.250,3.000
4,11:21,,,SFO 35,13,30,"Bradley Pinion kicks off 70 yards, returned by Jamal Agnew for no gain (tackle by Raheem Mostert)",0.000,0.280
4,11:16,1,10,DET 20,13,30,Matthew Stafford pass complete short right to Theo Riddick for 10 yards (tackle by Mark Nzeocha and Fred Warner),0.280,0.940
4,10:38,1,10,DET 30,13,30,Matthew Stafford pass incomplete deep middle intended for Marvin Jones,0.940,0.390
4,10:32,2,10,DET 30,13,30,"Matthew Stafford right end for 8 yards (tackle by Ronald Blair). Penalty on Taylor Decker: Offensive Holding (Declined) . Penalty on LeGarrette Blount: Disqualification, 15 yards",0.390,-1.220
4,10:05,3,17,DET 23,13,30,Matthew Stafford pass complete deep left to Golden Tate for 67 yards (tackle by Jaquiski Tartt and Elijah Lee),-1.220,4.910
4,9:10,1,10,SFO 10,13,30,"Matthew Stafford sacked by Cassius Marsh for no gain. Penalty on Cassius Marsh: Face Mask (15 Yards), 5 yards (no play)",4.910,6.060
4,8:40,1,5,SFO 5,19,30,"Matthew Stafford pass complete short right to Marvin Jones for 5 yards, touchdown",6.060,7.000
4,8:36,,,SFO 15,20,30,Matt Prater kicks extra point good,0.000,0.000
4,8:36,,,DET 35,20,30,"Sam Martin kicks off 65 yards, touchback.",0.000,0.610
4,8:36,1,10,SFO 25,20,30,Matt Breida right tackle for no gain (tackle by Da'Shawn Hand and Ricky Jean-Francois),0.610,0.060
4,8:02,2,10,SFO 25,20,30,Jimmy Garoppolo sacked by Jarrad Davis for -4 yards,0.060,-1.150
4,7:16,3,14,SFO 21,20,30,Jimmy Garoppolo pass complete short left to Kyle Juszczyk for 3 yards (tackle by Glover Quin),-1.150,-1.770
4,6:31,4,11,SFO 24,20,30,"Bradley Pinion punts 49 yards, returned by Jamal Agnew for 4 yards. Penalty on Tracy Walker: Illegal Block Above the Waist (Declined) . Penalty on Nick Bellore: Illegal Block Above the Waist, 10 yards",-1.770,-0.340
4,6:08,1,10,DET 21,20,30,Matthew Stafford pass complete short left to Kenny Golladay for 11 yards,0.340,1.070
4,5:49,1,10,DET 32,20,30,Matthew Stafford pass complete short left to Kerryon Johnson for 5 yards (tackle by Elijah Lee),1.070,1.200
4,5:27,2,5,DET 37,20,30,Matthew Stafford pass complete short left to Kenny Golladay for 8 yards (tackle by Ahkello Witherspoon). Penalty on Ahkello Witherspoon: Defensive Holding (Declined),1.200,1.930
4,5:08,1,10,DET 45,20,30,Matthew Stafford pass incomplete deep left intended for Kenny Golladay,1.930,1.380
4,5:02,2,10,DET 45,20,30,"Matthew Stafford pass incomplete short left intended for Marvin Jones. Penalty on Ahkello Witherspoon: Defensive Pass Interference, 11 yards (no play)",1.380,2.650
4,4:59,1,10,SFO 44,20,30,Matthew Stafford pass complete short left to Kerryon Johnson for 8 yards (tackle by Fred Warner),2.650,3.190
4,4:32,2,2,SFO 36,20,30,Matthew Stafford pass incomplete short left intended for Golden Tate,3.190,2.480
4,4:28,3,2,SFO 36,20,30,Matthew Stafford pass complete short middle to Golden Tate for 8 yards (tackle by Elijah Lee and Jaquiski Tartt),2.480,3.710
4,4:03,1,10,SFO 28,20,30,Matthew Stafford pass incomplete short middle intended for Golden Tate (defended by Sheldon Day),3.710,3.170
4,4:01,2,10,SFO 28,20,30,Matthew Stafford pass complete deep left to Kenny Golladay for 21 yards,3.170,5.600
4,3:56,1,7,SFO 7,20,30,Matthew Stafford sacked by DeForest Buckner for -8 yards,5.600,3.460
4,3:37,,,,,,Timeout #2 by San Francisco 49ers,,
4,3:37,2,15,SFO 15,20,30,Matthew Stafford pass incomplete short left intended for Marvin Jones,3.460,2.930
4,3:33,3,15,SFO 15,26,30,"Matthew Stafford pass complete short left to Michael Roberts for 15 yards, touchdown",2.930,7.000
4,3:27,,,SFO 15,27,30,Matt Prater kicks extra point good,0.000,0.000
4,3:27,,,DET 35,27,30,"Sam Martin kicks off 68 yards, returned by D.J. Reed for no gain (tackle by Jalen Reeves-Maybin)",0.000,0.410
4,3:22,1,10,SFO 22,27,30,Jimmy Garoppolo pass complete short middle to Pierre Garcon for 13 yards (tackle by Glover Quin),0.410,1.270
4,2:35,,,,,,Timeout #3 by San Francisco 49ers,,
4,2:35,1,10,SFO 35,27,30,Alfred Morris left tackle for 4 yards (tackle by Quandre Diggs),1.270,1.260
4,2:29,,,,,,Timeout #1 by Detroit Lions,,
4,2:27,2,6,SFO 39,27,30,Alfred Morris left tackle for 4 yards (tackle by A'Shawn Robinson),1.260,1.090
4,2:24,,,,,,Timeout #2 by Detroit Lions,,
4,2:24,3,2,SFO 43,27,30,"Jimmy Garoppolo pass short left is intercepted by Tracy Walker at SF-44 and returned for 37 yards. Penalty on Quandre Diggs: Defensive Holding, 5 yards (no play)",1.090,2.130
4,2:14,1,10,SFO 48,27,30,Alfred Morris left tackle for 1 yard (tackle by Glover Quin and A'Shawn Robinson),2.130,1.720
4,2:10,,,,,,Timeout #3 by Detroit Lions,,
4,2:08,2,9,SFO 49,27,30,Alfred Morris right guard for 1 yard (tackle by Christian Jones and A'Shawn Robinson),1.720,1.160
4,2:00,3,8,SFO 50,27,30,Jimmy Garoppolo sacked by Devon Kennard for -10 yards,1.160,-0.720
4,1:16,4,18,SFO 40,27,30,"Bradley Pinion punts 44 yards, returned by Jamal Agnew for no gain",-0.720,0.140
4,1:08,1,10,DET 16,27,30,Matthew Stafford pass complete short middle to Golden Tate for 6 yards (tackle by Fred Warner),-0.140,0.280
4,1:00,2,4,DET 22,27,30,Matthew Stafford pass incomplete deep left intended for Kenny Golladay,0.280,-0.570
4,0:51,3,4,DET 22,27,30,Matthew Stafford pass complete short left to Golden Tate for 9 yards,-0.570,1.000
4,0:46,1,10,DET 31,27,30,Matthew Stafford pass complete short left to Theo Riddick for 8 yards (tackle by Fred Warner),1.000,1.540
4,0:29,2,2,DET 39,27,30,Matthew Stafford pass incomplete short right intended for Kenny Golladay,1.540,0.830
4,0:25,3,2,DET 39,27,30,Matthew Stafford pass incomplete short middle intended for Theo Riddick,0.830,-0.780
4,0:21,4,2,DET 39,27,30,Matthew Stafford pass incomplete short left intended for Theo Riddick,-0.780,-2.980
4,0:14,1,10,DET 39,27,30,Jimmy Garoppolo kneels for -1 yards,2.980,2.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
