#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:40,KAN 33,3,1:01,5,Punt
2,1,6:14,NYJ 41,4,1:38,6,Field Goal
3,1,0:31,KAN 5,4,1:51,13,Punt
4,2,11:44,KAN 21,3,0:38,-1,Interception
5,2,10:02,KAN 22,3,1:39,0,Punt
6,2,3:56,KAN 10,3,1:24,-6,Punt
7,2,1:15,KAN 32,2,1:15,-13,End of Half
8,3,15:00,KAN 16,4,1:53,29,Punt
9,3,11:29,KAN 16,6,3:15,20,Punt
10,3,4:06,KAN 23,7,1:42,20,Punt
11,3,0:48,KAN 35,10,2:50,65,Touchdown
12,4,11:27,KAN 45,6,2:00,42,Downs
13,4,3:43,KAN 1,1,0:06,-1,Safety
14,4,1:06,KAN 17,3,1:06,12,End of Game
