Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Joe Haden,PIT,0,7,4,57.1%,68,17.0,9.7,0,90.2,16.7,53,15,1,0,0,0.0,0,3,0,0.0%
Terrell Edmunds,PIT,0,6,4,66.7%,43,10.8,7.2,0,87.5,10.3,38,5,0,0,0,0.0,0,9,0,0.0%
Jonathan Bostic,PIT,0,3,3,100.0%,50,16.7,16.7,0,118.7,8.3,25,25,9,1,0,0.0,1,4,0,0.0%
Coty Sensabaugh,PIT,0,5,3,60.0%,29,9.7,5.8,1,115.8,6.8,23,6,0,0,0,0.0,0,2,0,0.0%
Sean Davis,PIT,0,3,3,100.0%,57,19.0,19.0,1,158.3,18.0,54,3,0,0,0,0.0,0,3,0,0.0%
Vince Williams,PIT,0,3,1,33.3%,15,15.0,5.0,0,50.7,6.0,4,11,11,0,1,1.0,2,3,1,25.0%
L.J. Fort,PIT,0,2,1,50.0%,6,6.0,3.0,0,56.2,6.5,5,1,5,0,0,0.0,0,4,0,0.0%
T.J. Watt,PIT,0,1,1,100.0%,3,3.0,3.0,0,79.2,3.0,3,0,10,0,0,0.0,0,1,0,0.0%
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,2,0,0.5,3,3,0,0.0%
Anthony Chickillo,PIT,0,0,0,,,,,,,,,,9,0,1,0.0,1,0,0,
Javon Hargrave,PIT,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%
Morgan Burnett,PIT,0,2,0,0.0%,,,0.0,,39.6,17.5,,,0,0,0,0.0,0,1,0,0.0%
Mike Hilton,PIT,0,2,0,0.0%,,,0.0,,39.6,7.5,,,2,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Bradley Roby,DEN,0,12,9,75.0%,167,18.6,13.9,1,144.4,10.8,91,76,0,0,0,0.0,0,6,1,14.3%
Todd Davis,DEN,0,10,8,80.0%,57,7.1,5.7,1,123.7,1.0,8,49,3,0,0,0.0,0,10,0,0.0%
Chris Harris Jr.,DEN,1,11,7,63.6%,55,7.9,5.0,0,38.1,4.7,39,16,0,0,0,0.0,0,6,0,0.0%
Justin Simmons,DEN,0,8,7,87.5%,94,13.4,11.8,0,115.6,10.8,63,31,2,0,0,0.0,0,9,0,0.0%
Darian Stewart,DEN,0,6,6,100.0%,61,10.2,10.2,0,109.0,3.8,23,38,0,0,0,0.0,0,3,2,40.0%
Tramaine Brock,DEN,0,5,3,60.0%,13,4.3,2.6,0,64.6,8.0,3,10,0,0,0,0.0,0,3,1,25.0%
Isaac Yiadom,DEN,0,5,2,40.0%,32,16.0,6.4,0,62.1,18.8,23,9,0,0,0,0.0,0,2,0,0.0%
Will Parks,DEN,0,3,2,66.7%,14,7.0,4.7,0,77.1,8.3,10,4,4,0,0,0.0,0,6,0,0.0%
Josey Jewell,DEN,0,2,2,100.0%,19,9.5,9.5,0,106.2,1.5,3,16,0,0,0,0.0,0,6,0,0.0%
Su'a Cravens,DEN,0,2,2,100.0%,19,9.5,9.5,0,106.2,9.5,19,0,1,0,0,0.0,0,2,0,0.0%
Shane Ray,DEN,0,1,1,100.0%,9,9.0,9.0,0,104.2,4.0,4,5,2,0,0,0.0,0,1,0,0.0%
Bradley Chubb,DEN,0,2,1,50.0%,6,6.0,3.0,0,56.2,6.5,1,5,6,0,0,0.0,0,4,1,20.0%
Von Miller,DEN,0,0,0,,,,,,,,,,6,1,0,1.0,2,2,0,0.0%
Shelby Harris,DEN,1,1,0,0.0%,,,0.0,,0.0,2.0,,,0,0,2,0.0,2,2,1,33.3%
Zach Kerr,DEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Adam Gotsis,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Shaquil Barrett,DEN,0,0,0,,,,,,,,,,3,0,0,1.0,1,1,0,0.0%
