0,1
Game Info,Game Info
Won Toss,Panthers (deferred)
Roof,outdoors
Surface,grass
Duration,3:07
Attendance,69810
Weather,"66 degrees, relative humidity 59%, wind 15 mph"
Vegas Line,Carolina Panthers -1.0
Over/Under,43.5 (under)
