Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ezekiel Elliott,DAL,8,7,79,0,3,12,1.7,67,9.6,1.8,0,,0,0.0,0,107.8
Cole Beasley,DAL,7,5,51,0,3,26,5.2,25,5.0,6.3,0,,1,14.3,0,92.0
Geoff Swaim,DAL,5,4,24,0,1,7,1.8,17,4.3,3.6,0,,0,0.0,0,86.7
Amari Cooper,DAL,5,3,36,0,2,25,8.3,11,3.7,7.2,0,,0,0.0,0,82.1
Rod Smith,DAL,2,2,8,0,,-1,-0.5,9,4.5,-0.5,1,2.0,0,0.0,0,83.3
Michael Gallup,DAL,5,1,10,0,1,10,10.0,0,0.0,21.4,0,,1,20.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julio Jones,ATL,9,6,118,1,5,96,16.0,22,3.7,21.6,0,,0,0.0,0,146.8
Austin Hooper,ATL,8,4,27,0,,17,4.3,10,2.5,4.4,0,,1,12.5,0,57.8
Mohamed Sanu,ATL,6,4,56,0,4,36,9.0,20,5.0,12.3,1,4.0,1,16.7,0,96.5
Tevin Coleman,ATL,3,3,27,0,2,-10,-3.3,37,12.3,-3.3,1,3.0,0,0.0,0,104.2
Calvin Ridley,ATL,4,3,32,0,1,27,9.0,5,1.7,9.3,0,,1,25.0,1,58.3
Logan Paulsen,ATL,2,2,19,0,1,3,1.5,16,8.0,1.5,0,,0,0.0,0,106.2
Ito Smith,ATL,2,2,12,0,,-1,-0.5,13,6.5,-0.5,0,,0,0.0,0,91.7
