#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:56,CAR 31,8,3:58,42,Interception
2,1,7:56,CAR 1,7,4:21,41,Punt
3,1,1:43,CAR 38,3,2:22,1,Punt
4,2,9:34,CAR 12,10,5:28,66,Field Goal
5,2,1:46,CAR 31,2,0:15,69,Touchdown
6,2,0:42,CAR 28,5,0:42,34,End of Half
7,3,15:00,CAR 10,8,3:20,40,Punt
8,3,9:39,CAR 17,3,1:40,9,Punt
9,3,6:28,CAR 26,3,2:07,2,Punt
10,3,3:08,STL 7,4,2:07,-9,Field Goal
11,4,14:50,CAR 23,11,7:26,51,Interception
12,4,5:27,STL 31,5,2:33,29,Fumble
13,4,2:24,CAR 36,5,2:24,8,End of Game
