Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Michael Jacquet,PHI,0,11,9,81.8%,204,22.7,18.5,1,149.1,9.6,69,135,1,0,0,0.0,0,4,0,0.0%
Marcus Epps,PHI,0,3,3,100.0%,46,15.3,15.3,0,118.7,13.0,39,7,1,0,0,0.0,0,8,1,11.1%
Alex Singleton,PHI,0,2,2,100.0%,11,5.5,5.5,0,89.6,-0.5,-1,12,4,0,1,0.0,1,8,2,20.0%
Nickell Robey-Coleman,PHI,0,2,2,100.0%,60,30.0,30.0,1,158.3,11.0,22,38,0,0,0,0.0,0,2,0,0.0%
K'Von Wallace,PHI,0,2,2,100.0%,15,7.5,7.5,0,97.9,1.0,2,13,2,0,0,0.0,0,3,0,0.0%
T.J. Edwards,PHI,0,3,2,66.7%,30,15.0,10.0,1,138.9,3.3,10,20,4,0,0,0.0,0,6,1,14.3%
Jalen Mills,PHI,0,2,1,50.0%,6,6.0,3.0,0,56.2,4.5,6,0,2,0,0,0.0,0,5,0,0.0%
Darius Slay,PHI,1,1,1,100.0%,5,5.0,5.0,0,47.9,5.0,5,0,0,0,0,0.0,0,2,0,0.0%
Vinny Curry,PHI,0,0,0,,,,,,,,,,0,0,2,1.0,3,2,0,0.0%
T.Y. McGill,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
Brandon Graham,PHI,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,1,1.0,2,3,0,0.0%
Rudy Ford,PHI,0,2,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,2,0,0.0%
Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Shaun Bradley,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Grayland Arnold,PHI,0,1,0,0.0%,,,0.0,,39.6,26.0,,,0,0,0,0.0,0,4,3,42.9%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jaylon Smith,DAL,0,5,4,80.0%,42,10.5,8.4,0,101.7,6.8,22,20,4,0,1,0.0,1,11,0,0.0%
Chidobe Awuzie,DAL,0,6,4,66.7%,105,26.3,17.5,1,149.3,17.2,56,49,0,0,0,0.0,0,4,0,0.0%
Trevon Diggs,DAL,1,7,3,42.9%,53,17.7,7.6,0,29.8,10.0,50,3,0,0,0,0.0,0,1,0,0.0%
Anthony Brown,DAL,1,3,3,100.0%,18,6.0,6.0,0,52.1,-1.0,-3,21,0,0,0,0.0,0,3,1,25.0%
Darian Thompson,DAL,0,3,2,66.7%,66,33.0,22.0,0,109.7,21.3,56,10,0,0,0,0.0,0,4,0,0.0%
Jourdan Lewis,DAL,0,4,1,25.0%,19,19.0,4.8,0,46.9,6.3,17,2,0,0,0,1.0,1,6,0,0.0%
Donovan Wilson,DAL,0,2,1,50.0%,5,5.0,2.5,0,56.2,10.5,4,1,1,0,0,0.0,0,6,0,0.0%
Randy Gregory,DAL,0,0,0,,,,,,,,,,0,1,1,1.5,4,6,0,0.0%
Justin Hamilton,DAL,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,1,20.0%
Aldon Smith,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Neville Gallimore,DAL,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Tyrone Crawford,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Joe Thomas,DAL,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,0,0.0%
Ron'Dell Carter,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
