Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Quinton Spain,G,64,100%,0,0%,2,8%
Dion Dawkins,T,64,100%,0,0%,2,8%
Jon Feliciano,G,64,100%,0,0%,2,8%
Josh Allen,QB,64,100%,0,0%,0,0%
John Brown,WR,52,81%,0,0%,0,0%
Duke Williams,WR,50,78%,0,0%,6,24%
Dawson Knox,TE,46,72%,0,0%,4,16%
Cody Ford,T,44,69%,0,0%,1,4%
Cole Beasley,WR,41,64%,0,0%,0,0%
Spencer Long,C,40,63%,0,0%,2,8%
Frank Gore,RB,33,52%,0,0%,0,0%
T.J. Yeldon,RB,31,48%,0,0%,3,12%
Mitch Morse,C,24,38%,0,0%,0,0%
Lee Smith,TE,21,33%,0,0%,2,8%
Ryan Bates,T,20,31%,0,0%,2,8%
Tommy Sweeney,TE,16,25%,0,0%,1,4%
Andre Roberts,WR,12,19%,0,0%,8,32%
Patrick DiMarco,FB,9,14%,0,0%,9,36%
Isaiah McKenzie,WR,8,13%,0,0%,5,20%
Zay Jones,WR,1,2%,0,0%,0,0%
Tremaine Edmunds,LB,0,0%,58,100%,6,24%
Tre'Davious White,CB,0,0%,56,97%,6,24%
Micah Hyde,FS,0,0%,56,97%,5,20%
Jordan Poyer,SS,0,0%,55,95%,8,32%
Levi Wallace,CB,0,0%,55,95%,1,4%
Matt Milano,LB,0,0%,43,74%,10,40%
Lorenzo Alexander,LB,0,0%,42,73%,19,76%
Ed Oliver,DT,0,0%,38,66%,1,4%
Jerry Hughes,DE,0,0%,37,64%,0,0%
Trent Murphy,DE,0,0%,34,59%,4,16%
Shaq Lawson,DE,0,0%,29,50%,2,8%
Star Lotulelei,DT,0,0%,27,47%,4,16%
Jordan Phillips,DT,0,0%,25,43%,3,12%
Kevin Johnson,CB,0,0%,19,33%,21,84%
Darryl Johnson,DE,0,0%,16,28%,22,88%
Kyle Peko,DT,0,0%,15,26%,3,12%
Siran Neal,SS,0,0%,14,24%,17,68%
Dean Marlowe,SS,0,0%,8,14%,6,24%
Maurice Alexander,LB,0,0%,5,9%,19,76%
Kurt Coleman,FS,0,0%,5,9%,18,72%
Julian Stanford,LB,0,0%,0,0%,17,68%
Jaquan Johnson,SS,0,0%,0,0%,10,40%
Corey Bojorquez,P,0,0%,0,0%,9,36%
Reid Ferguson,LS,0,0%,0,0%,9,36%
Stephen Hauschka,K,0,0%,0,0%,5,20%
