Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Branden Albert,T,68,100%,0,0%,3,12%
Jeff Allen,G,68,100%,0,0%,3,12%
Jon Asamoah,G,68,100%,0,0%,3,12%
Rodney Hudson,C,68,100%,0,0%,3,12%
Eric Fisher,T,68,100%,0,0%,3,12%
Alex Smith,QB,68,100%,0,0%,0,0%
Anthony Fasano,TE,62,91%,0,0%,0,0%
Jamaal Charles,RB,58,85%,0,0%,0,0%
Dwayne Bowe,WR,55,81%,0,0%,0,0%
Donnie Avery,WR,49,72%,0,0%,0,0%
Anthony Sherman,FB,34,50%,0,0%,13,52%
Sean McGrath,TE,27,40%,0,0%,0,0%
Dexter McCluster,WR,26,38%,0,0%,4,16%
Junior Hemingway,WR,9,13%,0,0%,18,72%
Knile Davis,RB,9,13%,0,0%,0,0%
A.J. Jenkins,WR,6,9%,0,0%,0,0%
Donald Stephenson,T,3,4%,0,0%,3,12%
Cyrus Gray,RB,1,1%,0,0%,18,72%
Chad Hall,WR,1,1%,0,0%,1,4%
Tamba Hali,LB,0,0%,56,100%,4,16%
Dontari Poe,NT,0,0%,56,100%,4,16%
Justin Houston,LB,0,0%,56,100%,4,16%
Derrick Johnson,LB,0,0%,56,100%,4,16%
Eric Berry,SS,0,0%,56,100%,0,0%
Brandon Flowers,CB,0,0%,56,100%,0,0%
Sean Smith,CB,0,0%,56,100%,0,0%
Kendrick Lewis,FS,0,0%,56,100%,0,0%
Mike DeVito,DE,0,0%,38,68%,4,16%
Marcus Cooper,CB,0,0%,33,59%,13,52%
Tyson Jackson,DE,0,0%,32,57%,4,16%
Akeem Jordan,LB,0,0%,23,41%,18,72%
Quintin Demps,SS,0,0%,23,41%,18,72%
Allen Bailey,DE,0,0%,13,23%,3,12%
Husain Abdullah,FS,0,0%,5,9%,22,88%
Anthony Toribio,DE,0,0%,1,2%,0,0%
Ron Parker,DB,0,0%,0,0%,22,88%
Frank Zombo,LB,0,0%,0,0%,18,72%
James-Michael Johnson,LB,0,0%,0,0%,18,72%
Nico Johnson,LB,0,0%,0,0%,13,52%
Mike Catapano,DE,0,0%,0,0%,10,40%
Dustin Colquitt,P,0,0%,0,0%,7,28%
Ryan Succop,K,0,0%,0,0%,7,28%
Thomas Gafford,LS,0,0%,0,0%,7,28%
Geoff Schwartz,T,0,0%,0,0%,3,12%
