Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2,9:27,2,5,ARI 49,3,3,Kevin Kolb pass complete short middle to Larry Fitzgerald for 15 yards (tackle by Marcus Trufant),1.990,3.180
2,8:58,1,10,SEA 36,3,3,Kevin Kolb pass complete short right to Todd Heap for 8 yards (tackle by David Hawthorne),3.180,3.720
2,8:25,2,2,SEA 28,3,3,Kevin Kolb pass complete short left to Andre Roberts for 11 yards,3.720,4.440
2,8:08,1,10,SEA 17,3,3,Alfonso Smith left tackle for 5 yards (tackle by Alan Branch),4.440,4.690
2,7:38,2,5,SEA 12,9,3,"Kevin Kolb pass complete short left to Larry Fitzgerald for 12 yards, touchdown",4.690,7.000
2,,,,SEA 2,10,3,Jay Feely kicks extra point good,0.000,0.000
2,,,,ARI 35,10,3,"Jay Feely kicks off 65 yards, touchback",0.000,0.280
2,7:29,1,10,SEA 20,10,3,Marshawn Lynch up the middle for 8 yards (tackle by Kerry Rhodes),0.280,0.810
2,6:51,2,2,SEA 28,10,3,Marshawn Lynch right guard for 4 yards (tackle by Vonnie Holliday),0.810,1.070
2,6:16,1,10,SEA 32,10,3,Tarvaris Jackson right end for 3 yards (tackle by Stewart Bradley),1.070,0.930
2,5:34,2,7,SEA 35,10,3,Leon Washington left guard for 21 yards (tackle by Adrian Wilson),0.930,2.650
2,5:01,1,10,ARI 44,10,3,Leon Washington up the middle for no gain (tackle by Darnell Dockett),2.650,2.110
2,4:22,2,10,ARI 44,10,3,Tarvaris Jackson sacked by Joey Porter for -13 yards. Penalty on James Carpenter: Offensive Holding (Declined),2.110,-0.300
2,3:59,3,23,SEA 43,10,3,Leon Washington right tackle for 8 yards (tackle by Paris Lenon and Daryl Washington),-0.300,0.000
2,3:24,4,15,ARI 49,10,3,Jon Ryan punts 45 yards,0.000,0.380
2,3:12,1,10,ARI 4,10,3,Alfonso Smith up the middle for 9 yards (tackle by Earl Thomas),-0.380,-0.120
2,2:49,2,1,ARI 13,10,3,Kevin Kolb pass complete short right to Larry Fitzgerald for no gain,-0.120,-0.370
2,2:27,3,1,ARI 13,10,3,Alfonso Smith left tackle for no gain (tackle by LeRoy Hill and Chris Clemons),-0.370,-2.490
2,2:00,4,1,ARI 13,10,3,"Dave Zastudil punts 44 yards, returned by Leon Washington for 8 yards (tackle by Anthony Sherman)",-2.490,-2.320
2,1:51,1,10,ARI 49,10,3,Tarvaris Jackson pass complete short right to Sidney Rice for 12 yards (tackle by A.J. Jefferson),2.320,3.120
2,1:28,1,10,ARI 37,10,3,Tarvaris Jackson pass complete short right to Sidney Rice for 8 yards,3.120,3.650
2,1:16,2,2,ARI 29,10,3,Tarvaris Jackson pass incomplete short right intended for Justin Forsett,3.650,2.940
2,1:12,3,2,ARI 29,10,3,Tarvaris Jackson pass complete short right to Ben Obomanu for 6 yards (tackle by A.J. Jefferson),2.940,4.040
2,1:07,1,10,ARI 23,10,3,"Penalty on Russell Okung: False Start, 5 yards (no play)",4.040,3.710
2,1:07,1,15,ARI 28,10,3,Tarvaris Jackson sacked by Darnell Dockett and Calais Campbell for -5 yards,3.710,2.150
2,0:59,,,,10,3,Timeout #1 by Seattle Seahawks,0.000,2.150
2,0:59,2,20,ARI 33,10,3,Tarvaris Jackson pass incomplete short right intended for Doug Baldwin (defended by A.J. Jefferson),2.150,1.490
2,0:56,3,20,ARI 33,10,3,Tarvaris Jackson pass incomplete deep right intended for Sidney Rice (defended by A.J. Jefferson),1.490,1.150
2,0:48,4,20,ARI 33,10,6,Steven Hauschka 52 yard field goal good,1.150,3.000
2,,,,SEA 35,10,6,"Steven Hauschka kicks off 64 yards, returned by A.J. Jefferson for 26 yards (tackle by Atari Bigby)",0.000,0.740
2,0:37,1,10,ARI 27,10,6,Kevin Kolb pass complete short left to Early Doucet for 8 yards (tackle by Earl Thomas and Brandon Browner),0.740,1.280
2,0:24,,,,10,6,Timeout #2 by Arizona Cardinals,0.000,1.280
2,0:24,2,2,ARI 35,10,6,Kevin Kolb pass complete short left to Alfonso Smith for 6 yards,1.280,1.660
2,0:18,1,10,ARI 41,10,6,Kevin Kolb pass complete short middle to Todd Heap for 9 yards (tackle by Walter Thurmond),1.660,2.340
2,0:12,,,,10,6,Timeout #3 by Arizona Cardinals,0.000,2.340
2,0:12,2,1,,10,6,Kevin Kolb pass complete short right to Early Doucet for 9 yards,2.340,2.850
2,0:07,1,10,SEA 41,10,6,"Kevin Kolb pass incomplete deep right intended for Larry Fitzgerald is intercepted by Marcus Trufant at SEA-17 and returned for 15 yards (tackle by Lyle Sendlein). Penalty on Alfonso Smith: Low Block, 15 yards",2.850,-2.060
2,0:00,1,10,SEA 47,10,6,Tarvaris Jackson pass incomplete deep middle intended for Golden Tate is intercepted by Patrick Peterson at ARI-7 and returned for 1 yard (tackle by Doug Baldwin),2.060,0.000
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,10,6,"Steven Hauschka kicks off 52 yards, returned by A.J. Jefferson for 11 yards (tackle by Kennard Cox)",0.000,0.540
3,14:51,1,10,ARI 24,10,6,Alfonso Smith right guard for 4 yards (tackle by David Hawthorne and Clinton McDonald),0.540,0.540
3,14:08,2,6,ARI 28,10,6,Kevin Kolb pass complete short middle to Early Doucet for 12 yards (tackle by David Hawthorne),0.540,1.600
3,13:31,1,10,ARI 40,10,6,Alfonso Smith up the middle for -1 yards (tackle by Brandon Mebane and Walter Thurmond),1.600,0.920
3,12:53,2,11,ARI 39,10,6,Alfonso Smith up the middle for 5 yards (tackle by Walter Thurmond),0.920,0.890
3,12:10,3,6,ARI 44,10,6,Kevin Kolb pass incomplete short right intended for Todd Heap (defended by Kam Chancellor),0.890,-0.460
3,12:08,4,6,ARI 44,10,6,"Dave Zastudil punts 41 yards, returned by Leon Washington for 13 yards (tackle by Jeff King)",-0.460,-0.810
3,11:57,1,10,SEA 28,10,6,Marshawn Lynch left tackle for 1 yard (tackle by Darnell Dockett and Calais Campbell),0.810,0.400
3,11:31,2,9,SEA 29,10,6,Marshawn Lynch up the middle for 7 yards (tackle by Daryl Washington),0.400,0.630
3,11:02,3,2,SEA 36,10,6,Tarvaris Jackson pass complete short right to Doug Baldwin for 3 yards (tackle by Richard Marshall),0.630,1.530
3,10:48,1,10,SEA 39,10,6,Tarvaris Jackson pass incomplete short middle intended for Leon Washington,1.530,0.990
3,10:43,2,10,SEA 39,10,6,Tarvaris Jackson pass complete short right to Golden Tate for 9 yards (tackle by A.J. Jefferson),0.990,1.490
3,10:12,3,1,SEA 48,10,6,Marshawn Lynch left tackle for 3 yards (tackle by Daryl Washington),1.490,2.320
3,9:36,1,10,ARI 49,10,6,"Penalty on Max Unger: False Start, 5 yards (no play)",2.320,1.990
3,9:28,1,15,SEA 46,10,6,Tarvaris Jackson pass incomplete short middle intended for Justin Forsett,1.990,1.110
3,9:22,2,15,SEA 46,10,6,Justin Forsett right tackle for no gain (tackle by Clark Haggans),1.110,0.430
3,8:39,3,15,SEA 46,10,6,Tarvaris Jackson pass complete short right to Doug Baldwin for 20 yards (tackle by Richard Marshall),0.430,3.310
3,8:19,1,10,ARI 34,10,6,Tarvaris Jackson pass complete short right to Ben Obomanu for 6 yards,3.310,3.580
3,7:50,2,4,ARI 28,10,6,Tarvaris Jackson pass complete short left to Golden Tate for 6 yards (tackle by Patrick Peterson),3.580,4.110
3,7:16,1,10,ARI 22,10,6,Marshawn Lynch left tackle for 2 yards (tackle by Clark Haggans and Paris Lenon),4.110,3.830
3,6:35,2,8,ARI 20,10,6,Tarvaris Jackson pass complete short right to Sidney Rice for 9 yards (tackle by A.J. Jefferson),3.830,4.840
3,6:09,1,10,ARI 11,10,12,"Tarvaris Jackson left tackle for 11 yards, touchdown",4.840,7.000
3,,,,ARI 2,10,13,Steven Hauschka kicks extra point good,0.000,0.000
3,,,,SEA 35,10,13,"Steven Hauschka kicks off 65 yards, touchback",0.000,0.280
3,5:57,1,10,ARI 20,10,13,Kevin Kolb pass complete short left to Todd Heap for 9 yards (tackle by LeRoy Hill),0.280,0.950
3,5:28,2,1,ARI 29,10,13,Alfonso Smith right tackle for no gain (tackle by David Hawthorne and Red Bryant),0.950,0.230
3,4:51,3,1,ARI 29,10,13,Alfonso Smith left end for -4 yards (tackle by Chris Clemons),0.230,-1.700
3,4:08,4,5,ARI 25,10,13,Dave Zastudil punts 49 yards,-1.700,-0.670
3,4:01,1,10,SEA 26,10,13,Tarvaris Jackson pass complete short right to Zach Miller for 2 yards (tackle by Kerry Rhodes and Stewart Bradley),0.670,0.400
3,3:34,2,8,SEA 28,10,13,Tarvaris Jackson pass incomplete short right intended for Marshawn Lynch,0.400,-0.300
3,3:28,,,,10,13,Timeout #1 by Seattle Seahawks,0.000,-0.300
3,3:28,3,8,SEA 28,10,13,Tarvaris Jackson pass incomplete short right intended for Zach Miller,-0.300,-1.500
3,3:24,4,8,SEA 28,10,13,"Jon Ryan punts 45 yards, fair catch by Patrick Peterson",-1.500,-0.740
3,3:17,1,10,ARI 27,10,13,Alfonso Smith right tackle for 7 yards (tackle by Marcus Trufant),0.740,1.140
3,2:44,2,3,ARI 34,10,13,Alfonso Smith right end for 4 yards (tackle by David Hawthorne),1.140,1.470
3,2:06,1,10,ARI 38,10,13,Kevin Kolb pass incomplete short left intended for Alfonso Smith,1.470,0.920
3,1:59,2,10,ARI 38,10,13,Alfonso Smith up the middle for 6 yards (tackle by Matt McCoy and LeRoy Hill),0.920,1.020
3,1:16,3,4,ARI 44,10,13,Kevin Kolb pass incomplete short right intended for Larry Fitzgerald,1.020,-0.460
3,1:11,4,4,ARI 44,10,13,"Dave Zastudil punts 42 yards, returned by Leon Washington for 6 yards (tackle by Stewart Bradley)",-0.460,-0.280
3,0:58,1,10,SEA 20,10,13,Marshawn Lynch left end for 3 yards (tackle by Stewart Bradley and Kerry Rhodes),0.280,0.140
3,0:19,2,7,SEA 23,10,13,Tarvaris Jackson pass incomplete short middle intended for Marshawn Lynch,0.140,-0.560
3,0:13,3,7,SEA 23,10,13,"Penalty on Mike Williams: False Start, 5 yards (no play)",-0.560,-1.330
3,0:13,3,12,SEA 18,10,13,Tarvaris Jackson pass complete short right to Sidney Rice for 11 yards (tackle by Richard Marshall),-1.330,-1.440
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,SEA 29,10,13,"Jon Ryan punts 66 yards, returned by Patrick Peterson for 9 yards (tackle by Kennard Cox)",-1.440,0.280
4,14:48,1,10,ARI 14,10,13,Kevin Kolb pass incomplete short right intended for Alfonso Smith (defended by Chris Clemons),-0.280,-0.750
4,14:43,2,10,ARI 14,10,13,Kevin Kolb pass complete short left to Todd Heap for 2 yards (tackle by LeRoy Hill),-0.750,-1.160
4,14:00,3,8,ARI 16,10,13,Kevin Kolb right tackle for 7 yards (tackle by LeRoy Hill and Matt McCoy),-1.160,-1.830
4,13:37,4,1,ARI 23,10,13,Dave Zastudil punts 30 yards,-1.830,-2.060
4,13:30,1,10,SEA 47,10,13,Marshawn Lynch right end for -1 yards (tackle by Adrian Wilson). Penalty on Sidney Rice: Illegal Formation (Declined),2.060,1.380
4,13:11,2,11,SEA 46,10,13,Tarvaris Jackson for 6 yards,1.380,1.490
4,12:38,3,5,ARI 48,10,13,"Tarvaris Jackson for no gain. Tarvaris Jackson fumbles, recovered by Anthony McCoy at SEA-28",1.490,-1.500
4,12:02,4,29,SEA 28,10,13,Jon Ryan punts 64 yards,-1.500,-0.280
4,11:50,1,10,ARI 20,10,13,Alfonso Smith left tackle for 9 yards (tackle by David Hawthorne),0.280,0.950
4,11:17,2,1,ARI 29,10,13,Alfonso Smith left tackle for 2 yards (tackle by Earl Thomas),0.950,1.000
4,10:41,1,10,ARI 31,10,13,Kevin Kolb for 3 yards,1.000,0.870
4,10:09,2,7,ARI 34,10,13,Kevin Kolb pass complete short right to Alfonso Smith for 2 yards (tackle by David Hawthorne),0.870,0.430
4,9:26,3,5,ARI 36,10,13,"Penalty on Raheem Brock: Neutral Zone Infraction, 4 yards (no play)",0.430,0.960
4,9:06,,,,10,13,Timeout #2 by Seattle Seahawks,0.000,0.960
4,9:06,3,1,ARI 40,10,13,Alfonso Smith left guard for no gain (tackle by Kam Chancellor and Chris Clemons),0.960,-0.720
4,8:37,4,1,ARI 40,10,13,Alfonso Smith left tackle for 2 yards (tackle by LeRoy Hill and David Hawthorne),-0.720,1.730
4,8:02,1,10,ARI 42,10,13,Kevin Kolb pass complete deep right to Todd Heap for 28 yards (tackle by Kam Chancellor),1.730,3.580
4,7:20,1,10,SEA 30,10,13,Alfonso Smith up the middle for 1 yard (tackle by Anthony Hargrove),3.580,3.170
4,6:48,2,9,SEA 29,10,13,Kevin Kolb sacked by Chris Clemons for -4 yards,3.170,1.950
4,6:11,3,13,SEA 33,10,13,Kevin Kolb pass complete short right to Andre Roberts for 2 yards (tackle by Marcus Trufant),1.950,1.320
4,5:28,4,11,SEA 31,10,13,Jay Feely 49 yard field goal no good,1.320,-1.530
4,5:20,1,10,SEA 39,10,13,Marshawn Lynch left guard for 1 yard (tackle by Calais Campbell),1.530,1.120
4,4:37,2,9,SEA 40,10,13,Tarvaris Jackson pass complete short right to Sidney Rice for 23 yards,1.120,3.120
4,4:30,1,10,ARI 37,10,13,Marshawn Lynch right tackle for 1 yard (tackle by Richard Marshall),3.120,2.710
4,3:52,2,9,ARI 36,10,13,Marshawn Lynch right tackle for 1 yard (tackle by A.J. Jefferson and Paris Lenon),2.710,2.150
4,3:08,3,8,ARI 35,10,13,Tarvaris Jackson pass incomplete short left intended for Sidney Rice,2.150,0.970
4,3:03,4,8,ARI 35,10,13,"Penalty on Jon Ryan: Delay of Game, 5 yards (no play)",0.970,0.590
4,3:03,4,13,ARI 40,10,13,Jon Ryan punts 9 yards,0.590,-1.000
4,2:57,1,10,ARI 31,10,13,Kevin Kolb pass complete short left to Andre Roberts for 9 yards (tackle by Brandon Browner),1.000,1.680
4,2:53,2,1,ARI 40,10,13,Kevin Kolb pass complete short right to Early Doucet for 12 yards (tackle by Marcus Trufant),1.680,2.390
4,2:24,1,10,SEA 48,10,13,Kevin Kolb pass incomplete deep left intended for Larry Fitzgerald,2.390,1.850
4,2:19,2,10,SEA 48,10,13,Kevin Kolb pass incomplete deep middle intended for Todd Heap,1.850,1.160
4,2:15,3,10,SEA 48,10,13,Kevin Kolb pass complete short middle to Early Doucet for 9 yards (tackle by LeRoy Hill),1.160,0.660
4,2:00,4,1,SEA 39,10,13,"Kevin Kolb pass incomplete short right intended for Larry Fitzgerald. Penalty on Marcus Trufant: Defensive Pass Interference, 5 yards (no play)",0.660,3.310
4,1:57,1,10,SEA 34,10,13,Kevin Kolb pass incomplete short left intended for Early Doucet,3.310,2.770
4,1:55,2,10,SEA 34,10,13,"Kevin Kolb sacked by Raheem Brock for -3 yards. Kevin Kolb fumbles (forced by Raheem Brock), recovered by Brandon Keith at SEA-36",2.770,1.820
4,1:15,3,12,SEA 36,10,13,Kevin Kolb pass incomplete short middle intended for Todd Heap is intercepted by Kam Chancellor at SEA-25 and returned for 9 yards (tackle by Andre Roberts),1.820,-1.200
4,1:04,1,10,SEA 34,10,13,Marshawn Lynch left tackle for 6 yards (tackle by Adrian Wilson),1.200,1.470
4,1:04,,,,10,13,Timeout #1 by Arizona Cardinals,0.000,1.470
4,0:59,2,4,SEA 40,10,13,Marshawn Lynch left tackle for 2 yards (tackle by Darnell Dockett),1.470,1.030
4,0:59,,,,10,13,Timeout #2 by Arizona Cardinals,0.000,1.030
4,0:54,3,2,SEA 42,10,13,Eddie Williams up the middle for 1 yard (tackle by Calais Campbell and Paris Lenon),1.030,-0.520
4,0:51,,,,10,13,Timeout #3 by Arizona Cardinals,0.000,-0.520
4,0:51,4,1,SEA 43,10,13,"Jon Ryan punts 44 yards, returned by Patrick Peterson for -5 yards (tackle by Kam Chancellor). Patrick Peterson fumbles, recovered by A.J. Jefferson at ARI-6 and returned for 17 yards (tackle by Kennard Cox)",-0.520,-0.480
4,0:35,1,10,ARI 23,10,13,Kevin Kolb pass complete short left to Chester Taylor for 12 yards (tackle by LeRoy Hill),0.480,1.270
4,0:23,1,10,ARI 35,10,13,Kevin Kolb spiked the ball,1.270,0.720
4,0:15,2,10,ARI 35,10,13,Kevin Kolb pass incomplete deep right intended for Andre Roberts,0.720,0.040
4,0:08,3,10,ARI 35,10,13,"Kevin Kolb pass complete short right to Andre Roberts for 16 yards (tackle by LeRoy Hill). Andre Roberts fumbles (forced by LeRoy Hill), recovered by Andre Roberts at SEA-49",0.040,2.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
