#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,KAN 23,10,5:18,77,Touchdown
2,1,7:39,KAN 38,6,3:43,51,Fumble
3,2,13:49,KAN 40,10,4:44,60,Touchdown
4,2,8:22,TAM 32,5,1:57,19,Field Goal
5,2,1:55,KAN 36,6,1:20,64,Touchdown
6,2,0:06,KAN 36,1,0:06,-1,End of Half
7,3,14:00,KAN 29,5,2:22,16,Punt
8,3,10:05,KAN 30,3,1:09,18,Interception
9,3,6:38,KAN 20,8,4:25,80,Touchdown
10,4,11:50,KAN 33,11,6:02,45,Interception
11,4,3:42,KAN 19,10,2:33,23,Downs
