Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,14:09,1,10,CHI 48,0,0,Daunte Culpepper pass incomplete intended for Troy Williamson (defended by Charles Tillman),2.390,1.850
,,,,,,,"CHI challenged the ruling, and the play was upheld.",,
2,13:59,2,10,CHI 48,0,0,Daunte Culpepper pass complete to Mewelde Moore for 18 yards (tackle by Charles Tillman),1.850,3.580
2,13:28,1,10,CHI 30,0,0,Mewelde Moore right tackle for 9 yards (tackle by Chris Harris),3.580,4.250
2,12:59,2,1,CHI 21,0,0,Mewelde Moore right guard for -2 yards (tackle by Ian Scott),4.250,3.270
2,12:21,3,3,CHI 23,0,0,Daunte Culpepper pass complete to Jermaine Wiggins for 6 yards (tackle by Jerry Azumah and Brian Urlacher),3.270,4.440
2,11:43,1,10,CHI 17,0,0,Mewelde Moore left end for -1 yards (tackle by Hunter Hillenmeyer and Mike Brown),4.440,3.720
2,11:06,2,11,CHI 18,0,0,Daunte Culpepper pass complete to Jermaine Wiggins for 3 yards (tackle by Hunter Hillenmeyer and Charles Tillman),3.720,3.340
2,10:22,3,8,CHI 15,0,0,Daunte Culpepper pass complete to Jermaine Wiggins for 13 yards (tackle by Alex Brown),3.340,6.740
2,9:43,1,2,CHI 2,0,0,Daunte Culpepper sacked by Tommie Harris for -3 yards,6.740,5.150
2,9:13,2,5,CHI 5,0,0,"Daunte Culpepper pass complete to Marcus Robinson for 3 yards (tackle by Brian Urlacher). Penalty on Alex Brown: Defensive Offside, 3 yards (no play)",5.150,5.720
2,8:46,2,2,CHI 2,0,0,"Penalty on Jermaine Wiggins: False Start, 5 yards (no play)",5.720,4.760
2,8:27,2,7,CHI 7,0,0,"Daunte Culpepper pass incomplete intended for Jim Kleinsasser (defended by Mike Brown). Penalty on Adam Goldberg: Offensive Holding, 10 yards (no play)",4.760,3.240
2,8:23,2,17,CHI 17,0,0,Daunte Culpepper pass complete to Jermaine Wiggins for 4 yards (tackle by Mike Brown and Hunter Hillenmeyer),3.240,3.060
2,7:37,,,,0,0,Timeout #1 by Minnesota Vikings,0.000,3.060
2,7:37,3,13,CHI 13,0,0,Daunte Culpepper pass complete to Jermaine Wiggins for 8 yards (tackle by Brian Urlacher),3.060,3.010
2,6:59,4,5,CHI 5,3,0,Paul Edinger 23 yard field goal good,3.010,3.000
2,,,,MIN 30,3,0,"Paul Edinger kicks off 70 yards, returned by Jerry Azumah for 20 yards (tackle by Raonall Smith)",0.000,0.280
2,6:47,1,10,CHI 20,3,0,Kyle Orton pass complete to Muhsin Muhammad for 4 yards (tackle by Antoine Winfield),0.280,0.270
2,6:19,2,6,CHI 24,3,0,Thomas Jones right tackle for 4 yards (tackle by Pat Williams and Sam Cowart),0.270,0.100
2,5:44,3,2,CHI 28,3,0,Kyle Orton pass incomplete intended for Muhsin Muhammad,0.100,-1.500
2,5:39,4,2,CHI 28,3,0,"Brad Maynard punts 45 yards, returned by Keenan Howry for 8 yards (tackle by Adrian Peterson)",-1.500,-1.270
2,5:29,1,10,MIN 35,3,0,Mewelde Moore left tackle for 1 yard (tackle by Lance Briggs),1.270,0.860
2,4:52,2,9,MIN 36,3,0,Michael Bennett right guard for 6 yards (tackle by Mike Brown),0.860,0.960
2,4:10,3,3,MIN 42,3,0,Michael Bennett right guard for 1 yard (tackle by Lance Briggs),0.960,-0.520
2,3:32,4,2,MIN 43,3,0,"Chris Kluwe punts 55 yards, returned by Bobby Wade for 49 yards (tackle by Chris Kluwe)",-0.520,-2.320
2,3:17,1,10,MIN 49,3,0,Kyle Orton sacked by Kevin Williams and Darrion Scott for -5 yards,2.320,1.110
2,2:48,2,15,CHI 46,3,0,"Kyle Orton pass complete to Bobby Wade for 4 yards (tackle by Raonall Smith). Penalty on E.J. Henderson: Face Mask (5 Yards), 5 yards",1.110,2.320
2,2:17,2,6,MIN 45,3,0,Thomas Jones left tackle for 8 yards (tackle by Darren Sharper),2.320,3.120
2,2:00,1,10,MIN 37,3,0,Kyle Orton pass complete to Mark Bradley for 15 yards (tackle by Corey Chavous and Fred Smoot),3.120,4.110
2,1:23,1,10,MIN 22,3,0,Kyle Orton pass incomplete intended for Muhsin Muhammad,4.110,3.560
2,1:18,2,10,MIN 22,3,0,Kyle Orton pass complete to Muhsin Muhammad for 16 yards (tackle by Corey Chavous),3.560,5.830
2,0:50,,,,3,0,Timeout #2 by Minnesota Vikings,0.000,5.830
2,0:50,1,6,MIN 6,3,0,Thomas Jones right tackle for 3 yards (tackle by Dontarrious Thomas),5.830,5.530
2,0:43,,,,3,0,Timeout #2 by Chicago Bears,0.000,5.530
2,0:43,2,3,MIN 3,3,6,"Kyle Orton pass complete to Desmond Clark for 3 yards, touchdown",5.530,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,,,,MIN 2,3,7,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,3,7,"Robbie Gould kicks off 66 yards, returned by Koren Robinson for 17 yards (tackle by Adrian Peterson)",0.000,0.340
2,0:30,1,10,MIN 21,3,7,Daunte Culpepper pass incomplete intended for Mewelde Moore,0.340,-0.200
2,0:27,2,10,MIN 21,3,7,Daunte Culpepper pass incomplete intended for Jermaine Wiggins,-0.200,-0.890
2,0:23,3,10,MIN 21,3,7,Mewelde Moore left tackle for 3 yards (tackle by Alex Brown and Lance Briggs),-0.890,-1.770
2,0:16,,,,3,7,Timeout #3 by Chicago Bears,0.000,-1.770
2,0:16,4,7,MIN 24,3,7,Chris Kluwe punts 48 yards,-1.770,0.540
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,3,7,"Paul Edinger kicks off 68 yards, returned by Jerry Azumah for 34 yards (tackle by Raonall Smith)",0.000,1.330
3,14:52,1,10,CHI 36,3,7,Kyle Orton pass incomplete intended for Mark Bradley,1.330,0.790
3,14:47,2,10,CHI 36,3,7,"Penalty on Pat Williams: Encroachment, 5 yards (no play)",0.790,1.470
3,14:47,2,5,CHI 41,3,7,Thomas Jones left tackle for 1 yard (tackle by Raonall Smith),1.470,0.890
3,14:10,3,4,CHI 42,3,7,Kyle Orton pass complete to Desmond Clark for 7 yards (tackle by Fred Smoot),0.890,2.190
3,13:30,1,10,CHI 49,3,7,"Thomas Jones right tackle for -1 yards (tackle by Pat Williams). Thomas Jones fumbles (forced by Pat Williams), recovered by Keith Newman at CHI-48 (tackle by Roberto Garza)",2.190,-2.390
3,13:24,1,10,CHI 48,3,7,Daunte Culpepper pass complete to Mewelde Moore for 11 yards (tackle by Brian Urlacher). Penalty on Tommie Harris: Defensive Offside (Declined),2.390,3.120
3,13:03,1,10,CHI 37,3,7,"Penalty on Adam Goldberg: False Start, 5 yards (no play)",3.120,2.790
3,12:50,1,15,CHI 42,3,7,"Daunte Culpepper right end for 3 yards (tackle by Lance Briggs). Penalty on Mike Rosenthal: Offensive Holding, 10 yards (no play)",2.790,2.130
3,12:28,1,25,MIN 48,3,7,Daunte Culpepper pass incomplete intended for Mewelde Moore,2.130,0.550
3,12:23,2,25,MIN 48,3,7,Daunte Culpepper pass complete to Travis Taylor for 31 yards (tackle by Mike Brown). Penalty on Charles Tillman: Illegal Contact (Declined),0.550,4.170
3,11:58,1,10,CHI 21,3,7,Daunte Culpepper pass complete to Jermaine Wiggins for 3 yards (tackle by Chris Harris),4.170,4.040
3,11:20,2,7,CHI 18,3,7,Daunte Culpepper pass complete to Koren Robinson for 4 yards (tackle by Nathan Vasher),4.040,4.020
3,10:41,3,3,CHI 14,3,7,Daunte Culpepper pass incomplete intended for Troy Williamson,4.020,2.610
3,10:37,4,3,CHI 14,3,7,"Paul Edinger 32 yard field goal no good, blocked by Alfonso Boone",2.610,-0.410
3,10:33,1,10,CHI 22,3,7,Kyle Orton pass incomplete intended for Muhsin Muhammad,0.410,-0.130
3,10:29,2,10,CHI 22,3,7,Cedric Benson left tackle for 3 yards (tackle by Kevin Williams),-0.130,-0.430
3,9:46,3,7,CHI 25,3,7,Kyle Orton sacked by Napoleon Harris for -9 yards,-0.430,-2.390
3,9:29,4,16,CHI 16,3,7,"Brad Maynard punts 36 yards, returned by Keenan Howry for 2 yards (tackle by Carl Ford)",-2.390,-2.260
3,9:20,1,10,CHI 50,3,7,"Daunte Culpepper pass complete to Mewelde Moore for 6 yards (tackle by Lance Briggs). Penalty on Mike Rosenthal: Offensive Holding, 10 yards (no play)",2.260,1.600
3,8:56,1,20,MIN 40,3,7,Daunte Culpepper pass complete to Marcus Robinson for 2 yards (tackle by Charles Tillman),1.600,0.630
3,8:17,2,18,MIN 42,3,7,Daunte Culpepper pass incomplete intended for Troy Williamson is intercepted by Charles Tillman at CHI-42 and returned for 55 yards,0.630,-6.510
3,8:04,1,3,MIN 3,3,7,Thomas Jones left tackle for 1 yard (tackle by Sam Cowart),6.510,5.720
3,7:32,2,2,MIN 2,3,13,"Kyle Orton pass complete to Desmond Clark for 2 yards, touchdown",5.720,7.000
3,,,,MIN 2,3,14,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,3,14,"Robbie Gould kicks off 61 yards, returned by Koren Robinson for 15 yards (tackle by Leon Joe)",0.000,0.540
3,7:22,1,10,MIN 24,3,14,Mewelde Moore right end for 4 yards (tackle by Charles Tillman),0.540,0.540
3,7:01,2,6,MIN 28,3,14,Daunte Culpepper pass incomplete intended for Jim Kleinsasser,0.540,-0.160
3,6:58,3,6,MIN 28,3,14,Daunte Culpepper pass incomplete intended for Mewelde Moore,-0.160,-1.500
3,6:53,4,6,MIN 28,3,14,Chris Kluwe punts 39 yards,-1.500,-1.140
3,6:44,1,10,CHI 33,3,14,"Kyle Orton sacked by Keith Newman for -9 yards. Kyle Orton fumbles (forced by Keith Newman), recovered by E.J. Henderson at CHI-25 and returned for 25 yards. Penalty on Kevin Williams: Defensive Offside, 5 yards (no play)",1.140,1.870
3,6:34,1,5,CHI 38,3,14,Thomas Jones left tackle for 2 yards (tackle by Darrion Scott),1.870,1.540
3,5:59,2,3,CHI 40,3,14,Thomas Jones left guard for 4 yards (tackle by Pat Williams),1.540,1.860
3,5:21,1,10,CHI 44,3,14,Thomas Jones left tackle for 4 yards (tackle by Keith Newman),1.860,1.860
3,4:51,2,6,CHI 48,3,14,"Kyle Orton pass complete to Gabe Reid for 8 yards (tackle by E.J. Henderson). Penalty on Thomas Jones: Chop Block, 15 yards (no play)",1.860,-0.170
3,4:17,2,21,CHI 33,3,14,Kyle Orton pass complete to Adrian Peterson for 7 yards (tackle by Pat Williams),-0.170,0.100
3,3:43,3,14,CHI 40,3,14,Kyle Orton right end for 6 yards (tackle by Antoine Winfield),0.100,-0.320
3,3:17,4,8,CHI 46,3,14,Brad Maynard punts 34 yards,-0.320,-0.280
3,3:11,1,10,MIN 20,3,14,Mewelde Moore right guard for 3 yards (tackle by Hunter Hillenmeyer),0.280,0.140
3,2:36,2,7,MIN 23,3,14,Daunte Culpepper sacked by Brian Urlacher for -12 yards,0.140,-2.470
3,2:04,3,19,MIN 11,3,14,Daunte Culpepper pass incomplete intended for Moe Williams (defended by Alex Brown),-2.470,-2.490
3,2:00,4,19,MIN 11,3,14,"Penalty on Brendon Ayanbadejo: Neutral Zone Infraction, 5 yards (no play)",-2.490,-2.390
3,2:00,4,14,MIN 16,3,14,"Chris Kluwe punts 51 yards, returned by Bobby Wade for 5 yards (tackle by Laroni Gallishaw)",-2.390,-1.470
3,1:46,1,10,CHI 38,3,14,Cedric Benson left end for -1 yards (tackle by Pat Williams),1.470,0.790
3,1:15,2,11,CHI 37,3,14,Kyle Orton pass complete to Muhsin Muhammad for 13 yards (tackle by Antoine Winfield and Corey Chavous),0.790,2.260
3,0:35,1,10,CHI 50,3,14,Kyle Orton pass complete to Muhsin Muhammad for 5 yards (tackle by Fred Smoot),2.260,2.390
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,MIN 45,3,14,Cedric Benson left tackle for no gain (tackle by E.J. Henderson),2.390,1.690
4,14:20,3,5,MIN 45,3,14,Kyle Orton pass complete to Desmond Clark for 7 yards (tackle by Corey Chavous),1.690,3.050
4,13:51,1,10,MIN 38,3,14,"Kyle Orton pass incomplete intended for Mark Bradley. Penalty on Fred Smoot: Defensive Pass Interfere, 12 yards (no play)",3.050,3.840
4,13:46,1,10,MIN 26,3,14,Thomas Jones right guard for 2 yards (tackle by Sam Cowart and Pat Williams),3.840,3.570
4,13:10,2,8,MIN 24,3,20,"Thomas Jones right end for 24 yards, touchdown",3.570,7.000
4,,,,MIN 2,3,21,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,3,21,"Robbie Gould kicks off 70 yards, returned by Koren Robinson for 18 yards (tackle by Brendon Ayanbadejo)",0.000,0.040
4,12:57,1,10,MIN 18,3,21,Daunte Culpepper pass incomplete intended for Jermaine Wiggins (defended by Chris Harris),0.040,-0.490
4,12:52,2,10,MIN 18,3,21,Daunte Culpepper pass incomplete intended for Troy Williamson (defended by Chris Harris),-0.490,-1.170
4,12:48,3,10,MIN 18,3,21,Daunte Culpepper pass complete to Troy Williamson for 8 yards (tackle by Nathan Vasher),-1.170,-1.630
4,12:10,4,2,MIN 26,3,21,"Chris Kluwe punts 47 yards, returned by Bobby Wade for 17 yards (tackle by Dontarrious Thomas). Penalty on Leon Joe: Illegal Block Above the , 10 yards",-1.630,-0.670
4,11:57,1,10,CHI 26,3,21,Thomas Jones left guard for 3 yards (tackle by E.J. Henderson and Corey Chavous),0.670,0.540
4,11:17,2,7,CHI 29,3,21,Thomas Jones right tackle for 2 yards (tackle by Keith Newman and E.J. Henderson),0.540,0.100
4,10:37,3,5,CHI 31,3,21,"Kyle Orton sacked by Keith Newman for -13 yards. Penalty on Darren Sharper: Illegal Contact, 5 yards (no play)",0.100,1.330
4,10:15,1,10,CHI 36,3,21,Kyle Orton pass complete to Marc Edwards for 12 yards (tackle by Sam Cowart),1.330,2.130
4,9:30,1,10,CHI 48,3,21,Thomas Jones right end for 2 yards (tackle by Fred Smoot),2.130,1.850
4,8:45,2,8,CHI 50,3,21,Thomas Jones left guard for 1 yard (tackle by Darrion Scott),1.850,1.290
4,8:06,3,7,MIN 49,3,21,Kyle Orton pass incomplete intended for Muhsin Muhammad is intercepted by Corey Chavous at MIN-15,1.290,0.220
4,7:59,1,10,MIN 15,3,21,Daunte Culpepper pass complete to Troy Williamson for 14 yards (tackle by Charles Tillman),-0.220,0.870
4,7:27,1,10,MIN 29,3,21,Daunte Culpepper pass incomplete intended for Jermaine Wiggins,0.870,0.330
4,7:23,2,10,MIN 29,3,21,"Penalty on Jermaine Wiggins: False Start, 5 yards (no play)",0.330,-0.350
4,7:23,2,15,MIN 24,3,21,Daunte Culpepper pass incomplete intended for Travis Taylor is intercepted by Chris Harris at CHI-36 and returned for 44 yards,-0.350,-4.240
4,7:07,1,10,MIN 20,3,21,Thomas Jones right tackle for 6 yards (tackle by Darren Sharper),4.240,4.640
4,6:32,2,4,MIN 14,3,21,Thomas Jones right tackle for 2 yards (tackle by Raonall Smith),4.640,4.340
4,5:52,3,2,MIN 12,3,21,Kyle Orton pass complete to Marc Edwards for 1 yard (tackle by Keith Newman),4.340,2.850
4,5:06,,,,3,21,Timeout #1 by Chicago Bears,0.000,2.850
4,5:06,4,1,MIN 11,3,21,Kyle Orton pass incomplete intended for Muhsin Muhammad,2.850,0.370
4,5:03,1,10,MIN 11,3,21,Daunte Culpepper pass complete to Travis Taylor for 6 yards (tackle by Lance Briggs),-0.370,-0.160
4,4:33,2,4,MIN 17,3,21,Daunte Culpepper pass incomplete intended for Troy Williamson (defended by Lance Briggs),-0.160,-0.720
4,4:30,3,4,MIN 17,3,21,"Penalty on Chris Liwienski: False Start, 5 yards (no play)",-0.720,-1.300
4,4:30,3,9,MIN 12,3,21,Daunte Culpepper pass incomplete intended for Troy Williamson (defended by Chris Harris),-1.300,-2.490
4,4:23,4,9,MIN 12,3,21,Daunte Culpepper sacked by Brian Urlacher for -11 yards,-2.490,-6.970
4,4:15,1,1,MIN 1,3,27,"Thomas Jones right tackle for 1 yard, touchdown",6.970,7.000
4,,,,MIN 2,3,28,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,3,28,"Robbie Gould kicks off 61 yards, returned by Koren Robinson for 23 yards (tackle by Gabe Reid)",0.000,1.070
4,4:04,1,10,MIN 32,3,28,Daunte Culpepper pass complete to Mewelde Moore for 11 yards (tackle by Michael Green and Chris Thompson). Penalty on Adewale Ogunleye: Defensive Offside (Declined),1.070,1.800
4,3:56,1,10,MIN 43,3,28,"Daunte Culpepper pass incomplete intended for Travis Taylor (defended by Todd Johnson). Penalty on Adewale Ogunleye: Defensive Offside, 5 yards (no play)",1.800,2.530
4,3:49,1,5,MIN 48,3,28,Daunte Culpepper pass incomplete intended for Troy Williamson,2.530,1.930
4,3:44,2,5,MIN 48,3,28,Daunte Culpepper pass complete to Troy Williamson for 9 yards (tackle by Chris Thompson and Hunter Hillenmeyer),1.930,2.720
4,3:10,1,10,CHI 43,3,28,"Penalty on Koren Robinson: False Start, 5 yards (no play)",2.720,2.390
4,3:10,1,15,CHI 48,3,28,Daunte Culpepper pass complete to Mewelde Moore for 10 yards (tackle by Michael Green),2.390,2.850
4,2:44,2,5,CHI 38,3,28,Daunte Culpepper sacked by Israel Idonije for -8 yards,2.850,1.090
4,2:24,3,13,CHI 46,3,28,Daunte Culpepper pass complete to Jermaine Wiggins for 8 yards (tackle by Jerry Azumah),1.090,0.720
4,2:00,4,5,CHI 38,3,28,Daunte Culpepper pass complete to Jermaine Wiggins for 8 yards (tackle by Leon Joe),0.720,3.580
4,1:33,1,10,CHI 30,3,28,Daunte Culpepper pass incomplete intended for Mewelde Moore (defended by Michael Green),3.580,3.030
4,1:28,2,10,CHI 30,3,28,Daunte Culpepper pass incomplete intended for Marcus Robinson,3.030,2.340
4,1:22,3,10,CHI 30,3,28,Daunte Culpepper pass incomplete intended for Marcus Robinson. Penalty on Mike Rosenthal: Offensive Holding (Declined),2.340,1.410
4,1:14,4,10,CHI 30,3,28,Daunte Culpepper pass incomplete intended for Jermaine Wiggins,1.410,-0.940
4,1:10,1,10,CHI 30,3,28,Kyle Orton kneels for -1 yards,0.940,0.260
4,0:34,2,11,CHI 29,3,28,Kyle Orton kneels for -1 yards,0.260,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
