Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Kenny Pickett,PIT,34,52,327,19,34.5,363,7.0,190,5.6,3.7,137,4.0,1,2.0%,5,10.0%,3,14,0,5,8,14.3%,1,10.0
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Josh Allen,BUF,20,31,424,15,48.4,420,13.5,222,11.1,7.2,202,10.1,1,3.2%,4,12.9%,0,10,0,1,1,2.9%,3,14.0
Case Keenum,BUF,2,5,8,,,32,6.4,3,1.5,0.6,5,2.5,0,0.0%,1,20.0%,0,4,0,0,0,0.0%,0,
