Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
1,4:07,3,2,TAM 33,0,0,Patrick Ramsey pass complete to Darnerien McCants for 7 yards (tackle by Corey Ivy),2.680,3.840
1,3:22,1,10,TAM 26,0,0,Patrick Ramsey pass complete to Rod Gardner for 9 yards (tackle by Corey Ivy),3.840,4.640
1,2:43,2,1,TAM 17,0,0,Patrick Ramsey pass incomplete intended for Darnerien McCants,4.640,3.950
1,2:33,,,,0,0,Timeout #1 by Washington Redskins,0.000,3.950
1,2:33,3,1,TAM 17,0,0,Rock Cartwright left guard for 2 yards (tackle by Nate Webster),3.950,4.580
1,2:01,1,10,TAM 15,0,0,Ladell Betts up the middle for 2 yards (tackle by Simeon Rice),4.580,4.280
1,1:22,2,8,TAM 13,0,0,"Penalty on Byron Chamberlain: False Start, 5 yards (no play)",4.280,3.560
1,1:03,2,13,TAM 18,0,0,Patrick Ramsey pass complete to Laveranues Coles for 3 yards (tackle by Ronde Barber),3.560,3.100
1,0:26,3,10,TAM 15,0,0,Patrick Ramsey pass incomplete intended for Laveranues Coles,3.100,2.440
1,0:20,4,10,TAM 15,0,3,John Hall 33 yard field goal good,2.440,3.000
1,,,,WAS 30,0,3,"John Hall kicks off 65 yards, returned by Aaron Stecker for 20 yards (tackle by John Hall). Penalty on Jameel Cook: Offensive Holding, 10 yards",0.000,-0.220
1,0:09,1,10,TAM 15,0,3,"Penalty on Bernard Holsey: Encroachment, 5 yards (no play)",-0.220,0.680
1,0:09,1,5,TAM 20,0,3,"Michael Pittman right end for no gain (tackle by Jessie Armstead). Michael Pittman fumbles (forced by Jessie Armstead), recovered by Ken Dilger at TAM-21",0.680,0.210
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,TAM 21,0,3,Michael Pittman left end for 3 yards (tackle by Jeremiah Trotter),0.210,-0.270
2,14:22,3,1,TAM 24,0,3,Michael Pittman right tackle for 2 yards (tackle by Jessie Armstead),-0.270,0.670
2,13:53,1,10,TAM 26,0,3,Brad Johnson pass complete to Michael Pittman for 13 yards (tackle by Jessie Armstead),0.670,1.530
2,13:33,1,10,TAM 39,0,3,Brad Johnson pass incomplete intended for Jameel Cook (defended by Matt Bowen),1.530,0.990
2,12:57,2,10,TAM 39,0,3,Michael Pittman left end for 3 yards (tackle by Renaldo Wynn),0.990,0.700
2,12:20,3,7,TAM 42,0,3,Brad Johnson pass complete to Thomas Jones for 11 yards (tackle by Jeremiah Trotter),0.700,2.460
2,11:28,1,10,WAS 47,0,3,Brad Johnson pass complete to Keenan McCardell for 8 yards (tackle by Matt Bowen),2.460,2.990
2,10:59,2,2,WAS 39,0,3,Brad Johnson pass complete to Jameel Cook for 14 yards (tackle by Fred Smoot),2.990,3.910
2,10:17,1,10,WAS 25,0,3,Michael Pittman up the middle for 16 yards (tackle by Matt Bowen),3.910,5.140
2,9:33,1,9,WAS 9,0,3,Thomas Jones right tackle for -1 yards (tackle by Peppi Zellner),5.140,4.190
2,8:53,2,10,WAS 10,0,3,"Brad Johnson pass incomplete intended for Keyshawn Johnson. Penalty on Rashad Bauman: Illegal Use of Hands, 5 yards (no play)",4.190,6.060
2,8:45,1,5,WAS 5,0,3,"Michael Pittman up the middle for -8 yards (tackle by Regan Upshaw). Michael Pittman fumbles (forced by Regan Upshaw), recovered by Brad Johnson at WAS-13",6.060,3.720
2,8:13,2,13,WAS 13,0,3,Brad Johnson pass complete to Jameel Cook for 2 yards (tackle by Champ Bailey),3.720,3.120
2,7:26,,,,0,3,Timeout #1 by Tampa Bay Buccaneers,0.000,3.120
2,7:26,3,11,WAS 11,0,3,"Brad Johnson pass complete to Todd Yoder for 8 yards (tackle by Ifeanyi Ohalete). Penalty on Regan Upshaw: Roughing the Passer, 2 yards",3.120,6.970
2,7:08,1,1,WAS 1,0,3,Michael Pittman up the middle for no gain (tackle by LaVar Arrington),6.970,5.910
2,6:31,2,1,WAS 1,6,3,"Brad Johnson pass complete to Todd Yoder for 1 yard, touchdown",5.910,7.000
2,,,,WAS 2,7,3,Martin Gramatica kicks extra point good,0.000,0.000
2,,,,TAM 30,7,3,Martin Gramatica kicks off 45 yards,0.000,1.600
2,6:23,1,10,WAS 40,7,3,Trung Canidate right tackle for 1 yard (tackle by Derrick Brooks),1.600,1.190
2,5:51,2,9,WAS 41,7,3,Trung Canidate left guard for 4 yards (tackle by Simeon Rice),1.190,1.030
2,5:08,3,5,WAS 45,7,3,Patrick Ramsey pass incomplete intended for Darnerien McCants,1.030,-0.390
2,4:59,4,5,WAS 45,7,3,"Bryan Barker punts 46 yards, returned by Tim Wansley for 11 yards (tackle by Kevin Mitchell)",-0.390,-0.280
2,4:50,1,10,TAM 20,7,3,Brad Johnson pass incomplete intended for Jameel Cook (defended by Jeremiah Trotter),0.280,-0.270
2,4:45,2,10,TAM 20,7,3,Michael Pittman right end for 8 yards (tackle by Ifeanyi Ohalete),-0.270,0.100
2,4:07,3,2,TAM 28,7,3,Brad Johnson pass incomplete intended for Michael Pittman,0.100,-1.500
2,3:58,4,2,TAM 28,7,3,"Tom Tupa punts 46 yards, returned by Chad Morton for 12 yards (tackle by Tim Wansley)",-1.500,-1.470
2,3:48,1,10,WAS 38,7,3,Patrick Ramsey pass incomplete intended for Laveranues Coles (defended by Dwight Smith),1.470,0.920
2,3:44,2,10,WAS 38,7,3,Patrick Ramsey pass complete to Darnerien McCants for 14 yards (tackle by Corey Ivy),0.920,2.390
2,3:11,1,10,TAM 48,7,3,Ladell Betts left end for 3 yards (tackle by Derrick Brooks),2.390,2.250
2,2:36,2,7,TAM 45,7,3,Patrick Ramsey sacked by Simeon Rice for -7 yards,2.250,0.630
2,1:59,3,14,WAS 48,7,3,"Patrick Ramsey sacked by Warren Sapp for -2 yards. Penalty on Greg Spires: Personal Foul, 15 yards",0.630,2.980
2,1:54,1,10,TAM 39,7,3,Ladell Betts up the middle for 8 yards (tackle by Nate Webster),2.980,3.520
2,1:26,2,2,TAM 31,7,3,Patrick Ramsey pass incomplete intended for Rod Gardner,3.520,2.810
2,1:13,3,2,TAM 31,7,3,Ladell Betts up the middle for 3 yards (tackle by Ryan Nece),2.810,3.710
2,0:45,,,,7,3,Timeout #2 by Tampa Bay Buccaneers,0.000,3.710
2,0:45,1,10,TAM 28,7,3,Patrick Ramsey pass incomplete intended for Rod Gardner (defended by Corey Ivy),3.710,3.170
2,0:42,2,10,TAM 28,7,3,Ladell Betts right end for 4 yards (tackle by Corey Ivy),3.170,3.010
2,0:33,,,,7,3,Timeout #2 by Washington Redskins,0.000,3.010
2,0:33,3,6,TAM 24,7,3,Patrick Ramsey pass complete to Rod Gardner for 22 yards (tackle by Derrick Brooks),3.010,6.740
2,0:17,,,,7,3,Timeout #3 by Washington Redskins,0.000,6.740
2,0:17,1,2,TAM 2,7,9,"Patrick Ramsey pass complete to Darnerien McCants for 2 yards, touchdown",6.740,7.000
2,,,,TAM 2,7,10,"John Hall kicks extra point good. Penalty on Dwight Smith: Defensive Offside, 5 yards",0.000,0.000
2,,,,WAS 30,7,10,"John Hall kicks off 70 yards, touchback",0.000,0.280
2,0:14,1,10,TAM 20,7,10,Brad Johnson kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,7,10,"John Hall kicks off 71 yards, returned by Aaron Stecker for 22 yards (tackle by Ifeanyi Ohalete). Penalty on Ifeanyi Ohalete: Face Mask (15 Yards), 15 yards",0.000,1.330
3,14:53,1,10,TAM 36,7,10,Brad Johnson pass incomplete intended for Michael Pittman,1.330,0.790
3,14:49,2,10,TAM 36,7,10,Brad Johnson pass incomplete intended for Michael Pittman,0.790,0.100
3,14:44,3,10,TAM 36,7,10,Brad Johnson pass complete to Keyshawn Johnson for 9 yards (tackle by Fred Smoot),0.100,-0.390
3,14:18,4,1,TAM 45,7,10,Tom Tupa punts 20 yards,-0.390,-1.270
3,14:07,1,10,WAS 35,7,10,Patrick Ramsey pass complete to Rod Gardner for 10 yards (tackle by Dwight Smith),1.270,1.930
3,13:34,1,10,WAS 45,7,10,Ladell Betts left tackle for 4 yards (tackle by Derrick Brooks),1.930,1.920
3,12:55,2,6,WAS 49,7,10,Patrick Ramsey pass complete to Laveranues Coles for 9 yards (tackle by Jermaine Phillips),1.920,2.790
3,12:12,1,10,TAM 42,7,10,Ladell Betts left guard for no gain (tackle by Anthony McFarland and Nate Webster),2.790,2.240
3,11:41,2,10,TAM 42,7,10,Patrick Ramsey sacked by Simeon Rice for -3 yards,2.240,1.160
3,11:00,3,13,TAM 45,7,10,Patrick Ramsey pass complete to Ladell Betts for 7 yards (tackle by Corey Ivy),1.160,0.720
3,10:33,4,6,TAM 38,7,10,"Bryan Barker punts 31 yards. Penalty on Dwight Smith: Defensive Offside, 5 yards (no play)",0.720,1.210
3,10:26,4,1,TAM 33,7,13,John Hall 51 yard field goal good,1.210,3.000
3,,,,WAS 30,7,13,"John Hall kicks off 70 yards, touchback",0.000,0.280
3,10:21,1,10,TAM 20,7,13,Michael Pittman left tackle for 3 yards (tackle by Martin Chase),0.280,0.140
3,9:50,2,7,TAM 23,7,13,"Brad Johnson pass complete to Keenan McCardell for 6 yards (tackle by Fred Smoot). Penalty on Keenan McCardell: Taunting, 14 yards",0.140,-1.860
3,9:33,3,15,TAM 15,7,13,Brad Johnson pass complete to Michael Pittman for 18 yards (tackle by Fred Smoot),-1.860,1.140
3,8:27,1,10,TAM 33,7,13,Brad Johnson pass complete to Keyshawn Johnson for 21 yards (tackle by Rashad Bauman),1.140,2.520
3,7:57,1,10,WAS 46,7,13,Brad Johnson pass complete to Keenan McCardell for 27 yards (tackle by Champ Bailey),2.520,4.310
3,7:22,1,10,WAS 19,7,13,Brad Johnson pass incomplete intended for Michael Pittman,4.310,3.750
3,7:14,2,10,WAS 19,7,13,Thomas Jones left end for 8 yards (tackle by Ifeanyi Ohalete),3.750,4.430
3,6:35,3,2,WAS 11,13,13,"Brad Johnson pass complete to Todd Yoder for 11 yards, touchdown. Penalty on Champ Bailey: Defensive Holding (Declined)",4.430,7.000
3,,,,WAS 2,14,13,Martin Gramatica kicks extra point good,0.000,0.000
3,,,,TAM 30,14,13,"Martin Gramatica kicks off 63 yards, returned by Ladell Betts for 26 yards (tackle by Travaris Robinson)",0.000,1.140
3,6:21,1,10,WAS 33,14,13,Patrick Ramsey pass complete to Laveranues Coles for 22 yards (tackle by John Lynch),1.140,2.590
3,5:40,1,10,TAM 45,14,13,Patrick Ramsey pass incomplete intended for Rod Gardner is intercepted by Dwight Smith at TAM-9,2.590,0.380
3,5:30,1,10,TAM 9,14,13,Brad Johnson pass complete to Jameel Cook for 13 yards (tackle by LaVar Arrington),-0.380,0.410
3,5:02,1,10,TAM 22,14,13,Michael Pittman left tackle for 8 yards (tackle by Jessie Armstead),0.410,0.950
3,4:22,2,2,TAM 30,14,13,"Michael Pittman right guard for 4 yards (tackle by LaVar Arrington). Penalty on Kerry Jenkins: Offensive Holding, 10 yards (no play)",0.950,-0.400
3,3:50,,,,14,13,Timeout #1 by Tampa Bay Buccaneers,0.000,-0.400
3,3:50,2,12,TAM 20,14,13,Brad Johnson pass complete to Michael Pittman for 2 yards (tackle by LaVar Arrington),-0.400,-0.820
3,3:10,3,10,TAM 22,14,13,Brad Johnson pass complete to Keenan McCardell for 23 yards (tackle by Matt Bowen),-0.820,1.930
3,2:23,1,10,TAM 45,14,13,"Thomas Jones right end for 13 yards (tackle by Jermaine Haley). Penalty on LaVar Arrington: Unnecessary Roughness, 15 yards",1.930,3.780
3,2:13,1,10,WAS 27,14,13,Brad Johnson for 4 yards (tackle by Bernard Holsey),3.780,3.770
3,2:13,2,6,WAS 23,14,13,Michael Pittman left end for 7 yards (tackle by Matt Bowen),3.770,4.510
3,0:28,1,10,WAS 16,14,13,Thomas Jones up the middle for 2 yards (tackle by Jeremiah Trotter),4.510,4.210
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,WAS 14,14,13,Brad Johnson pass incomplete intended for Keyshawn Johnson (defended by Rashad Bauman),4.210,3.370
4,14:58,3,8,WAS 14,14,13,Brad Johnson pass complete to Todd Yoder for 8 yards (tackle by Matt Bowen),3.370,5.830
4,14:17,1,6,WAS 6,14,13,Michael Pittman right tackle for 2 yards (tackle by Jessie Armstead),5.830,5.340
4,13:40,2,4,WAS 4,20,13,"Brad Johnson pass complete to Will Heller for 4 yards, touchdown",5.340,7.000
4,,,,WAS 2,21,13,Martin Gramatica kicks extra point good,0.000,0.000
4,,,,TAM 30,21,13,"Martin Gramatica kicks off 70 yards, returned by Chad Morton for 37 yards",,
4,13:22,,,,21,13,Timeout #1 by Washington Redskins,0.000,1.400
4,13:22,1,10,WAS 37,21,13,Patrick Ramsey pass complete to Rod Gardner for 3 yards (tackle by Nate Webster),1.400,1.260
4,12:51,2,7,WAS 40,21,13,"Patrick Ramsey pass incomplete intended for Laveranues Coles. Penalty on Randy Thomas: Offensive Holding, 10 yards (no play)",1.260,-0.090
4,12:39,2,17,WAS 30,21,13,Patrick Ramsey pass complete to Byron Chamberlain for 2 yards (tackle by Derrick Brooks),-0.090,-0.490
4,12:03,3,15,WAS 32,21,13,Patrick Ramsey pass incomplete intended for Darnerien McCants (defended by Jermaine Phillips),-0.490,-1.240
4,11:51,4,15,WAS 32,21,13,"Bryan Barker punts 38 yards, fair catch by Tim Wansley",-1.240,-0.940
4,11:43,1,10,TAM 30,21,13,Brad Johnson pass complete to Keenan McCardell for 13 yards (tackle by Matt Bowen),0.940,1.800
4,11:08,1,10,TAM 43,21,13,Michael Pittman right end for 5 yards (tackle by Jessie Armstead),1.800,1.930
4,10:23,2,5,TAM 48,21,13,Brad Johnson pass complete to Keyshawn Johnson for 11 yards (tackle by Matt Bowen),1.930,2.850
4,9:39,1,10,WAS 41,21,13,Michael Pittman left guard for 2 yards (tackle by Jessie Armstead),2.850,2.580
4,8:56,2,8,WAS 39,27,13,"Brad Johnson pass complete to Keyshawn Johnson for 39 yards, touchdown",2.580,7.000
4,,,,WAS 2,28,13,Martin Gramatica kicks extra point good,0.000,0.000
4,,,,TAM 30,28,13,"Martin Gramatica kicks off 70 yards, touchback",0.000,0.280
4,8:48,1,10,WAS 20,28,13,Ladell Betts right guard for 1 yard (tackle by Nate Webster and Greg Spires),0.280,-0.130
4,8:21,2,9,WAS 21,28,13,Patrick Ramsey pass complete to Byron Chamberlain for 15 yards (tackle by Corey Ivy),-0.130,1.330
4,8:17,1,10,WAS 36,28,13,"Patrick Ramsey pass incomplete intended for Byron Chamberlain (defended by Jermaine Phillips). Penalty on Jon Jansen: Illegal Use of Hands, 10 yards (no play)",1.330,0.670
4,7:55,1,20,WAS 26,28,13,Ladell Betts up the middle for 1 yard (tackle by Warren Sapp),0.670,-0.430
4,7:31,2,19,WAS 27,28,13,Patrick Ramsey pass complete to Ladell Betts for 8 yards (tackle by Nate Webster),-0.430,-0.030
4,7:08,3,11,WAS 35,34,13,"Patrick Ramsey pass incomplete intended for Darnerien McCants is intercepted by Derrick Brooks at WAS-44 and returned for 44 yards, touchdown",-0.030,-7.000
4,,,,WAS 2,35,13,Martin Gramatica kicks extra point good,0.000,0.000
4,,,,TAM 30,35,13,"Martin Gramatica kicks off 70 yards, returned by Chad Morton for 22 yards (tackle by Jermaine Phillips)",0.000,0.410
4,6:50,1,10,WAS 22,35,13,Ladell Betts up the middle for 4 yards (tackle by Jermaine Phillips),0.410,0.410
4,6:35,2,6,WAS 26,35,13,Ladell Betts left end for 3 yards (tackle by Derrick Brooks),0.410,0.100
4,5:43,3,3,WAS 29,35,13,Rob Johnson pass complete to Rod Gardner for 11 yards (tackle by Dwight Smith),0.100,1.600
4,5:08,1,10,WAS 40,35,13,Rob Johnson pass complete to Rod Gardner for 14 yards (tackle by Corey Ivy),1.600,2.520
4,4:31,1,10,TAM 46,35,13,Rob Johnson pass complete to Byron Chamberlain for 6 yards (tackle by Ronde Barber),2.520,2.790
4,3:56,2,4,TAM 40,35,13,Rob Johnson sacked by Warren Sapp for -3 yards,2.790,1.680
4,3:18,,,,35,13,Timeout #2 by Washington Redskins,0.000,1.680
4,3:18,3,7,TAM 43,35,13,Rob Johnson pass complete to Laveranues Coles for 4 yards (tackle by Dwight Smith),1.680,0.660
4,2:46,4,3,TAM 39,35,13,Rob Johnson sacked by Simeon Rice for -6 yards,0.660,-1.930
4,2:37,1,10,TAM 45,35,13,Michael Pittman right end for -1 yards (tackle by Champ Bailey),1.930,1.250
4,2:00,2,11,TAM 44,35,13,Thomas Jones up the middle for 11 yards (tackle by Todd Franz and Matt Bowen),1.250,2.590
4,1:18,1,10,WAS 45,35,13,Michael Pittman up the middle for 13 yards (tackle by Todd Franz),2.590,3.450
4,0:33,1,10,WAS 32,35,13,Aaron Stecker right end for 13 yards (tackle by Todd Franz),3.450,2.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
