Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Brown,TAM,11,7,63,0,3,46,6.6,17,2.4,10.8,0,,1,9.1,0,79.0
Mike Evans,TAM,12,7,75,0,2,56,8.0,19,2.7,10.8,0,,1,8.3,0,76.7
Leonard Fournette,TAM,5,3,47,0,3,-5,-1.7,52,17.3,-1.4,0,,2,40.0,0,91.2
Chris Godwin,TAM,5,3,55,0,2,42,14.0,13,4.3,15.8,0,,0,0.0,0,97.9
Cameron Brate,TAM,6,2,29,0,2,21,10.5,8,4.0,14.0,0,,1,16.7,0,50.0
O.J. Howard,TAM,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Tyler Johnson,TAM,2,0,0,0,,0,,0,,20.0,0,,0,0.0,0,39.6
Codey McElroy,TAM,1,0,0,0,,0,,0,,11.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jakobi Meyers,NWE,12,8,70,0,3,47,5.9,23,2.9,5.7,0,,1,8.3,0,81.9
Brandon Bolden,NWE,6,6,51,0,3,-14,-2.3,65,10.8,-2.3,3,2.0,0,0.0,0,102.1
Kendrick Bourne,NWE,5,5,58,0,2,45,9.0,13,2.6,9.0,0,,0,0.0,0,115.0
Hunter Henry,NWE,5,4,32,1,1,25,6.3,7,1.8,6.4,1,4.0,0,0.0,0,132.9
Nelson Agholor,NWE,5,3,55,0,3,37,12.3,18,6.0,13.8,1,3.0,0,0.0,1,58.3
Jonnu Smith,NWE,5,3,14,1,2,-6,-2.0,20,6.7,0.4,0,,0,0.0,0,104.2
Damien Harris,NWE,2,2,30,0,1,7,3.5,23,11.5,3.5,1,2.0,0,0.0,0,118.7
N'Keal Harry,NWE,1,1,10,0,1,10,10.0,0,0.0,10.0,0,,0,0.0,0,108.3
J.J. Taylor,NWE,1,1,0,0,,-2,-2.0,2,2.0,-2.0,0,,0,0.0,0,79.2
