Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
1,4:58,2,10,PIT 46,0,7,Baker Mayfield pass complete short right to Kareem Hunt for 3 yards (tackle by Tyson Alualu and Devin Bush),1.980,1.680
1,4:19,3,7,PIT 43,0,7,Baker Mayfield pass incomplete short right intended for KhaDarel Hodge,1.680,0.400
1,4:13,4,7,PIT 43,0,7,"Jamie Gillan punts 43 yards, touchback.",0.400,-0.280
1,4:05,1,10,PIT 20,0,7,Mason Rudolph pass complete short right to James Conner for 6 yards (tackle by Joe Schobert and Morgan Burnett),0.280,0.540
1,3:32,2,4,PIT 26,0,7,Mason Rudolph pass complete short left to James Washington for 8 yards (tackle by Greedy Williams),0.540,1.200
1,3:02,1,10,PIT 34,0,7,Mason Rudolph pass complete short left to JuJu Smith-Schuster for 5 yards (tackle by Chris Smith and Mack Wilson),1.200,1.330
1,2:21,2,5,PIT 39,0,7,Mason Rudolph pass complete short left to Diontae Johnson for 4 yards (tackle by Greedy Williams),1.330,1.160
1,1:40,3,1,PIT 43,0,7,Mason Rudolph pass incomplete short left intended for JuJu Smith-Schuster,1.160,-0.520
1,1:36,4,1,PIT 43,0,7,"Jordan Berry punts 39 yards, returned by Dontrell Hilliard for 5 yards (tackle by Tyler Matakevich)",-0.520,-0.480
1,1:26,1,10,CLE 23,0,7,Nick Chubb left guard for 6 yards (tackle by Bud Dupree),0.480,0.740
1,0:48,2,4,CLE 29,0,7,Baker Mayfield pass incomplete short right intended for Kareem Hunt (defended by T.J. Watt),0.740,0.040
1,0:44,3,4,CLE 29,0,7,Baker Mayfield pass incomplete short left intended for Odell Beckham,0.040,-1.440
1,0:40,4,4,CLE 29,0,7,"Jamie Gillan punts 59 yards, returned by Diontae Johnson for 10 yards (tackle by Sheldrick Redwine)",-1.440,-0.410
1,0:29,1,10,PIT 22,0,7,James Conner left end for 3 yards (tackle by Greedy Williams and Mack Wilson),0.410,0.270
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,PIT 25,0,7,"Mason Rudolph pass incomplete short left intended for Jaylen Samuels (defended by Eli Ankou). Penalty on Alejandro Villanueva: Offensive Holding, 10 yards (no play)",0.270,-1.210
2,14:54,2,17,PIT 15,0,7,Mason Rudolph pass complete short middle to Vance McDonald for 5 yards (tackle by Joe Schobert),-1.210,-1.090
2,14:12,3,12,PIT 20,0,7,Mason Rudolph pass incomplete deep middle intended for Johnny Holton (defended by Morgan Burnett),-1.090,-2.030
2,14:04,4,12,PIT 20,0,7,Jordan Berry punts 57 yards out of bounds,-2.030,-0.480
2,13:58,1,10,CLE 23,0,7,Nick Chubb up the middle for no gain (tackle by Vince Williams),0.480,-0.070
2,13:19,2,10,CLE 23,0,7,Baker Mayfield pass complete deep right to KhaDarel Hodge for 41 yards (tackle by Mike Hilton),-0.070,3.180
2,12:51,1,10,PIT 36,0,7,Nick Chubb left guard for 2 yards (tackle by Cameron Heyward),3.180,2.910
2,12:10,2,8,PIT 34,0,7,Baker Mayfield pass complete deep middle to Jarvis Landry for 25 yards (tackle by Terrell Edmunds),2.910,5.140
2,11:32,1,9,PIT 9,0,7,Nick Chubb left guard for -1 yards (tackle by Cameron Heyward),5.140,4.190
2,10:49,2,10,PIT 10,0,7,Nick Chubb right end for 3 yards (tackle by Mike Hilton),4.190,3.810
2,10:04,3,7,PIT 7,0,7,"Baker Mayfield pass incomplete short right intended for KhaDarel Hodge. Penalty on Joe Haden: Defensive Pass Interference, 6 yards (no play)",3.810,6.970
2,9:59,1,1,PIT 1,0,13,"Baker Mayfield pass complete short left to Jarvis Landry for 1 yard, touchdown. Penalty on Daniel McCullers: Illegal Use of Hands (Declined)",6.970,7.000
2,9:55,,,PIT 15,0,14,Austin Seibert kicks extra point good,0.000,0.000
2,9:55,,,CLE 35,0,14,"Austin Seibert kicks off 65 yards, touchback.",0.000,0.610
2,9:54,1,10,PIT 25,0,14,Mason Rudolph pass incomplete short middle intended for JuJu Smith-Schuster,0.610,0.060
2,9:51,2,10,PIT 25,0,14,Jaylen Samuels left guard for 6 yards (tackle by Morgan Burnett),0.060,0.170
2,9:14,3,4,PIT 31,0,14,"Mason Rudolph pass incomplete short middle intended for JuJu Smith-Schuster (defended by Greedy Williams). Penalty on Chad Thomas: Roughing the Passer, 15 yards (no play)",0.170,1.990
2,9:08,1,10,PIT 46,0,14,Mason Rudolph pass complete short left to Trey Edmunds for 7 yards (tackle by Morgan Burnett),1.990,2.400
2,8:28,2,3,CLE 47,0,14,"Trey Edmunds left guard for 2 yards (tackle by Sione Takitaki). Penalty on Zach Banner: Illegal Formation, 5 yards (no play)",2.400,1.720
2,8:01,2,8,PIT 48,0,14,Mason Rudolph pass complete short left to Nick Vannett for 7 yards (tackle by Mack Wilson),1.720,1.950
2,7:24,3,1,CLE 45,0,14,Trey Edmunds right guard for -1 yards (tackle by Morgan Burnett),1.950,0.200
2,6:43,4,2,CLE 46,0,14,Mason Rudolph pass incomplete short left intended for Vance McDonald,0.200,-1.990
2,6:37,1,10,CLE 46,0,14,Baker Mayfield pass incomplete short right intended for Nick Chubb,1.990,1.450
2,6:33,2,10,CLE 46,0,14,Baker Mayfield pass incomplete short left intended for Odell Beckham,1.450,0.760
2,6:30,,,,,,Timeout #1 by Cleveland Browns,,
2,6:30,3,10,CLE 46,0,14,Baker Mayfield pass complete short left to Jarvis Landry for 6 yards (tackle by Mike Hilton),0.760,0.070
2,5:39,4,4,PIT 48,0,14,"Jamie Gillan punts 48 yards, touchback.. Penalty on Charley Hughlett: Offensive Holding, 10 yards",0.070,-0.940
2,5:32,1,10,PIT 30,0,14,Mason Rudolph pass complete short left to Jaylen Samuels for -7 yards (tackle by Joe Schobert),0.940,-0.550
2,4:49,2,17,PIT 23,0,14,Mason Rudolph pass complete deep middle to Tevin Jones for 16 yards (tackle by Denzel Ward),-0.550,0.890
2,4:13,3,1,PIT 39,0,14,Mason Rudolph up the middle for 2 yards (tackle by Chad Thomas),0.890,1.660
2,3:44,1,10,PIT 41,0,14,Mason Rudolph pass deep right (defended by Denzel Ward) intended for Tevin Jones is intercepted by Morgan Burnett at CLE-27 and returned for 43 yards,1.660,-3.580
2,3:29,1,10,PIT 30,0,14,Baker Mayfield pass incomplete deep right intended for Jarvis Landry (defended by Mike Hilton),3.580,3.030
2,3:20,2,10,PIT 30,0,14,Nick Chubb left guard for 3 yards (tackle by Bud Dupree and Javon Hargrave),3.030,2.740
2,2:40,3,7,PIT 27,0,14,Baker Mayfield pass incomplete short left intended for Jarvis Landry (defended by Steven Nelson),2.740,1.670
2,2:36,4,7,PIT 27,0,14,Austin Seibert 45 yard field goal no good,1.670,-1.270
2,2:31,1,10,PIT 35,0,14,Jaylen Samuels up the middle for 2 yards (tackle by Sheldon Richardson),1.270,0.990
2,2:00,2,8,PIT 37,0,14,Mason Rudolph pass complete short middle to Vance McDonald for 22 yards (tackle by Joe Schobert),0.990,2.850
2,1:31,1,10,CLE 41,0,14,Mason Rudolph pass complete short left to Diontae Johnson for 13 yards (tackle by Greedy Williams),2.850,3.710
2,1:26,,,,,,Timeout #2 by Cleveland Browns,,
2,1:26,1,10,CLE 28,0,14,"Mason Rudolph sacked by Juston Burris for -14 yards. Mason Rudolph fumbles (forced by Juston Burris), recovered by Matt Feiler at CLE-42 (tackle by Eli Ankou)",3.710,1.280
2,1:16,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,1:16,2,24,CLE 42,0,14,Mason Rudolph pass incomplete deep right intended for Diontae Johnson,1.280,0.630
2,1:10,3,24,CLE 42,0,14,Mason Rudolph sacked by Chad Thomas for -10 yards,0.630,-0.190
2,1:04,,,,,,Timeout #3 by Cleveland Browns,,
2,1:04,4,34,PIT 48,0,14,Jordan Berry punts 45 yards downed by Robert Spillane,-0.190,0.380
2,0:52,1,10,CLE 7,0,14,Nick Chubb right guard for 4 yards (tackle by Javon Hargrave),-0.380,-0.490
2,0:16,2,6,CLE 11,0,14,Nick Chubb right guard for 4 yards (tackle by Mark Barron),-0.490,-0.480
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,0,14,"Chris Boswell kicks off 66 yards, returned by Tavierre Thomas for 28 yards (tackle by Mike Hilton)",0.000,0.740
3,14:54,1,10,CLE 27,0,14,Nick Chubb left guard for 3 yards (tackle by Javon Hargrave and Devin Bush),0.740,0.600
3,14:16,2,7,CLE 30,0,14,Nick Chubb left guard for 10 yards (tackle by Terrell Edmunds),0.600,1.600
3,13:37,1,10,CLE 40,0,14,Nick Chubb left guard for -3 yards (tackle by Bud Dupree and T.J. Watt),1.600,0.650
3,12:54,2,13,CLE 37,0,14,Nick Chubb right guard for 2 yards (tackle by Javon Hargrave),0.650,0.230
3,12:11,3,11,CLE 39,0,14,Baker Mayfield pass complete short right to Kareem Hunt for 2 yards (tackle by Cameron Heyward),0.230,-0.650
3,11:23,4,9,CLE 41,0,14,"Jamie Gillan punts 59 yards, touchback.. Penalty on Tavierre Thomas: Illegal Touch Kick",-0.650,-0.280
3,11:11,1,10,PIT 20,0,14,Jaylen Samuels left guard for no gain (tackle by Joe Schobert),0.280,-0.270
3,10:38,2,10,PIT 20,0,14,Jaylen Samuels up the middle for 11 yards (tackle by Juston Burris and Mack Wilson),-0.270,1.000
3,9:56,1,10,PIT 31,0,14,Mason Rudolph pass incomplete short left intended for James Washington,1.000,0.460
3,9:51,2,10,PIT 31,0,14,Mason Rudolph pass deep middle intended for Tevin Jones is intercepted by Joe Schobert at PIT-49 and returned for no gain,0.460,-2.320
3,9:44,1,10,PIT 49,0,14,Baker Mayfield sacked by T.J. Watt for -4 yards,2.320,1.240
3,9:05,2,14,CLE 47,0,14,Nick Chubb right guard for 8 yards (tackle by Joe Haden),1.240,1.620
3,8:22,3,6,PIT 45,0,14,Baker Mayfield pass incomplete short left intended for Jarvis Landry,1.620,0.270
3,8:18,4,6,PIT 45,0,14,"Jamie Gillan punts 32 yards, fair catch by Diontae Johnson at PIT-13",0.270,0.320
3,8:11,1,10,PIT 13,0,14,"Mason Rudolph pass incomplete deep left intended for Diontae Johnson. Penalty on Damarious Randall: Disqualification, 15 yards (no play)",-0.320,0.810
3,8:05,1,10,PIT 28,0,14,Mason Rudolph pass complete deep left to James Washington for 22 yards (tackle by Denzel Ward). Penalty on Larry Ogunjobi: Illegal Use of Hands (Declined),0.810,2.260
3,7:42,1,10,PIT 50,0,14,Trey Edmunds left guard for 3 yards (tackle by Mack Wilson and Joe Schobert),2.260,2.120
3,7:04,2,7,CLE 47,0,14,Mason Rudolph pass complete short left to Vance McDonald for 6 yards (tackle by Greedy Williams),2.120,2.210
3,6:22,3,1,CLE 41,0,14,"Penalty on Matt Feiler: False Start, 5 yards (no play)",2.210,1.550
3,6:00,3,6,CLE 46,0,14,"Mason Rudolph pass incomplete short left intended for Vance McDonald. Penalty on Juston Burris: Illegal Contact, 5 yards (no play)",1.550,2.850
3,5:56,1,10,CLE 41,0,14,"Mason Rudolph pass incomplete deep left intended for Johnny Holton (defended by Greedy Williams). Penalty on Greedy Williams: Defensive Pass Interference, 38 yards (no play)",2.850,6.510
3,5:50,1,3,CLE 3,0,14,Mason Rudolph pass incomplete short left intended for Vance McDonald,6.510,5.530
3,5:45,2,3,CLE 3,6,14,"Mason Rudolph pass complete short left to Jaylen Samuels for 3 yards, touchdown",5.530,7.000
3,5:39,,,CLE 15,7,14,Chris Boswell kicks extra point good,0.000,0.000
3,5:39,,,PIT 35,7,14,"Chris Boswell kicks off 61 yards, returned by Tavierre Thomas for 22 yards (tackle by Robert Spillane)",0.000,0.670
3,5:34,1,10,CLE 26,7,14,Baker Mayfield pass incomplete short right intended for Kareem Hunt,0.670,0.130
3,5:29,2,10,CLE 26,7,14,Kareem Hunt left guard for 5 yards (tackle by Javon Hargrave and Devin Bush),0.130,0.100
3,4:52,3,5,CLE 31,7,14,Baker Mayfield pass complete short middle to Kareem Hunt for 11 yards (tackle by Cameron Sutton). Penalty on Mike Hilton: Defensive Holding (Declined),0.100,1.730
3,4:29,1,10,CLE 42,7,14,Nick Chubb right guard for 6 yards (tackle by Joe Haden),1.730,2.000
3,3:47,2,4,CLE 48,7,14,Kareem Hunt right end for 5 yards (tackle by Cameron Heyward),2.000,2.460
3,3:08,,,,,,Timeout #1 by Cleveland Browns,,
3,3:08,1,10,PIT 47,7,14,Nick Chubb left guard for 3 yards (tackle by Devin Bush and T.J. Watt),2.460,2.320
3,2:26,2,7,PIT 44,7,14,Nick Chubb up the middle for 1 yard (tackle by Cameron Heyward and Tyson Alualu),2.320,1.750
3,1:42,3,6,PIT 43,7,14,Baker Mayfield pass complete short right to Jarvis Landry for 11 yards,1.750,3.450
3,1:03,1,10,PIT 32,7,14,Nick Chubb left guard for 1 yard (tackle by Javon Hargrave),3.450,3.040
3,0:18,2,9,PIT 31,7,14,Baker Mayfield pass incomplete deep middle intended for Demetrius Harris. Penalty on Demetrius Harris: Offensive Pass Interference (Offsetting) Penalty on PIT: Defensive Pass Interference (Offsetting) (no play),3.040,3.040
3,0:13,2,9,PIT 31,7,14,Baker Mayfield pass incomplete short right,3.040,2.340
3,0:07,3,9,PIT 31,7,14,Baker Mayfield pass incomplete deep left intended for Odell Beckham,2.340,1.320
3,0:01,4,9,PIT 31,7,14,Austin Seibert 50 yard field goal no good,1.320,-1.600
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PIT 40,7,14,Mason Rudolph pass complete deep left to James Washington for 19 yards (tackle by Juston Burris),1.600,2.850
4,14:18,1,10,CLE 41,7,14,Mason Rudolph pass incomplete deep left intended for Johnny Holton,2.850,2.310
4,14:13,2,10,CLE 41,7,14,Trey Edmunds right guard for 9 yards (tackle by Joe Schobert and Sheldon Richardson),2.310,2.810
4,13:35,3,1,CLE 32,7,14,Mason Rudolph pass incomplete deep left intended for Johnny Holton,2.810,1.310
4,13:29,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,13:29,4,1,CLE 32,7,14,Mason Rudolph pass incomplete short right intended for Johnny Holton (defended by Chad Thomas),1.310,-1.140
4,13:25,1,10,CLE 33,7,14,Nick Chubb right guard for 7 yards (tackle by Devin Bush),1.140,1.540
4,12:49,2,3,CLE 40,7,14,Nick Chubb up the middle for no gain (tackle by Vince Williams and Daniel McCullers),1.540,0.830
4,12:11,3,3,CLE 40,7,14,Kareem Hunt left guard for -2 yards (tackle by Bud Dupree),0.830,-0.850
4,11:25,4,5,CLE 38,7,14,"Jamie Gillan punts 58 yards, returned by Cameron Sutton for 8 yards (tackle by Sheldrick Redwine)",-0.850,0.350
4,11:13,1,10,PIT 12,7,14,Mason Rudolph pass incomplete deep right intended for Johnny Holton,-0.350,-0.780
4,11:07,2,10,PIT 12,7,14,Mason Rudolph pass complete short middle to Tevin Jones for 8 yards (tackle by Denzel Ward),-0.780,-0.480
4,10:27,3,2,PIT 20,7,14,Mason Rudolph pass incomplete short right intended for Jaylen Samuels (defended by Mack Wilson),-0.480,-2.030
4,10:24,4,2,PIT 20,7,14,Jordan Berry punts 53 yards downed by Tyler Matakevich,-2.030,-0.740
4,10:12,1,10,CLE 27,7,14,Baker Mayfield pass complete short right to Odell Beckham for 11 yards (tackle by Joe Haden),0.740,1.470
4,9:39,1,10,CLE 38,7,14,Nick Chubb right guard for 3 yards (tackle by Cameron Heyward),1.470,1.330
4,8:59,2,7,CLE 41,7,14,Nick Chubb left guard for 5 yards (tackle by Vince Williams and Bud Dupree),1.330,1.290
4,8:20,3,2,CLE 46,7,14,Kareem Hunt right guard for 7 yards (tackle by T.J. Watt),1.290,2.460
4,7:37,1,10,PIT 47,7,14,Baker Mayfield pass incomplete short right intended for Odell Beckham,2.460,1.910
4,7:32,2,10,PIT 47,7,14,Baker Mayfield pass complete short right to Kareem Hunt for -1 yards (tackle by Devin Bush),1.910,1.090
4,6:47,3,11,PIT 48,7,14,Baker Mayfield pass incomplete deep left intended for Odell Beckham,1.090,0.070
4,6:43,4,11,PIT 48,7,14,Jamie Gillan punts 39 yards downed by Sione Takitaki,0.070,0.380
4,6:32,1,10,PIT 9,7,14,Mason Rudolph pass short middle intended for James Washington is intercepted by Joe Schobert at PIT-24 and returned for 20 yards,-0.380,-6.280
4,6:22,1,4,PIT 4,7,14,Baker Mayfield pass incomplete short right intended for Odell Beckham,6.280,5.340
4,6:18,2,4,PIT 4,7,14,Nick Chubb up the middle for -4 yards (tackle by Tyson Alualu),5.340,3.580
4,5:33,3,8,PIT 8,7,20,"Baker Mayfield pass complete short middle to Stephen Carlson for 8 yards, touchdown, touchdown",3.580,7.000
4,5:25,,,PIT 15,7,21,Austin Seibert kicks extra point good,0.000,0.000
4,5:25,,,CLE 35,7,21,"Austin Seibert kicks off 65 yards, touchback.",0.000,0.610
4,5:25,1,10,PIT 25,7,21,Mason Rudolph pass complete short right to Jaylen Samuels for 7 yards (tackle by Chad Thomas),0.610,1.010
4,4:59,2,3,PIT 32,7,21,Mason Rudolph up the middle for 13 yards (tackle by Juston Burris),1.010,1.930
4,4:39,1,10,PIT 45,7,21,Mason Rudolph pass incomplete short left intended for Vance McDonald (defended by Joe Schobert),1.930,1.380
4,4:35,2,10,PIT 45,7,21,Mason Rudolph pass incomplete deep right intended for Johnny Holton,1.380,0.700
4,4:30,3,10,PIT 45,7,21,"Penalty on Mason Rudolph: Delay of Game, 5 yards (no play)",0.700,0.040
4,4:30,3,15,PIT 40,7,21,Mason Rudolph pass complete short right to Johnny Holton for 18 yards (tackle by Denzel Ward),0.040,2.790
4,4:03,1,10,CLE 42,7,21,Mason Rudolph pass deep right intended for Vance McDonald is intercepted by Juston Burris at CLE-22 and returned for 27 yards,2.790,-2.190
4,3:54,1,10,CLE 49,7,21,Nick Chubb left guard for 2 yards (tackle by Daniel McCullers),2.190,1.920
4,3:13,2,8,PIT 49,7,21,Nick Chubb right guard for 12 yards (tackle by Steven Nelson and Minkah Fitzpatrick),1.920,3.120
4,2:26,1,10,PIT 37,7,21,Nick Chubb right guard for 6 yards (tackle by Vince Williams),3.120,3.380
4,2:00,2,4,PIT 31,7,21,Kareem Hunt right guard for -1 yards (tackle by Javon Hargrave),3.380,2.540
4,1:52,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,1:52,3,5,PIT 32,7,21,Kareem Hunt left guard for -2 yards (tackle by Javon Hargrave and Bud Dupree),2.540,1.060
4,1:47,,,,,,Timeout #3 by Pittsburgh Steelers,,
4,1:47,4,7,PIT 34,7,21,"Penalty on CLE: Delay of Game, 5 yards (no play)",1.060,0.660
4,1:47,4,12,PIT 39,7,21,"Jamie Gillan punts 28 yards, fair catch by Cameron Sutton at PIT-11",0.660,0.370
4,1:40,1,10,PIT 11,7,21,Mason Rudolph pass complete short left to Jaylen Samuels for 10 yards (tackle by Sheldrick Redwine),-0.370,0.340
4,1:33,1,10,PIT 21,7,21,Mason Rudolph pass complete short right to Jaylen Samuels for 6 yards (tackle by T.J. Carrie),0.340,0.610
4,1:24,2,4,PIT 27,7,21,Mason Rudolph pass complete short right to Trey Edmunds for 9 yards (tackle by Joe Schobert),0.610,1.330
4,1:16,1,10,PIT 36,7,21,Mason Rudolph sacked by Larry Ogunjobi for -10 yards,1.330,-0.560
4,0:46,2,20,PIT 26,7,21,Mason Rudolph sacked by Joe Schobert for -9 yards,-0.560,-2.870
4,0:14,3,29,PIT 17,7,21,Mason Rudolph pass complete short left to Trey Edmunds for 11 yards (tackle by Juston Burris). Penalty on Maurkice Pouncey: Disqualification (Offsetting) . Penalty on Leterrius Walton: Disqualification (Offsetting) . Penalty on Larry Ogunjobi: Disqualification (Offsetting),-2.870,-1.500
4,0:08,4,18,PIT 28,7,21,Tony Brooks-James up the middle for -4 yards,-1.500,-3.970
4,0:05,1,10,PIT 24,7,21,Garrett Gilbert kneels for -1 yards,3.970,3.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
