Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
1,0:37,3,17,DAL 48,6,3,Tony Romo pass incomplete deep right intended for Terrell Owens,0.430,-0.190
1,0:27,4,17,DAL 48,6,3,"Mat McBriar punts 44 yards, fair catch by R.W. McQuarters",-0.190,0.380
1,0:19,1,10,NYG 8,6,3,Brandon Jacobs left guard for 5 yards (tackle by Roy Williams),-0.380,-0.410
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,NYG 13,6,3,Eli Manning pass complete short middle to Amani Toomer for 7 yards (tackle by DeMarcus Ware),-0.410,0.280
2,14:15,1,10,NYG 20,6,3,Eli Manning pass complete short left to Jeremy Shockey for 9 yards (tackle by Bradie James),0.280,0.950
2,13:40,2,1,NYG 29,6,3,"Brandon Jacobs right tackle for 3 yards (tackle by Akin Ayodele and Ken Hamlin). Penalty on Amani Toomer: Illegal Crackback, 15 yards",0.950,-0.790
2,13:02,2,13,NYG 17,6,3,Brandon Jacobs up the middle for 6 yards (tackle by Roy Williams),-0.790,-0.560
2,12:15,3,7,NYG 23,6,3,Eli Manning pass incomplete short left intended for Derrick Ward,-0.560,-1.830
2,12:12,4,7,NYG 23,6,3,"Jeff Feagles punts 42 yards, returned by Patrick Crayton for 9 yards (tackle by James Butler)",-1.830,-1.860
2,12:01,1,10,DAL 44,6,3,Tony Romo pass complete short left to Marion Barber for 29 yards (tackle by Sam Madison),1.860,3.780
2,11:13,1,10,NYG 27,6,3,Marion Barber right tackle for -1 yards (tackle by Gibril Wilson),3.780,3.100
2,10:34,2,11,NYG 28,6,3,Tony Romo pass incomplete short left intended for Terrell Owens,3.100,2.410
2,10:29,3,11,NYG 28,6,3,Tony Romo pass complete short middle to Jason Witten for 10 yards (tackle by Aaron Ross),2.410,2.400
2,9:49,4,1,NYG 18,6,9,"Marion Barber right end for 18 yards, touchdown",2.400,7.000
2,,,,NYG 2,6,10,Nick Folk kicks extra point good,0.000,0.000
2,,,,DAL 30,6,10,"Nick Folk kicks off 68 yards, returned by Ahmad Bradshaw for 24 yards (tackle by Sam Hurd)",0.000,0.670
2,9:34,1,10,NYG 26,6,10,Eli Manning pass complete short left to Plaxico Burress for 6 yards (tackle by Anthony Henry),0.670,0.940
2,8:59,2,4,NYG 32,6,10,"Brandon Jacobs right end for 2 yards (tackle by Akin Ayodele). Penalty on Kareem McKenzie: Offensive Holding, 10 yards (no play)",0.940,-0.410
2,8:32,2,14,NYG 22,6,10,Eli Manning pass complete short middle to Jeremy Shockey for 7 yards (tackle by Roy Williams),-0.410,-0.160
2,7:52,3,7,NYG 29,6,10,Eli Manning pass incomplete short right intended for Plaxico Burress is intercepted by Jacques Reeves at NYG-41 and returned for 18 yards (tackle by Derrick Ward),-0.160,-4.040
2,7:44,1,10,NYG 23,6,10,"Tony Romo pass complete short right to Jason Witten for 5 yards (tackle by Kawika Mitchell). Penalty on Terrell Owens: Illegal Shift, 5 yards (no play)",4.040,3.710
2,7:26,1,15,NYG 28,6,10,Julius Jones right tackle for 5 yards (tackle by Antonio Pierce),3.710,3.500
2,6:43,2,10,NYG 23,6,10,Tony Romo pass complete short middle to Patrick Crayton for 12 yards (tackle by James Butler),3.500,4.840
2,6:03,1,10,NYG 11,6,10,Julius Jones right guard for 3 yards (tackle by James Butler and Kawika Mitchell),4.840,4.700
2,5:19,2,7,NYG 8,6,10,"Tony Romo for 2 yards (tackle by Fred Robbins). Penalty on Andre Gurode: Offensive Holding, 10 yards (no play)",4.700,3.230
2,4:49,2,17,NYG 18,6,10,Julius Jones left tackle for 6 yards (tackle by Gibril Wilson),3.230,3.110
2,4:01,3,11,NYG 12,6,16,"Tony Romo pass complete short middle to Jason Witten for 12 yards, touchdown",3.110,7.000
2,,,,NYG 2,6,17,Nick Folk kicks extra point good,0.000,0.000
2,,,,DAL 30,6,17,"Nick Folk kicks off 70 yards, returned by Ahmad Bradshaw for 25 yards (tackle by Deon Anderson)",0.000,0.610
2,3:53,1,10,NYG 25,6,17,Eli Manning pass complete deep middle to Plaxico Burress for 27 yards (tackle by Anthony Henry),0.610,2.390
2,3:17,1,10,DAL 48,6,17,Derrick Ward left tackle for 9 yards (tackle by Ken Hamlin),2.390,3.060
2,2:39,2,1,DAL 39,6,17,Eli Manning pass complete short middle to Derrick Ward for 10 yards (tackle by Akin Ayodele),3.060,3.640
2,2:03,1,10,DAL 29,6,17,Eli Manning pass complete short right to Jeremy Shockey for 2 yards (tackle by Akin Ayodele),3.640,3.370
2,1:55,2,8,DAL 27,6,17,Eli Manning pass incomplete,3.370,2.680
2,1:51,3,8,DAL 27,6,17,Eli Manning pass complete short left to Jeremy Shockey for 9 yards (tackle by Bradie James),2.680,4.370
2,1:43,,,,6,17,Timeout #1 by New York Giants,0.000,0.000
2,1:43,,,,6,17,Timeout #2 by Dallas Cowboys,0.000,4.370
2,1:43,1,10,DAL 18,6,17,Derrick Ward up the middle for 2 yards (tackle by Jay Ratliff),4.370,4.090
2,1:09,2,8,DAL 16,6,17,Eli Manning pass complete short right to Amani Toomer for 7 yards (tackle by Jacques Reeves),4.090,4.740
2,0:42,3,1,DAL 9,6,17,Eli Manning up the middle for 2 yards (tackle by Akin Ayodele),4.740,5.600
2,0:38,,,,6,17,Timeout #2 by New York Giants,0.000,5.600
2,0:38,1,7,DAL 7,6,17,Eli Manning pass complete short right to Amani Toomer for 3 yards (tackle by Roy Williams),5.600,5.340
2,0:29,,,,6,17,Timeout #3 by New York Giants,0.000,5.340
2,0:29,2,4,DAL 4,6,17,Eli Manning pass incomplete short middle intended for Michael Matthews,5.340,4.490
2,0:25,3,4,DAL 4,12,17,"Eli Manning pass complete short right to Plaxico Burress for 4 yards, touchdown",4.490,7.000
2,,,,DAL 2,13,17,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,13,17,"Lawrence Tynes kicks off 66 yards, returned by Tyson Thompson for 21 yards (tackle by Michael Johnson). Tyson Thompson fumbles (forced by Michael Johnson), recovered by Kevin Dockery at DAL-26",0.000,-3.840
2,0:14,1,10,DAL 26,13,17,Eli Manning pass incomplete deep right intended for Steve Smith,3.840,3.300
2,0:07,2,10,DAL 26,16,17,Lawrence Tynes 44 yard field goal good,3.300,3.000
2,,,,NYG 30,16,17,"Lawrence Tynes kicks off 44 yards, returned by Tony Curtis for 16 yards (tackle by Michael Matthews)",0.000,0.940
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,16,17,"Lawrence Tynes kicks off 72 yards, returned by Tyson Thompson for 24 yards (tackle by Chase Blackburn)",0.000,0.410
3,14:55,1,10,DAL 22,16,17,Tony Romo pass incomplete deep left intended for Patrick Crayton,0.410,-0.130
3,14:49,2,10,DAL 22,16,17,Julius Jones up the middle for 3 yards (tackle by Michael Strahan),-0.130,-0.430
3,14:06,3,7,DAL 25,16,17,Tony Romo pass complete short left to Patrick Crayton for 14 yards (tackle by Antonio Pierce),-0.430,1.530
3,13:24,1,10,DAL 39,16,17,Julius Jones right end for 21 yards (tackle by James Butler),1.530,2.920
3,12:58,1,10,NYG 40,16,17,Tony Romo pass complete deep left to Terrell Owens for 18 yards (tackle by Gibril Wilson),2.920,4.110
3,12:07,1,10,NYG 22,16,23,"Tony Romo pass complete deep right to Terrell Owens for 22 yards, touchdown",4.110,7.000
3,,,,NYG 2,16,24,Nick Folk kicks extra point good,0.000,0.000
3,,,,DAL 30,16,24,"Nick Folk kicks off 68 yards, returned by Ahmad Bradshaw for 20 yards. Ahmad Bradshaw fumbles, recovered by Ahmad Bradshaw at NYG-22",0.000,0.410
3,11:51,1,10,NYG 22,16,24,Derrick Ward right end for 3 yards (tackle by Ken Hamlin),0.410,0.270
3,11:04,2,7,NYG 25,16,24,Eli Manning sacked by Jay Ratliff for -5 yards,0.270,-1.090
3,10:29,3,12,NYG 20,16,24,Eli Manning pass complete deep middle to Plaxico Burress for 20 yards (tackle by Pat Watkins),-1.090,1.600
3,9:42,1,10,NYG 40,16,24,Derrick Ward left end for 4 yards (tackle by Akin Ayodele),1.600,1.590
3,9:00,2,6,NYG 44,16,24,Derrick Ward up the middle for no gain (tackle by Bradie James),1.590,0.890
3,8:19,3,6,NYG 44,16,24,Eli Manning pass complete short left to Plaxico Burress for 8 yards (tackle by Anthony Henry),0.890,2.390
3,7:38,1,10,DAL 48,16,24,Eli Manning pass complete short left to Amani Toomer for 16 yards (tackle by Roy Williams),2.390,3.450
3,6:51,1,10,DAL 32,16,24,Derrick Ward right guard for 2 yards (tackle by Akin Ayodele),3.450,3.170
3,6:03,2,8,DAL 30,16,24,Eli Manning pass incomplete deep middle intended for Plaxico Burress,3.170,2.480
3,5:58,3,8,DAL 30,16,24,Eli Manning pass incomplete deep right intended for Plaxico Burress (defended by Jacques Reeves),2.480,1.410
3,5:51,4,8,DAL 30,19,24,Lawrence Tynes 48 yard field goal good,1.410,3.000
3,,,,NYG 30,19,24,"Lawrence Tynes kicks off 71 yards, returned by Tyson Thompson for 39 yards (tackle by Ahmad Bradshaw)",0.000,1.470
3,5:38,1,10,DAL 38,19,24,Tony Romo pass incomplete short right intended for Oliver Hoyte,1.470,0.920
3,5:33,2,10,DAL 38,19,24,Marion Barber left tackle for 1 yard (tackle by Gibril Wilson),0.920,0.370
3,4:49,3,9,DAL 39,19,24,Tony Romo sacked by Justin Tuck for -9 yards,0.370,-1.370
3,4:22,4,18,DAL 30,19,24,Mat McBriar punts 64 yards,-1.370,-0.150
3,4:10,1,10,NYG 19,19,24,Eli Manning pass incomplete deep right intended for Jeremy Shockey,0.150,-0.390
3,4:05,2,10,NYG 19,19,24,Eli Manning pass complete short right to Derrick Ward for 7 yards (tackle by Marcus R. Spears),-0.390,-0.160
3,3:23,3,3,NYG 26,19,24,Eli Manning pass incomplete short middle intended for Reuben Droughns,-0.160,-1.630
3,3:16,4,3,NYG 26,19,24,"Jeff Feagles punts 47 yards, returned by Patrick Crayton for 6 yards (tackle by Mathias Kiwanuka)",-1.630,-1.140
3,3:08,1,10,DAL 33,19,24,Tony Romo pass complete short middle to Jason Witten for 38 yards (tackle by James Butler),1.140,3.640
3,2:31,1,10,NYG 29,19,24,Marion Barber left tackle for 19 yards (tackle by Gibril Wilson),3.640,4.910
3,2:02,1,10,NYG 10,19,24,Marion Barber left tackle for 1 yard (tackle by Fred Robbins and Barry Cofield),4.910,4.380
3,1:18,2,9,NYG 9,19,30,"Tony Romo left end for 9 yards, touchdown",4.380,7.000
3,,,,NYG 2,19,31,Nick Folk kicks extra point good,0.000,0.000
3,,,,DAL 30,19,31,"Nick Folk kicks off 68 yards, returned by Ahmad Bradshaw for 39 yards (tackle by Roy Williams)",0.000,1.660
3,1:04,1,10,NYG 41,19,31,Derrick Ward up the middle for 4 yards (tackle by Roy Williams),1.660,1.660
3,0:25,2,6,NYG 45,19,31,Derrick Ward right end for 44 yards (tackle by Jacques Reeves and Anthony Henry),1.660,4.840
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 11,19,31,Eli Manning pass complete short middle to Derrick Ward for 1 yard (tackle by Jay Ratliff),4.840,4.320
4,14:18,2,9,DAL 10,19,31,Derrick Ward up the middle for -1 yards (tackle by Chris L. Canty),4.320,3.130
4,13:33,3,10,DAL 11,19,31,"Eli Manning pass incomplete short left intended for Steve Smith. Penalty on Anthony Henry: Delay of Game, 5 yards",3.130,2.990
4,13:33,4,5,DAL 6,22,31,Lawrence Tynes 24 yard field goal good,2.990,3.000
4,,,,NYG 30,22,31,"Lawrence Tynes kicks off 64 yards, returned by Tyson Thompson for 23 yards (tackle by Reuben Droughns)",0.000,0.870
4,13:18,1,10,DAL 29,22,31,Tony Romo pass complete short middle to Patrick Crayton for 25 yards (tackle by Gibril Wilson),0.870,2.520
4,12:31,1,10,NYG 46,22,31,Julius Jones left tackle for -1 yards (tackle by Antonio Pierce),2.520,1.840
4,11:52,2,11,NYG 47,22,37,"Tony Romo pass complete deep middle to Terrell Owens for 47 yards, touchdown. Penalty on Gibril Wilson: Unnecessary Roughness, 15 yards",1.840,7.000
4,,,,NYG 2,22,38,Nick Folk kicks extra point good,0.000,0.000
4,,,,DAL 45,22,38,"Nick Folk kicks off 60 yards, touchback",0.000,0.280
4,11:43,1,10,NYG 20,22,38,Eli Manning pass complete deep middle to Amani Toomer for 21 yards (tackle by Anthony Henry),0.280,1.660
4,11:06,1,10,NYG 41,22,38,Derrick Ward up the middle for 15 yards (tackle by Ken Hamlin),1.660,2.650
4,10:27,1,10,DAL 44,22,38,Eli Manning pass complete short left to Amani Toomer for 8 yards (tackle by Nate Jones),2.650,3.190
4,9:53,2,2,DAL 36,22,38,Derrick Ward up the middle for 4 yards (tackle by Chris L. Canty and Nate Jones),3.190,3.450
4,9:18,1,10,DAL 32,22,38,Eli Manning pass complete short right to Plaxico Burress for 9 yards (tackle by Bradie James),3.450,4.120
4,8:31,2,1,DAL 23,22,38,Eli Manning pass incomplete short right intended for Steve Smith,4.120,3.400
4,8:27,3,1,DAL 23,22,38,Reuben Droughns right tackle for 5 yards (tackle by Jason Hatcher),3.400,4.370
4,7:48,1,10,DAL 18,22,38,Eli Manning pass complete short middle to Amani Toomer for 14 yards (tackle by Pat Watkins),4.370,6.280
4,7:26,,,,22,38,Timeout #1 by Dallas Cowboys,0.000,6.280
4,7:26,1,4,DAL 4,22,38,"Penalty on David Diehl: False Start, 5 yards (no play)",6.280,5.140
4,7:26,1,9,DAL 9,28,38,"Eli Manning pass complete short left to Derrick Ward for 9 yards, touchdown",5.140,7.000
4,,,,,28,38,"Two Point Attempt: Eli Manning, conversion fails. Penalty on Jeremy Shockey: Illegal Formation (Declined)",1.000,-1.000
4,,,,NYG 30,28,38,"Lawrence Tynes kicks off 61 yards, returned by Patrick Crayton for 13 yards",0.000,0.410
4,7:13,1,10,DAL 22,28,38,Tony Romo pass incomplete short middle intended for Terrell Owens is intercepted by Gibril Wilson at DAL-32 and returned for 10 yards (tackle by Kyle Kosier). Penalty on Patrick Crayton: Illegal Formation (Declined),0.410,-4.110
4,7:01,1,10,DAL 22,28,38,Derrick Ward left guard for 2 yards (tackle by DeMarcus Ware),4.110,3.830
4,6:26,2,8,DAL 20,28,38,Eli Manning pass complete short right to Steve Smith for 5 yards (tackle by Bradie James),3.830,3.930
4,5:45,3,3,DAL 15,28,38,Eli Manning pass complete short middle to Steve Smith for 4 yards (tackle by Jacques Reeves),3.930,4.840
4,5:00,1,10,DAL 11,28,38,Eli Manning pass complete short left to Amani Toomer for 1 yard (tackle by Anthony Henry),4.840,4.320
4,4:15,2,9,DAL 10,34,38,"Eli Manning pass complete short middle to Plaxico Burress for 10 yards, touchdown",4.320,7.000
4,,,,DAL 2,35,38,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 30,35,38,"Lawrence Tynes kicks off 70 yards, returned by Tyson Thompson for 46 yards (tackle by Ahmad Bradshaw)",0.000,1.990
4,4:02,1,10,DAL 46,35,38,Julius Jones up the middle for 3 yards (tackle by Michael Strahan),1.990,1.860
4,3:28,2,7,DAL 49,35,38,"Penalty on Flozell Adams: False Start, 5 yards (no play)",1.860,1.180
4,3:18,2,12,DAL 44,35,38,Julius Jones right end for 5 yards (tackle by James Butler),1.180,1.160
4,3:11,3,7,DAL 49,35,44,"Tony Romo pass complete short middle to Sam Hurd for 51 yards, touchdown",1.160,7.000
4,,,,NYG 2,35,45,Nick Folk kicks extra point good,0.000,0.000
4,,,,DAL 30,35,45,"Nick Folk kicks off 72 yards, returned by Ahmad Bradshaw for 36 yards (tackle by Miles Austin)",0.000,1.200
4,2:54,1,10,NYG 34,35,45,Jared Lorenzen pass complete short middle to Steve Smith for 7 yards (tackle by Roy Williams),1.200,1.600
4,2:28,2,3,NYG 41,35,45,Jared Lorenzen pass incomplete short left intended for Amani Toomer,1.600,0.890
4,2:17,3,3,NYG 41,35,45,Jared Lorenzen pass incomplete deep right intended for Plaxico Burress,0.890,-0.650
4,2:13,4,3,NYG 41,35,45,Jared Lorenzen for 2 yards (tackle by Roy Williams),-0.650,-2.720
4,2:08,1,10,NYG 43,35,45,Marion Barber up the middle for 9 yards (tackle by Antonio Pierce),2.720,3.390
4,2:00,2,1,NYG 34,35,45,Marion Barber left guard for 2 yards (tackle by Antonio Pierce),3.390,3.450
4,1:56,,,,35,45,Timeout #1 by New York Giants,0.000,3.450
4,1:56,1,10,NYG 32,35,45,Marion Barber right tackle for 1 yard (tackle by Mathias Kiwanuka),3.450,3.040
4,1:52,,,,35,45,Timeout #2 by New York Giants,0.000,3.040
4,1:52,2,9,NYG 31,35,45,Marion Barber right tackle for 7 yards (tackle by Antonio Pierce),3.040,3.270
4,1:46,,,,35,45,Timeout #3 by New York Giants,0.000,3.270
4,1:46,3,2,NYG 24,35,45,Marion Barber up the middle for 1 yard (tackle by Mathias Kiwanuka),3.270,2.080
4,1:01,,,,35,45,Timeout #2 by Dallas Cowboys,0.000,2.080
4,1:01,4,1,NYG 23,35,45,Tony Romo up the middle for 1 yard (tackle by Justin Tuck),2.080,3.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
