#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:31,DAL 20,14,6:59,67,Field Goal
2,1,3:15,DAL 34,6,2:56,14,Punt
3,2,12:01,DAL 44,5,2:21,56,Touchdown
4,2,7:44,NYG 23,5,3:45,23,Touchdown
5,2,0:21,,0,0:07,0,Fumble
6,2,0:03,,0,0:03,0,End of Half
7,3,15:00,DAL 22,6,3:00,78,Touchdown
8,3,5:47,DAL 38,3,1:37,-8,Punt
9,3,3:08,DAL 33,4,1:56,67,Touchdown
10,4,13:23,DAL 29,3,1:40,71,Touchdown
11,4,7:20,DAL 22,1,0:19,0,Interception
12,4,4:09,DAL 46,3,1:06,54,Touchdown
13,4,2:08,NYG 43,6,2:08,21,End of Game
