Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Ted Ginn Jr.,CAR,0,0,,0,0,5,59,11.8,0,19
Joe Webb,CAR,1,16,16.0,0,16,0,0,,0,0
Fozzy Whittaker,CAR,1,15,15.0,0,15,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jamison Crowder,WAS,0,0,,0,0,3,14,4.7,0,5
Will Blackmon,WAS,1,17,17.0,0,17,0,0,,0,0
Chris Thompson,WAS,1,16,16.0,0,16,0,0,,0,0
