#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 25,7,2:20,58,Field Goal
2,1,11:44,CAR 27,3,1:34,-4,Punt
3,1,6:18,CAR 16,8,4:28,84,Touchdown
4,1,0:28,WAS 24,6,3:07,19,Field Goal
5,2,11:22,CAR 34,6,2:45,25,Punt
6,2,3:43,CAR 25,4,1:56,1,Punt
7,2,1:22,CAR 34,5,1:06,27,Punt
8,3,14:47,WAS 1,2,0:49,1,Touchdown
9,3,12:27,CAR 42,4,1:34,8,Punt
10,3,9:04,CAR 29,8,3:57,65,Field Goal
11,4,14:08,CAR 15,7,3:36,47,Punt
12,4,9:48,CAR 45,9,4:11,35,Missed FG
13,4,3:44,CAR 30,7,2:37,48,Field Goal
14,4,0:39,,1,0:39,-1,End of Game
