Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
2,4:33,4,11,OAK 11,0,9,Brandon McManus 29 yard field goal good,2.700,3.000
2,4:33,,,DEN 35,0,9,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,4:29,1,10,OAK 20,0,9,Derek Carr pass incomplete short left intended for Amari Cooper (defended by Von Miller),0.280,-0.270
2,4:26,2,10,OAK 20,0,9,Derek Carr pass complete short right to Michael Crabtree for 3 yards (tackle by Bradley Roby),-0.270,-0.560
2,3:50,3,7,OAK 23,0,9,Derek Carr pass incomplete deep left intended for Amari Cooper,-0.560,-1.830
2,3:44,4,7,OAK 23,0,9,"Marquette King punts 40 yards, fair catch by Emmanuel Sanders",-1.830,-1.400
2,3:36,1,10,DEN 37,0,9,Ronnie Hillman left tackle for 2 yards (tackle by Malcolm Smith and Khalil Mack),1.400,1.130
2,2:59,2,8,DEN 39,0,9,Brock Osweiler pass complete short left to Demaryius Thomas for 9 yards (tackle by T.J. Carrie),1.130,2.130
2,2:21,1,10,DEN 48,0,9,Ronnie Hillman right tackle for 3 yards (tackle by Curtis Lofton),2.130,1.990
2,2:00,2,7,OAK 49,0,9,Brock Osweiler pass complete short left to Vernon Davis for 12 yards (tackle by Curtis Lofton),1.990,3.120
2,1:53,1,10,OAK 37,0,9,Brock Osweiler pass complete deep middle to Vernon Davis for 23 yards (tackle by Charles Woodson and Taylor Mays),3.120,4.650
2,1:12,1,10,OAK 14,0,9,"Brock Osweiler pass complete short left to Ronnie Hillman for -5 yards (tackle by Mario Edwards). Ronnie Hillman fumbles (forced by Mario Edwards), recovered by Ronnie Hillman at OAK-19",4.650,3.370
2,0:31,2,15,OAK 19,0,9,Brock Osweiler pass incomplete short right intended for Ronnie Hillman,3.370,3.370
2,0:28,2,15,OAK 19,0,9,Timeout #2 by Denver Broncos,3.370,2.730
2,0:28,3,15,OAK 19,0,9,Brock Osweiler pass complete short middle to Demaryius Thomas for 17 yards (tackle by T.J. Carrie and Ben Heeney),2.730,2.730
2,0:18,3,15,OAK 19,0,9,Timeout #3 by Denver Broncos,2.730,6.740
2,0:18,1,2,OAK 2,0,9,Brock Osweiler pass incomplete short left intended for Virgil Green,6.740,5.720
2,0:14,2,2,OAK 2,0,9,Brock Osweiler pass incomplete short right intended for Demaryius Thomas (defended by David Amerson),5.720,4.950
2,0:10,3,2,OAK 2,0,9,Brock Osweiler pass incomplete short right intended for Demaryius Thomas (defended by T.J. Carrie),4.950,3.250
2,0:10,4,2,OAK 2,0,12,Brandon McManus 20 yard field goal good,3.250,3.000
2,0:10,,,DEN 35,0,12,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,0:04,1,10,OAK 20,0,12,Derek Carr kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,0,12,"Brandon McManus kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,OAK 20,0,12,Latavius Murray right tackle for 1 yard (tackle by Von Miller),0.280,-0.130
3,14:30,2,9,OAK 21,0,12,Latavius Murray left end for 6 yards (tackle by Chris Harris),-0.130,-0.030
3,13:53,3,3,OAK 27,0,12,Derek Carr pass complete short right to Michael Crabtree for 4 yards (tackle by Aqib Talib),-0.030,1.000
3,13:14,1,10,OAK 31,0,12,Derek Carr pass complete deep right to Mychal Rivera for 29 yards (tackle by Chris Harris),1.000,2.920
3,12:52,1,10,DEN 40,0,12,Latavius Murray left end for no gain (tackle by Shaquil Barrett),2.920,2.370
3,12:10,2,10,DEN 40,0,12,Derek Carr pass complete deep middle to Clive Walford for 25 yards (tackle by Chris Harris),2.370,4.580
3,11:27,1,10,DEN 15,0,12,Derek Carr pass complete short right to Michael Crabtree for 8 yards,4.580,5.410
3,10:52,2,2,DEN 7,0,12,Latavius Murray middle for 1 yard (tackle by Todd Davis),5.410,4.900
3,10:16,3,1,DEN 6,0,12,"Penalty on Clive Walford: False Start, 5 yards (no play)",4.900,3.780
3,9:54,3,6,DEN 11,6,12,"Derek Carr pass complete short left to Seth Roberts for 11 yards, touchdown",3.780,7.000
3,9:54,,,DEN 11,7,12,Sebastian Janikowski kicks extra point good,0.000,0.000
3,9:54,,,OAK 35,7,12,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
3,9:46,1,10,DEN 20,7,12,Ronnie Hillman left tackle for 4 yards (tackle by Mario Edwards),0.280,0.270
3,9:21,2,6,DEN 24,7,12,Ronnie Hillman right end for 1 yard (tackle by David Amerson),0.270,-0.300
3,8:52,3,5,DEN 25,7,12,Brock Osweiler sacked by Khalil Mack for -10 yards,-0.300,-2.440
3,8:14,4,15,DEN 15,7,12,"Britton Colquitt punts 45 yards, out of bounds",-2.440,-1.600
3,8:06,1,10,OAK 40,7,12,Derek Carr pass incomplete deep left intended for Clive Walford,1.600,1.050
3,8:01,2,10,OAK 40,7,12,Derek Carr pass incomplete short middle intended for Michael Crabtree (defended by Bradley Roby),1.050,0.370
3,7:56,3,10,OAK 40,7,12,"Penalty on Rodney Hudson: False Start, 5 yards (no play)",0.370,-0.300
3,7:56,3,15,OAK 35,7,12,Derek Carr pass incomplete short right intended for Amari Cooper,-0.300,-1.040
3,7:52,4,15,OAK 35,7,12,"Marquette King punts 50 yards, returned by Emmanuel Sanders for 9 yards (tackle by Korey Toomer)",-1.040,-0.540
3,7:41,1,10,DEN 24,7,12,Brock Osweiler pass incomplete short left intended for Juwan Thompson (defended by Mario Edwards),0.540,0.000
3,7:37,2,10,DEN 24,7,12,Brock Osweiler pass complete short right to Demaryius Thomas for 7 yards (tackle by David Amerson),0.000,0.230
3,6:59,3,3,DEN 31,7,12,"Brock Osweiler pass complete short right to Demaryius Thomas for 7 yards (tackle by Ben Heeney). Demaryius Thomas fumbles (forced by Ben Heeney), recovered by Charles Woodson at DEN-38 (tackle by Michael Schofield). Charles Woodson fumbles (forced by Michael Schofield), recovered by Charles Woodson at DEN-41 (tackle by Michael Schofield)",0.230,-2.850
3,6:49,1,10,DEN 41,7,12,Latavius Murray middle for 7 yards (tackle by Brandon Marshall),2.850,3.250
3,6:10,2,3,DEN 34,7,12,Taiwan Jones middle for 2 yards (tackle by Shaquil Barrett),3.250,2.810
3,5:31,3,1,DEN 32,7,12,Derek Carr sacked by Shaquil Barrett for -12 yards,2.810,0.330
3,4:44,4,13,DEN 44,7,12,"Marquette King punts 33 yards, out of bounds",0.330,0.370
3,4:35,1,10,DEN 11,7,12,Brock Osweiler pass incomplete short left intended for Emmanuel Sanders,-0.370,-0.780
3,4:30,2,10,DEN 11,7,12,Ronnie Hillman middle for -1 yards (tackle by Khalil Mack),-0.780,-1.540
3,3:53,3,11,DEN 10,7,12,Brock Osweiler pass incomplete short right intended for Vernon Davis (defended by Denico Autry),-1.540,-2.490
3,3:48,4,11,DEN 10,7,12,"Britton Colquitt punts 50 yards, returned by Jeremy Ross for 7 yards (tackle by Darian Stewart)",-2.490,-2.060
3,3:37,1,10,OAK 47,7,12,Derek Carr pass complete short right to Michael Crabtree for 4 yards (tackle by Chris Harris),2.060,2.060
3,2:53,2,6,DEN 49,7,12,Derek Carr pass incomplete deep left intended for Clive Walford (defended by Darian Stewart),2.060,1.360
,,,,,,,"DEN challenged the pass completion ruling, and the original play was overturned.",,
3,2:49,3,6,DEN 49,7,12,Derek Carr pass incomplete short left intended for Seth Roberts,1.360,0.000
3,2:45,4,6,DEN 49,7,12,"Marquette King punts 47 yards, out of bounds",0.000,0.380
3,2:37,1,10,DEN 2,7,12,Juwan Thompson middle for 1 yard (tackle by Dan Williams),-0.380,-0.710
3,2:02,2,9,DEN 3,7,12,Brock Osweiler pass incomplete short middle intended for Juwan Thompson,-0.710,-1.300
3,1:58,3,9,DEN 3,9,12,"Brock Osweiler sacked by Khalil Mack for -3 yards. Brock Osweiler fumbles (forced by Khalil Mack), recovered by Max Garcia at DEN-0, safety",-1.300,-2.000
3,1:58,,,DEN 20,9,12,"Britton Colquitt kicks off 63 yards, returned by Jeremy Ross for 16 yards (tackle by Shaquil Barrett). Penalty on Keith McGill: Offensive Holding, 10 yards",0.000,-0.480
3,1:45,1,10,OAK 23,9,12,Derek Carr pass complete short left to Seth Roberts for 9 yards (tackle by Bradley Roby),0.480,1.150
3,1:18,2,1,OAK 32,9,12,Latavius Murray middle for 3 yards (tackle by Corey Nelson),1.150,1.270
3,0:40,1,10,OAK 35,9,12,Derek Carr pass incomplete short right intended for Amari Cooper,1.270,0.720
3,0:34,2,10,OAK 35,9,12,Derek Carr pass complete short left to Clive Walford for 1 yard (tackle by Brandon Marshall),0.720,0.170
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,OAK 36,9,12,"Penalty on Donald Penn: False Start, 6 yards (no play)",0.170,-0.630
4,15:00,3,15,OAK 30,9,12,Derek Carr pass incomplete short middle intended for Seth Roberts,-0.630,-1.370
4,14:55,4,15,OAK 30,9,12,"Marquette King punts 55 yards, muffed catch by Emmanuel Sanders, recovered by Jon Condo and returned for no gain",-1.370,4.840
4,14:42,1,10,DEN 11,9,12,Derek Carr pass incomplete short left intended for Mychal Rivera,4.840,4.140
4,14:35,2,10,DEN 11,9,12,"Penalty on Lee Smith: False Start, 5 yards (no play)",4.140,3.440
4,14:35,2,15,DEN 16,9,12,Derek Carr pass incomplete deep right intended for Amari Cooper,3.440,3.440
4,14:32,2,15,DEN 16,9,12,Timeout #1 by Oakland Raiders,3.440,2.890
4,14:32,3,15,DEN 16,15,12,"Derek Carr pass complete deep middle to Mychal Rivera for 16 yards, touchdown",2.890,7.000
4,14:32,3,,DEN 16,15,12,"Two Point Attempt: Derek Carr pass incomplete intended for Clive Walford, conversion fails",2.890,-1.000
4,14:32,,,OAK 35,15,12,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
4,14:26,1,10,DEN 20,15,12,Brock Osweiler pass incomplete short left intended for Ronnie Hillman,0.280,-0.270
4,14:21,2,10,DEN 20,15,12,Brock Osweiler pass complete short middle to Owen Daniels for 32 yards (tackle by Charles Woodson),-0.270,2.390
4,13:45,1,10,OAK 48,15,12,Brock Osweiler pass complete short middle to Demaryius Thomas for 7 yards (tackle by Curtis Lofton),2.390,2.790
4,13:03,2,3,OAK 41,15,12,Brock Osweiler middle for 4 yards (tackle by Curtis Lofton),2.790,3.120
4,12:22,1,10,OAK 37,15,12,Brock Osweiler pass complete short middle to Ronnie Hillman for 3 yards (tackle by Curtis Lofton),3.120,2.980
4,11:45,2,7,OAK 34,15,12,Brock Osweiler sacked by Khalil Mack for -2 yards,2.980,2.010
4,11:04,3,9,OAK 36,15,12,Brock Osweiler pass complete short left to Vernon Davis for 5 yards (tackle by Malcolm Smith),2.010,1.370
4,10:27,4,4,OAK 31,15,12,Brandon McManus 49 yard field goal no good,1.370,-1.530
4,10:22,1,10,OAK 39,15,12,"Penalty on Lee Smith: False Start, 5 yards (no play)",1.530,1.200
4,10:22,1,15,OAK 34,15,12,Latavius Murray middle for 5 yards (tackle by Von Miller),1.200,0.990
4,9:38,2,10,OAK 39,15,12,Latavius Murray middle for 2 yards (tackle by Todd Davis),0.990,0.560
4,9:01,3,8,OAK 41,15,12,Derek Carr pass incomplete short middle intended for Clive Walford (defended by Malik Jackson),0.560,-0.650
4,8:57,4,8,OAK 41,15,12,"Marquette King punts 45 yards, fair catch by Emmanuel Sanders",-0.650,0.280
4,8:48,1,10,DEN 14,15,12,"Ronnie Hillman right end for 6 yards (tackle by Curtis Lofton). Penalty on Vernon Davis: Offensive Holding, 7 yards (no play)",-0.280,-0.650
4,8:29,1,17,DEN 7,15,12,Brock Osweiler pass complete short left to Juwan Thompson for 8 yards (tackle by Neiko Thorpe),-0.650,-0.640
4,7:50,2,9,DEN 15,15,12,Brock Osweiler pass complete short right to Juwan Thompson for 5 yards (tackle by T.J. Carrie),-0.640,-0.680
4,7:07,3,4,DEN 20,15,12,Brock Osweiler pass incomplete short left intended for Demaryius Thomas,-0.680,-2.030
4,7:02,4,4,DEN 20,15,12,"Britton Colquitt punts 49 yards, returned by Jeremy Ross for 22 yards (tackle by Kayvon Webster)",-2.030,-2.460
4,6:48,1,10,DEN 47,15,12,Derek Carr pass complete deep right to Clive Walford for 21 yards (tackle by Darian Stewart),2.460,3.840
4,6:06,1,10,DEN 26,15,12,Latavius Murray middle for 1 yard (tackle by Josh Bush),3.840,3.430
4,5:23,2,9,DEN 25,15,12,Latavius Murray middle for no gain (tackle by Darian Stewart),3.430,3.430
4,5:17,2,9,DEN 25,15,12,Timeout #1 by Denver Broncos,3.430,2.740
4,5:17,3,9,DEN 25,15,12,Derek Carr pass incomplete deep left intended for Amari Cooper,2.740,1.800
4,5:12,4,9,DEN 25,15,12,Sebastian Janikowski 43 yard field goal no good,1.800,-1.140
4,5:07,1,10,DEN 33,15,12,Brock Osweiler pass complete short left to Vernon Davis for 4 yards (tackle by Neiko Thorpe),1.140,1.130
4,4:51,2,6,DEN 37,15,12,Brock Osweiler sacked by Khalil Mack for -9 yards,1.130,-0.760
4,4:27,3,15,DEN 28,15,12,Brock Osweiler pass complete short middle to Ronnie Hillman for 10 yards (tackle by Malcolm Smith),-0.760,-0.850
4,3:50,4,5,DEN 38,15,12,Brock Osweiler pass incomplete deep left intended for Vernon Davis,-0.850,-3.120
4,3:45,1,10,DEN 37,15,12,Latavius Murray middle for 1 yard (tackle by Sylvester Williams),3.120,2.710
4,3:03,2,9,DEN 36,15,12,"Latavius Murray right end for 1 yard (tackle by Todd Davis). Penalty on Amari Cooper: Illegal Block Above the Waist, 10 yards",2.710,1.490
4,2:53,2,18,DEN 45,15,12,Marcel Reece middle for no gain (tackle by Derek Wolfe),1.490,1.490
4,2:48,2,18,DEN 45,15,12,Timeout #2 by Denver Broncos,1.490,0.830
4,2:48,3,18,DEN 45,15,12,Latavius Murray middle for -5 yards (tackle by Antonio Smith),0.830,0.830
4,2:43,3,18,DEN 45,15,12,Timeout #3 by Denver Broncos,0.830,-0.060
4,2:43,4,23,,15,12,"Marquette King punts 42 yards, fair catch by Emmanuel Sanders",-0.060,0.380
4,2:35,1,10,DEN 8,15,12,Brock Osweiler pass complete short left to Owen Daniels for 8 yards (tackle by Dewey McDonald),-0.380,-0.090
4,2:19,2,2,DEN 16,15,12,Brock Osweiler pass complete short left to Ronnie Hillman for 7 yards (tackle by Malcolm Smith),-0.090,0.480
4,2:02,1,10,DEN 23,15,12,Brock Osweiler pass complete short middle to Ronnie Hillman for 6 yards (tackle by Ben Heeney),0.480,0.740
4,1:56,2,4,DEN 29,15,12,Brock Osweiler sacked by Khalil Mack for -8 yards,0.740,-1.020
4,1:39,3,12,DEN 21,15,12,Brock Osweiler pass incomplete deep right intended for Emmanuel Sanders,-1.020,-1.960
4,1:32,4,12,DEN 21,15,12,Brock Osweiler pass incomplete deep middle intended for Demaryius Thomas,-1.960,-4.170
4,1:25,1,10,DEN 21,15,12,Derek Carr kneels for -1 yards,4.170,3.490
4,0:45,2,11,DEN 22,15,12,Derek Carr kneels for -1 yards,3.490,2.680
4,0:27,3,12,DEN 23,15,12,Derek Carr kneels for -1 yards,2.680,1.870
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
