Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2,10:51,2,15,MIN 33,0,3,Percy Harvin middle for 1 yard (tackle by Jason Hunter),0.250,-0.290
2,10:13,3,14,MIN 34,0,3,Brett Favre pass incomplete deep middle intended for Visanthe Shiancoe,-0.290,-1.110
2,10:08,4,14,MIN 34,0,3,"Chris Kluwe punts 48 yards, returned by Dennis Northcutt for 7 yards (tackle by Kenny Onatolu)",-1.110,-0.610
2,9:56,1,10,DET 25,0,3,Kevin Smith right end for 13 yards (tackle by Chad Greenway),0.610,1.470
2,9:22,1,10,DET 38,0,3,Kevin Smith left tackle for 12 yards (tackle by Ben Leber),1.470,2.260
2,8:45,1,10,,0,3,Maurice Morris left tackle for 8 yards (tackle by Madieu Williams),2.260,2.790
2,8:27,2,2,MIN 42,0,3,Maurice Morris right tackle for 7 yards (tackle by Ben Leber),2.790,3.250
2,7:48,1,10,MIN 35,0,3,Matthew Stafford pass complete short right to Casey Fitzsimmons for 2 yards (tackle by Madieu Williams),3.250,2.970
2,7:15,2,8,MIN 33,0,3,"Kevin Smith middle for 2 yards (tackle by Tyrell Johnson). Penalty on Kevin Williams: Unnecessary Roughness, 15 yards",2.970,4.510
2,6:46,1,10,MIN 16,0,3,"Kevin Smith middle for 1 yard (tackle by Jayme Mitchell and Chad Greenway). Penalty on Jayme Mitchell: Personal Foul, 8 yards",4.510,5.600
2,6:24,1,7,MIN 7,0,3,Kevin Smith left tackle for -1 yards (tackle by E.J. Henderson),5.600,4.570
2,5:46,2,8,MIN 8,0,9,"Matthew Stafford pass complete short left to Calvin Johnson for 8 yards, touchdown",4.570,7.000
2,,,,MIN 2,0,10,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,0,10,"Jason Hanson kicks off 72 yards, returned by Percy Harvin for 26 yards (tackle by Will Peterson)",0.000,0.540
2,5:33,1,10,MIN 24,0,10,Adrian Peterson right tackle for 22 yards (tackle by Phillip Buchanon),0.540,1.990
2,5:04,1,10,MIN 46,0,10,Brett Favre pass complete short middle to Jim Kleinsasser for 2 yards (tackle by Marquand Manuel and Ernie Sims),1.990,1.720
2,4:28,2,8,MIN 48,0,10,Adrian Peterson left end for 3 yards (tackle by Louis Delmas),1.720,1.420
2,3:59,3,5,DET 49,0,10,Brett Favre pass complete short left to Percy Harvin for 10 yards (tackle by Louis Delmas),1.420,2.980
2,3:18,1,10,DET 39,0,10,Brett Favre pass complete short middle to Adrian Peterson for 3 yards (tackle by Larry Foote),2.980,2.850
2,2:47,2,7,DET 36,0,10,Brett Favre pass complete short right to Sidney Rice for 10 yards (tackle by Anthony Henry),2.850,3.840
2,2:07,1,10,DET 26,0,10,Brett Favre pass complete short right to Adrian Peterson for 11 yards (tackle by Anthony Henry and Larry Foote),3.840,4.580
2,2:00,1,10,DET 15,0,10,Brett Favre pass complete short right to Sidney Rice for 13 yards (tackle by Anthony Henry and Kalvin Pearson),4.580,6.740
2,1:23,1,2,DET 2,0,10,Naufahu Tahi middle for 1 yard (tackle by Julian Peterson),6.740,5.910
2,1:09,,,,0,10,Timeout #2 by Detroit Lions,0.000,5.910
2,1:09,2,1,DET 1,6,10,"Brett Favre pass complete short right to Visanthe Shiancoe for 1 yard, touchdown",5.910,7.000
2,,,,DET 2,6,10,"Ryan Longwell kicks extra point good. Penalty on Jim Kleinsasser: Offensive Holding, 10 yards (no play)",0.000,0.000
2,,,,DET 2,7,10,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 30,7,10,"Ryan Longwell kicks off 66 yards, returned by Aaron Brown for 13 yards (tackle by Antoine Winfield)",0.000,-0.060
2,0:58,1,10,DET 17,7,10,Aaron Brown middle for -4 yards (tackle by Jared Allen),-0.060,-1.060
2,0:53,,,,7,10,Timeout #2 by Minnesota Vikings,0.000,-1.060
2,0:53,2,14,DET 13,7,10,"Aaron Brown middle for 5 yards (tackle by Cedric Griffin). Penalty on Jeff Backus: Offensive Holding, 9 yards",-1.060,-1.360
2,0:44,2,18,DET 9,7,10,Aaron Brown middle for 2 yards (tackle by E.J. Henderson),-1.360,-2.120
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,7,10,"Ryan Longwell kicks off 60 yards, returned by Aaron Brown for 18 yards (tackle by Eric Frampton)",0.000,0.810
3,14:55,1,10,DET 28,7,10,"Matthew Stafford sacked by Jared Allen for -7 yards. Matthew Stafford fumbles (forced by Jared Allen), recovered by Brandon Pettigrew at DET-21",0.810,-0.680
3,14:14,2,17,DET 21,7,10,Kevin Smith middle for 5 yards (tackle by Tyrell Johnson),-0.680,-0.690
3,13:40,3,12,DET 26,7,10,Matthew Stafford sacked by Ray Edwards for -9 yards,-0.690,-2.320
3,13:06,4,21,DET 17,7,10,"Nick Harris punts 43 yards, returned by Darius Reynaud for 13 yards (tackle by Kalvin Pearson)",-2.320,-2.460
3,12:53,1,10,DET 47,7,10,Adrian Peterson left end for 3 yards (tackle by Marquand Manuel and Jason Hunter),2.460,2.320
3,12:09,2,7,DET 44,7,10,Brett Favre pass incomplete short right intended for Sidney Rice (defended by Jason Hunter),2.320,1.620
3,12:05,3,7,DET 44,7,10,Brett Favre pass complete short middle to Percy Harvin for 10 yards (tackle by Eric King and Ernie Sims),1.620,3.310
3,11:27,1,10,DET 34,7,10,Brett Favre pass complete short left to Bernard Berrian for 7 yards (tackle by Phillip Buchanon),3.310,3.720
3,11:00,2,3,DET 27,7,10,"Penalty on Jim Kleinsasser: False Start, 5 yards (no play)",3.720,3.040
3,10:37,2,8,DET 32,7,10,Brett Favre pass incomplete deep right intended for Sidney Rice,3.040,2.350
3,10:31,3,8,DET 32,7,10,"Brett Favre pass incomplete deep left intended for Visanthe Shiancoe. Penalty on Marquand Manuel: Illegal Contact, 5 yards (no play)",2.350,3.780
3,10:25,1,10,DET 27,7,10,Adrian Peterson middle for 14 yards (tackle by Louis Delmas),3.780,4.710
3,10:02,1,10,DET 13,7,10,"Chester Taylor right tackle for no gain (tackle by Marquand Manuel). Chester Taylor fumbles (forced by Marquand Manuel), recovered by Chester Taylor at DET-13",4.710,4.050
3,9:30,2,10,DET 13,7,10,Brett Favre pass complete short left to Bernard Berrian for 5 yards (tackle by Larry Foote),4.050,4.100
3,8:46,3,5,DET 8,7,10,Brett Favre pass incomplete short left intended for Visanthe Shiancoe (defended by Louis Delmas),4.100,2.970
3,8:42,4,5,DET 8,10,10,Ryan Longwell 26 yard field goal good,2.970,3.000
3,,,,MIN 30,10,10,"Ryan Longwell kicks off 66 yards, returned by Aaron Brown for 23 yards (tackle by Heath Farwell)",0.000,0.740
3,8:32,1,10,DET 27,10,10,Kevin Smith right end for 4 yards (tackle by Pat Williams),0.740,0.740
3,8:00,2,6,DET 31,10,10,"Kevin Smith right end for -4 yards (tackle by Ben Leber). Kevin Smith fumbles (forced by Ben Leber), recovered by Chad Greenway at DET-27 (tackle by Jerome Felton)",0.740,-3.780
3,7:54,1,10,DET 27,16,10,"Adrian Peterson left tackle for 27 yards, touchdown",3.780,7.000
3,,,,DET 2,17,10,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,17,10,"Ryan Longwell kicks off 66 yards, returned by Aaron Brown for 17 yards (tackle by Heath Farwell)",0.000,0.340
3,7:39,1,10,DET 21,17,10,Kevin Smith right tackle for 4 yards (tackle by Cedric Griffin),0.340,0.340
3,7:06,2,6,DET 25,17,10,Kevin Smith right end for 9 yards (tackle by Ray Edwards and Antoine Winfield),0.340,1.200
3,6:31,1,10,DET 34,17,10,Kevin Smith right tackle for no gain (tackle by E.J. Henderson),1.200,0.660
3,5:55,2,10,DET 34,17,10,Matthew Stafford pass incomplete,0.660,-0.030
3,5:48,3,10,DET 34,17,10,Matthew Stafford pass complete short right to Calvin Johnson for 8 yards (tackle by Antoine Winfield),-0.030,-0.590
3,5:07,4,2,DET 42,17,10,"Nick Harris punts 38 yards, returned by Darius Reynaud for 9 yards (tackle by Brandon Pettigrew)",-0.590,-0.870
3,4:53,1,10,MIN 29,17,10,Adrian Peterson left tackle for no gain (tackle by Larry Foote and Landon Cohen),0.870,0.330
3,4:19,2,10,MIN 29,17,10,Brett Favre pass complete short right to Chester Taylor for -3 yards (tackle by Larry Foote),0.330,-0.760
3,3:36,3,13,MIN 26,17,10,Brett Favre sacked by Andre Fluellen for -6 yards,-0.760,-2.030
3,3:12,4,19,MIN 20,17,10,"Chris Kluwe punts 43 yards, fair catch by Dennis Northcutt",-2.030,-1.400
3,3:03,1,10,DET 37,17,10,Kevin Smith left end for 7 yards (tackle by Ray Edwards),1.400,1.800
3,2:29,2,3,DET 44,17,10,Kevin Smith right end for 5 yards (tackle by Fred Evans),1.800,2.190
3,1:55,1,10,DET 49,17,10,Matthew Stafford pass complete short right to Will Heller for 8 yards (tackle by Ray Edwards),2.190,2.730
3,1:31,2,2,MIN 43,17,10,Kevin Smith left tackle for 1 yard (tackle by Chad Greenway),2.730,2.150
3,0:55,3,1,MIN 42,17,10,Matthew Stafford pass incomplete short right intended for Dennis Northcutt,2.150,0.460
3,0:49,4,1,MIN 42,17,10,"Nick Harris punts 25 yards, fair catch by Darius Reynaud",0.460,0.060
3,0:41,1,10,MIN 17,17,10,Brett Favre pass complete short left to Sidney Rice for 6 yards (tackle by Phillip Buchanon),-0.060,0.350
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,MIN 23,17,10,Brett Favre pass complete short right to Bernard Berrian for 10 yards (tackle by Eric King),0.350,1.140
4,14:20,1,10,MIN 33,17,10,Brett Favre pass complete short right to Jim Kleinsasser for 6 yards (tackle by Ernie Sims and Larry Foote),1.140,1.400
4,13:38,2,4,MIN 39,17,10,Brett Favre pass complete short left to Percy Harvin for 11 yards (tackle by Phillip Buchanon),1.400,2.260
4,12:59,1,10,,17,10,Percy Harvin right end for 13 yards (tackle by Ernie Sims),2.260,3.120
4,12:26,1,10,DET 37,17,10,Adrian Peterson right end for 8 yards (tackle by Anthony Henry),3.120,3.650
4,11:54,2,2,DET 29,17,10,Adrian Peterson right tackle for -1 yards (tackle by Dewayne White),3.650,2.810
4,11:08,3,3,DET 30,17,10,"Penalty on Phil Loadholt: False Start, 5 yards (no play)",2.810,2.150
4,10:44,3,8,DET 35,17,10,Brett Favre pass complete short left to Percy Harvin for 7 yards (tackle by Andre Fluellen),2.150,1.720
4,10:01,,,,17,10,Timeout #1 by Minnesota Vikings,0.000,1.720
4,10:01,4,1,DET 28,20,10,Ryan Longwell 46 yard field goal good,1.720,3.000
4,,,,MIN 30,20,10,"Ryan Longwell kicks off 59 yards, returned by Aaron Brown for 8 yards (tackle by Jasper Brinkley)",0.000,0.150
4,9:51,1,10,DET 19,20,10,Kevin Smith right tackle for 4 yards (tackle by Madieu Williams),0.150,0.210
4,9:27,2,6,DET 23,20,10,"Matthew Stafford pass complete short left to Calvin Johnson for 43 yards (tackle by Antoine Winfield). Penalty on Gosder Cherilus: Chop Block, 11 yards (no play)",0.210,-1.290
4,8:49,2,17,DET 12,20,10,Matthew Stafford pass incomplete short middle intended for Dennis Northcutt (defended by Tyrell Johnson),-1.290,-2.240
4,8:40,3,17,DET 12,20,10,Matthew Stafford pass complete short left to Calvin Johnson for 22 yards (tackle by Madieu Williams),-2.240,1.200
4,8:12,1,10,DET 34,20,10,Matthew Stafford pass complete short right to Kevin Smith for 4 yards (tackle by Letroy Guion),1.200,1.200
4,7:32,2,6,DET 38,20,10,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew is intercepted by Chad Greenway at MIN-48 and returned for 36 yards,1.200,-4.510
4,7:21,1,10,DET 16,20,10,Brett Favre pass complete short left to Bernard Berrian for 5 yards (tackle by Louis Delmas and Phillip Buchanon),4.510,4.760
4,6:48,2,5,DET 11,20,10,Brett Favre pass complete short right to Bernard Berrian for 8 yards (tackle by Louis Delmas),4.760,6.510
4,6:02,1,3,DET 3,26,10,"Brett Favre pass complete short left to Percy Harvin for 3 yards, touchdown",6.510,7.000
4,,,,DET 2,27,10,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,27,10,"Ryan Longwell kicks off 61 yards, returned by Aaron Brown for 17 yards (tackle by Antoine Winfield)",0.000,0.670
4,5:51,1,10,DET 26,27,10,Matthew Stafford pass incomplete short left intended for Kevin Smith,0.670,0.130
4,5:47,2,10,DET 26,27,10,Matthew Stafford pass complete short left to Kevin Smith for 6 yards (tackle by Cedric Griffin),0.130,0.230
4,5:22,3,4,DET 32,27,10,Matthew Stafford pass complete short right to Calvin Johnson for 7 yards (tackle by Antoine Winfield),0.230,1.530
4,4:46,1,10,DET 39,27,10,Matthew Stafford pass incomplete deep left intended for Bryant Johnson,1.530,0.990
4,4:39,2,10,DET 39,27,10,Matthew Stafford pass complete short left to Dennis Northcutt for 3 yards (tackle by Cedric Griffin),0.990,0.700
4,4:33,3,7,DET 42,27,10,Matthew Stafford pass incomplete deep middle intended for Will Heller,0.700,-0.590
4,4:27,4,7,DET 42,27,10,Matthew Stafford pass complete short right to Dennis Northcutt for 12 yards (tackle by Tyrell Johnson),-0.590,2.520
4,4:02,1,10,MIN 46,27,10,Matthew Stafford pass complete short right to Will Heller for 2 yards (tackle by Antoine Winfield),2.520,2.250
4,3:58,2,8,MIN 44,27,10,Matthew Stafford pass complete short left to Aaron Brown for 3 yards (tackle by Tyrell Johnson),2.250,1.950
4,3:29,3,5,MIN 41,27,10,Matthew Stafford pass complete short middle to Brandon Pettigrew for 7 yards (tackle by E.J. Henderson),1.950,3.310
4,3:03,1,10,MIN 34,27,10,"Matthew Stafford pass complete short right to Brandon Pettigrew for 14 yards (tackle by E.J. Henderson). Penalty on Dennis Northcutt: Illegal Block Above the , 10 yards",3.310,3.900
4,2:53,1,6,MIN 30,27,10,Matthew Stafford pass incomplete short left intended for Dennis Northcutt,3.900,3.310
4,2:50,2,6,MIN 30,27,10,Matthew Stafford pass incomplete short right intended for Aaron Brown,3.310,2.610
4,2:45,3,6,MIN 30,27,10,Matthew Stafford pass incomplete short middle intended for Dennis Northcutt,2.610,1.430
4,2:42,4,6,MIN 30,27,13,Jason Hanson 48 yard field goal good,1.430,3.000
4,,,,DET 30,27,13,Jason Hanson kicks onside 6 yards and returned for 3 yards,0.000,3.380
4,2:35,1,10,DET 33,27,13,Chester Taylor left tackle for 4 yards (tackle by Marquand Manuel),3.380,3.380
4,2:29,,,,27,13,Timeout #1 by Detroit Lions,0.000,3.380
4,2:29,2,6,DET 29,27,13,Chester Taylor left tackle for 4 yards (tackle by Ernie Sims),3.380,3.200
4,2:23,,,,27,13,Timeout #2 by Detroit Lions,0.000,3.200
4,2:23,3,2,DET 25,27,13,Chester Taylor left tackle for no gain (tackle by Kalvin Pearson),3.200,1.930
4,2:18,,,,27,13,Timeout #3 by Detroit Lions,0.000,1.930
4,2:18,4,2,DET 25,27,13,Tarvaris Jackson pass complete short right to Chester Taylor for 14 yards (tackle by Ernie Sims),1.930,4.840
4,2:00,1,10,DET 11,27,13,Tarvaris Jackson kneels for -1 yards,4.840,3.980
4,1:20,2,11,DET 12,27,13,Tarvaris Jackson kneels for -1 yards,3.980,3.080
4,1:05,3,12,DET 13,27,13,Tarvaris Jackson kneels for -1 yards,3.080,2.510
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
