Quarter,Time,Down,ToGo,Location,DAL,TAM,Detail,EPB,EPA
2,12:41,1,10,DAL 50,7,7,Leonard Fournette right guard for 2 yards (tackle by DeMarcus Lawrence and Randy Gregory),,
2,12:07,2,8,DAL 48,7,7,Tom Brady pass complete short middle to Rob Gronkowski for 5 yards (tackle by DeMarcus Lawrence),,
2,11:29,3,3,DAL 43,7,7,Tom Brady pass complete short right to Chris Godwin for 19 yards (tackle by Jayron Kearse),,
2,11:29,1,10,DAL 24,7,7,"Penalty on Ryan Jensen: Taunting / Offense, 15 yards (offset) Penalty on Carlos Watkins: Unnecessary Roughness / Defense, 15 yards (offset) (no play)",,
2,11:13,1,10,DAL 24,7,7,Tom Brady pass complete short right to Chris Godwin for 17 yards (tackle by Anthony Brown),,
2,10:36,1,7,DAL 7,7,7,Leonard Fournette right guard for 5 yards (tackle by Tarell Basham and Brent Urban),,
2,9:53,2,2,DAL 2,7,13,"Tom Brady pass complete short right to Rob Gronkowski for 2 yards, touchdown",,
2,9:48,,,DAL 15,7,14,Ryan Succop kicks extra point good,,
2,9:48,,,TAM 35,7,14,"Bradley Pinion kicks off 65 yards, touchback.",,
2,9:48,1,10,DAL 25,7,14,Dak Prescott pass complete short right to CeeDee Lamb for 22 yards (tackle by Devin White),,
2,9:09,1,10,DAL 47,7,14,"Dak Prescott pass incomplete intended for Amari Cooper. Penalty on Carlton Davis: Defensive Pass Interference, 14 yards (accepted) (no play)",,
2,9:04,1,10,TAM 39,7,14,"Dak Prescott pass complete short right to Blake Jarwin for 6 yards (tackle by Jason Pierre-Paul) TAM challenged the pass completion ruling, and the play was upheld.",,
2,8:57,2,4,TAM 33,7,14,Dak Prescott pass complete to Michael Gallup for 8 yards (tackle by Shaquil Barrett),,
2,8:16,1,10,TAM 25,7,14,"Dak Prescott pass incomplete deep left intended for Blake Jarwin. Penalty on Jamel Dean: Defensive Holding, 5 yards (accepted) (no play)",,
2,8:09,1,10,TAM 20,7,14,Dak Prescott pass complete short right to Ezekiel Elliott for 3 yards (tackle by Jason Pierre-Paul),,
2,7:27,2,7,TAM 17,7,14,Dak Prescott pass complete short right to Amari Cooper for 4 yards (tackle by Ross Cockrell),,
2,6:46,3,3,TAM 13,7,14,Dak Prescott pass incomplete short left intended for CeeDee Lamb,,
2,6:41,4,3,TAM 13,7,14,Greg Zuerlein 31 yard field goal no good,,
2,6:36,1,10,TAM 21,7,14,"Ronald Jones right tackle for 1 yard. Ronald Jones fumbles (forced by DeMarcus Lawrence), recovered by Randy Gregory at TB-27 (tackle by Chris Godwin)",,
2,6:28,1,10,TAM 27,7,14,Ezekiel Elliott up the middle for 2 yards (tackle by Rakeem Nunez-Roches and Lavonte David),,
2,5:43,2,8,TAM 25,7,14,Dak Prescott pass incomplete deep left intended for CeeDee Lamb,,
2,5:37,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,5:37,3,8,TAM 25,7,14,Dak Prescott pass complete to Cedrick Wilson for 13 yards (tackle by Antoine Winfield),,
2,4:59,1,10,TAM 12,7,14,Dak Prescott left end for 7 yards (tackle by Joe Tryon-Shoyinka),,
2,4:25,2,3,TAM 5,13,14,"Dak Prescott aborted snap, recovered by Dak Prescott at TB-5 Dak Prescott pass complete short left to Amari Cooper for 5 yards, touchdown",,
2,4:20,,,TAM 15,13,14,Greg Zuerlein kicks extra point no good,,
2,4:20,,,DAL 35,13,14,"Greg Zuerlein kicks off 65 yards, returned by Jaydon Mickens for 20 yards (tackle by Jayron Kearse)",,
2,4:14,1,10,TAM 20,13,14,Tom Brady pass short left intended for Leonard Fournette is intercepted by Trevon Diggs at TB-21 and returned for no gain (tackle by Leonard Fournette and Ali Marpet),,
2,4:08,1,10,TAM 21,13,14,Dak Prescott pass complete short left to CeeDee Lamb for 4 yards (tackle by Jamel Dean),,
2,3:32,2,6,TAM 17,13,14,Dak Prescott pass incomplete deep left intended for Michael Gallup,,
2,3:26,3,6,TAM 17,13,14,Dak Prescott pass incomplete short middle intended for CeeDee Lamb (defended by Lavonte David),,
2,3:21,4,6,TAM 17,16,14,Greg Zuerlein 35 yard field goal good,,
2,3:16,,,DAL 35,16,14,"Greg Zuerlein kicks off 63 yards, returned by Jaydon Mickens for 41 yards (tackle by Jayron Kearse)",,
2,3:08,1,10,TAM 43,16,14,Tom Brady pass complete short middle to Chris Godwin for 10 yards (tackle by Jaylon Smith and Jourdan Lewis),,
2,2:45,1,10,DAL 47,16,20,"Tom Brady pass complete deep right to Antonio Brown for 47 yards, touchdown",,
2,2:38,,,DAL 15,16,21,Ryan Succop kicks extra point good,,
2,2:38,,,TAM 35,16,21,"Bradley Pinion kicks off 65 yards, touchback.",,
2,2:38,1,10,DAL 25,16,21,Dak Prescott pass complete short left to Amari Cooper for 11 yards (tackle by Mike Edwards and Jamel Dean),,
2,2:00,1,10,DAL 36,16,21,"Dak Prescott pass complete short left to Michael Gallup for no gain (tackle by Jamel Dean). Penalty on Jamel Dean: Defensive Pass Interference, 11 yards (accepted) (no play)",,
2,1:54,1,10,DAL 47,16,21,"Penalty on Jamel Dean: Face Mask (15 Yards), 15 yards (accepted)",,
2,1:54,1,10,TAM 38,16,21,Dak Prescott pass complete short left to Amari Cooper for 7 yards (tackle by Jamel Dean),,
2,1:50,2,3,TAM 31,16,21,Dak Prescott pass incomplete short left intended for Michael Gallup (defended by Jamel Dean),,
2,1:43,3,3,TAM 31,16,21,Dak Prescott pass complete short right to CeeDee Lamb for 10 yards (tackle by Devin White),,
2,1:16,1,10,TAM 21,16,21,Dak Prescott pass incomplete,,
2,1:11,2,10,TAM 21,16,21,Dak Prescott sacked by Shaquil Barrett for -12 yards,,
2,0:35,3,22,TAM 33,16,21,"Dak Prescott scrambles up the middle for no gain (tackle by Joe Tryon-Shoyinka). Penalty on Connor Williams: Offensive Holding, 10 yards (accepted) (no play)",,
2,0:28,3,32,TAM 43,16,21,Dak Prescott scrambles left end for 1 yard (tackle by Shaquil Barrett and William Gholston),,
2,0:20,4,31,TAM 42,16,21,Greg Zuerlein 60 yard field goal no good,,
2,0:15,1,10,TAM 50,16,21,Tom Brady pass incomplete intended for Giovani Bernard,,
2,0:09,2,10,TAM 50,16,21,Tom Brady pass incomplete short left intended for Tyler Johnson,,
2,0:06,3,10,TAM 50,16,21,Tom Brady pass deep right is intercepted by Jourdan Lewis in end zone and returned for 66 yards (tackle by Ali Marpet),,
Quarter,Time,Down,ToGo,Location,DAL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,16,21,"Bradley Pinion kicks off 65 yards, touchback.",,
3,15:00,1,10,DAL 25,16,21,Dak Prescott pass incomplete short left intended for Amari Cooper (defended by Carlton Davis),,
3,14:57,2,10,DAL 25,16,21,Dak Prescott pass complete short left to Dalton Schultz for 5 yards (tackle by Mike Edwards),,
3,14:27,3,5,DAL 30,16,21,Dak Prescott pass complete short right to Amari Cooper for 16 yards (tackle by Jamel Dean),,
3,14:03,1,10,DAL 46,16,21,Dak Prescott pass complete short right to Amari Cooper for 6 yards (tackle by Carlton Davis),,
3,13:24,2,4,TAM 48,16,21,Ezekiel Elliott up the middle for no gain (tackle by Andrew Adams),,
3,12:44,3,4,TAM 48,16,21,Dak Prescott pass complete short middle to Amari Cooper for 14 yards (tackle by Andrew Adams),,
3,12:14,1,10,TAM 34,16,21,Dak Prescott pass incomplete short right intended for Michael Gallup (defended by Carlton Davis),,
3,12:10,2,10,TAM 34,16,21,"Dak Prescott pass incomplete deep middle intended for Blake Jarwin. Penalty on Andrew Adams: Defensive Pass Interference, 16 yards (accepted) (no play)",,
3,12:05,1,10,TAM 18,16,21,Dak Prescott pass complete short right to Tony Pollard for 6 yards (tackle by Lavonte David and Ross Cockrell),,
3,11:26,2,4,TAM 12,16,21,Dak Prescott pass complete short left to Amari Cooper for 4 yards (tackle by Ross Cockrell),,
3,11:09,1,8,TAM 8,16,21,Dak Prescott up the middle for 3 yards (tackle by Lavonte David),,
3,10:32,2,5,TAM 5,16,21,Dak Prescott pass complete short right to Ezekiel Elliott for 3 yards,,
3,10:00,3,2,TAM 2,16,21,Ezekiel Elliott left end for -1 yards (tackle by Andrew Adams),,
3,9:19,4,3,TAM 3,19,21,Greg Zuerlein 21 yard field goal good,,
3,9:15,,,DAL 35,19,21,"Greg Zuerlein kicks off 63 yards, returned by Jaydon Mickens for 31 yards (tackle by Keanu Neal)",,
3,9:08,1,10,TAM 33,19,21,Tom Brady pass incomplete short left intended for Chris Godwin,,
3,9:04,2,10,TAM 33,19,21,Tom Brady pass incomplete short middle intended for Chris Godwin,,
3,9:00,3,10,TAM 33,19,21,"Tom Brady pass incomplete short right. Penalty on Tristan Wirfs: Offensive Holding, 10 yards (declined)",,
3,8:55,4,10,TAM 33,19,21,"Penalty on Bradlee Anae: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
3,8:55,4,5,TAM 38,19,21,"Bradley Pinion punts 49 yards, returned by CeeDee Lamb for 12 yards (tackle by Kevin Minter and Ross Cockrell)",,
3,8:44,1,10,DAL 25,19,21,"Dak Prescott pass deep middle intended for CeeDee Lamb is intercepted by Carlton Davis at 50 and returned for 25 yards (tackle by La'el Collins). Penalty on Shaquil Barrett: Offensive Illegal Block Above the Waist, 10 yards (accepted) . Penalty on Tony Pollard: Tripping / Defense, 10 yards (declined)",,
3,8:31,1,10,DAL 35,19,21,Tom Brady pass complete deep right to Rob Gronkowski for 20 yards (tackle by Keanu Neal),,
3,7:52,1,10,DAL 15,19,21,Tom Brady pass complete short left to Chris Godwin for 2 yards (tackle by Anthony Brown and Jayron Kearse),,
3,7:12,2,8,DAL 13,19,21,Tom Brady pass complete short left to Leonard Fournette for 2 yards (tackle by Micah Parsons),,
3,6:28,3,6,DAL 11,19,27,"Tom Brady pass complete short middle to Rob Gronkowski for 11 yards, touchdown",,
3,6:23,,,DAL 15,19,28,Ryan Succop kicks extra point good,,
3,6:23,,,TAM 35,19,28,"Bradley Pinion kicks off 65 yards, touchback.",,
3,6:23,1,10,DAL 25,19,28,Ezekiel Elliott left end for 13 yards (tackle by Antoine Winfield),,
3,5:59,1,10,DAL 38,19,28,Dak Prescott pass complete short middle to Blake Jarwin for 7 yards (tackle by Lavonte David and Joe Tryon-Shoyinka),,
3,5:23,2,3,DAL 45,19,28,Tony Pollard left guard for 3 yards (tackle by Lavonte David),,
3,4:49,1,10,DAL 48,19,28,Dak Prescott pass complete short right to Dalton Schultz for 10 yards (tackle by Jason Pierre-Paul),,
3,4:12,1,10,TAM 42,19,28,Ezekiel Elliott left guard for no gain (tackle by Devin White),,
3,3:26,2,10,TAM 42,19,28,Dak Prescott pass complete short right to CeeDee Lamb for 9 yards (tackle by Ross Cockrell),,
3,2:43,3,1,TAM 33,19,28,Dak Prescott pass complete short right to Dalton Schultz for 6 yards (tackle by Lavonte David),,
3,2:04,1,10,TAM 27,19,28,Dak Prescott scrambles up the middle for 2 yards (tackle by Devin White),,
3,1:23,2,8,TAM 25,19,28,Ezekiel Elliott left end for 4 yards (tackle by Jamel Dean and Antoine Winfield),,
3,0:39,3,4,TAM 21,25,28,"Dak Prescott pass complete deep right to Amari Cooper for 21 yards, touchdown",,
3,0:33,,,TAM 15,26,28,Greg Zuerlein kicks extra point good,,
3,0:33,,,DAL 35,26,28,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,0:33,1,10,TAM 25,26,28,Tom Brady pass complete short left to Leonard Fournette for 10 yards (tackle by Leighton Vander Esch),,
3,0:06,1,10,TAM 35,26,28,"Leonard Fournette left end for no gain (tackle by Leighton Vander Esch and DeMarcus Lawrence). Penalty on Trevon Diggs: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",,
Quarter,Time,Down,ToGo,Location,DAL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 40,26,28,Leonard Fournette up the middle for 7 yards (tackle by Jayron Kearse and Jaylon Smith),,
4,14:20,2,3,TAM 47,26,28,Tom Brady pass complete short left to Leonard Fournette for 1 yard (tackle by Jaylon Smith),,
4,13:38,3,2,TAM 48,26,28,Tom Brady pass complete short left to Mike Evans for 5 yards (tackle by Jaylon Smith),,
4,12:56,1,10,DAL 47,26,28,Leonard Fournette left guard for no gain (tackle by Micah Parsons and Jayron Kearse),,
4,12:11,2,10,DAL 47,26,28,Tom Brady pass incomplete short right intended for Mike Evans (defended by Jourdan Lewis),,
4,12:06,3,10,DAL 47,26,28,Tom Brady pass incomplete deep right intended for Chris Godwin,,
4,12:00,4,10,DAL 47,26,28,"Bradley Pinion punts 41 yards, fair catch by CeeDee Lamb at DAL-6",,
4,11:53,1,10,DAL 6,26,28,Dak Prescott pass complete short left to Amari Cooper for 2 yards (tackle by Jamel Dean),,
4,11:15,2,8,DAL 8,26,28,Dak Prescott pass incomplete short left intended for Amari Cooper,,
4,11:10,3,8,DAL 8,26,28,Dak Prescott pass incomplete short right intended for Amari Cooper,,
4,11:05,4,8,DAL 8,26,28,"Bryan Anger punts 62 yards, returned by Jaydon Mickens for 7 yards (tackle by Cedrick Wilson)",,
4,10:54,1,10,TAM 37,26,28,Tom Brady pass complete short right to Rob Gronkowski for 7 yards (tackle by Anthony Brown and Jourdan Lewis),,
4,10:13,2,3,TAM 44,26,28,Tom Brady pass complete short left to Chris Godwin for 9 yards (tackle by Carlos Watkins),,
4,9:37,1,10,DAL 47,26,28,Antonio Brown right end for 6 yards (tackle by Keanu Neal),,
4,8:56,2,4,DAL 41,26,28,Tom Brady pass complete short right to Leonard Fournette for 7 yards (tackle by Micah Parsons),,
4,8:10,1,10,DAL 34,26,28,"Penalty on Ali Marpet: False Start, 5 yards (accepted) (no play)",,
4,8:10,1,15,DAL 39,26,28,Tom Brady pass complete short middle to Mike Evans for 9 yards (tackle by Dorance Armstrong and Micah Parsons),,
4,7:23,2,6,DAL 30,26,28,Tom Brady pass complete short left to Leonard Fournette for 7 yards (tackle by Jayron Kearse and Anthony Brown),,
4,6:55,1,10,DAL 23,26,28,Tom Brady pass complete short left to Antonio Brown for 3 yards (tackle by Anthony Brown),,
4,6:25,2,7,DAL 20,26,28,Leonard Fournette left guard for 6 yards (tackle by DeMarcus Lawrence),,
4,5:47,3,1,DAL 14,26,28,Leonard Fournette up the middle for 1 yard (tackle by Micah Parsons and Keanu Neal),,
4,5:04,1,10,DAL 13,26,28,"Tom Brady pass complete short right to Chris Godwin for 11 yards. Chris Godwin fumbles (forced by Damontae Kazee), recovered by Jourdan Lewis in end zone and returned for 10 yards (tackle by Mike Evans)",,
4,4:52,1,10,DAL 10,26,28,Ezekiel Elliott left end for 1 yard (tackle by Jason Pierre-Paul and Lavonte David),,
4,4:14,2,9,DAL 11,26,28,Dak Prescott pass complete short left to Dalton Schultz for 3 yards (tackle by Lavonte David),,
4,3:36,3,6,DAL 14,26,28,"Penalty on Ndamukong Suh: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
4,3:36,3,1,DAL 19,26,28,Dak Prescott pass complete short right to CeeDee Lamb for 6 yards (tackle by Lavonte David and Jamel Dean),,
4,3:02,1,10,DAL 25,26,28,Dak Prescott pass complete short left to Amari Cooper for 11 yards (tackle by Jamel Dean and Antoine Winfield),,
4,2:27,1,10,DAL 36,26,28,Dak Prescott pass incomplete short right intended for Amari Cooper,,
4,2:23,2,10,DAL 36,26,28,"Dak Prescott pass complete deep left to CeeDee Lamb for no gain (tackle by Antoine Winfield). Penalty on Tyron Smith: Offensive Holding, 10 yards (accepted) (no play)",,
4,2:17,2,20,DAL 26,26,28,Dak Prescott pass complete short right to Cedrick Wilson for 9 yards (tackle by Ross Cockrell),,
4,2:00,3,11,DAL 35,26,28,Dak Prescott pass complete short left to CeeDee Lamb for 31 yards (tackle by Antoine Winfield),,
4,1:51,,,,,,Timeout #1 by Dallas Cowboys,,
4,1:51,1,10,TAM 34,26,28,Dak Prescott pass incomplete short right intended for CeeDee Lamb,,
4,1:48,2,10,TAM 34,26,28,Ezekiel Elliott right tackle for 4 yards (tackle by Steve McLendon),,
4,1:43,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,1:43,3,6,TAM 30,26,28,"Dak Prescott pass complete short right to Ezekiel Elliott for no gain (tackle by Carlton Davis). Penalty on Connor Williams: Offensive Holding, 10 yards (accepted) (no play)",,
4,1:37,3,16,TAM 40,26,28,Dak Prescott pass complete short left to Amari Cooper for 10 yards (tackle by Mike Edwards),,
4,1:29,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,1:29,4,6,TAM 30,29,28,Greg Zuerlein 48 yard field goal good,,
4,1:24,,,DAL 35,29,28,"Greg Zuerlein kicks off 65 yards, touchback.",,
4,1:24,1,10,TAM 25,29,28,Tom Brady pass complete short left to Giovani Bernard for 8 yards (tackle by Micah Parsons),,
4,1:18,2,2,TAM 33,29,28,Tom Brady pass incomplete short left intended for Mike Evans (defended by Trevon Diggs),,
4,1:13,3,2,TAM 33,29,28,Tom Brady pass complete short left to Giovani Bernard for 4 yards (tackle by Jayron Kearse),,
4,0:55,1,10,TAM 37,29,28,"Penalty on Donovan Smith: False Start, 5 yards (accepted) (no play)",,
4,0:55,,,,,,Timeout #3 by Tampa Bay Buccaneers,,
4,0:55,1,15,TAM 32,29,28,Tom Brady pass complete short right to Rob Gronkowski for 6 yards (tackle by Anthony Brown),,
4,0:49,2,9,TAM 38,29,28,Tom Brady pass complete short right to Rob Gronkowski for 20 yards (tackle by Jayron Kearse and Anthony Brown),,
4,0:29,1,10,DAL 42,29,28,Tom Brady pass incomplete deep right intended for Antonio Brown,,
4,0:24,2,10,DAL 42,29,28,Tom Brady pass complete deep left to Chris Godwin for 24 yards,,
4,0:18,1,10,DAL 18,29,28,Tom Brady pass incomplete short left,,
4,0:14,2,10,DAL 18,29,28,Tom Brady pass incomplete short left,,
4,0:10,3,10,DAL 18,29,28,Tom Brady pass incomplete short left,,
4,0:07,4,10,DAL 18,29,31,Ryan Succop 36 yard field goal good,,
4,0:02,,,TAM 35,29,31,"Bradley Pinion kicks off 65 yards, touchback.",,
4,0:02,,,,,,Timeout #2 by Dallas Cowboys,,
4,0:02,1,10,DAL 25,29,31,Tony Pollard right end for 11 yards (tackle by Shaquil Barrett),,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
