Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amari Cooper,DAL,17,13,139,2,8,110,8.5,29,2.2,7.5,0,,0,0.0,0,139.1
CeeDee Lamb,DAL,15,7,104,1,5,41,5.9,63,9.0,10.6,0,,2,13.3,1,64.3
Dalton Schultz,DAL,6,6,45,0,3,14,2.3,31,5.2,2.3,2,3.0,0,0.0,0,97.9
Michael Gallup,DAL,7,4,36,0,3,10,2.5,26,6.5,6.0,1,4.0,0,0.0,0,71.1
Tony Pollard,DAL,4,4,29,0,1,-9,-2.3,38,9.5,-2.3,0,,0,0.0,0,96.9
Blake Jarwin,DAL,3,3,20,0,,15,5.0,5,1.7,5.0,0,,0,0.0,0,94.4
Cedrick Wilson Jr.,DAL,3,3,24,0,1,24,8.0,0,0.0,8.0,0,,0,0.0,0,100.0
Ezekiel Elliott,DAL,2,2,6,0,0,0,0.0,6,3.0,0.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Godwin,TAM,13,9,105,1,7,47,5.2,58,6.4,8.5,2,4.5,2,15.4,0,119.1
Rob Gronkowski,TAM,8,8,90,2,5,53,6.6,37,4.6,6.6,0,,0,0.0,0,153.1
Antonio Brown,TAM,7,5,121,1,4,94,18.8,27,5.4,20.6,0,,0,0.0,0,153.3
Leonard Fournette,TAM,7,5,27,0,3,-8,-1.6,35,7.0,-0.6,0,,1,14.3,1,38.1
Mike Evans,TAM,6,3,24,0,2,18,6.0,6,2.0,7.7,0,,0,0.0,0,60.4
Giovani Bernard,TAM,3,2,12,0,1,-1,-0.5,13,6.5,6.3,0,,0,0.0,0,74.3
Tyler Johnson,TAM,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
