Player,Pos
Tom Brady,QB
Patrick Pass,RB
Deion Branch,WR
Andre' Davis,WR
Tim Dwight,WR
Christian Fauria,TE
Nick Kaczur,LT
Logan Mankins,LG
Russ Hochstein,C
Steve Neal,RG
Brandon Gorin,RT
Ty Warren,LDE
Vince Wilfork,NT
Richard Seymour,RDE
Rosevelt Colvin,OLB
Willie McGinest,OLB
Tedy Bruschi,ILB
Mike Vrabel,ILB
Asante Samuel,LCB
Ellis Hobbs,RCB
Michael Stone,SS
Eugene Wilson,FS
