Quarter,Time,Down,ToGo,Location,NOR,NWE,Detail,EPB,EPA
1,8:40,1,10,NWE 15,0,0,Tom Brady pass incomplete intended for Patrick Pass,-0.220,-0.710
1,8:36,2,10,NWE 15,0,0,Patrick Pass right guard for 5 yards (tackle by Colby Bockwoldt and Josh Bullocks),-0.710,-0.760
1,8:04,3,5,NWE 20,0,0,"Penalty on Brandon Gorin: False Start, 5 yards (no play)",-0.760,-1.370
1,7:43,3,10,NWE 15,0,0,Tom Brady pass complete to Ben Watson for 29 yards (tackle by Dwight Smith),-1.370,1.860
1,7:06,1,10,NWE 44,0,0,Patrick Pass left end for 5 yards (tackle by Colby Bockwoldt and Willie Whitehead),1.860,1.990
1,6:26,2,5,NWE 49,0,0,Tom Brady pass complete to Deion Branch for 11 yards (tackle by Fred Thomas),1.990,2.920
1,5:57,1,10,NOR 40,0,0,Tom Brady pass incomplete intended for Andre' Davis,2.920,2.370
1,5:51,2,10,NOR 40,0,0,Patrick Pass up the middle for 1 yard (tackle by Tony Bryant and Colby Bockwoldt),2.370,1.820
1,5:11,3,9,NOR 39,0,0,Tom Brady pass complete to Patrick Pass for 7 yards (tackle by Sedrick Hodge),1.820,1.300
1,4:29,,,,0,0,Timeout #1 by New England Patriots,0.000,1.300
1,4:29,4,2,NOR 32,0,0,Tom Brady pass complete to Ben Watson for 4 yards (tackle by Fakhir Brown and Terrence Melton),1.300,3.710
1,3:47,1,10,NOR 28,0,0,Tom Brady pass complete to Ben Watson for 23 yards (tackle by Dwight Smith),3.710,6.060
1,3:12,1,5,NOR 5,0,0,Patrick Pass right guard for 3 yards (tackle by Charles Grant and Willie Whitehead),6.060,5.720
1,2:37,2,2,NOR 2,0,0,Tom Brady pass incomplete intended for Christian Fauria,5.720,4.950
1,2:33,3,2,NOR 2,0,6,"Tom Brady pass complete to Deion Branch for 2 yards, touchdown",4.950,7.000
1,,,,NOR 2,0,7,Adam Vinatieri kicks extra point good,0.000,0.000
1,,,,NWE 30,0,7,"Adam Vinatieri kicks off 70 yards, touchback",0.000,0.280
1,2:30,1,10,NOR 20,0,7,Antowain Smith left guard for 3 yards (tackle by Richard Seymour and Tedy Bruschi),0.280,0.140
1,1:51,2,7,NOR 23,0,7,Antowain Smith right guard for no gain (tackle by Willie McGinest and Rosevelt Colvin),0.140,-0.560
1,1:06,3,7,NOR 23,0,7,Aaron Brooks pass incomplete intended for Joe Horn,-0.560,-1.830
1,1:01,4,7,NOR 23,0,7,Mitch Berger punts 25 yards,-1.830,-2.390
1,0:54,1,10,NOR 48,0,7,Tom Brady pass complete to Heath Evans for 6 yards (tackle by Sedrick Hodge),2.390,2.660
1,0:22,2,4,NOR 42,0,7,Heath Evans right guard for 11 yards (tackle by Tony Bryant and Josh Bullocks),2.660,3.510
Quarter,Time,Down,ToGo,Location,NOR,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NOR 31,0,7,Tom Brady pass complete to Patrick Pass for 29 yards (tackle by Fakhir Brown and Josh Bullocks),3.510,6.740
2,14:04,1,2,NOR 2,0,7,Heath Evans up the middle for 1 yard (tackle by Colby Bockwoldt and Tony Bryant),6.740,5.910
2,13:34,2,1,NOR 1,0,13,"Tom Brady pass complete to Mike Vrabel for 1 yard, touchdown",5.910,7.000
2,,,,NOR 2,0,14,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,NWE 30,0,14,"Adam Vinatieri kicks off 69 yards, returned by Aaron Stecker for 23 yards (tackle by Chad Brown)",0.000,0.540
2,13:24,1,10,NOR 24,0,14,Aaron Brooks pass incomplete intended for Joe Horn (defended by Willie McGinest),0.540,0.000
2,13:17,2,10,NOR 24,0,14,Aaron Brooks pass complete to Zachary Hilton for 3 yards (tackle by Michael Stone and Asante Samuel),0.000,-0.300
2,12:35,3,7,NOR 27,0,14,Aaron Brooks pass incomplete intended for Joe Horn,-0.300,-1.570
2,12:27,4,7,NOR 27,0,14,"Mitch Berger punts 38 yards, returned by Tim Dwight for 23 yards (tackle by Terrence Melton)",-1.570,-2.790
2,12:17,1,10,NOR 42,0,14,Heath Evans left guard for 5 yards (tackle by Colby Bockwoldt and Sedrick Hodge),2.790,2.920
2,11:40,2,5,NOR 37,0,14,Heath Evans up the middle for 2 yards (tackle by Ronald McKinnon and Johnathan Sullivan),2.920,2.480
2,10:58,3,3,NOR 35,0,14,Tom Brady pass complete to Ben Watson for 10 yards (tackle by Sedrick Hodge and Fred Thomas),2.480,3.910
2,10:25,1,10,NOR 25,0,14,Heath Evans left guard for no gain (tackle by Ronald McKinnon and Johnathan Sullivan),3.910,3.360
2,9:45,2,10,NOR 25,0,14,"Tom Brady sacked by Will Smith for -8 yards. Tom Brady fumbles (forced by Will Smith), recovered by Colby Bockwoldt at NOR-33 (tackle by Steve Neal)",3.360,-1.140
2,9:35,1,10,NOR 33,0,14,"Aaron Stecker left tackle for 2 yards (tackle by Richard Seymour and Rosevelt Colvin). Penalty on Artrell Hawkins: Illegal Use of Hands, 5 yards",1.140,1.600
2,9:03,1,10,NOR 40,0,14,Aaron Brooks pass complete to Joe Horn for 28 yards (tackle by Eugene Wilson),1.600,3.450
2,8:19,1,10,NWE 32,0,14,Antowain Smith right guard for 5 yards (tackle by Willie McGinest and Mike Vrabel),3.450,3.580
2,7:38,2,5,NWE 27,0,14,Aaron Brooks pass incomplete intended for Donte' Stallworth,3.580,2.870
2,7:31,3,5,NWE 27,0,14,Aaron Brooks pass incomplete intended for Az-Zahir Hakim,2.870,1.720
2,7:23,4,5,NWE 27,0,14,Aaron Brooks pass incomplete intended for Joe Horn,1.720,-0.740
2,7:20,1,10,NWE 27,0,14,Patrick Pass left end for 2 yards (tackle by Ronald McKinnon),0.740,0.470
2,6:42,2,8,NWE 29,0,14,Tom Brady pass incomplete intended for Deion Branch,0.470,-0.230
2,6:37,3,8,NWE 29,0,14,Tom Brady pass incomplete intended for Tim Dwight,-0.230,-1.440
2,6:32,4,8,NWE 29,0,14,"Josh Miller punts 54 yards, returned by Az-Zahir Hakim for 10 yards (tackle by Tedy Bruschi). Penalty on Mel Mitchell: Offensive Holding, 10 yards",-1.440,0.060
2,6:20,1,10,NOR 17,0,14,Antowain Smith right guard for 2 yards (tackle by Marquise Hill and Vince Wilfork),-0.060,-0.250
2,5:39,2,8,NOR 19,0,14,Aaron Brooks pass complete to Donte' Stallworth for 9 yards (tackle by Asante Samuel),-0.250,0.810
2,5:04,1,10,NOR 28,0,14,Antowain Smith up the middle for 4 yards (tackle by Mike Vrabel),0.810,0.800
2,4:24,2,6,NOR 32,0,14,Aaron Brooks sacked by Willie McGinest for -5 yards,0.800,-0.560
2,3:45,3,11,NOR 27,0,14,Aaron Brooks pass complete to Az-Zahir Hakim for 32 yards (tackle by Asante Samuel and Eugene Wilson),-0.560,2.850
2,3:02,1,10,NWE 41,0,14,"Aaron Stecker right end for 1 yard (tackle by Asante Samuel). Penalty on Jammal Brown: Offensive Holding, 10 yards (no play)",2.850,2.190
2,2:35,1,20,NOR 49,0,14,Aaron Brooks pass incomplete intended for Joe Horn,2.190,0.960
2,2:30,2,20,NOR 49,0,14,Aaron Brooks pass incomplete intended for Aaron Stecker,0.960,0.300
2,2:26,3,20,NOR 49,0,14,Aaron Brooks pass complete to Aaron Stecker for 23 yards (tackle by Michael Stone),0.300,3.710
2,2:00,1,10,NWE 28,0,14,Aaron Brooks pass complete to Aaron Stecker for 21 yards (tackle by Mike Vrabel),3.710,5.600
2,1:16,1,7,NWE 7,6,14,"Aaron Brooks pass complete to Donte' Stallworth for 7 yards, touchdown. Penalty on Michael Stone: Roughing the Passer, 15 yards",5.600,7.000
2,,,,NWE 2,7,14,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 45,7,14,"Mitch Berger kicks off 55 yards, touchback",0.000,0.280
2,1:12,1,10,NWE 20,7,14,Heath Evans up the middle for 20 yards (tackle by Sedrick Hodge and Dwight Smith),0.280,1.600
2,1:03,,,,7,14,Timeout #2 by New England Patriots,0.000,1.600
2,1:03,1,10,NWE 40,7,14,Tom Brady pass complete to Heath Evans for 15 yards (tackle by Fakhir Brown),1.600,2.590
2,0:42,1,10,NOR 45,7,14,Tom Brady pass incomplete intended for Tim Dwight,2.590,2.040
2,0:38,2,10,NOR 45,7,14,Tom Brady pass incomplete intended for Andre' Davis (defended by Mike McKenzie),2.040,1.360
2,0:31,3,10,NOR 45,7,14,Tom Brady sacked by Charles Grant for -12 yards,1.360,-0.520
2,0:05,,,,7,14,Timeout #2 by New Orleans Saints,0.000,-0.520
2,0:05,4,22,NWE 43,7,14,"Josh Miller punts 57 yards, touchback",-0.520,1.800
Quarter,Time,Down,ToGo,Location,NOR,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,7,14,"Mitch Berger kicks off 62 yards, returned by Ellis Hobbs for 23 yards (tackle by T.J. Slaughter)",0.000,1.000
3,14:55,1,10,NWE 31,7,14,Heath Evans left end for 3 yards (tackle by Brian Young and Willie Whitehead),1.000,0.870
3,14:18,2,7,NWE 34,7,14,Tom Brady pass incomplete intended for Patrick Pass,0.870,0.170
3,14:14,3,7,NWE 34,7,14,Tom Brady pass complete to Deion Branch for 10 yards (tackle by Fakhir Brown),0.170,1.860
3,13:40,1,10,NWE 44,7,14,Tom Brady pass incomplete intended for Andre' Davis,1.860,1.320
3,13:35,2,10,NWE 44,7,14,Patrick Pass left guard for 2 yards (tackle by Charles Grant and Brian Young),1.320,0.890
3,12:53,3,8,NWE 46,7,14,Tom Brady sacked by Tony Bryant and Will Smith for -8 yards,0.890,-0.850
3,12:20,4,16,NWE 38,7,14,"Josh Miller punts 39 yards, returned by Az-Zahir Hakim for no gain",-0.850,-0.480
3,12:11,1,10,NOR 23,7,14,Antowain Smith right guard for 3 yards (tackle by Tedy Bruschi and Willie McGinest),0.480,0.340
3,11:32,2,7,NOR 26,7,14,Aaron Brooks pass complete to Donte' Stallworth for 10 yards (tackle by Ellis Hobbs),0.340,1.330
3,10:54,1,10,NOR 36,7,14,Antowain Smith up the middle for 2 yards (tackle by Mike Vrabel and Richard Seymour),1.330,1.060
3,10:13,2,8,NOR 38,7,14,Antowain Smith up the middle for 5 yards (tackle by Ty Warren),1.060,1.030
3,9:34,3,3,NOR 43,7,14,Aaron Brooks pass complete to Joe Horn for 5 yards (tackle by Ellis Hobbs),1.030,2.130
3,8:45,1,10,NOR 48,7,14,"Aaron Brooks for 3 yards. Penalty on Mike Karney: Offensive Holding, 10 yards (no play)",2.130,1.470
3,8:19,1,20,NOR 38,7,14,"Aaron Brooks pass complete to Antowain Smith for 6 yards. Penalty on Kendyl Jacox: Illegal Use of Hands, 10 yards (no play)",1.470,0.810
3,7:56,1,30,NOR 28,7,14,Aaron Brooks left guard for 4 yards (tackle by Willie McGinest and Tedy Bruschi),0.810,-0.580
3,7:11,2,26,NOR 32,7,14,Aaron Brooks pass complete to Zachary Hilton for 25 yards (tackle by Ellis Hobbs),-0.580,2.080
3,6:24,3,1,NWE 43,7,14,Aaron Stecker up the middle for no gain (tackle by Vince Wilfork and Richard Seymour),2.080,0.400
3,5:37,4,1,NWE 43,7,14,"Mitch Berger punts 36 yards, fair catch by Tim Dwight",0.400,0.380
3,5:30,1,10,NWE 7,7,14,Heath Evans right guard for 2 yards (tackle by Ronald McKinnon),-0.380,-0.630
3,4:59,2,8,NWE 9,7,14,Tom Brady pass incomplete intended for Christian Fauria,-0.630,-1.190
3,4:57,3,8,NWE 9,7,14,Patrick Pass left end for 31 yards (tackle by Fakhir Brown),-1.190,1.600
3,4:27,1,10,NWE 40,7,20,"Tom Brady pass complete to Andre' Davis for 60 yards, touchdown",1.600,7.000
3,,,,NOR 2,7,21,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,NWE 30,7,21,"Adam Vinatieri kicks off 64 yards, returned by Aaron Stecker for 23 yards (tackle by Michael Stone)",0.000,0.870
3,4:13,1,10,NOR 29,7,21,Aaron Stecker left guard for 4 yards (tackle by Rosevelt Colvin and Richard Seymour),0.870,0.870
3,3:35,2,6,NOR 33,7,21,Aaron Brooks for 6 yards,0.870,1.530
3,3:04,1,10,NOR 39,7,21,Aaron Stecker up the middle for 6 yards (tackle by Michael Stone),1.530,1.800
3,2:26,2,4,NOR 45,7,21,"Aaron Brooks pass incomplete intended for Joe Horn. Penalty on Willie McGinest: Roughing the Passer, 15 yards (no play)",1.800,2.920
3,2:22,1,10,NWE 40,7,21,Aaron Brooks pass complete to Zachary Hilton for 6 yards (tackle by Michael Stone and Ellis Hobbs),2.920,3.180
3,1:44,2,4,NWE 34,7,21,Aaron Stecker up the middle for 7 yards (tackle by Tedy Bruschi and Eugene Wilson),3.180,3.780
3,1:03,1,10,NWE 27,7,21,"Penalty on Montrae Holland: False Start, 5 yards (no play)",3.780,3.450
3,0:41,1,15,NWE 32,7,21,Aaron Brooks pass complete to Joe Horn for 12 yards (tackle by Michael Stone),3.450,4.180
Quarter,Time,Down,ToGo,Location,NOR,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,NWE 20,7,21,Aaron Brooks pass complete to Aaron Stecker for 9 yards (tackle by Michael Stone and Mike Vrabel),4.180,4.840
4,14:15,1,10,NWE 11,7,21,Aaron Brooks pass incomplete intended for Aaron Stecker (defended by Vince Wilfork),4.840,4.140
4,14:12,2,10,NWE 11,7,21,Aaron Stecker left guard for 4 yards (tackle by Mike Vrabel and Tedy Bruschi),4.140,3.980
4,13:29,3,6,NWE 7,7,21,Aaron Brooks pass incomplete intended for Joe Horn (defended by Eugene Wilson),3.980,2.980
4,13:29,4,6,NWE 7,7,21,"Penalty on John Carney: Delay of Game, 5 yards (no play)",2.980,2.630
4,13:20,4,11,NWE 12,7,21,John Carney 30 yard field goal no good,2.630,-0.280
4,13:16,1,10,NWE 20,7,21,Heath Evans left end for 6 yards (tackle by Fakhir Brown),0.280,0.540
4,12:44,2,4,NWE 26,7,21,Heath Evans right guard for 8 yards (tackle by Ronald McKinnon and Josh Bullocks),0.540,1.200
4,12:08,1,10,NWE 34,7,21,"Tom Brady pass complete to Deion Branch for 9 yards (tackle by Mike McKenzie). Penalty on Mike McKenzie: Unnecessary Roughness, 15 yards",1.200,2.790
4,11:47,1,10,NOR 42,7,21,Heath Evans left end for no gain (tackle by Will Smith and Sedrick Hodge),2.790,2.240
4,11:47,2,10,NOR 42,7,21,"Penalty on Will Smith: Neutral Zone Infraction, 5 yards (no play)",2.240,2.920
4,10:59,2,5,NOR 37,7,21,Heath Evans left guard for 4 yards (tackle by Brian Young and Tony Bryant),2.920,2.740
4,10:22,3,1,NOR 33,7,21,Tom Brady up the middle for 5 yards (tackle by Colby Bockwoldt),2.740,3.710
4,9:41,1,10,NOR 28,7,21,"Heath Evans up the middle for no gain (tackle by Johnathan Sullivan and Charles Grant). Penalty on Will Smith: Personal Foul, 14 yards, Penalty on Will Smith: Unsportsmanlike Conduct (Declined), Penalty on Will Smith: Unsportsmanlike Conduct (Declined)",3.710,4.650
4,9:17,1,10,NOR 14,7,21,Heath Evans right guard for no gain (tackle by Charles Grant and Ronald McKinnon),4.650,4.000
4,8:39,2,10,NOR 14,7,21,Tom Brady pass incomplete intended for Tim Dwight,4.000,3.110
4,8:35,3,10,NOR 14,7,21,Patrick Pass up the middle for -5 yards (tackle by Will Smith),3.110,2.180
4,7:55,4,15,NOR 19,7,24,Adam Vinatieri 37 yard field goal good,2.180,3.000
4,,,,NWE 30,7,24,"Adam Vinatieri kicks off 64 yards, returned by Aaron Stecker for 46 yards (tackle by Eugene Wilson)",0.000,2.390
4,7:43,1,10,NWE 48,7,24,Aaron Brooks pass complete to Joe Horn for 9 yards (tackle by Hank Poteat),2.390,3.060
4,7:14,2,1,NWE 39,7,24,Aaron Brooks pass incomplete intended for Aaron Stecker (defended by Willie McGinest),3.060,2.340
4,7:12,3,1,NWE 39,7,24,Aaron Stecker up the middle for 2 yards (tackle by Jarvis Green),2.340,3.120
4,6:41,1,10,NWE 37,7,24,Aaron Brooks pass complete to Aaron Stecker for 4 yards (tackle by Mike Vrabel),3.120,3.110
4,6:13,2,6,NWE 33,7,24,Aaron Brooks pass incomplete intended for Zachary Hilton,3.110,2.410
4,6:08,3,6,NWE 33,7,24,Aaron Brooks pass complete to Donte' Stallworth for 12 yards (tackle by Ellis Hobbs),2.410,4.170
4,5:37,1,10,NWE 21,7,24,Aaron Brooks pass complete to Az-Zahir Hakim for 9 yards (tackle by Artrell Hawkins and Tedy Bruschi),4.170,5.160
4,5:09,2,1,NWE 12,7,24,Aaron Brooks pass incomplete intended for Joe Horn,5.160,4.490
4,5:04,3,1,NWE 12,13,24,"Aaron Brooks pass complete to Donte' Stallworth for 12 yards, touchdown",4.490,7.000
4,,,,NWE 2,14,24,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,14,24,"Mitch Berger kicks off 59 yards, returned by Tim Dwight for 18 yards (tackle by Fred Booker)",0.000,0.870
4,4:54,1,10,NWE 29,14,24,Tom Brady pass incomplete intended for Andre' Davis,0.870,0.330
4,4:48,2,10,NWE 29,14,24,Heath Evans right guard for 11 yards (tackle by Dwight Smith and Ronald McKinnon),0.330,1.600
4,4:06,1,10,NWE 40,14,24,Tom Brady pass incomplete intended for Andre' Davis,1.600,1.050
4,3:59,,,,14,24,Timeout #1 by New England Patriots,0.000,1.050
4,3:59,2,10,NWE 40,14,24,Patrick Pass left tackle for 5 yards (tackle by Johnathan Sullivan and Ronald McKinnon),1.050,1.030
4,3:53,,,,14,24,Timeout #1 by New Orleans Saints,0.000,0.000
4,3:53,,,,14,24,Timeout #2 by New England Patriots,0.000,1.030
4,3:53,3,5,NWE 45,14,24,Patrick Pass right end for -10 yards (tackle by Will Smith),1.030,-1.040
,,,,,,,"NWE challenged the ruling, and the original play was overturned.",,
4,3:38,4,15,NWE 35,14,24,"Josh Miller punts 37 yards, returned by Az-Zahir Hakim for 10 yards (tackle by Tully Banta-Cain)",-1.040,-1.470
4,3:28,1,10,NOR 38,14,24,Aaron Brooks pass incomplete intended for Donte' Stallworth,1.470,0.920
4,3:24,2,10,NOR 38,14,24,Aaron Brooks pass complete to Aaron Stecker for 11 yards,0.920,2.190
4,3:17,1,10,NOR 49,14,24,Aaron Brooks pass incomplete intended for Donte' Stallworth,2.190,1.650
4,3:12,2,10,NOR 49,14,24,Aaron Brooks pass complete to Zachary Hilton for 20 yards (tackle by Ellis Hobbs),1.650,3.510
4,3:06,1,10,NWE 31,14,24,Aaron Brooks pass complete to Joe Horn for 3 yards (tackle by Hank Poteat),3.510,3.370
4,2:36,2,7,NWE 28,14,24,Aaron Brooks pass incomplete intended for Donte' Stallworth,3.370,2.680
4,2:30,3,7,NWE 28,14,24,Aaron Brooks pass incomplete intended for Donte' Stallworth,2.680,1.590
4,2:25,4,7,NWE 28,17,24,John Carney 46 yard field goal good,1.590,3.000
4,,,,NOR 30,17,24,"Mitch Berger kicks off 60 yards, returned by Tim Dwight for 18 yards (tackle by Terrence Melton)",0.000,0.810
4,2:14,1,10,NWE 28,17,24,"Heath Evans right guard for 2 yards (tackle by Brian Young). Penalty on Brandon Gorin: Offensive Holding, 10 yards (no play)",0.810,-0.040
4,2:08,1,20,NWE 18,17,24,Heath Evans up the middle for 1 yard (tackle by Will Smith),-0.040,-1.010
4,2:00,2,19,NWE 19,17,24,Tom Brady pass incomplete intended for Andre' Davis,-1.010,-1.720
4,1:53,3,19,NWE 19,17,24,Patrick Pass left end for 7 yards (tackle by Fred Thomas),-1.720,-1.630
4,1:46,,,,17,24,Timeout #2 by New Orleans Saints,0.000,-1.630
4,1:46,4,12,NWE 26,17,24,"Josh Miller punts 50 yards, returned by Az-Zahir Hakim for 8 yards (tackle by Don Davis). Penalty on Terrence Melton: Illegal Block Above the , 10 yards",-1.630,-0.410
4,1:36,1,10,NOR 22,17,24,Aaron Brooks pass complete to Joe Horn for 23 yards (tackle by Eugene Wilson),0.410,1.930
4,1:09,1,10,NOR 45,17,24,Aaron Brooks pass complete to Zachary Hilton for 9 yards (tackle by Mike Vrabel),1.930,2.600
4,0:42,2,1,NWE 46,17,24,Aaron Brooks pass complete to Aaron Stecker for 4 yards (tackle by Tedy Bruschi and Mike Vrabel),2.600,2.790
4,0:34,,,,17,24,Timeout #3 by New Orleans Saints,0.000,2.790
4,0:34,1,10,NWE 42,17,24,Aaron Brooks up the middle for 20 yards (tackle by Tedy Bruschi),2.790,4.110
4,0:16,1,10,NWE 22,17,24,Aaron Brooks spiked the ball,4.110,3.560
4,0:15,2,10,NWE 22,17,24,Aaron Brooks pass incomplete intended for Donte' Stallworth,3.560,2.870
4,0:09,3,10,NWE 22,17,24,Aaron Brooks pass incomplete intended for Joe Horn is intercepted by Eugene Wilson at NWE-0,2.870,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
