#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:59,NYG 34,3,0:58,-11,Punt
2,1,9:41,NYG 46,4,1:49,54,Touchdown
3,1,4:23,NYG 27,8,4:28,73,Touchdown
4,2,11:25,NYG 22,8,4:55,17,Punt
5,2,5:01,NYG 33,3,1:37,3,Punt
6,2,3:10,SFO 9,4,1:18,6,Field Goal
7,2,0:15,NYG 20,1,0:15,-1,End of Half
8,3,15:00,NYG 41,4,2:30,15,Punt
9,3,11:07,SFO 18,4,2:06,18,Touchdown
10,3,5:53,NYG 20,10,4:03,63,Blocked FG
11,3,1:50,NYG 41,9,4:33,29,Field Goal
12,4,7:24,NYG 24,3,2:16,4,Punt
13,4,4:57,NYG 38,3,2:33,1,Punt
14,4,1:09,SFO 37,2,1:09,-3,End of Game
