Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dallas Goedert,PHI,12,6,92,0,5,58,9.7,34,5.7,12.9,2,3.0,1,8.3,0,75.7
Kenneth Gainwell,PHI,5,5,49,1,2,-7,-1.4,56,11.2,-1.4,1,5.0,0,0.0,0,147.1
DeVonta Smith,PHI,11,4,60,0,2,10,2.5,50,12.5,10.0,1,4.0,0,0.0,2,15.5
Miles Sanders,PHI,3,3,12,0,0,4,1.3,8,2.7,1.3,0,,0,0.0,0,83.3
Quez Watkins,PHI,7,2,35,0,1,31,15.5,4,2.0,27.9,0,,0,0.0,0,47.9
Jordan Howard,PHI,1,1,7,0,,-4,-4.0,11,11.0,-4.0,0,,0,0.0,0,95.8
Boston Scott,PHI,1,1,1,0,0,-3,-3.0,4,4.0,-3.0,0,,0,0.0,0,79.2
Jalen Reagor,PHI,3,1,2,0,,-3,-3.0,5,5.0,5.0,0,,0,0.0,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Evans,TAM,10,9,117,1,5,74,8.2,43,4.8,7.9,0,,0,0.0,0,148.7
Giovani Bernard,TAM,7,5,39,0,3,6,1.2,33,6.6,1.4,0,,1,14.3,0,84.8
Rob Gronkowski,TAM,6,5,31,1,2,14,2.8,17,3.4,6.2,0,,0,0.0,0,127.8
Cameron Brate,TAM,3,3,29,0,2,5,1.7,24,8.0,1.7,0,,0,0.0,0,106.9
Tyler Johnson,TAM,3,2,30,0,2,12,6.0,18,9.0,5.7,0,,1,33.3,0,99.3
Ke'Shawn Vaughn,TAM,2,2,9,0,0,-1,-0.5,10,5.0,-0.5,0,,0,0.0,0,85.4
Breshad Perriman,TAM,3,1,5,0,,5,5.0,0,0.0,5.3,0,,1,33.3,0,42.4
Scott Miller,TAM,1,1,8,0,0,6,6.0,2,2.0,6.0,0,,0,0.0,0,100.0
O.J. Howard,TAM,1,1,3,0,,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2
