Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Kaleb McGary,T,59,100%,0,0%,5,19%
Jalen Mayfield,G,59,100%,0,0%,5,19%
Jake Matthews,T,59,100%,0,0%,5,19%
Chris Lindstrom,G,59,100%,0,0%,5,19%
Matt Ryan,QB,59,100%,0,0%,0,0%
Matt Hennessy,C,59,100%,0,0%,0,0%
Russell Gage,WR,48,81%,0,0%,0,0%
Tajae Sharpe,WR,47,80%,0,0%,0,0%
Kyle Pitts,TE,44,75%,0,0%,0,0%
Cordarrelle Patterson,RB,33,56%,0,0%,6,22%
Mike Davis,RB,33,56%,0,0%,0,0%
Olamide Zaccheaus,WR,29,49%,0,0%,5,19%
Hayden Hurst,TE,26,44%,0,0%,0,0%
Lee Smith,TE,17,29%,0,0%,5,19%
Keith Smith,FB,10,17%,0,0%,19,70%
Christian Blake,WR,3,5%,0,0%,17,63%
Jason Spriggs,T,3,5%,0,0%,5,19%
Feleipe Franks,QB,2,3%,0,0%,0,0%
Duron Harmon,SS,0,0%,76,100%,5,19%
Erik Harris,FS,0,0%,76,100%,5,19%
AJ Terrell,CB,0,0%,76,100%,3,11%
Fabian Moreau,CB,0,0%,76,100%,0,0%
Foyesade Oluokun,LB,0,0%,76,100%,0,0%
Deion Jones,LB,0,0%,76,100%,0,0%
Grady Jarrett,DT,0,0%,57,75%,0,0%
Adetokunbo Ogundeji,LB,0,0%,52,68%,11,41%
Jaylinn Hawkins,FS,0,0%,48,63%,16,59%
Steven Means,LB,0,0%,38,50%,5,19%
Marlon Davidson,DT,0,0%,36,47%,3,11%
Brandon Copeland,LB,0,0%,32,42%,14,52%
James Vaughters,LB,0,0%,30,39%,12,44%
Anthony Rush,DT,0,0%,25,33%,3,11%
Mike Pennel,NT,0,0%,22,29%,3,11%
Tyeler Davison,DT,0,0%,22,29%,0,0%
Avery Williams,CB,0,0%,10,13%,17,63%
Mykal Walker,LB,0,0%,8,11%,22,81%
Richie Grant,SS,0,0%,0,0%,22,81%
Daren Bates,LB,0,0%,0,0%,14,52%
Dustin Colquitt,P,0,0%,0,0%,10,37%
Younghoe Koo,K,0,0%,0,0%,10,37%
Josh Harris,LS,0,0%,0,0%,10,37%
Darren Hall,CB,0,0%,0,0%,8,30%
Qadree Ollison,RB,0,0%,0,0%,6,22%
Frank Darby,WR,0,0%,0,0%,6,22%
Kendall Sheffield,CB,0,0%,0,0%,5,19%
Drew Dalman,C,0,0%,0,0%,5,19%
Colby Gossett,G,0,0%,0,0%,5,19%
