Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3,13:08,1,10,OAK 31,30,6,"Derek Carr pass complete short middle to Seth Roberts for 14 yards (tackle by Adrian Phillips and Patrick Robinson). Penalty on Seth Roberts: Offensive Pass Interference, 10 yards (no play)",1.000,0.340
3,12:39,1,20,OAK 21,30,6,Derek Carr pass complete deep left to Amari Cooper for 16 yards (tackle by Jason Verrett),0.340,1.270
3,12:17,2,4,OAK 37,30,6,Taiwan Jones right end for 19 yards (tackle by Ricardo Mathews),1.270,2.650
3,11:30,1,10,SDG 44,30,6,Derek Carr pass complete deep right to Clive Walford for 19 yards (tackle by Donald Butler and Adrian Phillips),2.650,3.910
3,10:49,1,10,SDG 25,36,6,"Derek Carr pass complete short left to Michael Crabtree for 25 yards, touchdown",3.910,7.000
3,10:49,,,SDG 25,37,6,Sebastian Janikowski kicks extra point good,0.000,0.000
3,10:49,,,OAK 35,37,6,"Sebastian Janikowski kicks off 69 yards, returned by Jacoby Jones for 22 yards (tackle by Ben Heeney)",0.000,-0.040
3,10:37,1,10,SDG 18,37,6,Branden Oliver right end for 15 yards (tackle by D.J. Hayden),0.040,1.140
3,10:14,1,10,SDG 33,37,6,Philip Rivers pass incomplete,1.140,0.590
3,10:06,2,10,SDG 33,37,6,Philip Rivers pass incomplete short left intended for Ladarius Green (defended by Mario Edwards),0.590,-0.100
3,10:01,3,10,SDG 33,37,6,"Penalty on Aldon Smith: Defensive Offside, 5 yards (no play)",-0.100,0.560
3,10:01,3,5,SDG 38,37,6,"Philip Rivers pass incomplete. Penalty on Philip Rivers: Intentional Grounding, 13 yards",0.560,-1.700
3,9:53,4,18,SDG 25,37,6,"Mike Scifres punts 46 yards, returned by T.J. Carrie for 5 yards (tackle by Kavell Conner)",-1.700,-1.200
3,9:42,1,10,OAK 34,37,6,Latavius Murray left end for 24 yards (tackle by Adrian Phillips),1.200,2.790
3,9:12,1,10,SDG 42,37,6,Roy Helu right end for no gain (tackle by Nick Dzubnar and Cordarro Law),2.790,2.240
3,8:30,2,10,SDG 42,37,6,Roy Helu left tackle for -3 yards (tackle by Kavell Conner),2.240,1.160
3,7:49,3,13,SDG 45,37,6,Derek Carr pass complete short middle to Lee Smith for -7 yards (tackle by Kendall Reyes),1.160,-0.190
3,7:01,4,20,OAK 48,37,6,Marquette King punts 37 yards,-0.190,0.220
3,6:54,1,10,SDG 15,37,6,Melvin Gordon left end for 11 yards (tackle by Shelby Harris and David Amerson),-0.220,0.670
3,6:26,1,10,SDG 26,37,6,Philip Rivers pass incomplete short middle intended for Steve Johnson,0.670,0.130
3,6:19,2,10,SDG 26,37,6,Melvin Gordon left end for no gain (tackle by Dan Williams),0.130,-0.560
3,5:41,3,10,SDG 26,37,6,Philip Rivers pass incomplete short right intended for Ladarius Green (defended by Malcolm Smith),-0.560,-1.630
3,5:36,4,10,SDG 26,37,6,"Mike Scifres punts 41 yards, returned by T.J. Carrie for 18 yards (tackle by Kyle Emanuel)",-1.630,-2.320
3,5:24,1,10,SDG 49,37,6,Derek Carr pass complete short right to Marcel Reece for 6 yards (tackle by Brandon Flowers),2.320,2.590
3,5:00,2,4,SDG 43,37,6,"Latavius Murray right end for 4 yards (tackle by Ricardo Mathews). Penalty on Seth Roberts: Offensive Holding, 10 yards",2.590,1.780
3,4:32,2,10,SDG 49,37,6,Derek Carr pass complete short left to Seth Roberts for 6 yards (tackle by Patrick Robinson),1.780,1.880
3,4:00,3,4,SDG 43,37,6,Jamize Olawale middle for 1 yard (tackle by Corey Liuget),1.880,0.460
3,3:14,4,3,SDG 42,37,6,"Penalty on Marquette King: Delay of Game, 5 yards (no play)",0.460,0.130
3,2:59,4,8,SDG 47,37,6,"Marquette King punts 30 yards, fair catch by Jacoby Jones",0.130,0.060
3,2:50,1,10,SDG 17,37,6,"Philip Rivers pass incomplete deep middle intended for Malcom Floyd. Penalty on D.J. Hayden: Illegal Contact, 5 yards (no play)",-0.060,0.410
3,2:42,1,10,SDG 22,37,6,Melvin Gordon right end for 8 yards (tackle by Mario Edwards),0.410,0.950
3,2:16,2,2,SDG 30,37,6,Melvin Gordon middle for 3 yards (tackle by Curtis Lofton),0.950,1.140
3,1:39,1,10,SDG 33,37,6,Philip Rivers pass complete short right to Keenan Allen for 9 yards (tackle by D.J. Hayden),1.140,1.810
3,1:14,2,1,SDG 42,37,6,Melvin Gordon right end for no gain (tackle by Mario Edwards),1.810,1.090
3,0:33,3,1,SDG 42,37,6,Melvin Gordon middle for 4 yards (tackle by Dan Williams),1.090,1.990
3,0:04,1,10,SDG 46,37,6,Philip Rivers pass complete short left to Keenan Allen for 9 yards (tackle by David Amerson),1.990,2.670
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,OAK 45,37,6,Melvin Gordon right tackle for 3 yards (tackle by Dan Williams and Shelby Harris),2.670,2.790
4,14:19,1,10,OAK 42,37,6,Philip Rivers sacked by Malcolm Smith for -9 yards,2.790,1.030
4,13:41,2,19,SDG 49,37,6,Philip Rivers pass complete deep left to Steve Johnson for 20 yards (tackle by David Amerson),1.030,3.510
4,13:13,1,10,OAK 31,37,6,Philip Rivers pass incomplete deep right intended for Malcom Floyd (defended by Charles Woodson),3.510,2.970
4,13:07,2,10,OAK 31,37,12,"Philip Rivers pass complete short right to Ladarius Green for 31 yards, touchdown",2.970,7.000
4,13:07,,,OAK 31,37,13,Josh Lambo kicks extra point good,0.000,0.000
4,13:07,,,SDG 35,37,13,"Josh Lambo kicks onside 12 yards, recovered by Larry Asante",0.000,-2.460
4,12:57,1,10,SDG 47,37,13,Roy Helu left end for 3 yards (tackle by Kavell Conner),2.460,2.320
4,12:16,2,7,SDG 44,37,13,Roy Helu middle for 3 yards (tackle by Melvin Ingram),2.320,2.010
4,11:34,3,4,SDG 41,37,13,Derek Carr pass incomplete short right intended for Andre Holmes,2.010,2.010
4,11:30,3,4,SDG 41,37,13,Timeout #1 by Los Angeles Chargers,2.010,0.530
4,11:30,4,4,SDG 41,37,13,"Marquette King punts 41 yards, touchback",0.530,-0.280
4,11:21,1,10,SDG 20,37,13,Branden Oliver right tackle for 3 yards (tackle by Dan Williams),0.280,0.140
4,10:57,2,7,SDG 23,37,13,Philip Rivers pass complete short middle to Steve Johnson for 8 yards (tackle by Malcolm Smith),0.140,1.000
4,10:25,1,10,SDG 31,37,13,Philip Rivers pass complete short right to Branden Oliver for 14 yards (tackle by D.J. Hayden),1.000,1.930
4,10:08,1,10,SDG 45,37,13,Branden Oliver right end for -1 yards (tackle by Ray-Ray Armstrong),1.930,1.250
4,9:33,2,11,SDG 44,37,13,Philip Rivers pass complete short left to Branden Oliver for 2 yards (tackle by Benson Mayowa),1.250,0.830
4,8:59,3,9,SDG 46,37,13,Philip Rivers pass complete short middle to Dontrelle Inman for 17 yards (tackle by David Amerson),0.830,3.120
4,8:35,1,10,OAK 37,37,13,Philip Rivers pass incomplete short right intended for Steve Johnson,3.120,2.570
4,8:30,2,10,OAK 37,37,13,"Philip Rivers pass complete short right to Branden Oliver for 12 yards (tackle by David Amerson and T.J. Carrie). Penalty on D.J. Fluker: Unnecessary Roughness, 15 yards",2.570,2.920
4,8:11,1,10,OAK 40,37,13,Philip Rivers pass complete short right to Branden Oliver for 4 yards (tackle by Ray-Ray Armstrong and Benson Mayowa),2.920,2.910
4,7:42,2,6,OAK 36,37,13,Philip Rivers pass incomplete short right intended for Ladarius Green,2.910,2.210
4,7:35,3,6,OAK 36,37,13,"Philip Rivers pass complete short left to Steve Johnson for -1 yards. Steve Johnson fumbles (forced by D.J. Hayden), recovered by Steve Johnson at OAK-37",2.210,0.790
4,7:06,4,7,OAK 37,37,13,"Philip Rivers pass incomplete deep middle intended for Dontrelle Inman (defended by David Amerson). Penalty on David Amerson: Defensive Pass Interference, 17 yards, Penalty on D.J. Hayden: Defensive Holding (Declined) (no play)",0.790,4.240
4,7:00,1,10,OAK 20,37,13,Philip Rivers pass complete short middle to Branden Oliver for 8 yards (tackle by Ray-Ray Armstrong and Charles Woodson),4.240,5.040
4,6:40,2,2,OAK 12,37,13,Branden Oliver right end for 4 yards (tackle by Malcolm Smith),5.040,5.370
4,6:14,1,8,OAK 8,37,13,Philip Rivers pass incomplete,5.370,4.570
4,6:09,2,8,OAK 8,37,13,Philip Rivers pass incomplete short right intended for Danny Woodhead,4.570,3.580
4,6:03,3,8,OAK 8,37,19,"Philip Rivers pass complete short right to Danny Woodhead for 8 yards, touchdown",3.580,7.000
4,6:03,3,,OAK 8,37,21,"Two Point Attempt: Philip Rivers pass complete to Ladarius Green, conversion succeeds",3.580,1.000
4,6:03,,,SDG 35,37,21,"Josh Lambo kicks onside 12 yards, recovered by Mychal Rivera and returned for -1 yards",0.000,-2.390
4,5:58,1,10,SDG 48,37,21,Latavius Murray left end for 1 yard (tackle by Jahleel Addae),2.390,2.390
4,5:54,1,10,SDG 48,37,21,Timeout #2 by Los Angeles Chargers,2.390,1.980
4,5:54,2,9,SDG 47,37,21,Derek Carr pass incomplete short left intended for Amari Cooper,1.980,1.290
4,5:50,3,9,SDG 47,37,21,Derek Carr pass complete short right to Michael Crabtree for 9 yards (tackle by Brandon Flowers),1.290,3.050
4,5:04,1,10,SDG 38,37,21,Latavius Murray middle for 3 yards (tackle by Corey Liuget),3.050,3.050
4,4:58,1,10,SDG 38,37,21,Timeout #3 by Los Angeles Chargers,3.050,2.910
4,4:58,2,7,SDG 35,37,21,Latavius Murray left tackle for 3 yards (tackle by Ryan Carrethers and Nick Dzubnar),2.910,2.610
4,4:15,3,4,SDG 32,37,21,"Latavius Murray left guard for no gain (tackle by Kavell Conner and Ryan Carrethers). Penalty on Donald Penn: Unnecessary Roughness, 15 yards, Penalty on Donald Penn: Offensive Holding (Declined) (no play)",2.610,2.610
4,4:10,3,4,SDG 32,37,21,Timeout #1 by Oakland Raiders,2.610,0.630
4,4:10,3,19,SDG 47,37,21,Latavius Murray left tackle for 3 yards (tackle by Jeremiah Attaochu),0.630,0.630
4,3:22,3,19,SDG 47,37,21,Timeout #2 by Oakland Raiders,0.630,0.330
4,3:22,4,16,SDG 44,37,21,"Marquette King punts 44 yards, touchback",0.330,-0.280
4,3:13,1,10,SDG 20,37,21,Philip Rivers pass complete short right to Danny Woodhead for 7 yards (tackle by Malcolm Smith and Aldon Smith),0.280,0.680
4,2:50,2,3,SDG 27,37,21,Philip Rivers pass incomplete short left intended for Keenan Allen,0.680,-0.030
4,2:47,3,3,SDG 27,37,21,Philip Rivers pass complete short left to Keenan Allen for 15 yards (tackle by Ray-Ray Armstrong),-0.030,1.730
4,2:25,1,10,SDG 42,37,21,Philip Rivers pass complete short right to Danny Woodhead for 1 yard (tackle by David Amerson),1.730,1.320
4,2:19,2,9,SDG 43,37,21,Philip Rivers pass complete short left to Keenan Allen for 7 yards (tackle by Malcolm Smith),1.320,1.550
4,2:02,3,2,,37,21,Danny Woodhead right guard for 6 yards (tackle by Ray-Ray Armstrong),1.550,2.650
4,1:57,1,10,OAK 44,37,21,Philip Rivers pass complete short left to Danny Woodhead for 11 yards (tackle by Shelby Harris),2.650,3.380
4,1:37,1,10,OAK 33,37,21,Philip Rivers pass incomplete short right intended for Ladarius Green,3.380,3.380
4,1:31,1,10,OAK 33,37,21,Timeout #4 by Los Angeles Chargers,3.380,2.840
4,1:31,2,10,OAK 33,37,21,Philip Rivers pass complete short right to Danny Woodhead for 11 yards (tackle by Charles Woodson),2.840,4.110
4,1:09,1,10,OAK 22,37,21,Philip Rivers pass complete short left to Danny Woodhead for 3 yards (tackle by D.J. Hayden),4.110,3.970
4,1:05,2,7,OAK 19,37,21,"Philip Rivers pass incomplete. Penalty on Trevor Robinson: Offensive Holding, 10 yards (no play)",3.970,2.620
4,0:56,2,17,OAK 29,37,21,Philip Rivers pass complete deep middle to Keenan Allen for 18 yards (tackle by Curtis Lofton),2.620,4.840
4,0:37,1,10,OAK 11,37,21,"Philip Rivers pass complete short left to Keenan Allen for 11 yards. Penalty on Keenan Allen: Offensive Pass Interference, 10 yards (no play)",4.840,4.170
4,0:32,1,20,OAK 21,37,21,Philip Rivers pass complete short left to Danny Woodhead for 11 yards (tackle by T.J. Carrie),4.170,4.320
4,0:10,2,9,OAK 10,37,21,"Penalty on Aldon Smith: Defensive 12 On-field, 4 yards (no play)",4.320,5.080
4,0:10,2,5,OAK 6,37,27,"Philip Rivers pass complete short left to Danny Woodhead for 6 yards, touchdown",5.080,7.000
4,0:10,2,,OAK 6,37,29,"Two Point Attempt: Philip Rivers pass complete to Ladarius Green, conversion succeeds",5.080,1.000
4,0:10,,,SDG 35,37,29,"Josh Lambo kicks onside 11 yards, recovered by Mychal Rivera",0.000,-2.520
4,0:05,1,10,SDG 46,37,29,Derek Carr kneels for -1 yards,2.520,1.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
