Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Javelin Guidry,NYJ,0,6,5,83.3%,45,9.0,7.5,0,97.9,5.7,30,15,1,0,0,0.0,0,6,0,0.0%
Blessuan Austin,NYJ,0,5,4,80.0%,29,7.3,5.8,1,130.4,4.8,24,5,0,0,0,0.0,0,6,1,14.3%
Harvey Langi,NYJ,0,4,3,75.0%,26,8.7,6.5,0,91.7,5.5,11,15,9,0,0,0.0,0,6,1,14.3%
Marcus Maye,NYJ,0,5,3,60.0%,25,8.3,5.0,1,112.5,7.0,0,25,2,0,0,0.0,0,6,1,14.3%
Bryce Hall,NYJ,1,5,3,60.0%,18,6.0,3.6,0,27.5,4.6,12,6,0,0,0,0.0,0,3,0,0.0%
Neville Hewitt,NYJ,0,4,2,50.0%,6,3.0,1.5,0,56.2,7.8,4,2,2,0,0,0.0,0,10,2,16.7%
Frankie Luvu,NYJ,0,1,1,100.0%,44,44.0,44.0,0,118.7,5.0,5,39,8,0,2,0.0,2,2,2,50.0%
Arthur Maulet,NYJ,0,1,1,100.0%,16,16.0,16.0,0,118.7,9.0,9,7,0,0,0,0.0,0,2,0,0.0%
John Franklin-Myers,NYJ,0,0,0,,,,,,,,,,0,0,2,1.0,3,1,1,50.0%
Tarell Basham,NYJ,0,0,0,,,,,,,,,,6,2,1,0.0,3,0,0,
Nathan Shepherd,NYJ,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,1,20.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
John Johnson,LAR,0,6,6,100.0%,24,4.0,4.0,0,83.3,0.0,0,24,0,0,0,0.0,0,7,2,22.2%
Jordan Fuller,LAR,0,5,5,100.0%,63,12.6,12.6,1,158.3,5.4,27,36,0,0,0,0.0,0,7,2,22.2%
Troy Reeder,LAR,0,5,4,80.0%,24,6.0,4.8,0,86.7,1.2,6,18,1,0,0,0.0,0,11,2,15.4%
Troy Hill,LAR,0,4,3,75.0%,39,13.0,9.8,0,105.2,9.3,16,23,3,0,0,0.0,0,1,0,0.0%
Jalen Ramsey,LAR,0,3,2,66.7%,27,13.5,9.0,0,95.1,9.0,16,11,2,0,0,0.0,0,2,0,0.0%
Kenny Young,LAR,0,2,2,100.0%,9,4.5,4.5,0,85.4,3.0,6,3,0,0,0,0.0,0,2,0,0.0%
Darious Williams,LAR,0,2,1,50.0%,21,21.0,10.5,0,87.5,8.5,17,4,0,0,0,0.0,0,5,0,0.0%
Samson Ebukam,LAR,0,0,0,,,,,,,,,,3,1,0,1.0,2,4,0,0.0%
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,1,25.0%
Morgan Fox,LAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Leonard Floyd,LAR,0,0,0,,,,,,,,,,6,1,0,0.0,1,3,0,0.0%
Michael Brockers,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Sebastian Joseph-Day,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,7,1,12.5%
Justin Hollins,LAR,0,0,0,,,,,,,,,,5,0,0,0.0,0,1,1,50.0%
Ogbonnia Okoronkwo,LAR,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
