#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:03,CAR 47,3,0:48,1,Punt
2,1,6:57,CAR 25,9,4:40,54,Field Goal
3,1,0:43,CAR 31,4,1:51,8,Punt
4,2,12:33,PHI 43,4,1:59,43,Touchdown
5,2,7:50,CAR 9,3,1:24,5,Interception
6,2,2:32,CAR 28,12,2:32,32,Downs
7,3,15:00,CAR 20,3,0:53,-2,Interception
8,3,13:59,CAR 35,7,2:40,63,Field Goal
9,3,8:02,CAR 25,3,1:36,9,Punt
10,3,6:05,CAR 34,7,2:42,37,Field Goal
11,4,14:55,CAR 25,12,6:51,75,Touchdown
12,4,5:49,CAR 23,10,2:43,36,Interception
13,4,2:03,CAR 31,5,0:47,21,Downs
