#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 23,4,2:48,20,Punt
2,1,10:41,NYG 41,14,5:45,45,Field Goal
3,1,3:20,NYG 27,3,1:00,3,Punt
4,1,0:44,NYG 24,4,0:56,76,Touchdown
5,2,12:59,NYG 28,4,1:51,17,Punt
6,2,7:52,NYG 37,3,1:26,7,Punt
7,2,3:02,NYG 21,9,2:35,79,Touchdown
8,3,14:01,CAR 46,7,3:17,35,Field Goal
9,3,9:15,CAR 14,5,2:16,14,Touchdown
10,3,5:11,NYG 11,3,1:46,4,Punt
11,3,1:49,NYG 6,3,1:24,5,Punt
12,4,13:37,NYG 42,3,1:36,9,Punt
13,4,9:30,NYG 40,3,1:51,9,Punt
14,4,4:32,CAR 37,4,1:02,4,Punt
15,4,0:52,NYG 5,3,0:52,-3,End of Game
