0,1
Game Info,Game Info
Won Toss,Chiefs
Roof,outdoors
Surface,grass
Duration,3:02
Attendance,68668
Weather,"42 degrees, relative humidity 80%, wind 3 mph, wind chill 0"
Vegas Line,Buffalo Bills -2.5
Over/Under,38.0 (under)
