#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:35,LAR 13,6,2:30,32,Fumble
2,1,9:11,LAR 29,6,2:19,41,Field Goal
3,1,4:10,LAR 25,4,1:49,11,Interception
4,1,2:15,LAR 48,3,1:14,7,Punt
5,2,14:14,LAR 35,6,4:15,8,Punt
6,2,6:31,LAR 20,3,1:34,8,Punt
7,2,1:43,LAR 20,6,1:13,44,Fumble
8,2,0:02,LAR 40,1,0:02,-1,End of Half
9,3,15:00,LAR 25,2,0:38,2,Interception
10,3,14:22,LAR 25,3,1:07,-2,Punt
11,3,12:12,LAR 27,3,2:06,8,Punt
12,3,4:30,LAR 25,7,1:52,53,Field Goal
13,3,0:32,LAR 32,3,1:15,68,Touchdown
14,4,11:47,LAR 14,5,3:02,15,Punt
15,4,3:11,LAR 25,5,1:01,19,Punt
