Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Richard Sherman,SFO,1,6,5,83.3%,40,8.0,6.7,0,54.9,3.3,12,28,1,0,0,0.0,0,7,0,0.0%
Jason Verrett,SFO,0,5,5,100.0%,37,7.4,7.4,0,97.5,4.0,20,17,0,0,0,0.0,0,5,1,16.7%
Emmanuel Moseley,SFO,0,6,3,50.0%,46,15.3,7.7,0,75.7,9.5,13,33,1,0,0,0.0,0,4,2,33.3%
Jimmie Ward,SFO,0,7,2,28.6%,10,5.0,1.4,0,39.6,10.9,4,6,1,0,0,0.0,0,5,0,0.0%
Dre Greenlaw,SFO,0,3,2,66.7%,17,8.5,5.7,0,81.2,1.7,5,12,4,0,0,0.0,0,7,0,0.0%
Fred Warner,SFO,0,2,1,50.0%,11,11.0,5.5,0,66.7,1.5,-4,15,3,0,1,0.0,1,6,1,14.3%
Marcell Harris,SFO,0,1,1,100.0%,12,12.0,12.0,0,116.7,2.0,2,10,0,0,0,0.0,0,3,0,0.0%
Tarvarius Moore,SFO,0,2,1,50.0%,30,30.0,15.0,0,95.8,35.0,23,7,0,0,0,0.0,0,3,2,40.0%
Kerry Hyder,SFO,0,0,0,,,,,,,,,,0,0,2,2.0,4,4,0,0.0%
Arik Armstead,SFO,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Kevin Givens,SFO,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Kentavius Street,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Jamar Taylor,SFO,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Troy Reeder,LAR,0,9,6,66.7%,42,7.0,4.7,0,77.1,1.0,3,39,0,0,0,0.0,0,15,4,21.1%
Troy Hill,LAR,0,5,3,60.0%,33,11.0,6.6,0,79.6,9.2,27,6,0,0,0,0.0,0,7,0,0.0%
Jordan Fuller,LAR,1,5,3,60.0%,61,20.3,12.2,0,63.3,9.2,31,30,0,0,0,0.0,0,4,2,33.3%
Darious Williams,LAR,0,5,3,60.0%,32,10.7,6.4,0,78.7,10.6,10,22,0,0,0,0.0,0,2,2,50.0%
Kenny Young,LAR,0,2,2,100.0%,59,29.5,29.5,0,118.7,-0.5,-1,60,0,0,0,0.0,0,1,0,0.0%
Nick Scott,LAR,0,2,2,100.0%,22,11.0,11.0,0,112.5,7.0,14,8,0,0,0,0.0,0,5,0,0.0%
John Johnson,LAR,0,4,2,50.0%,7,3.5,1.8,0,56.2,4.0,-1,8,0,0,0,0.0,0,7,0,0.0%
Jalen Ramsey,LAR,0,1,1,100.0%,7,7.0,7.0,0,95.8,-3.0,-3,10,1,0,1,0.0,1,2,0,0.0%
David Long,LAR,0,1,1,100.0%,12,12.0,12.0,0,116.7,10.0,10,2,0,0,0,0.0,0,0,0,
Justin Hollins,LAR,0,1,1,100.0%,9,9.0,9.0,0,104.2,-3.0,-3,12,3,0,0,0.0,0,2,0,0.0%
Leonard Floyd,LAR,0,1,1,100.0%,-6,-6.0,-6.0,0,79.2,-6.0,-6,0,2,0,0,0.0,0,7,0,0.0%
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,1,3,1.0,5,5,0,0.0%
Samson Ebukam,LAR,0,0,0,,,,,,,,,,3,2,1,0.0,3,2,0,0.0%
Morgan Fox,LAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
A'Shawn Robinson,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
