Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Derrick Henry,TEN,6,6,55,0,3,12,2.0,43,7.2,2.0,0,,0,0.0,0,104.9
Julio Jones,TEN,8,6,128,0,4,108,18.0,20,3.3,15.1,0,,1,12.5,0,116.7
A.J. Brown,TEN,9,3,43,0,3,43,14.3,0,0.0,19.1,0,,3,33.3,0,49.8
Jeremy McNichols,TEN,3,3,26,0,2,9,3.0,17,5.7,3.0,0,,0,0.0,0,102.8
MyCole Pruitt,TEN,3,3,43,0,2,27,9.0,16,5.3,9.0,0,,0,0.0,0,118.7
Chester Rogers,TEN,5,2,22,0,1,22,11.0,0,0.0,9.6,0,,1,20.0,0,53.7
Geoff Swaim,TEN,2,2,10,0,,10,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Tommy Hudson,TEN,2,1,14,0,1,0,0.0,14,14.0,1.0,0,,0,0.0,0,72.9
Nick Westbrook-Ikhine,TEN,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,11,8,178,1,4,114,14.3,64,8.0,14.7,0,,0,0.0,0,145.1
D.K. Metcalf,SEA,11,6,53,0,2,29,4.8,24,4.0,8.8,1,6.0,0,0.0,0,67.6
Freddie Swain,SEA,5,5,95,1,3,35,7.0,60,12.0,7.0,0,,0,0.0,0,158.3
Travis Homer,SEA,2,2,14,0,1,3,1.5,11,5.5,1.5,0,,0,0.0,0,95.8
Gerald Everett,SEA,2,1,3,0,,3,3.0,0,0.0,6.5,0,,0,0.0,0,56.2
