Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Gabe Jackson,G,54,100%,0,0%,5,14%
Russell Wilson,QB,54,100%,0,0%,0,0%
Kyle Fuller,G,54,100%,0,0%,0,0%
Duane Brown,T,54,100%,0,0%,0,0%
D.K. Metcalf,WR,51,94%,0,0%,0,0%
Tyler Lockett,WR,50,93%,0,0%,0,0%
Brandon Shell,T,49,91%,0,0%,5,14%
Damien Lewis,G,45,83%,0,0%,5,14%
Gerald Everett,TE,43,80%,0,0%,0,0%
Freddie Swain,WR,41,76%,0,0%,9,25%
Chris Carson,RB,34,63%,0,0%,0,0%
Will Dissly,TE,26,48%,0,0%,13,36%
Travis Homer,RB,14,26%,0,0%,23,64%
Jamarco Jones,T,14,26%,0,0%,5,14%
Alex Collins,RB,6,11%,0,0%,0,0%
Penny Hart,WR,3,6%,0,0%,9,25%
Nick Bellore,LB,2,4%,0,0%,20,56%
Tre Flowers,CB,0,0%,88,100%,10,28%
Bobby Wagner,LB,0,0%,88,100%,8,22%
Jamal Adams,SS,0,0%,88,100%,0,0%
Quandre Diggs,FS,0,0%,88,100%,0,0%
D.J. Reed,CB,0,0%,88,100%,0,0%
Jordyn Brooks,LB,0,0%,72,82%,13,36%
Poona Ford,NT,0,0%,63,72%,8,22%
Al Woods,DT,0,0%,60,68%,9,25%
Benson Mayowa,LB,0,0%,57,65%,0,0%
Rasheem Green,DE,0,0%,56,64%,8,22%
Kerry Hyder,DE,0,0%,51,58%,9,25%
Robert Nkemdiche,DT,0,0%,36,41%,0,0%
Carlos Dunlap,LB,0,0%,26,30%,0,0%
Darrell Taylor,DE,0,0%,23,26%,20,56%
Ugo Amadi,FS,0,0%,22,25%,20,56%
L.J. Collier,DE,0,0%,20,23%,8,22%
Alton Robinson,DE,0,0%,18,20%,2,6%
Marquise Blair,FS,0,0%,13,15%,15,42%
Cody Barton,LB,0,0%,11,13%,23,64%
Ryan Neal,SS,0,0%,0,0%,31,86%
Jon Rhattigan,LB,0,0%,0,0%,23,64%
DeeJay Dallas,RB,0,0%,0,0%,22,61%
Tyler Mabry,TE,0,0%,0,0%,15,42%
Jason Myers,K,0,0%,0,0%,12,33%
Tyler Ott,LS,0,0%,0,0%,12,33%
Michael Dickson,P,0,0%,0,0%,12,33%
Sidney Jones,CB,0,0%,0,0%,10,28%
Jake Curhan,T,0,0%,0,0%,5,14%
Dakoda Shepley,C,0,0%,0,0%,5,14%
Blessuan Austin,CB,0,0%,0,0%,2,6%
