Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
1,8:12,3,5,GNB 24,0,0,Brett Favre pass complete to Tony Fisher for 10 yards (tackle by Brian Urlacher),-0.420,1.200
1,7:36,1,10,GNB 34,0,0,Samkon Gado right end for no gain (tackle by Hunter Hillenmeyer),1.200,0.660
1,6:58,2,10,GNB 34,0,0,Samkon Gado right guard for 13 yards (tackle by Chris Harris and Brian Urlacher),0.660,2.060
1,6:19,1,10,GNB 47,0,0,Brett Favre pass complete to Donald Driver for 10 yards (tackle by Hunter Hillenmeyer),2.060,2.720
1,5:38,1,10,CHI 43,0,0,"Samkon Gado right guard for 6 yards (tackle by Lance Briggs). Penalty on Donald Driver: Offensive Holding, 10 yards",2.720,2.460
1,5:18,1,14,CHI 47,0,0,Tony Fisher left end for 8 yards (tackle by Hunter Hillenmeyer),2.460,2.720
1,4:37,2,6,CHI 39,0,0,Brett Favre pass incomplete intended for William Henderson (defended by Brian Urlacher),2.720,2.010
1,4:30,3,6,CHI 39,0,0,Brett Favre pass complete to David Martin for 5 yards (tackle by Lance Briggs),2.010,1.100
1,3:50,4,1,CHI 34,0,0,Brett Favre pass incomplete intended for Donald Lee,1.100,-1.270
1,3:44,1,10,CHI 35,0,0,Thomas Jones left tackle for 13 yards (tackle by Aaron Kampman),1.270,2.130
1,3:12,1,10,CHI 48,0,0,Kyle Orton pass incomplete intended for Justin Gage,2.130,1.580
1,3:05,2,10,CHI 48,0,0,Thomas Jones left tackle for 2 yards (tackle by Nick Barnett and Colin Cole),1.580,1.160
1,2:24,3,8,CHI 50,0,0,Kyle Orton pass incomplete intended for Thomas Jones,1.160,-0.060
1,2:20,4,8,CHI 50,0,0,"Brad Maynard punts 50 yards, touchback",-0.060,-0.280
1,2:10,1,10,GNB 20,0,0,Samkon Gado left guard for 1 yard (tackle by Alfonso Boone),0.280,-0.130
1,1:26,2,9,GNB 21,0,0,Samkon Gado right guard for -1 yards (tackle by Lance Briggs),-0.130,-0.960
1,0:47,3,10,GNB 20,0,0,Brett Favre pass incomplete intended for Tony Fisher,-0.960,-2.030
1,0:43,4,10,GNB 20,0,0,"B.J. Sander punts 36 yards, returned by Rashied Davis for 21 yards (tackle by Rob Davis)",-2.030,-3.250
1,0:32,1,10,GNB 35,0,0,Thomas Jones left end for 5 yards (tackle by Kabeer Gbaja-Biamila),3.250,3.380
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,GNB 30,0,0,Thomas Jones right tackle for 27 yards (tackle by Nick Collins),3.380,6.510
2,14:34,1,3,GNB 3,0,0,Kyle Orton pass incomplete intended for Gabe Reid,6.510,5.530
2,14:28,2,3,GNB 3,0,0,Thomas Jones left guard for no gain (tackle by Grady Jackson and Mark Roman),5.530,4.720
2,13:42,3,3,GNB 3,0,0,Kyle Orton pass incomplete intended for Muhsin Muhammad (defended by Al Harris),4.720,3.040
2,13:38,4,3,GNB 3,0,3,Robbie Gould 21 yard field goal good,3.040,3.000
2,,,,CHI 30,0,3,"Robbie Gould kicks off 56 yards, returned by Antonio Chatman for 10 yards (tackle by Leon Joe)",0.000,0.540
2,13:29,1,10,GNB 24,0,3,Brett Favre pass incomplete intended for David Martin (defended by Charles Tillman),0.540,0.000
2,13:23,2,10,GNB 24,0,3,Brett Favre pass incomplete intended for Donald Lee,0.000,-0.690
2,13:20,3,10,GNB 24,0,3,Brett Favre pass incomplete intended for Antonio Chatman,-0.690,-1.770
2,13:16,4,10,GNB 24,0,3,B.J. Sander punts 21 yards,-1.770,-2.590
2,13:10,1,10,GNB 45,0,3,Thomas Jones right guard for 7 yards (tackle by Grady Jackson),2.590,2.990
2,12:27,2,3,GNB 38,0,3,Thomas Jones right tackle for 3 yards (tackle by Nick Barnett and Cullen Jenkins),2.990,3.250
2,11:45,1,10,GNB 35,0,3,Kyle Orton sacked by Kabeer Gbaja-Biamila for -3 yards,3.250,2.300
2,11:09,2,13,GNB 38,0,3,"Kyle Orton for no gain. Kyle Orton fumbles, recovered by Nick Barnett at GNB-40 (tackle by Thomas Jones). Penalty on Desmond Clark: Illegal Motion (Declined)",2.300,-1.600
2,11:02,1,10,GNB 40,0,3,Samkon Gado left guard for 12 yards (tackle by Michael Green),1.600,2.390
2,10:28,1,10,CHI 48,0,3,Samkon Gado right guard for 9 yards (tackle by Mike Brown),2.390,3.060
2,9:48,2,1,CHI 39,0,3,"Brett Favre pass incomplete intended for David Martin. Penalty on Mike Flanagan: Offensive Holding, 10 yards (no play)",3.060,1.710
2,9:43,2,11,CHI 49,0,3,"Brett Favre pass complete to Antonio Chatman for 18 yards (tackle by Mike Brown). Penalty on Tank Johnson: Roughing the Passer, 15 yards",1.710,4.510
2,9:16,1,10,CHI 16,0,3,Brett Favre pass complete to Donald Lee for 6 yards (tackle by Hunter Hillenmeyer),4.510,4.970
2,8:37,2,4,CHI 10,0,3,Samkon Gado right tackle for 2 yards (tackle by Brian Urlacher and Michael Green),4.970,4.620
2,7:56,3,2,CHI 8,0,3,Brett Favre pass complete to Donald Driver for 6 yards (tackle by Brian Urlacher),4.620,6.740
2,7:12,1,2,CHI 2,0,3,Brett Favre pass incomplete intended for Donald Lee,6.740,5.720
2,7:08,2,2,CHI 2,6,3,"Samkon Gado right tackle for 2 yards, touchdown",5.720,7.000
2,,,,CHI 2,7,3,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,GNB 30,7,3,"Ryan Longwell kicks off 52 yards, returned by Jerry Azumah for 11 yards (tackle by Brady Poppinga)",0.000,0.870
2,6:56,1,10,CHI 29,7,3,Kyle Orton pass complete to Bernard Berrian for 34 yards (tackle by Ahmad Carroll),0.870,3.120
2,6:37,1,10,GNB 37,7,3,Adrian Peterson left tackle for 6 yards (tackle by Aaron Kampman),3.120,3.380
2,6:01,2,4,GNB 31,7,3,Adrian Peterson left guard for 6 yards (tackle by Paris Lenon and Aaron Kampman),3.380,3.910
2,5:23,1,10,GNB 25,7,3,Adrian Peterson left guard for 3 yards (tackle by Robert Thomas),3.910,3.770
2,4:47,2,7,GNB 22,7,3,Kyle Orton pass incomplete intended for Muhsin Muhammad,3.770,3.070
2,4:42,3,7,GNB 22,7,3,Kyle Orton pass incomplete intended for Adrian Peterson,3.070,1.990
2,4:38,4,7,GNB 22,7,6,Robbie Gould 40 yard field goal good,1.990,3.000
2,,,,CHI 30,7,6,"Robbie Gould kicks off 65 yards, returned by Antonio Chatman for 13 yards (tackle by Leon Joe)",0.000,0.040
2,4:25,1,10,GNB 18,7,6,Samkon Gado left tackle for 2 yards (tackle by Adewale Ogunleye and Brendon Ayanbadejo),0.040,-0.130
2,3:55,2,8,GNB 20,7,6,Brett Favre pass complete to Robert Ferguson for 10 yards (tackle by Mike Brown),-0.130,0.940
2,3:18,1,10,GNB 30,7,6,Samkon Gado left guard for -1 yards (tackle by Alfonso Boone),0.940,0.260
2,2:39,2,11,GNB 29,7,6,Brett Favre pass complete to Samkon Gado for 12 yards (tackle by Brian Urlacher),0.260,1.660
2,2:09,1,10,GNB 41,7,6,Antonio Chatman left end for 11 yards (tackle by Israel Idonije),1.660,2.390
2,2:00,1,10,CHI 48,7,6,Brett Favre pass complete to Tony Fisher for 9 yards (tackle by Brendon Ayanbadejo),2.390,3.060
2,1:24,2,1,CHI 39,7,6,Brett Favre pass complete to Donald Driver for 7 yards (tackle by Charles Tillman),3.060,3.450
2,1:13,,,,7,6,Timeout #1 by Green Bay Packers,0.000,3.450
2,1:13,1,10,CHI 32,7,6,Brett Favre pass complete to Tony Fisher for 8 yards (tackle by Michael Green),3.450,3.980
2,0:44,2,2,CHI 24,7,6,Brett Favre pass incomplete intended for Antonio Chatman (defended by Charles Tillman),3.980,3.270
2,0:39,3,2,CHI 24,7,6,Brett Favre pass complete to Robert Ferguson for 6 yards (tackle by Jerry Azumah),3.270,4.370
2,0:35,1,10,CHI 18,7,6,"Brett Favre for no gain (tackle by Adewale Ogunleye). Penalty on Tommie Harris: Defensive Offside, 5 yards (no play)",4.370,5.410
2,0:29,1,5,CHI 13,7,6,Brett Favre pass complete to David Martin for 6 yards (tackle by Jerry Azumah and Ian Scott),5.410,5.600
2,0:24,,,,7,6,Timeout #2 by Green Bay Packers,0.000,5.600
2,0:24,1,7,CHI 7,7,6,Brett Favre pass incomplete intended for Robert Ferguson is intercepted by Charles Tillman at GNB-7 and returned for 95 yards,5.600,-5.600
2,0:06,1,7,GNB 7,7,9,Robbie Gould 25 yard field goal good,5.600,3.000
2,,,,CHI 30,7,9,"Robbie Gould kicks off 64 yards, returned by Andrae Thurman for 23 yards (tackle by Brendon Ayanbadejo)",0.000,0.940
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,7,9,"Ryan Longwell kicks off 58 yards, returned by Jerry Azumah for 18 yards (tackle by Noah Herron)",0.000,0.940
3,14:55,1,10,CHI 30,7,9,Thomas Jones right guard for 8 yards (tackle by Nick Collins),0.940,1.470
3,14:25,2,2,CHI 38,7,9,Thomas Jones right end for 5 yards (tackle by Robert Thomas),1.470,1.800
3,14:00,1,10,CHI 43,7,9,Thomas Jones right tackle for 2 yards (tackle by Mike Montgomery),1.800,1.520
3,13:23,2,8,CHI 45,7,9,Thomas Jones right tackle for 5 yards (tackle by Roy Manning and Nick Barnett),1.520,1.490
3,12:45,3,3,CHI 50,7,9,Kyle Orton pass incomplete intended for Bobby Wade,1.490,-0.060
3,12:40,4,3,CHI 50,7,9,"Brad Maynard punts 36 yards, returned by Antonio Chatman for 3 yards (tackle by Brendon Ayanbadejo)",-0.060,0.060
3,12:30,1,10,GNB 17,7,9,Samkon Gado left guard for no gain (tackle by Brian Urlacher),-0.060,-0.580
3,11:57,2,10,GNB 17,7,9,Brett Favre pass complete to Donald Lee for 4 yards (tackle by Lance Briggs),-0.580,-0.750
3,11:19,3,6,GNB 21,7,9,Brett Favre pass incomplete intended for Antonio Chatman (defended by Tank Johnson),-0.750,-1.960
3,11:14,4,6,GNB 21,7,9,"B.J. Sander punts 50 yards, muffed catch by Rashied Davis, recovered by Rashied Davis and returned for no gain",-1.960,-1.140
3,11:04,1,10,CHI 33,7,9,Kyle Orton sacked by Mike Montgomery for -7 yards,1.140,-0.350
3,10:21,2,17,CHI 26,7,9,Thomas Jones right tackle for 3 yards (tackle by Nick Barnett),-0.350,-0.620
3,9:45,3,14,CHI 29,7,9,Kyle Orton pass incomplete intended for Thomas Jones,-0.620,-1.440
3,9:39,4,14,CHI 29,7,9,"Brad Maynard punts 48 yards, fair catch by Antonio Chatman",-1.440,-0.480
3,9:31,1,10,GNB 23,7,9,"Penalty on Chad Clifton: False Start, 5 yards (no play)",0.480,0.000
3,9:31,1,15,GNB 18,7,9,Brett Favre pass incomplete intended for Samkon Gado,0.000,-0.840
3,9:27,2,15,GNB 18,7,9,Samkon Gado right tackle for 13 yards (tackle by Michael Green),-0.840,0.300
3,8:46,3,2,GNB 31,7,9,Samkon Gado left end for 2 yards (tackle by Charles Tillman),0.300,1.140
3,7:52,1,10,GNB 33,7,9,Tony Fisher right tackle for 6 yards (tackle by Charles Tillman),1.140,1.400
3,7:16,2,4,GNB 39,7,9,Brett Favre pass incomplete intended for Tony Fisher (defended by Brian Urlacher),1.400,0.700
3,7:11,3,4,GNB 39,7,9,"Brett Favre sacked by Mike Brown for -6 yards. Brett Favre fumbles (forced by Mike Brown), recovered by Scott Wells at GNB-30",0.700,-1.370
3,6:37,4,13,GNB 30,7,9,"B.J. Sander punts 50 yards, returned by Bobby Wade for 15 yards (tackle by Marviel Underwood)",-1.370,-1.270
3,6:26,1,10,CHI 35,7,9,Thomas Jones left end for no gain (tackle by Al Harris),1.270,0.720
3,6:07,2,10,CHI 35,7,9,Thomas Jones left guard for 2 yards (tackle by Mike Montgomery),0.720,0.300
3,5:33,3,8,CHI 37,7,9,Kyle Orton pass complete to Desmond Clark for 5 yards (tackle by Ahmad Carroll),0.300,-0.590
3,4:56,4,3,CHI 42,7,9,"Brad Maynard fumbles, recovered by Brad Maynard at CHI-30. . Penalty on Hunter Hillenmeyer: Ineligible Downfield Kic, 5 yards (no play)",-0.590,-0.910
3,4:45,4,8,CHI 37,7,9,"Brad Maynard punts 63 yards, touchback",-0.910,-0.280
3,4:35,1,10,GNB 20,7,9,Samkon Gado left guard for 1 yard (tackle by Mike Brown),0.280,-0.130
3,3:50,2,9,GNB 21,7,9,Brett Favre pass complete to Donald Driver for 18 yards (tackle by Nathan Vasher),-0.130,1.530
3,3:05,1,10,GNB 39,7,9,"Samkon Gado right guard for 4 yards (tackle by Michael Green and Mike Brown). Penalty on Vonta Leach: Offensive Holding, 10 yards (no play)",1.530,0.870
3,2:38,1,20,GNB 29,7,9,Brett Favre pass complete to David Martin for 1 yard (tackle by Lance Briggs and Charles Tillman),0.870,-0.230
3,1:56,2,19,GNB 30,7,9,Brett Favre pass complete to Donald Lee for 27 yards (tackle by Michael Green),-0.230,2.720
3,1:56,1,10,CHI 43,7,9,"Penalty on GNB: Offensive 12 On-field, 5 yards (no play)",2.720,2.390
3,1:02,1,15,CHI 48,7,9,Samkon Gado left tackle for 9 yards (tackle by Charles Tillman),2.390,2.720
3,0:28,2,6,CHI 39,7,9,Samkon Gado right end for 1 yard (tackle by Brian Urlacher),2.720,2.150
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,CHI 38,7,9,Brett Favre pass incomplete intended for Donald Driver (defended by Lance Briggs),2.150,0.720
4,14:57,4,5,CHI 38,7,9,"B.J. Sander punts 38 yards, touchback",0.720,-0.280
4,14:48,1,10,CHI 20,7,9,Kyle Orton pass complete to Bernard Berrian for 7 yards (tackle by Ahmad Carroll),0.280,0.680
4,14:19,2,3,CHI 27,7,9,Adrian Peterson left tackle for 5 yards (tackle by Robert Thomas),0.680,1.070
4,13:40,1,10,CHI 32,7,9,"Kyle Orton pass incomplete intended for Bernard Berrian (defended by Ahmad Carroll). Penalty on Grady Jackson: Defensive Offside, 5 yards (no play)",1.070,1.800
4,13:33,1,5,CHI 37,7,9,Adrian Peterson left tackle for 5 yards (tackle by Grady Jackson),1.800,1.730
4,12:52,1,10,CHI 42,7,9,Adrian Peterson left tackle for 9 yards (tackle by Nick Collins),1.730,2.400
4,12:12,2,1,GNB 49,7,9,Adrian Peterson right tackle for 3 yards (tackle by Nick Collins and Mike Montgomery),2.400,2.520
4,11:34,1,10,GNB 46,7,9,Adrian Peterson right end for 3 yards (tackle by Aaron Kampman),2.520,2.380
4,10:54,2,7,GNB 43,7,9,Kyle Orton pass complete to Bernard Berrian for 18 yards (tackle by Michael Hawkins),2.380,3.910
4,10:31,1,10,GNB 25,7,9,Adrian Peterson left guard for 9 yards (tackle by Mark Roman),3.910,4.750
4,9:45,2,1,GNB 16,7,9,Adrian Peterson left guard for no gain (tackle by Grady Jackson and Roy Manning),4.750,4.060
4,9:08,3,1,GNB 16,7,9,Adrian Peterson right end for -1 yards (tackle by Nick Barnett and Nick Collins),4.060,2.440
4,8:27,4,2,GNB 17,7,12,Robbie Gould 35 yard field goal good,2.440,3.000
4,,,,CHI 30,7,12,"Robbie Gould kicks off 53 yards, returned by Ahmad Carroll for 22 yards (tackle by Chris Thompson)",0.000,1.530
4,8:16,1,10,GNB 39,7,12,Brett Favre pass complete to Robert Ferguson for 15 yards (tackle by Nathan Vasher),1.530,2.520
4,7:40,1,10,CHI 46,7,12,"Brett Favre for no gain (tackle by Tommie Harris). Brett Favre fumbles (forced by Tommie Harris), recovered by Lance Briggs at CHI-46 (tackle by Kevin Barry)",2.520,-1.990
4,7:31,1,10,CHI 46,7,12,Thomas Jones left end for -1 yards (tackle by Aaron Kampman),1.990,1.320
4,6:57,2,11,CHI 45,7,12,Thomas Jones left tackle for 7 yards (tackle by Brady Poppinga and Grady Jackson),1.320,1.550
4,6:18,3,4,GNB 48,7,12,Kyle Orton sacked by Cullen Jenkins for -9 yards,1.550,-0.520
4,6:04,4,13,CHI 43,7,12,Brad Maynard punts 54 yards,-0.520,0.380
4,5:54,1,10,GNB 3,7,12,Samkon Gado right tackle for 1 yard (tackle by Brian Urlacher),-0.380,-0.710
4,5:16,2,9,GNB 4,7,12,"Brett Favre pass incomplete intended for Donald Driver. Penalty on Michael Green: Defensive Pass Interfere, 36 yards (no play)",-0.710,1.600
4,5:08,1,10,GNB 40,7,12,Brett Favre pass incomplete intended for David Martin (defended by Lance Briggs),1.600,1.050
4,5:03,2,10,GNB 40,7,12,"Brett Favre sacked by Charles Tillman for -7 yards. Brett Favre fumbles (forced by Charles Tillman), recovered by Adewale Ogunleye at GNB-30 (tackle by Donald Lee)",1.050,-3.580
4,4:56,1,10,GNB 30,7,12,Thomas Jones left end for no gain (tackle by Mark Roman),3.580,3.030
4,4:19,2,10,GNB 30,7,12,Kyle Orton pass incomplete intended for Muhsin Muhammad,3.030,2.340
4,4:14,3,10,GNB 30,7,12,Thomas Jones right guard for 5 yards (tackle by Cullen Jenkins),2.340,1.850
4,4:09,,,,7,12,Timeout #1 by Green Bay Packers,0.000,1.850
4,4:09,4,5,GNB 25,7,12,Robbie Gould 43 yard field goal no good,1.850,-1.140
4,4:04,1,10,GNB 33,7,12,Brett Favre pass complete to Antonio Chatman for 7 yards (tackle by Jerry Azumah),1.140,1.540
4,3:23,2,3,GNB 40,7,12,Brett Favre pass complete to Donald Driver for 5 yards (tackle by Nathan Vasher),1.540,1.930
4,3:06,1,10,GNB 45,7,18,"Brett Favre pass incomplete intended for Donald Driver is intercepted by Nathan Vasher at GNB-45 and returned for 45 yards, touchdown",1.930,-7.000
4,,,,GNB 2,7,19,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,7,19,"Robbie Gould kicks off 63 yards, returned by Ahmad Carroll for 21 yards (tackle by Adrian Peterson)",0.000,0.810
4,3:00,1,10,GNB 28,7,19,Brett Favre pass complete to Tony Fisher for 8 yards (tackle by Brian Urlacher and Lance Briggs),0.810,1.340
4,2:22,2,2,GNB 36,7,19,Brett Favre pass incomplete intended for Donald Driver,1.340,0.630
4,2:18,3,2,GNB 36,7,19,Brett Favre pass incomplete intended for Antonio Chatman (defended by Lance Briggs),0.630,-0.980
4,2:13,4,2,GNB 36,7,19,Brett Favre pass complete to Donald Driver for 3 yards (tackle by Charles Tillman),-0.980,1.530
,,,,,,,"CHI challenged the ruling, and the play was upheld.",,
4,2:00,1,10,GNB 39,7,19,Brett Favre pass complete to Antonio Chatman for 9 yards (tackle by Lance Briggs),1.530,2.200
4,1:42,2,1,GNB 48,7,19,Brett Favre pass incomplete intended for Robert Ferguson (defended by Jerry Azumah),2.200,1.490
4,1:38,3,1,GNB 48,7,19,Brett Favre pass incomplete intended for Tony Fisher,1.490,-0.190
4,1:34,4,1,GNB 48,7,19,Brett Favre pass complete to Donald Driver for 2 yards (tackle by Lance Briggs),-0.190,2.260
4,1:20,,,,7,19,Timeout #2 by Green Bay Packers,0.000,2.260
4,1:20,1,10,CHI 50,7,19,Brett Favre pass complete to Donald Driver for 13 yards (tackle by Brian Urlacher),2.260,3.120
4,1:02,1,10,CHI 37,7,19,Brett Favre pass complete to Tony Fisher for 11 yards (tackle by Lance Briggs),3.120,3.840
4,0:43,1,10,CHI 26,7,19,Brett Favre pass incomplete intended for Antonio Chatman (defended by Jerry Azumah),3.840,3.300
4,0:41,2,10,CHI 26,7,19,Brett Favre pass incomplete intended for Robert Ferguson,3.300,2.610
4,0:35,3,10,CHI 26,7,19,Brett Favre pass complete to Tony Fisher for 12 yards (tackle by Brian Urlacher and Jerry Azumah),2.610,4.650
4,0:27,,,,7,19,Timeout #3 by Green Bay Packers,0.000,4.650
4,0:27,1,10,CHI 14,7,19,Brett Favre pass incomplete intended for Donald Driver,4.650,4.000
4,0:24,2,10,CHI 14,7,19,Brett Favre pass incomplete intended for Tony Fisher,4.000,3.110
4,0:19,3,10,CHI 14,7,19,"Brett Favre pass incomplete intended for Antonio Chatman. Brett Favre fumbles, recovered by Brett Favre at GNB-CHI",3.110,2.510
4,0:08,4,10,CHI 14,7,19,Brett Favre pass complete to Tony Fisher for 11 yards (tackle by Brian Urlacher),2.510,3.910
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
