Quarter,Time,Down,ToGo,Location,KAN,NYJ,Detail,EPB,EPA
1,0:20,2,3,KAN 44,0,0,Thomas Jones right end for no gain (tackle by Napoleon Harris and Tamba Hali),2.590,1.880
Quarter,Time,Down,ToGo,Location,KAN,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,KAN 44,0,0,Leon Washington pass complete deep right to Wallace Wright for 36 yards (tackle by Jarrad Page),1.880,5.370
2,14:37,1,8,KAN 8,0,0,Thomas Jones left tackle for -1 yards (tackle by Keyaron Fox and Alfonso Boone),5.370,4.380
2,13:56,2,9,KAN 9,0,0,Kellen Clemens sacked by Jared Allen for -6 yards,4.380,2.930
2,13:15,3,15,KAN 15,0,6,"Kellen Clemens pass complete short middle to Thomas Jones for 15 yards, touchdown",2.930,7.000
2,,,,KAN 2,0,7,Mike Nugent kicks extra point good,0.000,0.000
2,,,,NYJ 30,0,7,"Mike Nugent kicks off 57 yards, returned by Eddie Drummond for 21 yards (tackle by David Bowens)",0.000,1.200
2,12:59,1,10,KAN 34,0,7,Brodie Croyle pass incomplete short middle intended for Jackie Battle,1.200,0.660
2,12:53,2,10,KAN 34,0,7,Brodie Croyle pass complete short left to Tony Gonzalez for no gain,0.660,-0.030
2,12:09,3,10,KAN 34,0,7,Brodie Croyle pass incomplete short left intended for Jason Dunn,-0.030,-1.110
2,12:03,4,10,KAN 34,0,7,"Dustin Colquitt punts 53 yards, muffed catch by Leon Washington, recovered by David Barrett and returned for no gain. Penalty on Matt Chatham: Roughing the Kicker, 15 yards (no play)",-1.110,2.190
2,11:52,1,10,KAN 49,0,7,Jackie Battle right guard for 5 yards (tackle by David Harris and Shaun Ellis),2.190,2.320
2,11:21,2,5,NYJ 46,0,7,Jackie Battle left tackle for 2 yards (tackle by Eric Barton),2.320,1.880
2,10:46,3,3,NYJ 44,0,7,Brodie Croyle pass complete short left to Jeff Webb for no gain,1.880,0.330
2,9:52,4,3,NYJ 44,0,7,Jon McGraw right end for 4 yards (tackle by Erik Coleman),0.330,2.920
2,9:23,1,10,NYJ 40,0,7,Brodie Croyle pass incomplete short right intended for Tony Gonzalez (defended by David Harris),2.920,2.370
2,9:13,2,10,NYJ 40,0,7,Brodie Croyle pass incomplete deep right intended for Tony Gonzalez (defended by Kerry Rhodes),2.370,1.680
2,9:08,3,10,NYJ 40,0,7,Brodie Croyle pass incomplete short left intended for Jackie Battle (defended by David Harris),1.680,0.590
2,9:02,4,10,NYJ 40,0,7,"Dustin Colquitt punts 40 yards, touchback",0.590,-0.280
2,8:50,1,10,NYJ 20,0,7,Thomas Jones left end for 4 yards (tackle by Napoleon Harris),0.280,0.270
2,8:21,2,6,NYJ 24,0,7,Kellen Clemens left end for -3 yards (tackle by Derrick Johnson and Keyaron Fox),0.270,-0.820
2,7:53,3,9,NYJ 21,0,7,Kellen Clemens pass complete short left to Leon Washington for -2 yards (tackle by Napoleon Harris),-0.820,-2.140
2,7:16,4,11,NYJ 19,0,7,"Ben Graham punts 42 yards, returned by Eddie Drummond for 22 yards (tackle by James Dearth)",-2.140,-2.980
2,7:02,1,10,NYJ 39,0,7,Brodie Croyle pass complete short left to Jeff Webb for 11 yards (tackle by Darrelle Revis),2.980,3.710
2,6:33,1,10,NYJ 28,0,7,Jackie Battle right end for 4 yards (tackle by Eric Smith),3.710,3.710
2,5:59,2,6,NYJ 24,0,7,Kris Wilson right guard for 2 yards (tackle by Dewayne Robertson and Hank Poteat),3.710,3.270
2,5:19,3,4,NYJ 22,0,7,Brodie Croyle pass incomplete deep right intended for Jeff Webb,3.270,2.070
2,5:13,4,4,NYJ 22,3,7,John Carney 40 yard field goal good,2.070,3.000
2,,,,KAN 30,3,7,"John Carney kicks off 41 yards, returned by Wallace Wright for 3 yards (tackle by Eddie Drummond)",0.000,1.070
2,4:59,1,10,NYJ 32,3,7,Jerricho Cotchery right end for 16 yards (tackle by Ron Edwards and Patrick Surtain),1.070,2.130
2,4:21,1,10,NYJ 48,3,7,Thomas Jones right guard for 2 yards (tackle by Tamba Hali),2.130,1.850
2,4:21,2,8,,3,7,"Penalty on Alfonso Boone: Encroachment, 5 yards (no play)",1.850,2.530
2,3:35,2,3,KAN 45,3,7,Kellen Clemens pass complete short right to Jerricho Cotchery for 10 yards (tackle by Patrick Surtain and Napoleon Harris),2.530,3.250
2,3:04,1,10,KAN 35,3,7,Thomas Jones left tackle for 1 yard,3.250,2.840
2,2:26,2,9,KAN 34,3,7,Kellen Clemens pass incomplete short right intended for Leon Washington,2.840,2.150
2,2:19,,,,3,7,Timeout #1 by New York Jets,0.000,2.150
2,2:19,3,9,KAN 34,3,7,Leon Washington left tackle for 8 yards (tackle by Keyaron Fox and Jarrad Page),2.150,1.890
2,2:00,4,1,KAN 26,3,7,Thomas Jones right guard for 1 yard (tackle by Napoleon Harris),1.890,3.910
2,1:33,1,10,KAN 25,3,7,Kellen Clemens pass incomplete short left intended for Leon Washington,3.910,3.360
2,1:28,2,10,KAN 25,3,7,Leon Washington right guard for 14 yards (tackle by Turk McBride),3.360,4.840
2,1:04,1,10,KAN 11,3,7,Leon Washington right guard for 3 yards (tackle by Turk McBride and Napoleon Harris),4.840,4.700
2,0:36,2,7,KAN 8,3,7,Kellen Clemens pass complete short middle to Leon Washington for 4 yards (tackle by Benny Sapp and Napoleon Harris),4.700,4.670
2,0:27,,,,3,7,Timeout #2 by New York Jets,0.000,4.670
2,0:27,3,3,KAN 4,3,7,"Penalty on Robert Turner: False Start, 5 yards (no play)",4.670,3.530
2,0:27,3,8,KAN 9,3,7,Kellen Clemens pass incomplete short left intended for Justin McCareins,3.530,2.830
2,0:17,4,8,KAN 9,3,10,Mike Nugent 27 yard field goal good,2.830,3.000
2,,,,NYJ 30,3,10,"Mike Nugent kicks off 59 yards, returned by Eddie Drummond for 28 yards (tackle by Brad Kassell)",0.000,1.530
2,0:05,1,10,KAN 39,3,10,Brodie Croyle kneels for -1 yards,1.530,0.850
Quarter,Time,Down,ToGo,Location,KAN,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,3,10,"Mike Nugent kicks off 64 yards, returned by Eddie Drummond for 22 yards (tackle by Brad Kassell)",0.000,0.810
3,14:54,1,10,KAN 28,3,10,Brodie Croyle pass complete short left to Tony Gonzalez for 7 yards (tackle by Victor Hobson and David Barrett),0.810,1.210
3,14:21,2,3,KAN 35,3,10,Jackie Battle left end for 6 yards (tackle by Mike DeVito),1.210,1.660
3,13:39,1,10,KAN 41,3,10,Brodie Croyle pass complete short right to Tony Gonzalez for 17 yards (tackle by Kerry Rhodes),1.660,2.790
3,13:01,1,10,NYJ 42,3,10,Brodie Croyle pass incomplete deep middle intended for Jeff Webb (defended by Darrelle Revis),2.790,2.240
3,12:52,2,10,NYJ 42,3,10,"Brodie Croyle pass incomplete. Penalty on Brodie Croyle: Intentional Grounding, 12 yards",2.240,-0.030
3,12:46,3,22,KAN 46,3,10,Brodie Croyle pass incomplete short left intended for Dwayne Bowe,-0.030,-0.320
3,12:42,4,22,KAN 46,3,10,"Dustin Colquitt punts 36 yards, fair catch by Leon Washington",-0.320,-0.040
3,12:34,1,10,NYJ 18,3,10,Thomas Jones left guard for 4 yards (tackle by Alfonso Boone),0.040,0.140
3,11:57,2,6,NYJ 22,3,10,Kellen Clemens pass incomplete short right intended for Joe Kowalewski,0.140,-0.660
3,11:50,3,6,NYJ 22,3,10,Kellen Clemens pass incomplete short middle intended for Chris Baker (defended by Derrick Johnson),-0.660,-1.900
3,11:46,4,6,NYJ 22,3,10,"Ben Graham punts 50 yards, returned by Eddie Drummond for 35 yards (tackle by Ben Graham). Penalty on Napoleon Harris: Offensive Holding, 10 yards",-1.900,-0.040
3,11:29,1,10,KAN 18,3,10,Brodie Croyle pass incomplete short middle intended for Jackie Battle,0.040,-0.490
3,11:21,2,10,KAN 18,3,10,"Penalty on Tony Gonzalez: False Start, 5 yards (no play)",-0.490,-1.140
3,11:21,2,15,KAN 13,3,10,Brodie Croyle pass incomplete short right intended for Tony Gonzalez,-1.140,-1.970
3,11:18,3,15,KAN 13,3,10,Brodie Croyle pass incomplete short left intended for Jeff Webb,-1.970,-2.490
,,,,,,,"NYJ challenged the pass completion ruling, and the original play was overturned.",,
3,10:53,4,15,KAN 13,3,10,"Dustin Colquitt punts 47 yards. Penalty on Napoleon Harris: Unnecessary Roughness, 15 yards",-2.490,-2.590
3,10:43,1,10,KAN 45,3,10,Thomas Jones right guard for 7 yards (tackle by Bernard Pollard),2.590,2.990
3,10:15,2,3,KAN 38,3,10,Thomas Jones right guard for 2 yards (tackle by Napoleon Harris),2.990,2.540
3,9:45,3,1,KAN 36,3,10,Thomas Jones right guard for no gain (tackle by Keyaron Fox and Napoleon Harris),2.540,0.890
3,9:06,4,1,KAN 36,3,10,Thomas Jones left end for -2 yards (tackle by Tamba Hali),0.890,-1.470
3,9:00,1,10,KAN 38,3,10,Jackie Battle left guard for 3 yards (tackle by Sione Pouha and David Harris),1.470,1.330
3,9:00,2,7,KAN 41,3,10,"Penalty on Tre Stallings: False Start, 5 yards (no play)",1.330,0.650
3,8:07,2,12,KAN 36,3,10,Jackie Battle right end for 2 yards (tackle by Darrelle Revis and Dewayne Robertson),0.650,0.230
3,7:30,3,10,KAN 38,3,10,"Brodie Croyle sacked by Drew Coleman for -9 yards. Brodie Croyle fumbles (forced by Drew Coleman), recovered by Kris Wilson at KAN-29. Penalty on Hank Poteat: Defensive Holding (Offsetting), Penalty on Will Svitek: Illegal Formation (Offsetting) (no play)",0.230,0.230
3,7:30,3,10,KAN 38,3,10,Brodie Croyle pass complete short left to Jeff Webb for 12 yards (tackle by Darrelle Revis),0.230,2.260
3,6:13,1,10,,3,10,Jackie Battle right end for 6 yards (tackle by David Harris and Brad Kassell),2.260,2.520
3,5:40,2,4,NYJ 44,3,10,Brodie Croyle pass incomplete deep right intended for Samie Parker,2.520,1.820
3,5:33,3,4,NYJ 44,3,10,Brodie Croyle pass incomplete short middle intended for Tony Gonzalez,1.820,0.330
3,5:28,4,4,NYJ 44,3,10,"Dustin Colquitt punts 44 yards, touchback",0.330,-0.280
3,5:20,1,10,NYJ 20,3,10,Kellen Clemens pass complete deep right to Jerricho Cotchery for 19 yards (tackle by Bernard Pollard),0.280,1.530
3,4:44,1,10,NYJ 39,3,10,Leon Washington right tackle for -2 yards (tackle by Napoleon Harris),1.530,0.720
3,4:07,2,12,NYJ 37,3,10,Kellen Clemens pass complete short left to Jerricho Cotchery for -1 yards (tackle by Patrick Surtain),0.720,-0.100
3,3:20,,,,3,10,Timeout #1 by New York Jets,0.000,-0.100
3,3:20,3,13,NYJ 36,3,10,Kellen Clemens pass complete short right to Jerricho Cotchery for 10 yards (tackle by Ty Law and Napoleon Harris),-0.100,-0.320
3,2:41,4,3,NYJ 46,3,10,"Ben Graham punts 54 yards, touchback",-0.320,-0.280
3,2:29,1,10,KAN 20,3,10,Brodie Croyle pass complete short left to Tony Gonzalez for 15 yards (tackle by David Harris),0.280,1.270
3,1:46,1,10,KAN 35,3,10,Brodie Croyle pass complete short left to Kris Wilson for 6 yards (tackle by Bryan Thomas),1.270,1.530
3,1:22,2,4,KAN 41,3,10,Jackie Battle right tackle for 6 yards (tackle by Mike DeVito),1.530,2.060
3,0:53,1,10,KAN 47,3,10,Brodie Croyle pass incomplete short left intended for Jeff Webb,2.060,1.520
3,0:44,2,10,KAN 47,3,10,Jackie Battle left tackle for 1 yard (tackle by David Harris),1.520,0.960
3,0:00,3,9,KAN 48,3,10,Brodie Croyle pass incomplete short middle intended for Kris Wilson (defended by Drew Coleman),0.960,-0.190
Quarter,Time,Down,ToGo,Location,KAN,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,9,KAN 48,3,10,Dustin Colquitt punts 51 yards,-0.190,0.380
4,14:50,1,10,NYJ 1,3,10,Kellen Clemens pass complete short left to Jerricho Cotchery for 12 yards (tackle by Napoleon Harris and Bernard Pollard),-0.380,-0.320
4,14:18,1,10,NYJ 13,3,10,Thomas Jones right end for 3 yards (tackle by Keyaron Fox),-0.320,-0.440
4,13:39,2,7,NYJ 16,3,10,Thomas Jones left guard for 4 yards (tackle by Derrick Johnson and Bernard Pollard),-0.440,-0.590
4,13:02,3,3,NYJ 20,3,10,Thomas Jones left guard for 2 yards (tackle by Bernard Pollard),-0.590,-1.900
4,12:21,4,1,NYJ 22,3,10,Ben Graham punts 33 yards,-1.900,-1.930
4,12:11,1,10,KAN 45,3,10,Jackie Battle middle for 3 yards (tackle by Kenyon Coleman and Dewayne Robertson),1.930,1.790
4,11:36,2,7,KAN 48,3,10,Brodie Croyle pass complete short right to Kris Wilson for 15 yards (tackle by David Barrett and Eric Smith),1.790,3.120
4,10:54,1,10,NYJ 37,3,10,Brodie Croyle for 3 yards (tackle by Dewayne Robertson),3.120,2.980
4,10:19,2,7,NYJ 34,3,10,Brodie Croyle pass incomplete short left intended for Dwayne Bowe,2.980,2.280
4,10:14,3,7,NYJ 34,3,10,Brodie Croyle sacked by David Harris for -15 yards,2.280,0.000
4,9:42,4,22,NYJ 49,3,10,"Dustin Colquitt punts 32 yards, fair catch by Leon Washington",0.000,0.060
4,9:34,1,10,NYJ 17,3,10,Leon Washington right tackle for 22 yards (tackle by Benny Sapp),-0.060,1.530
4,9:01,1,10,NYJ 39,3,10,Leon Washington left tackle for 9 yards (tackle by Napoleon Harris),1.530,2.200
4,8:25,2,1,NYJ 48,3,10,Leon Washington left guard for -2 yards (tackle by Keyaron Fox),2.200,1.220
4,7:40,3,3,NYJ 46,3,10,Leon Washington right tackle for 2 yards (tackle by Tamba Hali and Bernard Pollard),1.220,-0.190
4,7:06,4,1,NYJ 48,3,10,"Ben Graham punts 37 yards, returned by Eddie Drummond for 2 yards (tackle by Wallace Wright)",-0.190,0.060
4,6:57,1,10,KAN 17,3,10,Jackie Battle right tackle for 2 yards (tackle by David Harris and Dewayne Robertson),-0.060,-0.250
4,6:19,2,8,KAN 19,3,10,Brodie Croyle pass complete short right to Dwayne Bowe for 13 yards,-0.250,1.070
4,5:48,1,10,KAN 32,3,10,Brodie Croyle pass incomplete short left intended for Tony Gonzalez (defended by Victor Hobson),1.070,0.530
4,5:42,2,10,KAN 32,3,10,Brodie Croyle pass complete short left to Tony Gonzalez for 13 yards (tackle by Eric Smith),0.530,1.930
4,5:07,1,10,KAN 45,3,10,Brodie Croyle pass complete short left to Jackie Battle for 4 yards (tackle by Victor Hobson and Eric Barton),1.930,1.920
4,4:30,2,6,KAN 49,3,10,Brodie Croyle pass incomplete short right intended for Jeff Webb,1.920,1.220
4,4:22,3,6,KAN 49,3,10,Brodie Croyle pass complete short left to Samie Parker for 16 yards (tackle by David Barrett),1.220,3.250
4,3:44,1,10,NYJ 35,3,10,Brodie Croyle pass complete short right to Kris Wilson for 9 yards (tackle by David Harris),3.250,3.920
4,3:07,2,1,NYJ 26,9,10,"Brodie Croyle pass complete deep right to Jeff Webb for 26 yards, touchdown",3.920,7.000
4,,,,NYJ 2,10,10,John Carney kicks extra point good,0.000,0.000
4,,,,KAN 30,10,10,"John Carney kicks off 63 yards, returned by Leon Washington for 18 yards (tackle by Dimitri Patterson)",0.000,0.610
4,2:52,1,10,NYJ 25,10,10,Kellen Clemens pass incomplete short right intended for Justin McCareins (defended by Ty Law),0.610,0.060
4,2:46,2,10,NYJ 25,10,10,Kellen Clemens pass complete short middle to Leon Washington for 11 yards (tackle by Napoleon Harris),0.060,1.330
4,2:23,1,10,NYJ 36,10,10,Kellen Clemens pass complete short left to Jerricho Cotchery for 11 yards (tackle by Patrick Surtain),1.330,2.060
,,,,,,,"NYJ challenged the pass completion ruling, and the original play was overturned.",,
4,2:00,1,10,NYJ 47,10,10,Leon Washington right end for no gain (tackle by Napoleon Harris),2.060,1.520
4,1:39,2,10,NYJ 47,10,10,Kellen Clemens pass incomplete short right intended for Wallace Wright,1.520,0.830
4,1:35,3,10,NYJ 47,10,10,Kellen Clemens right tackle for 3 yards (tackle by Derrick Johnson),0.830,-0.060
4,1:26,,,,10,10,Timeout #1 by Kansas City Chiefs,0.000,-0.060
4,1:26,4,7,,10,10,"Penalty on Matt Chatham: False Start, 5 yards (no play)",-0.060,-0.390
4,1:26,4,12,NYJ 45,10,10,"Ben Graham punts 44 yards, returned by Eddie Drummond for 4 yards (tackle by David Bowens)",-0.390,0.220
4,1:15,1,10,KAN 15,10,10,Brodie Croyle pass incomplete short left intended for Jeff Webb,-0.220,-0.710
4,1:08,2,10,KAN 15,10,10,Brodie Croyle pass complete short right to Samie Parker for 7 yards (tackle by Hank Poteat),-0.710,-0.510
4,0:47,3,3,KAN 22,10,10,Brodie Croyle pass complete short right to Tony Gonzalez for 7 yards (tackle by David Barrett),-0.510,0.870
4,0:41,,,,10,10,Timeout #2 by Kansas City Chiefs,0.000,0.870
4,0:41,1,10,KAN 29,10,10,Brodie Croyle pass incomplete short right intended for Tony Gonzalez,0.870,0.330
4,0:34,2,10,KAN 29,10,10,Brodie Croyle pass complete short left to Tony Gonzalez for 5 yards (tackle by Eric Smith),0.330,0.300
4,0:29,,,,10,10,Timeout #2 by New York Jets,0.000,0.300
4,0:29,3,5,KAN 34,10,10,Brodie Croyle sacked by Kerry Rhodes for -8 yards,0.300,-1.630
4,0:23,,,,10,10,Timeout #3 by New York Jets,0.000,-1.630
4,0:23,4,13,KAN 26,10,10,Dustin Colquitt punts 60 yards,-1.630,0.280
4,0:10,1,10,NYJ 14,10,10,Kellen Clemens kneels for -1 yards,-0.280,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,KAN,NYJ,Detail,EPB,EPA
,,,,,,,"Jets won the coin toss, Jets to receive the overtime kickoff.",,
OT,,,,KAN 30,10,10,"John Carney kicks off 61 yards, returned by Leon Washington for 21 yards (tackle by Keyaron Fox)",0.000,0.940
OT,14:53,1,10,NYJ 30,10,10,Kellen Clemens pass incomplete deep middle intended for Joe Kowalewski,0.940,0.390
OT,14:48,2,10,NYJ 30,10,10,Thomas Jones right guard for 9 yards (tackle by Tamba Hali),0.390,0.890
OT,14:24,3,1,NYJ 39,10,10,Kellen Clemens middle for 3 yards (tackle by Napoleon Harris),0.890,1.730
OT,13:56,1,10,NYJ 42,10,10,Kellen Clemens pass complete short right to Jerricho Cotchery for 13 yards,1.730,2.590
OT,13:29,1,10,KAN 45,10,10,Thomas Jones left tackle for 8 yards (tackle by Tamba Hali),2.590,3.120
OT,13:02,2,2,KAN 37,10,10,Kellen Clemens middle for 3 yards (tackle by Napoleon Harris),3.120,3.310
OT,12:23,1,10,KAN 34,10,10,Thomas Jones left guard for 10 yards (tackle by Bernard Pollard),3.310,3.970
OT,11:40,1,10,KAN 24,10,10,Thomas Jones right guard for 1 yard (tackle by Bernard Pollard),3.970,3.570
OT,11:04,2,9,KAN 23,10,10,Thomas Jones right guard for 8 yards (tackle by Ron Edwards and Derrick Johnson),3.570,4.170
OT,10:34,3,1,KAN 15,10,10,Kellen Clemens middle for no gain (tackle by Donnie Edwards),4.170,2.590
OT,9:57,,,,10,10,Timeout #1 by Kansas City Chiefs,0.000,2.590
OT,9:57,4,1,KAN 15,10,10,"Mike Nugent 33 yard field goal good. Penalty on Wade Smith: Offensive Holding, 10 yards (no play)",2.590,1.800
OT,9:52,,,,10,10,Timeout #2 by Kansas City Chiefs,0.000,1.800
OT,9:52,4,11,KAN 25,10,13,Mike Nugent 43 yard field goal good,1.800,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
