Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Elijah Mitchell,SFO,9,59,0,2,36,4.0,23,2.6,1,9.0
Christian McCaffrey,SFO,7,39,0,1,19,2.7,20,2.9,0,
Jordan Mason,SFO,4,14,0,1,2,0.5,12,3.0,1,4.0
Brock Purdy,SFO,3,3,0,,0,0.0,3,1.0,0,
Deebo Samuel,SFO,3,37,1,1,37,12.3,0,0.0,0,
Jimmy Garoppolo,SFO,1,3,0,1,0,0.0,3,3.0,0,
Kyle Juszczyk,SFO,1,4,0,1,2,2.0,2,2.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
James Conner,ARI,14,42,1,4,12,0.9,30,2.1,0,
Keaontay Ingram,ARI,5,19,0,1,10,2.0,9,1.8,0,
Colt McCoy,ARI,3,6,0,1,6,2.0,0,0.0,0,
Trace McSorley,ARI,1,6,0,0,6,6.0,0,0.0,0,
Rondale Moore,ARI,1,-6,0,,-6,-6.0,0,0.0,0,
