Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,KAN 19,7,3,Jake Plummer pass incomplete intended for Rod Smith (defended by Scott Fujita),4.050,3.340
2,14:56,,,,7,3,Timeout #2 by Denver Broncos,0.000,3.340
2,14:56,3,6,KAN 19,7,3,Jake Plummer pass complete to Rod Smith for 7 yards (tackle by Shaunard Harts). Penalty on John Browning: Neutral Zone Infraction (Declined),3.340,4.780
2,14:33,1,10,KAN 12,7,3,Jake Plummer left end for 6 yards (tackle by Vonnie Holliday),4.780,5.210
2,13:52,2,4,KAN 6,7,3,Quentin Griffin right guard for 5 yards (tackle by Shawn Barber),5.210,6.970
2,13:11,1,1,KAN 1,7,9,"Jake Plummer pass complete to Quentin Griffin for 1 yard, touchdown",6.970,7.000
2,,,,KAN 2,7,10,Jason Elam kicks extra point good,0.000,0.000
2,,,,DEN 30,7,10,"Micah Knorr kicks off 64 yards, returned by Dante Hall for 17 yards",,
2,12:59,1,10,KAN 23,7,10,Priest Holmes right tackle for 1 yard (tackle by D.J. Williams and Champ Bailey),0.480,0.070
2,12:22,2,9,KAN 24,7,10,Trent Green pass incomplete intended for Eddie Kennison (defended by Kelly Herndon),0.070,-0.630
2,12:15,3,9,KAN 24,7,10,"Penalty on John Welbourn: False Start, 5 yards (no play)",-0.630,-1.360
2,12:15,3,14,KAN 19,7,10,Trent Green pass incomplete intended for Tony Gonzalez (defended by Kenoy Kennedy),-1.360,-2.140
2,12:10,4,14,KAN 19,7,10,"Stephen Cheek punts 51 yards, returned by Rod Smith for 20 yards (tackle by Monty Beisel)",-2.140,-2.260
2,11:59,1,10,DEN 50,7,10,Garrison Hearst left guard for -1 yards (tackle by Scott Fujita),2.260,1.580
2,11:25,2,11,DEN 49,7,10,Jake Plummer pass complete to Garrison Hearst for 5 yards (tackle by Shawn Barber),1.580,1.550
2,10:45,3,6,KAN 46,7,10,Jake Plummer right end for 6 yards (tackle by Greg Wesley),1.550,2.920
2,10:17,1,10,KAN 40,7,10,Quentin Griffin right tackle for 3 yards (tackle by Monty Beisel),2.920,2.780
2,9:38,2,7,KAN 37,7,10,Jake Plummer pass complete to Rod Smith for 12 yards (tackle by Jerome Woods),2.780,3.910
2,8:52,1,10,KAN 25,7,16,"Quentin Griffin left end for 25 yards, touchdown",3.910,7.000
2,,,,KAN 2,7,17,Jason Elam kicks extra point good,0.000,0.000
2,,,,DEN 30,7,17,"Micah Knorr kicks off 70 yards, touchback",0.000,0.280
2,8:44,1,10,KAN 20,7,17,Priest Holmes left tackle for 1 yard (tackle by Monsanto Pope),0.280,-0.130
2,8:07,2,9,KAN 21,7,17,Trent Green pass incomplete intended for Eddie Kennison,-0.130,-0.820
2,7:58,3,9,KAN 21,7,17,Priest Holmes up the middle for 5 yards (tackle by Al Wilson),-0.820,-1.630
2,7:23,4,4,KAN 26,7,17,"Stephen Cheek punts 46 yards, muffed catch by Rod Smith, recovered by Rod Smith and returned for 2 yards (tackle by Monty Beisel)",-1.630,-0.940
2,7:14,1,10,DEN 30,7,17,Jake Plummer pass incomplete intended for Jeb Putzier,0.940,0.390
2,7:09,2,10,DEN 30,7,17,"Jake Plummer pass complete to Rod Smith for 9 yards (tackle by Shawn Barber). Rod Smith fumbles (forced by Shawn Barber), ball out of bounds at DEN-39",0.390,0.890
2,6:37,3,1,DEN 39,7,17,Rod Smith up the middle for -3 yards (tackle by Scott Fujita and Eric Hicks),0.890,-0.980
2,6:00,4,4,DEN 36,7,17,"Micah Knorr punts 47 yards, returned by Dante Hall for 26 yards (tackle by Donnie Spragan)",-0.980,-1.800
2,5:47,1,10,KAN 43,7,17,Trent Green pass incomplete intended for Johnnie Morton (defended by D.J. Williams),1.800,1.250
2,5:43,2,10,KAN 43,7,17,Trent Green pass complete to Dante Hall for 11 yards (tackle by Donnie Spragan),1.250,2.520
2,5:04,1,10,DEN 46,7,17,Priest Holmes right tackle for 7 yards (tackle by Champ Bailey and D.J. Williams),2.520,2.920
2,4:31,2,3,DEN 39,7,17,Priest Holmes left end for -1 yards (tackle by Monsanto Pope),2.920,2.080
2,3:50,3,4,DEN 40,7,17,"Trent Green pass incomplete is intercepted by Champ Bailey at DEN-32. Penalty on Lenny Walls: Taunting, 15 yards",2.080,0.060
2,3:38,1,10,DEN 17,7,17,Jake Plummer sacked by Junior Siavii for -9 yards,-0.060,-1.440
2,3:12,2,19,DEN 8,7,17,Quentin Griffin up the middle for no gain (tackle by Greg Wesley),-1.440,-2.470
2,2:55,,,,7,17,Timeout #2 by Kansas City Chiefs,0.000,-2.470
2,2:55,3,19,DEN 8,7,17,Jake Plummer pass complete to Jeb Putzier for 7 yards (tackle by Scott Fujita),-2.470,-2.440
2,2:44,,,,7,17,Timeout #3 by Kansas City Chiefs,0.000,-2.440
2,2:44,4,12,DEN 15,7,17,Micah Knorr punts 66 yards,-2.440,-0.280
2,2:36,1,10,KAN 20,7,17,Trent Green pass complete to Eddie Kennison for 3 yards (tackle by Willie Middlebrooks),0.280,0.140
2,2:13,2,7,KAN 23,7,17,Trent Green pass complete to Dante Hall for 6 yards (tackle by Kelly Herndon),0.140,0.230
2,2:00,3,1,KAN 29,7,17,Priest Holmes right tackle for 2 yards (tackle by Monsanto Pope and Trevor Pryce),0.230,1.000
2,1:41,1,10,KAN 31,7,17,"Trent Green pass incomplete intended for Dante Hall (defended by John Lynch). Penalty on Willie Roaf: Illegal Use of Hands (Offsetting), Penalty on John Lynch: Personal Foul (Offsetting) (no play)",1.000,1.000
2,1:34,1,10,KAN 31,7,17,"Penalty on John Welbourn: False Start, 5 yards (no play)",1.000,0.670
2,1:34,1,15,KAN 26,7,17,Trent Green pass incomplete intended for Johnnie Morton (defended by Kelly Herndon),0.670,-0.220
2,1:30,2,15,KAN 26,7,17,Trent Green pass complete to Johnnie Morton for 16 yards (tackle by Willie Middlebrooks),-0.220,1.730
2,1:26,1,10,KAN 42,7,17,Trent Green pass complete to Eddie Kennison for 16 yards (tackle by Lenny Walls),1.730,2.790
2,1:04,1,10,DEN 42,7,17,Trent Green pass complete to Priest Holmes for -6 yards (tackle by Lenny Walls),2.790,1.430
2,0:37,2,16,DEN 48,7,17,Trent Green pass complete to Eddie Kennison for 13 yards (tackle by Kelly Herndon),1.430,2.480
2,0:14,3,3,DEN 35,7,17,"Trent Green pass incomplete intended for Johnnie Morton (defended by Willie Middlebrooks). Penalty on John Welbourn: Illegal Use of Hands, 10 yards (no play)",2.480,1.160
2,0:09,3,13,DEN 45,7,17,Trent Green pass incomplete intended for Eddie Kennison,1.160,0.270
2,0:03,,,,7,17,Timeout #3 by Denver Broncos,0.000,0.270
2,0:03,4,13,DEN 45,7,17,"Trent Green pass incomplete. Penalty on Raylee Johnson: Defensive Offside, 5 yards (no play)",0.270,0.590
2,0:00,4,8,DEN 40,7,17,Lawrence Tynes 58 yard field goal no good,0.590,2.060
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,7,17,"Lawrence Tynes kicks off 69 yards, returned by Reuben Droughns for 26 yards (tackle by Quinton Caver)",0.000,0.740
3,14:54,1,10,DEN 27,7,17,Jake Plummer pass incomplete is intercepted by Monty Beisel at DEN-30 and returned for -1 yards (tackle by Jeb Putzier),0.740,-3.510
3,14:47,1,10,DEN 31,7,17,Trent Green pass incomplete intended for Tony Gonzalez (defended by Kelly Herndon),3.510,2.970
3,14:41,2,10,DEN 31,7,17,Priest Holmes up the middle for 1 yard (tackle by Donnie Spragan),2.970,2.410
3,14:01,3,9,DEN 30,7,17,"Trent Green pass complete to Tony Gonzalez for 6 yards (tackle by Lenny Walls). Penalty on Tony Gonzalez: Offensive Pass Interference, 10 yards (no play)",2.410,1.090
3,13:39,3,19,DEN 40,7,17,Trent Green pass complete to Eddie Kennison for 8 yards (tackle by Kelly Herndon),1.090,1.240
3,13:00,4,11,DEN 32,10,17,Lawrence Tynes 50 yard field goal good,1.240,3.000
3,,,,KAN 30,10,17,"Lawrence Tynes kicks off 70 yards, touchback",0.000,0.280
3,12:53,1,10,DEN 20,10,17,"Quentin Griffin left end for 2 yards (tackle by Jerome Woods). Penalty on Tom Nalen: Offensive Holding, 10 yards",0.280,-0.600
3,12:27,1,18,DEN 12,10,17,Jake Plummer pass incomplete intended for Quentin Griffin (defended by Vonnie Holliday),-0.600,-1.360
3,12:22,2,18,DEN 12,10,17,Jake Plummer pass incomplete intended for Reuben Droughns,-1.360,-2.360
3,12:17,3,18,DEN 12,10,17,"Penalty on George Foster: False Start, 5 yards (no play)",-2.360,-2.940
3,12:17,3,23,DEN 7,10,17,Jake Plummer pass incomplete is intercepted by Shawn Barber at DEN-17 and returned for 10 yards (tackle by Darius Watts),-2.940,-5.600
3,12:09,1,7,DEN 7,10,17,Priest Holmes up the middle for 3 yards (tackle by John Lynch and Champ Bailey),5.600,5.340
3,11:29,2,4,DEN 4,16,17,"Priest Holmes right end for 4 yards, touchdown",5.340,7.000
3,,,,DEN 2,17,17,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,KAN 30,17,17,"Lawrence Tynes kicks off 70 yards, returned by Roc Alexander for 23 yards (tackle by Fred Jones)",0.000,0.480
3,11:19,1,10,DEN 23,17,17,Jake Plummer pass complete to Rod Smith for 14 yards,0.480,1.400
3,10:48,1,10,DEN 37,17,17,Quentin Griffin left end for 16 yards (tackle by Greg Wesley),1.400,2.460
3,10:03,1,10,KAN 47,17,23,"Quentin Griffin up the middle for 47 yards, touchdown",2.460,7.000
3,,,,KAN 2,17,24,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,17,24,"Micah Knorr kicks off 70 yards, touchback",0.000,0.280
3,9:54,1,10,KAN 20,17,24,Priest Holmes left tackle for 6 yards (tackle by Al Wilson and Reggie Hayward),0.280,0.540
3,9:13,2,4,KAN 26,17,24,Trent Green right end for 3 yards (tackle by Al Wilson),0.540,0.230
3,8:30,3,1,KAN 29,17,24,Priest Holmes right tackle for 13 yards (tackle by Kenoy Kennedy),0.230,1.730
3,7:52,1,10,KAN 42,17,24,Priest Holmes left end for 9 yards (tackle by Kelly Herndon and Donnie Spragan),1.730,2.400
3,7:07,2,1,DEN 49,17,24,Tony Richardson up the middle for 13 yards (tackle by John Lynch),2.400,3.180
3,6:35,1,10,DEN 36,17,24,Priest Holmes up the middle for 3 yards (tackle by D.J. Williams),3.180,3.040
3,5:59,2,7,DEN 33,23,24,"Priest Holmes left end for 33 yards, touchdown",3.040,7.000
3,,,,DEN 2,24,24,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,KAN 30,24,24,"Lawrence Tynes kicks off 68 yards, returned by Roc Alexander for 32 yards (tackle by Julian Battle)",0.000,1.200
3,5:43,1,10,DEN 34,24,24,Jake Plummer pass complete to Ashley Lelie for 58 yards (tackle by Dexter McCleon),1.200,5.370
3,4:57,1,8,KAN 8,24,24,"Quentin Griffin up the middle for 7 yards (tackle by Greg Wesley). Quentin Griffin fumbles (forced by Greg Wesley), recovered by Dexter McCleon at KAN-0",5.370,-0.280
3,4:48,1,10,KAN 20,24,24,Priest Holmes up the middle for 1 yard (tackle by Marco Coleman),0.280,-0.130
3,4:13,,,,24,24,Timeout #1 by Kansas City Chiefs,0.000,-0.130
3,4:13,2,9,KAN 21,24,24,"Priest Holmes left end for no gain (tackle by Marco Coleman). Penalty on Willie Roaf: Offensive Holding, 10 yards (no play)",-0.130,-1.440
3,3:45,2,19,KAN 11,24,24,Trent Green pass complete to Tony Gonzalez for 14 yards (tackle by Kenoy Kennedy),-1.440,-0.300
3,3:00,3,5,KAN 25,24,24,Trent Green pass incomplete intended for Eddie Kennison (defended by Al Wilson),-0.300,-1.700
3,2:54,4,5,KAN 25,24,24,"Stephen Cheek punts 42 yards, returned by Rod Smith for 3 yards (tackle by Monty Beisel)",-1.700,-1.330
3,2:43,1,10,DEN 36,24,24,Jake Plummer pass complete to Ashley Lelie for 4 yards (tackle by Dexter McCleon),1.330,1.330
3,2:15,2,6,DEN 40,24,24,Quentin Griffin up the middle for -1 yards (tackle by Ryan Sims),1.330,0.500
3,1:32,3,7,DEN 39,24,24,Jake Plummer pass complete to Rod Smith for 13 yards (tackle by Dexter McCleon),0.500,2.390
3,0:52,1,10,KAN 48,24,24,Jake Plummer pass incomplete intended for Darius Watts,2.390,1.850
3,0:45,2,10,KAN 48,24,24,Quentin Griffin up the middle for -1 yards (tackle by John Browning),1.850,1.030
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,11,KAN 49,24,24,Jake Plummer pass complete to Ashley Lelie for 22 yards (tackle by Jerome Woods),1.030,3.780
4,14:17,1,10,KAN 27,24,24,Jake Plummer pass incomplete intended for Rod Smith (defended by Scott Fujita),3.780,3.230
4,14:13,2,10,KAN 27,24,24,Quentin Griffin right tackle for no gain (tackle by Ryan Sims),3.230,2.540
4,13:33,3,10,KAN 27,24,24,Jake Plummer pass incomplete intended for Champ Bailey,2.540,1.670
4,13:26,4,10,KAN 27,24,27,Jason Elam 45 yard field goal good,1.670,3.000
4,,,,DEN 30,24,27,"Micah Knorr kicks off 70 yards, touchback",0.000,0.280
4,13:21,1,10,KAN 20,24,27,Trent Green pass complete to Johnnie Morton for 9 yards (tackle by Lenny Walls),0.280,0.950
4,12:48,2,1,KAN 29,24,27,Priest Holmes up the middle for 6 yards (tackle by Al Wilson),0.950,1.270
4,12:17,1,10,KAN 35,24,27,Priest Holmes right end for 9 yards (tackle by D.J. Williams and Champ Bailey),1.270,1.940
4,11:33,2,1,KAN 44,24,27,Priest Holmes right guard for 3 yards (tackle by D.J. Williams),1.940,2.060
4,10:58,1,10,KAN 47,24,27,Trent Green pass incomplete intended for Tony Gonzalez (defended by Kelly Herndon),2.060,1.520
4,10:52,2,10,KAN 47,24,27,Trent Green pass complete to Tony Gonzalez for 3 yards (tackle by D.J. Williams),1.520,1.220
4,10:11,3,7,DEN 50,24,27,Trent Green pass complete to Eddie Kennison for 4 yards (tackle by Roc Alexander),1.220,0.200
4,9:31,4,3,DEN 46,24,27,"Stephen Cheek punts 33 yards, fair catch by Rod Smith",0.200,0.320
4,9:22,1,10,DEN 13,24,27,Quentin Griffin right guard for 11 yards (tackle by Jerome Woods and Shawn Barber),-0.320,0.540
4,8:42,1,10,DEN 24,24,27,Quentin Griffin left end for 2 yards (tackle by Monty Beisel and Scott Fujita),0.540,0.270
4,7:59,2,8,DEN 26,24,27,Jake Plummer right guard for 14 yards (tackle by Monty Beisel),0.270,1.600
4,7:59,1,10,DEN 40,24,27,Tatum Bell left guard for 8 yards (tackle by Willie Pile and Jerome Woods),1.600,2.130
4,6:34,2,2,DEN 48,24,27,Tatum Bell right guard for 3 yards (tackle by Ryan Sims and John Browning),2.130,2.320
4,5:53,1,10,KAN 49,24,27,Jake Plummer pass complete to Jeb Putzier for 18 yards (tackle by Willie Pile),2.320,3.510
4,5:08,1,10,KAN 31,24,27,Quentin Griffin left guard for no gain (tackle by Monty Beisel),3.510,2.970
4,4:28,2,10,KAN 31,24,27,Quentin Griffin left end for 6 yards (tackle by Monty Beisel),2.970,3.070
4,4:23,3,4,KAN 25,24,27,Jake Plummer right end for 5 yards (tackle by Willie Pile),3.070,4.240
4,3:50,1,10,KAN 20,24,27,Quentin Griffin left guard for no gain (tackle by Jared Allen),4.240,3.690
4,3:11,2,10,KAN 20,24,27,Quentin Griffin right guard for 19 yards (tackle by Eric Warfield),3.690,6.970
4,2:22,,,,24,27,Timeout #1 by Denver Broncos,0.000,6.970
4,2:22,1,1,KAN 1,24,27,Quentin Griffin left guard for -1 yards (tackle by Vonnie Holliday),6.970,5.720
4,2:17,,,,24,27,Timeout #2 by Kansas City Chiefs,0.000,5.720
4,2:17,2,2,KAN 2,24,33,"Jake Plummer pass complete to Patrick Hape for 2 yards, touchdown",5.720,7.000
4,,,,KAN 2,24,34,"Jason Elam kicks extra point good. Penalty on KAN: Defensive 12 On-field, 5 yards",0.000,0.000
4,,,,DEN 35,24,34,"Micah Knorr kicks off 65 yards, touchback",0.000,0.280
4,2:12,1,10,KAN 20,24,34,Priest Holmes up the middle for no gain (tackle by Monsanto Pope),0.280,-0.270
4,2:00,2,10,KAN 20,24,34,"Trent Green pass incomplete intended for Dante Hall. Penalty on Johnnie Morton: Illegal Formation, 5 yards (no play)",-0.270,-1.070
4,1:56,2,15,KAN 15,24,34,Trent Green pass incomplete intended for Johnnie Morton (defended by Willie Middlebrooks),-1.070,-1.860
4,1:50,3,15,KAN 15,24,34,Trent Green pass incomplete intended for Priest Holmes (defended by Reggie Hayward),-1.860,-2.440
4,1:44,4,15,KAN 15,24,34,Trent Green pass incomplete (defended by Al Wilson),-2.440,-4.580
4,1:39,1,10,KAN 15,24,34,Quentin Griffin left end for 4 yards (tackle by Willie Pile),4.580,4.640
4,0:54,2,6,KAN 11,24,34,Jake Plummer kneels for -1 yards,4.640,3.580
4,0:15,3,7,KAN 12,24,34,Jake Plummer kneels for -1 yards,3.580,2.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
