#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:50,KAN 23,7,3:51,77,Touchdown
2,1,7:29,KAN 19,4,2:12,81,Touchdown
3,1,4:09,KAN 20,3,1:34,1,Interception
4,1,1:54,KAN 16,2,1:01,84,Touchdown
5,2,12:15,KAN 20,9,3:50,59,Missed FG
6,2,6:38,KAN 25,6,3:17,15,Punt
7,2,1:49,KAN 26,3,0:37,1,Punt
8,2,0:17,KAN 29,2,0:17,2,End of Half
9,3,15:00,KAN 25,6,3:25,15,Punt
10,3,8:23,KAN 19,9,4:29,38,Punt
11,3,2:58,KAN 38,11,5:59,53,Field Goal
12,4,11:49,DEN 36,6,2:58,15,Field Goal
13,4,6:23,DEN 43,10,4:31,43,Touchdown
