#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:51,SDG 26,3,1:30,4,Punt
2,1,0:10,SDG 15,3,1:05,-7,Punt
3,2,12:49,SDG 32,12,5:44,68,Touchdown
4,2,3:57,SDG 20,4,2:08,20,Punt
5,2,1:17,PIT 43,6,1:13,30,Field Goal
6,3,15:00,SDG 28,6,2:59,72,Touchdown
7,3,10:01,SDG 25,3,0:52,-5,Fumble
8,3,8:25,SDG 32,5,2:48,27,Interception
9,4,14:15,SDG 31,8,4:14,69,Touchdown
10,4,5:04,SDG 13,2,0:35,12,Interception
11,4,4:29,SDG 40,9,1:24,45,Downs
12,4,1:20,SDG 42,5,1:06,13,Downs
