Quarter,Time,Down,ToGo,Location,SDG,PIT,Detail,EPB,EPA
1,8:45,1,10,SDG 26,0,7,LaDainian Tomlinson up the middle for 1 yard (tackle by James Farrior),0.670,0.270
1,8:15,2,9,SDG 27,0,7,LaDainian Tomlinson up the middle for 3 yards (tackle by James Farrior),0.270,-0.030
1,7:38,3,6,SDG 30,0,7,Drew Brees pass incomplete intended for Antonio Gates (defended by Chris Hope),-0.030,-1.370
1,7:34,4,6,SDG 30,0,7,"Darren Bennett punts 44 yards, returned by Antwaan Randle El for 3 yards (tackle by Antonio Gates). Penalty on Clint Kriewaldt: Illegal Block Above the Waist, 10 yards",-1.370,-0.150
1,7:21,1,10,PIT 19,0,7,Tommy Maddox pass complete to Plaxico Burress for 9 yards (tackle by Zeke Moreno),0.150,0.880
1,6:36,2,1,PIT 28,0,7,Jerome Bettis up the middle for 4 yards (tackle by Marcellus Wiley and Ben Leber),0.880,1.070
1,6:06,1,10,PIT 32,0,7,Tommy Maddox pass complete to Jerome Bettis for 16 yards (tackle by Donnie Edwards),1.070,2.130
1,5:38,1,10,PIT 48,0,7,Amos Zereoue up the middle for 8 yards (tackle by Terrence Kiel),2.130,2.660
1,5:03,2,2,SDG 44,0,7,Tommy Maddox pass complete to Hines Ward for 15 yards (tackle by Quentin Jammer),2.660,3.640
1,4:15,1,10,SDG 29,0,7,Amos Zereoue right end for 2 yards (tackle by Ben Leber),3.640,3.370
1,3:38,2,8,SDG 27,0,7,Amos Zereoue right end for 5 yards (tackle by Donnie Edwards and Stephen Cooper),3.370,3.340
1,2:56,3,3,SDG 22,0,7,Amos Zereoue left guard for 9 yards (tackle by Donnie Edwards),3.340,4.710
1,2:14,1,10,SDG 13,0,7,Jerome Bettis right end for 5 yards (tackle by Donnie Edwards and Ben Leber),4.710,4.960
1,1:36,2,5,SDG 8,0,7,Jerome Bettis left guard for 3 yards (tackle by Zeke Moreno and Jerry Wilson),4.960,4.780
1,0:53,3,2,SDG 5,0,7,Jerome Bettis up the middle for 4 yards (tackle by Jason Fisk),4.780,6.970
1,0:14,1,1,SDG 1,0,13,"Jerome Bettis up the middle for 1 yard, touchdown",6.970,7.000
1,,,,SDG 2,0,14,Jeff Reed kicks extra point good,0.000,0.000
1,,,,PIT 30,0,14,"Jeff Reed kicks off 55 yards, returned by Leon Johnson for no gain",0.000,-0.220
1,0:09,1,10,SDG 15,0,14,Drew Brees pass incomplete intended for Antonio Gates,-0.220,-0.710
1,0:03,2,10,SDG 15,0,14,LaDainian Tomlinson up the middle for 1 yard (tackle by James Farrior),-0.710,-1.250
Quarter,Time,Down,ToGo,Location,SDG,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,SDG 16,0,14,Drew Brees pass complete to LaDainian Tomlinson for -3 yards (tackle by Deshea Townsend),-1.250,-2.490
2,14:26,4,12,SDG 13,0,14,"Darren Bennett punts 46 yards, out of bounds, returned by Antwaan Randle El for no gain. Penalty on Micah Ross: Player Out of Bounds on Punt, 5 yards (no play)",-2.490,-2.490
2,14:13,4,17,SDG 8,0,14,"Darren Bennett punts 35 yards, fair catch by Antwaan Randle El",-2.490,-2.720
2,14:05,1,10,SDG 43,0,14,Hines Ward up the middle for 2 yards (tackle by Jason Fisk and Ben Leber),2.720,2.450
2,13:28,2,8,SDG 41,0,14,Hines Ward left end for 25 yards (tackle by Terrence Kiel),2.450,4.510
2,12:54,1,10,SDG 16,0,20,"Tommy Maddox pass complete to Plaxico Burress for 16 yards, touchdown",4.510,7.000
2,,,,SDG 2,0,21,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,0,21,"Jeff Reed kicks off 59 yards, returned by Leon Johnson for 21 yards (tackle by Chris Hope)",0.000,1.070
2,12:42,1,10,SDG 32,0,21,Drew Brees pass complete to LaDainian Tomlinson for 10 yards (tackle by Deshea Townsend),1.070,1.730
2,12:26,1,10,SDG 42,0,21,LaDainian Tomlinson up the middle for 9 yards (tackle by Deshea Townsend),1.730,2.400
2,11:50,2,1,PIT 49,0,21,LaDainian Tomlinson up the middle for -1 yards (tackle by Kendrell Bell and Casey Hampton),2.400,1.550
2,11:11,3,2,PIT 50,0,21,"Drew Brees pass incomplete intended for David Boston (defended by Dewayne Washington). Penalty on Dewayne Washington: Defensive Pass Interference, 9 yards (no play)",1.550,2.850
2,11:07,1,10,PIT 41,0,21,Drew Brees pass complete to Antonio Gates for 17 yards (tackle by Mike Logan),2.850,3.970
2,10:39,1,10,PIT 24,0,21,Drew Brees pass complete to LaDainian Tomlinson for 6 yards (tackle by Deshea Townsend),3.970,4.290
2,10:14,2,4,PIT 18,0,21,LaDainian Tomlinson left end for 3 yards (tackle by Kendrell Bell),4.290,4.170
2,9:30,3,1,PIT 15,0,21,Leon Johnson up the middle for no gain (tackle by James Farrior),4.170,2.590
2,9:13,,,,0,21,Timeout #1 by Pittsburgh Steelers,0.000,2.590
2,9:13,4,1,PIT 15,0,21,Drew Brees up the middle for 2 yards (tackle by Aaron Smith and Jason Gildon),2.590,4.710
2,8:41,1,10,PIT 13,0,21,LaDainian Tomlinson left guard for -2 yards (tackle by Kendrell Bell),4.710,3.760
2,8:05,2,12,PIT 15,0,21,Drew Brees pass incomplete intended for Antonio Gates,3.760,3.030
2,8:00,3,12,PIT 15,0,21,Drew Brees pass complete to Antonio Gates for 10 yards (tackle by Brent Alexander),3.030,3.030
2,7:09,4,2,PIT 5,6,21,"LaDainian Tomlinson up the middle for 5 yards, touchdown",3.030,7.000
2,,,,PIT 2,7,21,Steve Christie kicks extra point good,0.000,0.000
2,,,,SDG 30,7,21,"Steve Christie kicks off 57 yards, returned by Antwaan Randle El for 16 yards (tackle by Jesse Chatman)",0.000,0.870
2,7:00,1,10,PIT 29,7,21,Jerome Bettis left guard for 3 yards (tackle by Donnie Edwards),0.870,0.730
2,6:23,2,7,PIT 32,7,21,Jerome Bettis up the middle for 5 yards (tackle by Marcellus Wiley),0.730,0.700
2,5:42,3,2,PIT 37,7,21,Tommy Maddox pass complete to Hines Ward for 28 yards (tackle by Jerry Wilson),0.700,3.250
2,5:00,1,10,SDG 35,7,21,Tommy Maddox pass incomplete intended for Dan Kreider (defended by Jerry Wilson),3.250,2.700
2,4:55,2,10,SDG 35,7,21,Jerome Bettis left tackle for no gain (tackle by Jason Fisk and Jamal Williams),2.700,2.010
2,4:13,3,10,SDG 35,7,21,Tommy Maddox pass incomplete intended for Plaxico Burress,2.010,0.970
2,4:13,4,10,SDG 35,7,21,"Penalty on Josh Miller: Delay of Game, 5 yards (no play)",0.970,0.590
2,4:08,4,15,SDG 40,7,21,"Josh Miller punts 40 yards, touchback",0.590,-0.280
2,3:57,1,10,SDG 20,7,21,LaDainian Tomlinson right guard for 20 yards (tackle by Mike Logan),0.280,1.600
2,3:19,1,10,SDG 40,7,21,Drew Brees pass complete to LaDainian Tomlinson for -6 yards (tackle by Joey Porter),1.600,0.240
2,2:45,2,16,SDG 34,7,21,LaDainian Tomlinson left tackle for 6 yards (tackle by Brent Alexander),0.240,0.370
2,2:06,3,10,SDG 40,7,21,Drew Brees pass incomplete intended for David Boston (defended by Ike Taylor),0.370,-0.720
2,2:00,4,10,SDG 40,7,21,"Darren Bennett punts 48 yards, muffed catch by Antwaan Randle El, recovered by Antwaan Randle El and returned for no gain",-0.720,0.350
2,1:49,1,10,PIT 12,7,21,Jerome Bettis right guard for no gain (tackle by Jacques Cesaire),-0.350,-0.780
2,1:44,,,,7,21,Timeout #1 by San Diego Chargers,0.000,-0.780
2,1:44,2,10,PIT 12,7,21,Jerome Bettis left end for 2 yards (tackle by Jerry Wilson),-0.780,-1.190
2,1:32,,,,7,21,Timeout #2 by San Diego Chargers,0.000,-1.190
2,1:32,3,8,PIT 14,7,21,Tommy Maddox pass incomplete intended for Antwaan Randle El (defended by Quentin Jammer),-1.190,-2.470
2,1:26,4,8,PIT 14,7,21,"Josh Miller punts 34 yards, returned by Leon Johnson for 5 yards (tackle by Clint Kriewaldt)",-2.470,-2.720
2,1:17,1,10,PIT 43,7,21,Drew Brees pass complete to LaDainian Tomlinson for no gain,2.720,2.180
2,0:44,2,10,PIT 43,7,21,Drew Brees pass incomplete intended for Kassim Osgood,2.180,1.490
2,0:40,3,10,PIT 43,7,21,Drew Brees pass complete to Antonio Gates for 10 yards (tackle by Deshea Townsend),1.490,3.380
2,0:24,,,,7,21,Timeout #3 by San Diego Chargers,0.000,3.380
2,0:24,1,10,PIT 33,7,21,Drew Brees pass complete to Antonio Gates for 20 yards (tackle by Brent Alexander),3.380,4.710
2,0:10,1,10,PIT 13,7,21,Drew Brees spiked the ball,4.710,4.050
2,0:05,2,10,PIT 13,10,21,Steve Christie 31 yard field goal good,4.050,3.000
2,,,,SDG 30,10,21,"Steve Christie kicks off 56 yards, returned by Antwaan Randle El for 2 yards (tackle by Leon Johnson). Penalty on Leon Johnson: Face Mask (15 Yards) (Declined)",0.000,0.940
Quarter,Time,Down,ToGo,Location,SDG,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,10,21,"Jeff Reed kicks off 65 yards, returned by Leon Johnson for 23 yards (tackle by Troy Polamalu)",0.000,0.810
3,14:53,1,10,SDG 28,10,21,Drew Brees pass complete to LaDainian Tomlinson for 1 yard (tackle by James Farrior),0.810,0.400
3,14:15,2,9,SDG 29,10,21,LaDainian Tomlinson left tackle for 3 yards (tackle by Dewayne Washington),0.400,0.100
3,13:32,3,6,SDG 32,10,21,Drew Brees pass complete to Kassim Osgood for 10 yards (tackle by Ike Taylor),0.100,1.730
3,12:52,,,,10,21,Timeout #1 by San Diego Chargers,0.000,1.730
3,12:52,1,10,SDG 42,10,21,LaDainian Tomlinson up the middle for 1 yard (tackle by James Farrior),1.730,1.320
3,12:15,2,9,SDG 43,10,21,Drew Brees pass incomplete intended for Kassim Osgood (defended by Deshea Townsend),1.320,0.630
3,12:11,3,9,SDG 43,16,21,"Drew Brees pass complete to Kassim Osgood for 57 yards, touchdown",0.630,7.000
3,,,,PIT 2,17,21,Steve Christie kicks extra point good,0.000,0.000
3,,,,SDG 30,17,21,"Steve Christie kicks off 43 yards, lateral to Lee Mays for 20 yards (tackle by Kassim Osgood)",0.000,1.860
3,12:01,1,10,PIT 44,17,21,Jerome Bettis up the middle for 2 yards (tackle by Terrence Kiel and Donnie Edwards),1.860,1.590
3,11:12,2,8,PIT 46,17,21,Amos Zereoue left end for no gain (tackle by Jason Fisk),1.590,0.890
3,10:33,3,8,PIT 46,17,21,Tommy Maddox sacked by Otis Leverette for -3 yards,0.890,-0.520
3,10:12,4,11,PIT 43,17,21,"Josh Miller punts 43 yards, returned by Leon Johnson for 11 yards (tackle by Clint Kriewaldt)",-0.520,-0.610
3,10:01,1,10,SDG 25,17,21,LaDainian Tomlinson up the middle for no gain (tackle by Mike Logan and James Farrior),0.610,0.060
3,9:23,2,10,SDG 25,17,21,Drew Brees pass incomplete intended for LaDainian Tomlinson,0.060,-0.620
3,9:19,3,10,SDG 25,17,21,"Drew Brees sacked by Troy Polamalu for -5 yards. Drew Brees fumbles (forced by Troy Polamalu), recovered by Deshea Townsend at SDG-20",-0.620,-4.240
3,9:09,1,10,SDG 20,17,21,Jerome Bettis up the middle for no gain (tackle by Marcellus Wiley and Otis Leverette),4.240,3.690
3,8:31,2,10,SDG 20,17,27,"Tommy Maddox pass complete to Hines Ward for 20 yards, touchdown",3.690,7.000
3,,,,SDG 2,17,28,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,17,28,"Jeff Reed kicks off 63 yards, returned by Leon Johnson for 25 yards (tackle by Chris Hope)",0.000,1.070
3,8:19,1,10,SDG 32,17,28,LaDainian Tomlinson left guard for 13 yards (tackle by Dewayne Washington),1.070,1.930
3,7:42,1,10,SDG 45,17,28,Drew Brees pass complete to Antonio Gates for 7 yards (tackle by James Farrior),1.930,2.330
3,7:42,2,3,PIT 48,17,28,LaDainian Tomlinson up the middle for 4 yards (tackle by Brent Alexander),2.330,2.650
3,6:23,1,10,PIT 44,17,28,LaDainian Tomlinson left guard for 3 yards (tackle by Deshea Townsend and James Farrior),2.650,2.520
3,5:44,2,7,PIT 41,17,28,Drew Brees pass incomplete intended for David Boston is intercepted by Deshea Townsend at PIT-5 and returned for -1 yards,2.520,0.380
3,5:37,1,10,PIT 4,17,28,Tommy Maddox pass incomplete intended for Plaxico Burress,-0.380,-0.780
3,5:32,2,10,PIT 4,17,28,Jerome Bettis right end for 4 yards (tackle by Terrence Kiel),-0.780,-0.950
3,4:44,3,6,PIT 8,17,28,Tommy Maddox pass complete to Amos Zereoue for 8 yards (tackle by Drayton Florence),-0.950,-0.140
3,4:05,1,10,PIT 16,17,28,Jerome Bettis up the middle for 1 yard (tackle by Otis Leverette),-0.140,-0.510
3,3:28,2,9,PIT 17,17,28,Jerome Bettis up the middle for 20 yards (tackle by Sammy Davis),-0.510,1.400
3,2:53,1,10,PIT 37,17,28,Antwaan Randle El pass complete to Hines Ward for 9 yards (tackle by Jerry Wilson),1.400,2.070
3,2:27,2,1,PIT 46,17,28,Jerome Bettis left guard for 6 yards (tackle by Zeke Moreno and Otis Leverette),2.070,2.390
3,1:47,1,10,SDG 48,17,28,Jerome Bettis left guard for 8 yards (tackle by Jason Fisk),2.390,2.930
3,1:07,2,2,SDG 40,17,28,Amos Zereoue right end for 5 yards (tackle by Terrence Kiel),2.930,3.250
3,0:26,1,10,SDG 35,17,28,Hines Ward right end for 5 yards (tackle by Sammy Davis and Donnie Edwards),3.250,3.380
Quarter,Time,Down,ToGo,Location,SDG,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,SDG 30,17,28,Jerome Bettis left guard for 1 yard (tackle by Jerry Wilson and Adrian Dingle),3.380,2.810
4,14:22,3,4,SDG 29,17,28,Tommy Maddox pass incomplete intended for Amos Zereoue,2.810,1.560
4,14:18,,,,17,28,Timeout #1 by Pittsburgh Steelers,0.000,1.560
4,14:18,4,4,SDG 29,17,31,Jeff Reed 47 yard field goal good,1.560,3.000
4,,,,PIT 30,17,31,"Jeff Reed kicks off 65 yards, returned by Leon Johnson for 26 yards (tackle by Lee Mays)",0.000,1.000
4,14:03,1,10,SDG 31,17,31,LaDainian Tomlinson up the middle for 3 yards (tackle by Jason Gildon and Casey Hampton),1.000,0.870
4,13:38,,,,17,31,Timeout #2 by Pittsburgh Steelers,0.000,0.870
4,13:38,2,7,SDG 34,17,31,Drew Brees pass complete to David Boston for 6 yards (tackle by Dewayne Washington),0.870,0.960
4,13:01,3,1,SDG 40,17,31,LaDainian Tomlinson up the middle for 1 yard (tackle by James Farrior),0.960,1.660
4,12:36,1,10,SDG 41,17,31,LaDainian Tomlinson up the middle for 2 yards (tackle by Kendrick Clancy and Aaron Smith),1.660,1.390
4,12:03,2,8,SDG 43,17,31,Drew Brees pass complete to Justin Peelle for 24 yards (tackle by Mike Logan),1.390,3.380
4,11:23,1,10,PIT 33,17,31,Drew Brees pass complete to Kassim Osgood for 29 yards (tackle by Chris Hope),3.380,6.280
4,10:41,1,4,PIT 4,17,31,LaDainian Tomlinson left guard for 2 yards (tackle by James Farrior),6.280,5.720
4,10:05,2,2,PIT 2,23,31,"LaDainian Tomlinson up the middle for 2 yards, touchdown",5.720,7.000
4,,,,PIT 2,24,31,Steve Christie kicks extra point good,0.000,0.000
4,,,,SDG 30,24,31,"Steve Christie kicks off 63 yards, returned by Lee Mays for 27 yards (tackle by Leon Johnson)",0.000,1.200
4,9:53,1,10,PIT 34,24,31,Tommy Maddox pass complete to Hines Ward for 13 yards (tackle by Ben Leber),1.200,2.060
4,9:13,1,10,PIT 47,24,31,Jerome Bettis left end for 5 yards (tackle by Ben Leber and Jerry Wilson),2.060,2.190
4,8:29,2,5,SDG 48,24,31,Jerome Bettis up the middle for 7 yards (tackle by Otis Leverette and Jerry Wilson),2.190,2.850
4,7:49,1,10,SDG 41,24,31,Jerome Bettis left guard for 6 yards (tackle by Stephen Cooper),2.850,3.120
4,7:05,2,4,SDG 35,24,31,Jerome Bettis left end for 5 yards (tackle by Terrence Kiel),3.120,3.580
4,6:41,1,10,SDG 30,24,31,Tommy Maddox pass incomplete intended for Dan Kreider,3.580,3.030
4,6:37,2,10,SDG 30,24,31,Jerome Bettis left guard for -1 yards (tackle by Otis Leverette and Jacques Cesaire),3.030,2.210
4,5:53,3,11,SDG 31,24,31,Tommy Maddox pass complete to Hines Ward for 9 yards (tackle by Jerry Wilson),2.210,2.120
4,5:10,4,2,SDG 22,24,34,Jeff Reed 40 yard field goal good,2.120,3.000
4,,,,PIT 30,24,34,"Jeff Reed kicks off 59 yards, returned by Leon Johnson for 2 yards (tackle by Chris Doering)",0.000,-0.320
4,5:02,1,10,SDG 13,24,34,LaDainian Tomlinson up the middle for 12 yards (tackle by Brent Alexander),-0.320,0.610
4,4:33,1,10,SDG 25,24,40,"Drew Brees pass incomplete intended for LaDainian Tomlinson is intercepted by Deshea Townsend at SDG-25 and returned for 25 yards, touchdown",0.610,-7.000
4,,,,SDG 2,24,40,Jeff Reed kicks extra point good,0.000,-1.000
4,,,,PIT 30,24,40,"Jeff Reed kicks off 56 yards, returned by Leon Johnson for 26 yards (tackle by Chidi Iwuoma)",0.000,1.600
4,4:23,1,10,SDG 40,24,40,Doug Flutie left end for 10 yards (tackle by Deshea Townsend),1.600,2.260
4,4:15,1,10,PIT 50,24,40,Doug Flutie pass complete to Dondre Gilliam for 13 yards,2.260,3.120
4,4:09,1,10,PIT 37,24,40,Doug Flutie pass incomplete intended for Kassim Osgood,3.120,2.570
4,4:05,2,10,PIT 37,24,40,Doug Flutie pass complete to Justin Peelle for 5 yards (tackle by Deshea Townsend),2.570,2.540
4,3:56,3,5,PIT 32,24,40,Doug Flutie right guard for 8 yards (tackle by Rodney Bailey),2.540,3.970
4,3:45,,,,24,40,Timeout #2 by San Diego Chargers,0.000,3.970
4,3:45,1,10,PIT 24,24,40,Doug Flutie pass complete to Kassim Osgood for 6 yards (tackle by Joey Porter),3.970,4.290
4,3:20,2,4,PIT 18,24,40,Doug Flutie pass incomplete intended for Justin Peelle,4.290,3.570
4,3:14,3,4,PIT 18,24,40,Doug Flutie pass incomplete intended for Justin Peelle (defended by Troy Polamalu),3.570,2.320
4,3:11,4,4,PIT 18,24,40,Doug Flutie pass complete to David Boston for 3 yards (tackle by Dewayne Washington),2.320,0.220
,,,,,,,"SDG challenged the ruling, and the play was upheld.",,
4,3:05,1,10,PIT 15,24,40,Jerome Bettis up the middle for 3 yards (tackle by Jason Fisk),-0.220,-0.280
4,2:21,2,7,PIT 18,24,40,Jerome Bettis left guard for 1 yard (tackle by Donnie Edwards and Zeke Moreno),-0.280,-0.880
4,2:00,3,6,PIT 19,24,40,Tommy Maddox sacked by Stephen Cooper for -6 yards,-0.880,-2.490
4,1:29,4,12,PIT 13,24,40,"Josh Miller punts 38 yards, muffed catch by Leon Johnson, ball out of bounds at SDG-42",-2.490,-1.730
4,1:20,1,10,SDG 42,24,40,Doug Flutie pass complete to Dondre Gilliam for 15 yards (tackle by Ike Taylor),1.730,2.720
4,1:02,1,10,PIT 43,24,40,Doug Flutie spiked the ball,2.720,2.180
4,1:02,2,10,PIT 43,24,40,Doug Flutie pass incomplete intended for Leon Johnson,2.180,1.490
4,0:58,3,10,PIT 43,24,40,Doug Flutie up the middle for 5 yards (tackle by James Farrior),1.490,0.720
4,0:21,4,5,PIT 38,24,40,Doug Flutie sacked by Joey Porter for -7 yards,0.720,-1.930
4,0:14,1,10,PIT 45,24,40,Tommy Maddox kneels for -1 yards,1.930,1.250
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
