0,1
Game Info,Game Info
Won Toss,Steelers
Roof,outdoors
Surface,dessograss
Duration,3:08
Attendance,52527
Weather,"36 degrees, relative humidity 43%, wind 15 mph, wind chill 27"
Vegas Line,Pittsburgh Steelers -6.5
Over/Under,42.0 (over)
