#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 25,11,5:22,75,Touchdown
2,1,7:54,MIN 19,5,1:45,18,Punt
3,1,1:04,MIN 11,6,2:55,12,Punt
4,2,12:48,MIN 32,4,2:27,16,Interception
5,2,9:17,MIN 15,3,0:21,0,Punt
6,2,7:09,MIN 11,3,0:54,-2,Interception
7,2,6:05,ATL 36,7,3:25,36,Touchdown
8,2,0:37,MIN 31,3,0:33,12,Interception
9,3,13:53,MIN 30,5,2:26,14,Punt
10,3,9:37,MIN 27,5,2:40,17,Punt
11,3,5:59,ATL 41,5,2:40,41,Touchdown
12,3,1:00,MIN 26,3,1:10,4,Punt
13,4,12:37,MIN 37,10,5:11,35,Blocked FG
14,4,3:33,MIN 34,10,3:22,55,Field Goal
15,5,15:00,MIN 20,3,1:34,-9,Punt
