#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:01,CLE 32,2,0:45,32,Touchdown
2,1,10:05,BUF 10,12,4:14,56,Field Goal
3,1,3:37,BUF 25,5,2:01,19,Punt
4,2,14:24,BUF 12,6,3:22,24,Punt
5,2,3:52,BUF 20,3,1:32,7,Punt
6,2,2:20,BUF 20,7,2:03,11,Punt
7,3,15:00,BUF 20,3,1:09,80,Touchdown
8,3,11:47,BUF 46,11,5:15,54,Touchdown
9,3,5:35,BUF 20,3,0:43,2,Punt
10,3,3:25,BUF 11,3,1:22,-7,Punt
11,4,12:31,BUF 19,3,1:16,9,Punt
12,4,8:45,BUF 7,5,1:45,14,Punt
13,4,2:19,BUF 20,4,0:35,20,Interception
14,4,1:44,BUF 20,9,1:35,38,Downs
