0,1
Game Info,Game Info
Won Toss,49ers (deferred)
Roof,outdoors
Surface,grass
Duration,3:26
Attendance,69732
Weather,"51 degrees, relative humidity 74%, wind 10 mph, wind chill 0"
Vegas Line,San Francisco 49ers -3.0
Over/Under,37.0 (under)
