Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2,2:05,2,4,CLE 42,14,0,Cedric Benson left guard for 5 yards (tackle by Corey Williams),2.660,3.120
2,2:00,1,10,CLE 37,14,0,Cedric Benson left guard for 5 yards (tackle by Shaun Rogers),3.120,3.250
2,1:24,2,5,CLE 32,14,0,Cedric Benson right tackle for 2 yards (tackle by Eric Wright and Willie McGinest),3.250,2.810
2,1:18,,,,14,0,Timeout #1 by Cincinnati Bengals,0.000,2.810
2,1:18,3,3,CLE 30,14,0,Ryan Fitzpatrick pass incomplete deep right intended for Glenn Holt,2.810,1.480
2,1:13,4,3,CLE 30,14,0,Shayne Graham 48 yard field goal no good,1.480,-1.470
2,1:08,1,10,CLE 38,14,0,Ken Dorsey pass incomplete short right intended for Jason Wright,1.470,0.920
2,1:04,2,10,CLE 38,14,0,Ken Dorsey pass complete short left to Jason Wright for 8 yards (tackle by Dhani Jones),0.920,1.290
2,0:40,3,2,CLE 46,14,0,Ken Dorsey pass complete short middle to Braylon Edwards for 12 yards (tackle by Nedu Ndukwe),1.290,2.790
2,0:34,,,,14,0,Timeout #2 by Cleveland Browns,0.000,2.790
2,0:34,1,10,CIN 42,14,0,Ken Dorsey pass complete short left to Jason Wright for 4 yards,2.790,2.780
2,0:29,2,6,CIN 38,14,0,Ken Dorsey pass incomplete short left intended for Martin Rucker,2.780,2.080
2,0:22,3,6,CIN 38,14,0,Ken Dorsey sacked by Nedu Ndukwe for -11 yards,2.080,0.000
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,14,0,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,CLE 20,14,0,Jamal Lewis right guard for 10 yards (tackle by Rashad Jeanty and Brandon Johnson),0.280,0.940
3,14:22,1,10,CLE 30,14,0,Jamal Lewis left tackle for 11 yards (tackle by Nedu Ndukwe),0.940,1.660
3,13:38,1,10,CLE 41,14,0,Jason Wright left tackle for 8 yards (tackle by David Jones),1.660,2.200
3,13:01,2,2,CLE 49,14,0,Jamal Lewis left guard for 8 yards (tackle by Nedu Ndukwe and Rashad Jeanty),2.200,2.720
3,12:22,1,10,CIN 43,14,0,Jamal Lewis left guard for 2 yards (tackle by Brandon Johnson and Domata Peko),2.720,2.450
3,11:45,2,8,CIN 41,14,0,Jerome Harrison right guard for -1 yards (tackle by Dhani Jones),2.450,1.620
3,11:45,3,9,CIN 42,14,0,"Penalty on Hank Fraley: False Start, 5 yards (no play)",1.620,0.960
3,10:46,3,14,CIN 47,14,0,"Ken Dorsey pass complete short right to Darnell Dinkins for 4 yards (tackle by David Jones). Penalty on Jonathan Fanene: Roughing the Passer, 15 yards",0.960,3.710
3,10:22,1,10,CIN 28,14,0,Jason Wright left guard for 1 yard (tackle by Antwan Odom),3.710,3.300
3,9:43,2,9,CIN 27,14,0,Ken Dorsey pass incomplete short right intended for Braylon Edwards is intercepted by Leon Hall at CIN-19 and returned for 10 yards (tackle by Charles Ali),3.300,-0.870
3,9:36,1,10,CIN 29,14,0,Cedric Benson right guard for 5 yards (tackle by Ahtyba Rubin),0.870,1.000
3,9:03,2,5,CIN 34,14,0,Cedric Benson right tackle for 2 yards (tackle by Eric Wright),1.000,0.560
3,8:20,3,3,CIN 36,14,0,Ryan Fitzpatrick right guard for 5 yards (tackle by Andra Davis),0.560,1.660
3,7:34,1,10,CIN 41,14,0,Cedric Benson right guard for 4 yards (tackle by Kamerion Wimbley),1.660,1.660
3,6:59,2,6,CIN 45,14,0,Cedric Benson left tackle for no gain (tackle by Brodney Pool),1.660,0.960
3,6:14,3,6,CIN 45,14,0,"Ryan Fitzpatrick for 3 yards. Ryan Fitzpatrick fumbles, recovered by Ryan Fitzpatrick at CIN-CIN",0.960,-0.520
3,5:46,4,8,CIN 43,14,0,"Kyle Larson punts 45 yards, returned by Josh Cribbs for 9 yards (tackle by Brandon Johnson)",-0.520,-0.340
3,5:32,1,10,CLE 21,14,0,Jamal Lewis left guard for 2 yards (tackle by Domata Peko),0.340,0.070
3,4:56,2,8,CLE 23,14,0,Josh Cribbs right guard for 4 yards (tackle by Chris Crocker),0.070,-0.100
3,4:18,3,4,CLE 27,14,0,Ken Dorsey pass complete short left to Braylon Edwards for 11 yards. Penalty on Chris Crocker: Defensive Holding (Declined),-0.100,1.470
3,3:51,1,10,CLE 38,14,0,Josh Cribbs right end for 9 yards (tackle by David Jones),1.470,2.140
3,3:05,2,1,CLE 47,14,0,Jason Wright left guard for 5 yards (tackle by Brandon Johnson and Dhani Jones),2.140,2.390
3,2:24,1,10,CIN 48,14,0,Jamal Lewis left tackle for 2 yards (tackle by David Jones),2.390,2.120
3,1:43,2,8,CIN 46,14,0,Jamal Lewis left guard for 4 yards (tackle by Dhani Jones and Brandon Johnson),2.120,1.950
3,1:05,3,4,CIN 42,14,0,Ken Dorsey pass complete short right to Braylon Edwards for 4 yards (tackle by Nedu Ndukwe),1.950,3.050
3,0:16,1,10,CIN 38,14,0,"Jerome Harrison left end for 5 yards (tackle by David Jones). Penalty on Darnell Dinkins: Offensive Holding, 10 yards (no play)",3.050,2.390
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,CIN 48,14,0,Jason Wright right tackle for 3 yards (tackle by Brandon Johnson),2.390,1.560
4,14:18,2,17,CIN 45,14,0,Ken Dorsey sacked by John Thornton for -8 yards,1.560,-0.160
4,13:43,3,25,CLE 47,14,0,Ken Dorsey pass complete short right to Jason Wright for 9 yards (tackle by Brandon Johnson),-0.160,0.330
4,13:18,4,16,CIN 44,14,0,"Dave Zastudil punts 44 yards, touchback",0.330,-0.280
4,13:07,1,10,CIN 20,14,0,Cedric Benson left guard for 5 yards (tackle by Corey Williams),0.280,0.410
4,12:34,2,5,CIN 25,14,0,Cedric Benson right guard for 4 yards (tackle by Santonio Thomas),0.410,0.230
4,11:47,,,,14,0,Timeout #1 by Cincinnati Bengals,0.000,0.230
4,11:47,3,1,CIN 29,14,0,Cedric Benson right guard for no gain (tackle by Ahtyba Rubin),0.230,-1.440
4,11:14,4,1,CIN 29,14,0,"Kyle Larson punts 41 yards, returned by Josh Cribbs for 10 yards (tackle by Brandon Johnson). Penalty on Eric Wright: Illegal Block Above the Waist, 10 yards",-1.440,-0.410
4,11:02,1,10,CLE 22,14,0,Ken Dorsey pass incomplete deep right intended for Braylon Edwards is intercepted by Leon Hall at CIN-33 and returned for 27 yards (tackle by Darnell Dinkins),0.410,-2.920
4,10:46,1,10,CLE 40,14,0,Cedric Benson left tackle for 10 yards (tackle by Andra Davis),2.920,3.580
4,10:13,1,10,CLE 30,14,0,Cedric Benson right guard for 1 yard (tackle by Willie McGinest and Andra Davis),3.580,3.170
4,9:33,2,9,CLE 29,14,0,Cedric Benson left end for 2 yards (tackle by Sean Jones),3.170,2.740
4,8:49,,,,14,0,Timeout #2 by Cincinnati Bengals,0.000,2.740
4,8:49,3,7,CLE 27,14,0,Ryan Fitzpatrick pass complete short left to James Johnson for -4 yards (tackle by Andra Davis),2.740,1.320
4,8:49,4,11,CLE 31,14,0,Penalty on Ryan Fitzpatrick: Delay of Game (Declined),1.320,1.320
4,8:02,4,11,CLE 31,14,0,Kyle Larson punts 12 yards,1.320,-0.150
4,7:52,1,10,CLE 19,14,0,Jason Wright right guard for 2 yards (tackle by Brandon Johnson and Nedu Ndukwe),0.150,-0.060
4,7:23,2,8,CLE 21,14,0,Ken Dorsey pass complete short right to Jason Wright for 4 yards (tackle by Domata Peko),-0.060,-0.290
4,6:55,3,4,CLE 25,14,0,Ken Dorsey pass incomplete deep left intended for Donte Stallworth,-0.290,-1.700
4,6:50,4,4,CLE 25,14,0,Dave Zastudil punts 58 yards,-1.700,-0.040
4,6:36,1,10,CIN 18,14,0,Cedric Benson right guard for -1 yards (tackle by Sean Jones),0.040,-0.650
4,5:56,2,11,CIN 17,14,0,Cedric Benson left tackle for 13 yards (tackle by Sean Jones),-0.650,0.940
4,5:18,1,10,CIN 30,14,0,Cedric Benson left tackle for 3 yards (tackle by Santonio Thomas and Sean Jones),0.940,0.800
4,4:34,2,7,CIN 33,14,0,Cedric Benson left guard for 3 yards (tackle by Corey Williams),0.800,0.500
4,3:50,3,4,CIN 36,14,0,James Johnson left guard for -3 yards (tackle by Ahtyba Rubin),0.500,-1.180
4,3:44,,,,14,0,Timeout #1 by Cleveland Browns,0.000,-1.180
4,3:41,4,7,CIN 33,14,0,Kyle Larson punts 15 yards,-1.180,-2.390
4,3:38,1,10,CIN 48,14,0,"Bruce Gradkowski pass incomplete short right intended for Braylon Edwards. Penalty on Leon Hall: Illegal Contact, 5 yards (no play)",2.390,2.720
4,3:33,1,10,CIN 43,14,0,Bruce Gradkowski pass complete short middle to Donte Stallworth for 4 yards (tackle by Dhani Jones),2.720,2.720
4,3:06,2,6,CIN 39,14,0,Bruce Gradkowski pass incomplete short middle intended for Darnell Dinkins is intercepted by Brandon Johnson at CIN-33,2.720,-1.140
4,2:58,1,10,CIN 33,14,0,Cedric Benson left tackle for 5 yards (tackle by Ahtyba Rubin),1.140,1.270
4,2:12,2,5,CIN 38,14,0,Cedric Benson left tackle for -3 yards (tackle by Shaun Rogers),1.270,0.170
4,2:00,3,8,CIN 35,14,0,James Johnson right guard for 1 yard (tackle by Sean Jones),0.170,-0.980
4,1:53,,,,14,0,Timeout #2 by Cleveland Browns,0.000,-0.980
4,1:53,4,7,CIN 36,14,0,Kyle Larson punts 46 yards,-0.980,-0.150
4,1:40,1,10,CLE 19,14,0,Bruce Gradkowski pass incomplete short left intended for Braylon Edwards,0.150,-0.390
4,1:37,2,10,CLE 19,14,0,Bruce Gradkowski pass incomplete short middle intended for Syndric Steptoe (defended by Dhani Jones),-0.390,-1.070
4,1:33,3,10,CLE 19,14,0,Bruce Gradkowski pass complete short middle to Jason Wright for 4 yards (tackle by Dhani Jones),-1.070,-1.830
4,1:18,,,,14,0,Timeout #3 by Cleveland Browns,0.000,-1.830
4,1:18,4,6,CLE 23,14,0,Bruce Gradkowski sacked by John Thornton for -12 yards,-1.830,-4.840
4,1:09,1,10,CLE 11,14,0,Ryan Fitzpatrick kneels for -1 yards,4.840,3.980
4,0:34,2,11,CLE 12,14,0,Ryan Fitzpatrick kneels for -1 yards,3.980,3.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
