Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3,10:51,3,6,CHI 29,10,31,Justin Fields pass incomplete short left intended for Dante Pettis (defended by Kerby Joseph),-0.100,-1.440
3,10:44,4,6,CHI 29,10,31,"Trenton Gill punts 56 yards, returned by Kalif Raymond for no gain (tackle by Joe Thomas and Patrick Scales). Penalty on Amani Oruwariye: Defensive Holding, 7 yards (accepted)",-1.440,0.380
3,10:32,1,10,DET 8,10,31,Jared Goff pass complete deep right to DJ Chark for 28 yards (tackle by Kyler Gordon),-0.380,1.330
3,9:53,1,10,DET 36,10,31,Jared Goff pass complete short middle to Amon-Ra St. Brown for 11 yards (tackle by Kyler Gordon),1.330,2.060
3,9:15,1,10,DET 47,10,31,Jamaal Williams up the middle for 6 yards (tackle by Justin Jones and Harrison Hand),2.060,2.330
3,8:40,2,4,CHI 47,10,31,D'Andre Swift right end for 9 yards (tackle by Joe Thomas),2.330,3.050
3,8:04,1,10,CHI 38,10,31,Jared Goff pass complete deep left to Kalif Raymond for 16 yards (tackle by Kyler Gordon),3.050,4.110
3,7:25,1,10,CHI 22,10,31,Jamaal Williams right end for 1 yard (tackle by Angelo Blackson),4.110,3.700
3,6:44,2,9,CHI 21,10,37,"Jared Goff pass complete short right to D'Andre Swift for 21 yards, touchdown",3.700,7.000
3,6:36,,,CHI 15,10,38,Michael Badgley kicks extra point good,0.000,0.000
3,6:36,,,DET 35,10,38,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
3,6:36,1,10,CHI 25,10,38,Justin Fields left tackle for 4 yards (tackle by Benito Jones and Will Harris),0.610,0.600
3,5:56,2,6,CHI 29,10,38,"Justin Fields pass incomplete short right intended for David Montgomery (defended by Benito Jones) DET challenged the fumble ruling, and the play was upheld.",0.600,-0.100
3,5:56,3,6,CHI 29,10,38,Justin Fields scrambles right end for 1 yard (tackle by Jerry Jacobs),-0.100,-1.370
3,5:09,4,5,CHI 30,10,38,"Trenton Gill punts 51 yards, fair catch by Kalif Raymond at DET-19",-1.370,-0.150
3,5:01,1,10,DET 19,10,38,Jamaal Williams left tackle for 4 yards (tackle by Justin Jones),0.150,0.210
3,4:24,2,6,DET 23,10,38,Jamaal Williams up the middle for 4 yards (tackle by Kyler Gordon),0.210,-0.030
3,3:45,3,2,DET 27,10,38,Jared Goff pass incomplete short left intended for Shane Zylstra,-0.030,-1.570
3,3:38,4,2,DET 27,10,38,Jack Fox punts 46 yards downed by Brady Breeze,-1.570,-0.740
3,3:28,1,10,CHI 27,10,38,Justin Fields sacked by James Houston for -9 yards,0.740,-1.120
3,2:41,2,19,CHI 18,10,38,Khalil Herbert left tackle for no gain (tackle by Alim McNeill),-1.120,-1.880
3,2:11,3,19,CHI 18,10,38,Justin Fields pass complete short right to Cole Kmet for 14 yards (tackle by Alex Anzalone and Ifeatu Melifonwu),-1.880,-1.240
3,1:33,4,5,CHI 32,10,38,"Trenton Gill punts 37 yards, fair catch by Kalif Raymond at DET-31",-1.240,-1.000
3,1:27,1,10,DET 31,10,38,Jamaal Williams right end for 8 yards (tackle by Jaquan Brisker),1.000,1.540
3,0:41,2,2,DET 39,10,38,Jamaal Williams left end for 4 yards (tackle by Harrison Hand and Matthew Adams),1.540,1.800
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 43,10,38,D'Andre Swift right end for no gain (tackle by Nicholas Morrow and Matthew Adams),1.800,1.250
4,14:26,2,10,DET 43,10,38,Jamaal Williams up the middle for 9 yards (tackle by Jaquan Brisker),1.250,1.750
4,13:52,3,1,CHI 48,10,38,Kalif Raymond right end for 4 yards (tackle by Al-Quadin Muhammad),1.750,2.650
4,13:09,1,10,CHI 44,10,38,Jared Goff pass incomplete short middle intended for Jameson Williams,2.650,2.110
4,13:03,2,10,CHI 44,10,38,Jamaal Williams up the middle for -1 yards (tackle by Al-Quadin Muhammad and Justin Jones),2.110,1.290
4,12:26,3,11,CHI 45,10,38,"Jared Goff pass complete short left to D'Andre Swift for 6 yards (tackle by Joe Thomas). Penalty on Shane Zylstra: Offensive Holding, 10 yards (accepted)",1.290,0.760
4,12:18,3,15,CHI 49,10,38,Jared Goff pass incomplete short left intended for DJ Chark (defended by Harrison Hand),0.760,0.000
4,11:54,4,15,CHI 49,10,38,"Jack Fox punts 44 yards, fair catch by Trestan Ebner at CHI-5",0.000,0.380
4,11:47,1,10,CHI 5,10,38,David Montgomery up the middle for 3 yards (tackle by Josh Paschal),-0.380,-0.560
4,11:09,2,7,CHI 8,10,38,David Montgomery left tackle for 1 yard (tackle by Romeo Okwara and Jerry Jacobs),-0.560,-0.950
4,10:27,3,6,CHI 9,10,38,Justin Fields pass incomplete short left,-0.950,-2.490
4,10:21,4,6,CHI 9,10,38,"Trenton Gill punts 38 yards, fair catch by Kalif Raymond at CHI-47",-2.490,-2.460
4,10:13,1,10,CHI 47,10,38,D'Andre Swift right end for -1 yards (tackle by Joe Thomas),2.460,1.780
4,9:39,2,11,CHI 48,10,38,Jamaal Williams right tackle for 4 yards (tackle by Nicholas Morrow),1.780,1.620
4,8:57,3,7,CHI 44,10,38,D'Andre Swift left tackle for 5 yards (tackle by Nicholas Morrow),1.620,0.660
4,8:04,4,2,CHI 39,10,38,Jared Goff pass incomplete short left intended for Brock Wright,0.660,-1.600
4,8:00,1,10,CHI 40,10,38,Justin Fields left end for 8 yards (tackle by Malcolm Rodriguez),1.600,2.130
4,7:36,2,2,CHI 48,10,38,Justin Fields scrambles left end for 6 yards (tackle by Malcolm Rodriguez),2.130,2.520
4,6:57,1,10,DET 46,10,38,"Justin Fields sacked by Josh Paschal for -10 yards. Penalty on Braxton Jones: Offensive Holding, 10 yards (declined) . Penalty on Riley Reiff: Offensive Holding, 10 yards (declined)",2.520,0.630
4,6:45,2,20,CHI 44,10,38,"Justin Fields pass complete short right to Cole Kmet for no gain (tackle by Mike Hughes). Penalty on Kerby Joseph: Defensive Holding, 5 yards (accepted) (no play)",0.630,2.190
4,6:33,1,10,CHI 49,10,38,Justin Fields pass complete short right to Equanimeous St. Brown for 14 yards (tackle by Ifeatu Melifonwu),2.190,3.120
4,6:06,1,10,DET 37,10,38,Justin Fields pass incomplete deep left intended for Byron Pringle,3.120,2.570
4,6:00,2,10,DET 37,10,38,Justin Fields pass incomplete short left intended for Equanimeous St. Brown (defended by Will Harris),2.570,1.880
4,5:54,3,10,DET 37,10,38,Justin Fields pass complete short left to David Montgomery for 8 yards (tackle by John Cominsky),1.880,1.600
4,5:16,4,2,DET 29,10,38,Justin Fields pass incomplete short left intended for Ryan Griffin (defended by Ifeatu Melifonwu),1.600,-0.940
4,5:11,,,,,,Timeout #2 by Detroit Lions,,
4,5:11,1,10,DET 30,10,38,Jamaal Williams up the middle for 58 yards (tackle by DeAndre Houston-Carson and Harrison Hand),0.940,4.780
4,4:21,1,10,CHI 12,10,38,D'Andre Swift left end for 3 yards (tackle by DeAndre Houston-Carson),4.780,4.640
4,3:37,2,7,CHI 9,10,38,Jamaal Williams right tackle for -2 yards (tackle by Mike Pennel),4.640,3.290
4,2:50,3,9,CHI 11,10,38,"Penalty on Jason Cabinda: False Start, 5 yards (accepted) (no play)",3.290,2.930
4,2:50,3,14,CHI 16,10,38,Nate Sudfeld sacked by Justin Jones for -7 yards,2.930,1.930
4,2:45,,,,,,Timeout #1 by Chicago Bears,,
4,2:45,4,21,CHI 23,10,41,Michael Badgley 41 yard field goal good,1.930,3.000
4,2:40,,,DET 35,10,41,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
4,2:40,1,10,CHI 25,10,41,"Justin Fields pass complete to Trestan Ebner for no gain (tackle by Will Harris and Derrick Barnes). Penalty on Riley Reiff: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
4,2:32,1,20,CHI 15,10,41,Justin Fields pass complete short left to Equanimeous St. Brown for 6 yards (tackle by Will Harris),-0.410,-0.480
4,2:04,2,14,CHI 21,10,41,"Penalty on Braxton Jones: False Start, 5 yards (accepted) (no play)",-0.480,-1.290
4,2:04,2,19,CHI 16,10,41,Justin Fields pass incomplete short middle intended for Chase Claypool (defended by Amani Oruwariye),-1.290,-2.140
4,1:58,3,19,CHI 16,10,41,Justin Fields pass incomplete short right,-2.140,-2.390
4,1:49,4,19,CHI 16,10,41,"Trenton Gill punts 55 yards, returned by Kalif Raymond for 10 yards (tackle by Trevon Wesco)",-2.390,-1.530
4,1:36,1,10,DET 39,10,41,Nate Sudfeld kneels for -1 yards,1.530,0.850
4,0:54,2,11,DET 38,10,41,Nate Sudfeld kneels for -1 yards,0.850,0.040
4,0:34,3,12,DET 37,10,41,Nate Sudfeld kneels for -1 yards,0.040,-0.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
