Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Seth Devalve,JAX,6,3,45,0,2,12,4.0,33,11.0,5.2,0,,0,0.0,0,75.0
Leonard Fournette,JAX,6,3,34,0,1,-10,-3.3,44,14.7,0.0,2,1.5,0,0.0,0,67.4
DJ Chark,JAX,7,2,18,0,1,12,6.0,6,3.0,6.3,0,,0,0.0,0,39.6
Chris Conley,JAX,5,2,56,1,2,49,24.5,7,3.5,18.0,0,,0,0.0,0,121.7
Dede Westbrook,JAX,4,2,5,0,1,5,2.5,0,0.0,10.3,0,,0,0.0,0,56.2
Keelan Cole,JAX,2,1,23,0,1,22,22.0,1,1.0,15.0,0,,0,0.0,0,91.7
Cody Davis,JAX,1,1,7,0,1,2,2.0,5,5.0,2.0,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julio Jones,ATL,15,10,166,0,9,127,12.7,39,3.9,14.8,1,10.0,1,6.7,2,64.2
Devonta Freeman,ATL,10,9,74,1,5,28,3.1,46,5.1,2.9,0,,0,0.0,0,130.8
Austin Hooper,ATL,9,7,82,0,3,65,9.3,17,2.4,8.7,0,,1,11.1,0,104.6
Russell Gage,ATL,6,5,49,0,2,42,8.4,7,1.4,8.2,0,,0,0.0,0,100.7
Keith Smith,ATL,1,1,13,0,1,0,0.0,13,13.0,0.0,0,,0,0.0,0,118.7
Justin Hardy,ATL,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
Luke Stocker,ATL,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
