#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:47,CHI 15,4,1:35,6,Field Goal
2,1,2:48,LAR 26,7,2:58,19,Punt
3,2,11:45,LAR 20,1,0:41,-10,Interception
4,2,9:24,LAR 25,14,5:12,43,Field Goal
5,2,1:38,LAR 14,4,0:47,14,Punt
6,2,0:19,CHI 49,2,0:19,1,Interception
7,3,15:00,LAR 13,1,0:46,-13,Safety
8,3,9:58,LAR 18,4,2:13,8,Punt
9,3,3:58,CHI 27,1,0:06,0,Interception
10,3,0:32,LAR 5,14,5:21,73,Missed FG
11,4,6:44,LAR 18,7,2:16,8,Downs
12,4,2:45,LAR 28,6,0:32,16,Interception
13,4,0:25,LAR 2,1,0:25,19,End of Game
