Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Robert Woods,LAR,13,7,61,0,2,40,5.7,21,3.0,8.9,0,,0,0.0,2,26.9
Gerald Everett,LAR,7,4,29,0,2,19,4.8,10,2.5,3.9,0,,0,0.0,0,67.0
Brandin Cooks,LAR,8,3,22,0,1,22,7.3,0,0.0,12.5,0,,0,0.0,0,45.8
Todd Gurley,LAR,7,3,30,0,2,5,1.7,25,8.3,1.0,1,3.0,1,14.3,0,55.7
Josh Reynolds,LAR,7,3,36,0,2,27,9.0,9,3.0,16.1,0,,1,14.3,2,19.6
Tyler Higbee,LAR,1,1,9,0,,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,8,5,42,0,2,17,3.4,25,5.0,8.1,0,,0,0.0,0,76.0
Tarik Cohen,CHI,4,4,20,0,2,2,0.5,18,4.5,0.5,0,,0,0.0,0,87.5
Taylor Gabriel,CHI,7,3,22,0,1,17,5.7,5,1.7,5.6,0,,0,0.0,1,11.3
Trey Burton,CHI,5,2,22,0,,19,9.5,3,1.5,15.0,0,,0,0.0,1,14.2
Jordan Howard,CHI,1,1,2,0,0,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Bradley Sowell,CHI,1,1,2,1,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7
Josh Bellamy,CHI,1,0,0,0,,0,,0,,21.0,0,,0,0.0,1,0.0
Anthony Miller,CHI,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
