Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,8:03,4,7,NWE 38,0,7,"Ken Walter punts 49 yards, returned by Antonio Brown for 7 yards (tackle by Matt Chatham). Penalty on BUF: Offensive Holding, 10 yards",-0.850,0.380
1,7:50,1,10,BUF 10,0,7,Drew Bledsoe pass complete to Eric Moulds for 11 yards (tackle by Ty Law),-0.380,0.340
1,7:23,1,10,BUF 21,0,7,"Travis Henry right end for 4 yards (tackle by Rodney Harrison). Penalty on Jonas Jennings: Offensive Holding, 10 yards (no play)",0.340,-0.720
1,6:57,1,20,BUF 11,0,7,Drew Bledsoe pass complete to Eric Moulds for 49 yards (tackle by Ty Law),-0.720,2.920
1,6:06,1,10,NWE 40,0,7,Drew Bledsoe pass complete to Mark Campbell for 9 yards (tackle by Rodney Harrison),2.920,3.590
1,5:30,2,1,NWE 31,0,7,"Penalty on Eric Moulds: False Start, 5 yards (no play)",3.590,2.910
1,5:04,2,6,NWE 36,0,7,Drew Bledsoe sacked by Rosevelt Colvin for -8 yards,2.910,1.160
1,4:28,3,14,NWE 44,0,7,Drew Bledsoe pass complete to Sammy Morris for 24 yards (tackle by Ty Law),1.160,4.240
1,3:46,1,10,NWE 20,0,7,Travis Henry left tackle for 4 yards (tackle by Ted Johnson and Rodney Harrison),4.240,4.280
1,2:59,2,6,NWE 16,0,7,"Travis Henry right tackle for 2 yards (tackle by Bobby Hamilton and Rodney Harrison). Penalty on Trey Teague: Offensive Holding, 10 yards (no play)",4.280,2.880
1,2:28,2,16,NWE 26,0,7,Drew Bledsoe pass incomplete (defended by Mike Vrabel),2.880,2.210
1,2:22,,,,0,7,Timeout #1 by Buffalo Bills,0.000,2.210
1,2:22,3,16,NWE 26,0,7,"Drew Bledsoe for no gain. Drew Bledsoe fumbles, recovered by Drew Bledsoe at BUF-NE",2.210,0.590
1,1:42,4,30,NWE 40,0,7,"Brian Moorman punts 33 yards, fair catch by Troy Brown. Penalty on Fred Baxter: Defensive Holding, 5 yards (no play)",0.590,3.250
1,1:33,1,10,NWE 35,0,7,Drew Bledsoe pass complete to Mark Campbell for 7 yards (tackle by Roman Phifer),3.250,3.650
1,0:56,2,3,NWE 28,0,7,Travis Henry right guard for 7 yards (tackle by Tyrone Poole and Bobby Hamilton),3.650,4.170
1,0:12,1,10,NWE 21,0,7,Travis Henry up the middle for 3 yards (tackle by Ted Johnson and Roman Phifer),4.170,4.040
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,NWE 18,0,7,Drew Bledsoe pass incomplete intended for Josh Reed (defended by Tyrone Poole),4.040,3.310
2,14:57,3,7,NWE 18,0,7,Sammy Morris left tackle for 10 yards (tackle by Tyrone Poole and Willie McGinest),3.310,5.370
2,14:11,1,8,NWE 8,0,7,Travis Henry up the middle for 1 yard (tackle by Bobby Hamilton and Ted Johnson),5.370,4.760
2,13:26,2,7,NWE 7,0,13,"Drew Bledsoe pass complete to Dave Moore for 7 yards, touchdown",4.760,7.000
2,,,,NWE 2,0,14,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,0,14,"Rian Lindell kicks off 67 yards, returned by Kevin Faulk for 21 yards (tackle by Dominique Stevenson)",0.000,0.540
2,13:16,1,10,NWE 24,0,14,Tom Brady pass incomplete intended for Fred McCrary (defended by London Fletcher),0.540,0.000
2,13:12,2,10,NWE 24,0,14,Antowain Smith right end for 2 yards (tackle by London Fletcher),0.000,-0.430
2,12:19,3,8,NWE 26,0,14,Tom Brady pass incomplete intended for Troy Brown (defended by Takeo Spikes),-0.430,-1.630
2,12:13,4,8,NWE 26,0,14,"Ken Walter punts 39 yards, returned by Antonio Brown for -9 yards (tackle by Je'Rod Cherry)",-1.630,-0.670
2,12:02,1,10,BUF 26,0,14,Drew Bledsoe pass incomplete intended for Josh Reed (defended by Eugene Wilson),0.670,0.130
2,11:58,2,10,BUF 26,0,14,Travis Henry left tackle for 5 yards (tackle by Tyrone Poole and Roman Phifer),0.130,0.100
2,11:13,3,5,BUF 31,0,14,Drew Bledsoe pass complete to Eric Moulds for 3 yards (tackle by Tyrone Poole),0.100,-1.110
2,10:36,4,2,BUF 34,0,14,"Brian Moorman punts 43 yards, returned by Troy Brown for 16 yards (tackle by Coy Wire)",-1.110,-1.530
2,10:28,1,10,NWE 39,0,14,Tom Brady pass incomplete intended for Fred McCrary (defended by Pat Williams),1.530,0.990
2,10:24,2,10,NWE 39,0,20,"Tom Brady pass incomplete is intercepted by Sam Adams at NWE-37 and returned for 37 yards, touchdown",0.990,-7.000
2,,,,NWE 2,0,21,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,0,21,"Rian Lindell kicks off 57 yards, returned by Kevin Faulk for 13 yards (tackle by DaShon Polk)",0.000,0.670
2,10:09,1,10,NWE 26,0,21,Tom Brady sacked by Sam Adams for -9 yards,0.670,-1.220
2,9:37,,,,0,21,Timeout #1 by New England Patriots,0.000,-1.220
2,9:37,2,19,NWE 17,0,21,"Tom Brady pass complete to Troy Brown for 4 yards (tackle by Takeo Spikes). Penalty on Pierson Prioleau: Illegal Contact, 5 yards (no play)",-1.220,0.410
2,9:17,1,10,NWE 22,0,21,Kevin Faulk up the middle for 8 yards (tackle by Antoine Winfield and Lawyer Milloy),0.410,0.950
2,8:41,2,2,NWE 30,0,21,Kevin Faulk up the middle for 5 yards (tackle by Takeo Spikes and Lawyer Milloy),0.950,1.270
2,8:08,1,10,NWE 35,0,21,Tom Brady pass complete to Christian Fauria for 7 yards (tackle by Takeo Spikes),1.270,1.670
2,7:26,2,3,NWE 42,0,21,Kevin Faulk right guard for 6 yards (tackle by Ryan Denney),1.670,2.130
2,6:54,1,10,NWE 48,0,21,Kevin Faulk right tackle for 8 yards (tackle by Chris Kelsay),2.130,2.660
2,6:20,2,2,BUF 44,0,21,"Tom Brady pass complete to Antowain Smith for -3 yards (tackle by Antoine Winfield). Penalty on BUF: Defensive 12 On-field, 5 yards (no play)",2.660,2.980
2,5:55,1,10,BUF 39,0,21,Tom Brady pass incomplete intended for David Patten is intercepted by Nate Clements,2.980,-0.280
2,5:45,1,10,BUF 20,0,21,Travis Henry left guard for 2 yards (tackle by Ted Washington and Ted Johnson),0.280,0.000
2,5:06,2,8,BUF 22,0,21,Drew Bledsoe pass incomplete intended for Josh Reed,0.000,-0.690
2,5:03,3,8,BUF 22,0,21,Drew Bledsoe pass incomplete intended for Sammy Morris,-0.690,-1.900
2,4:59,4,8,BUF 22,0,21,"Brian Moorman punts 71 yards, returned by Troy Brown for 21 yards (tackle by DaShon Polk). Penalty on Joe Andruzzi: Illegal Block Above the Waist, 8 yards",-1.900,0.380
2,4:44,1,10,NWE 9,0,21,Kevin Faulk left end for -2 yards (tackle by Takeo Spikes). Penalty on David Patten: Offensive Holding (Declined),-0.380,-0.930
2,4:21,2,12,NWE 7,0,21,Tom Brady pass complete to Kevin Faulk for 9 yards (tackle by Antoine Winfield),-0.930,-0.600
2,3:46,3,3,NWE 16,0,21,Tom Brady pass complete to Larry Centers for 6 yards,-0.600,0.410
2,3:19,1,10,NWE 22,0,21,Tom Brady pass incomplete intended for Troy Brown,0.410,-0.130
2,3:13,2,10,NWE 22,0,21,Tom Brady pass incomplete intended for David Patten,-0.130,-0.820
2,3:11,3,10,NWE 22,0,21,"Penalty on NWE: Illegal Substitution, 5 yards (no play)",-0.820,-1.680
2,3:11,3,15,NWE 17,0,21,Tom Brady sacked by Lawyer Milloy for -11 yards,-1.680,-2.490
2,2:38,4,26,NWE 6,0,21,"Ken Walter punts 47 yards, returned by Antonio Brown for -3 yards (tackle by Larry Izzo)",-2.490,-1.860
2,2:25,1,10,BUF 44,0,21,Drew Bledsoe pass incomplete intended for Josh Reed,1.860,1.320
2,2:17,2,10,BUF 44,0,21,Travis Henry right tackle for 1 yard (tackle by Bobby Hamilton and Mike Vrabel). Penalty on Mike Pucillo: Offensive Holding (Declined),1.320,0.760
2,2:00,3,9,BUF 45,0,21,"Penalty on Mike Vrabel: Defensive Offside, 5 yards (no play)",0.760,1.420
2,2:00,3,4,BUF 50,0,21,Drew Bledsoe pass complete to Bobby Shaw for 18 yards (tackle by Rodney Harrison),1.420,3.450
2,1:21,1,10,NWE 32,0,21,Drew Bledsoe pass complete to Mark Campbell for 8 yards (tackle by Asante Samuel),3.450,3.980
2,0:59,2,2,NWE 24,0,21,"Penalty on Jonas Jennings: False Start, 5 yards (no play)",3.980,3.310
2,0:41,2,7,NWE 29,0,21,Drew Bledsoe sacked by Richard Seymour for -7 yards,3.310,1.690
2,0:25,,,,0,21,Timeout #2 by Buffalo Bills,0.000,1.690
2,0:25,3,14,NWE 36,0,21,Drew Bledsoe pass incomplete intended for Bobby Shaw,1.690,0.880
2,0:21,,,,0,21,Timeout #2 by New England Patriots,0.000,0.000
2,0:21,,,,0,21,Timeout #3 by Buffalo Bills,0.000,0.880
2,0:21,4,14,NWE 36,0,21,Drew Bledsoe pass incomplete intended for Josh Reed is intercepted by Eugene Wilson at NWE-19 and returned for 2 yards (tackle by Josh Reed),0.880,-0.340
2,0:10,1,10,NWE 21,0,21,Kevin Faulk up the middle for 19 yards (tackle by Antoine Winfield),0.340,1.600
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,0,21,"Rian Lindell kicks off 64 yards, returned by Bethel Johnson for 16 yards (tackle by Coy Wire)",0.000,0.410
3,14:54,1,10,NWE 22,0,21,Kevin Faulk left tackle for 6 yards (tackle by London Fletcher),0.410,0.680
3,14:20,2,4,NWE 28,0,21,Kevin Faulk up the middle for -4 yards (tackle by Chris Kelsay),0.680,-0.560
3,13:49,3,8,NWE 24,0,21,"Tom Brady pass incomplete intended for Troy Brown (defended by Nate Clements). Penalty on Nate Clements: Defensive Pass Interference, 11 yards (no play)",-0.560,1.270
3,13:43,1,10,NWE 35,0,21,Tom Brady pass complete to Kevin Faulk for 3 yards (tackle by Antoine Winfield),1.270,1.130
3,13:05,2,7,NWE 38,0,21,Kevin Faulk left guard for 10 yards (tackle by Lawyer Milloy and London Fletcher),1.130,2.130
3,12:33,1,10,NWE 48,0,21,Kevin Faulk up the middle for 6 yards (tackle by London Fletcher and Antoine Winfield),2.130,2.390
3,11:59,2,4,BUF 46,0,21,"Penalty on Daniel Graham: False Start, 5 yards (no play)",2.390,1.720
3,11:42,2,9,NWE 49,0,21,Tom Brady pass incomplete intended for Daniel Graham,1.720,1.020
3,11:38,3,9,NWE 49,0,21,Larry Centers left guard for 8 yards (tackle by Takeo Spikes and Jeff Posey),1.020,0.400
3,11:03,4,1,BUF 43,0,21,"Antowain Smith up the middle for 1 yard (tackle by Takeo Spikes). Penalty on NWE: Illegal Shift, 5 yards (no play)",0.400,0.070
3,10:51,4,6,BUF 48,0,21,Ken Walter punts 23 yards,0.070,-0.610
3,10:39,1,10,BUF 25,0,21,"Drew Bledsoe for no gain. Drew Bledsoe fumbles, recovered by Willie McGinest at BUF-22",0.610,-4.110
3,10:35,1,10,BUF 22,0,21,Tom Brady pass incomplete intended for Deion Branch,4.110,3.560
3,10:29,2,10,BUF 22,0,21,Tom Brady pass complete to Kevin Faulk for 8 yards (tackle by Pierson Prioleau),3.560,4.150
3,10:04,3,2,BUF 14,0,21,Tom Brady pass complete to Antowain Smith for 12 yards (tackle by Pierson Prioleau),4.150,6.740
3,9:22,1,2,BUF 2,0,21,Antowain Smith left guard for no gain (tackle by DaShon Polk and London Fletcher),6.740,5.720
3,8:49,2,2,BUF 2,0,21,Antowain Smith left tackle for -1 yards (tackle by Chris Kelsay),5.720,4.720
3,8:01,,,,0,21,Timeout #1 by New England Patriots,0.000,4.720
3,8:01,3,3,BUF 3,0,21,"Penalty on Daniel Graham: False Start, 5 yards (no play)",4.720,3.580
3,8:01,3,8,BUF 8,0,21,Tom Brady pass incomplete intended for David Patten,3.580,2.950
,,,,,,,"NWE challenged the ruling, and the play was upheld.",,
3,7:55,4,8,BUF 8,0,21,Tom Brady pass incomplete intended for Deion Branch (defended by Kevin Thomas),2.950,0.380
3,7:49,1,10,BUF 8,0,21,Travis Henry right guard for 2 yards (tackle by Roman Phifer),-0.380,-0.630
3,7:02,,,,0,21,Timeout #1 by Buffalo Bills,0.000,-0.630
3,7:02,2,8,BUF 10,0,21,Travis Henry right tackle for 3 yards (tackle by Roman Phifer and Ty Warren),-0.630,-0.840
3,6:20,3,5,BUF 13,0,21,"Drew Bledsoe pass complete to Eric Moulds for 18 yards (tackle by Antwan Harris). Penalty on Eric Moulds: Taunting, 15 yards",-0.840,-0.140
3,5:50,1,10,BUF 16,0,21,Travis Henry up the middle for 5 yards (tackle by Roman Phifer and Richard Seymour),-0.140,0.150
3,5:05,2,5,BUF 21,0,21,Drew Bledsoe pass complete to Josh Reed for 5 yards (tackle by Tyrone Poole),0.150,0.670
3,4:07,1,10,BUF 26,0,21,Travis Henry right tackle for -1 yards (tackle by Mike Vrabel and Rodney Harrison),0.670,-0.010
3,3:24,2,11,BUF 25,0,21,Travis Henry right tackle for 1 yard (tackle by Richard Seymour and Rick Lyle),-0.010,-0.560
3,2:39,3,10,BUF 26,0,21,Drew Bledsoe pass incomplete,-0.560,-1.630
3,2:31,4,10,BUF 26,0,21,"Brian Moorman punts 64 yards, returned by Deion Branch for 17 yards (tackle by Kevin Thomas). Penalty on Bethel Johnson: Illegal Block Above the Waist, 10 yards",-1.630,0.370
3,2:17,1,10,NWE 11,0,21,Tom Brady pass complete to Kevin Faulk for 5 yards (tackle by Antoine Winfield),-0.370,-0.300
3,1:40,2,5,NWE 16,0,21,Tom Brady pass complete to David Patten for 42 yards (tackle by Nate Clements),-0.300,2.790
3,0:51,1,10,BUF 42,0,21,Tom Brady pass incomplete intended for Troy Brown,2.790,2.240
3,0:45,2,10,BUF 42,0,21,Tom Brady pass incomplete intended for Kevin Faulk is intercepted by Takeo Spikes at BUF-45 and returned for 1 yard (tackle by Matt Light),2.240,-1.990
3,0:37,1,10,BUF 46,0,21,Drew Bledsoe pass complete to Travis Henry for 10 yards,1.990,2.650
3,0:12,1,10,NWE 44,0,21,"Drew Bledsoe pass incomplete intended for Josh Reed. Penalty on Eugene Wilson: Defensive Pass Interference, 24 yards (no play)",2.650,4.240
3,0:06,1,10,NWE 20,0,21,Travis Henry up the middle for 4 yards (tackle by Ted Washington),4.240,4.280
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NWE 16,0,21,Travis Henry up the middle for 5 yards (tackle by Ted Johnson and Richard Seymour),4.280,4.590
4,14:15,3,1,NWE 11,0,21,Travis Henry right guard for 2 yards (tackle by Bobby Hamilton),4.590,5.140
4,13:32,1,9,NWE 9,0,21,Drew Bledsoe pass incomplete,5.140,4.380
4,13:26,2,9,NWE 9,0,27,"Travis Henry right tackle for 9 yards, touchdown",4.380,7.000
4,,,,NWE 2,0,28,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,0,28,"Rian Lindell kicks off 63 yards, returned by Kevin Faulk for 20 yards (tackle by Joe Burns)",0.000,0.740
4,13:14,1,10,NWE 27,0,28,Tom Brady pass complete to Larry Centers for 12 yards (tackle by Antoine Winfield),0.740,1.530
4,12:48,1,10,NWE 39,0,28,Tom Brady pass complete to Larry Centers for 3 yards (tackle by Takeo Spikes),1.530,1.390
4,12:19,2,7,NWE 42,0,28,Tom Brady pass complete to Troy Brown for 10 yards (tackle by Pierson Prioleau),1.390,2.390
4,11:53,1,10,BUF 48,0,28,Tom Brady pass complete to Daniel Graham for 1 yard (tackle by Kevin Thomas),2.390,1.980
4,11:20,2,9,BUF 47,0,28,Larry Centers up the middle for 6 yards (tackle by Pierson Prioleau and London Fletcher),1.980,2.080
4,11:20,3,3,BUF 41,0,28,Tom Brady pass complete to Deion Branch for 8 yards (tackle by Kevin Thomas),2.080,3.380
4,10:21,1,10,BUF 33,0,28,Larry Centers up the middle for 6 yards (tackle by London Fletcher),3.380,3.650
4,9:52,2,4,BUF 27,0,28,Tom Brady pass incomplete intended for Larry Centers is intercepted by Takeo Spikes at BUF-23,3.650,-0.480
4,9:44,1,10,BUF 23,0,28,Travis Henry right tackle for 4 yards (tackle by Rosevelt Colvin),0.480,0.470
4,8:59,2,6,BUF 27,0,28,Drew Bledsoe pass complete to Travis Henry for 9 yards (tackle by Willie McGinest),0.470,1.330
4,8:14,1,10,BUF 36,0,28,"Travis Henry right tackle for 11 yards (tackle by Rodney Harrison). Penalty on Rodney Harrison: Face Mask (15 Yards), 15 yards",1.330,3.050
4,7:54,1,10,NWE 38,0,28,Travis Henry right tackle for 3 yards (tackle by Tedy Bruschi and Ted Johnson),3.050,2.910
4,7:11,2,7,NWE 35,0,28,Travis Henry right tackle for 8 yards (tackle by Ty Law),2.910,3.780
4,6:38,1,10,NWE 27,0,28,Travis Henry left guard for 3 yards (tackle by Roman Phifer and Rodney Harrison),3.780,3.640
4,5:51,2,7,NWE 24,0,28,Travis Henry right tackle for -3 yards (tackle by Bobby Hamilton),3.640,2.540
4,5:03,,,,0,28,Timeout #2 by Buffalo Bills,0.000,2.540
4,5:03,3,10,NWE 27,0,28,Drew Bledsoe pass complete to Sammy Morris for 1 yard (tackle by Tyrone Poole),2.540,1.740
4,4:22,4,9,NWE 26,0,31,Rian Lindell 44 yard field goal good,1.740,3.000
4,,,,BUF 30,0,31,"Rian Lindell kicks off 62 yards, returned by Bethel Johnson for 28 yards (tackle by Josh Stamer)",0.000,1.330
4,4:08,1,10,NWE 36,0,31,"Rohan Davey pass incomplete intended for Larry Centers. Penalty on Adrian Klemm: Face Mask (15 Yards), 15 yards (no play)",1.330,0.340
4,4:04,1,25,NWE 21,0,31,Larry Centers up the middle for 13 yards (tackle by London Fletcher and Antoine Winfield),0.340,0.520
4,3:37,2,12,NWE 34,0,31,Larry Centers up the middle for 3 yards (tackle by Jeff Posey),0.520,0.230
4,3:08,3,9,NWE 37,0,31,Rohan Davey pass incomplete intended for David Patten (defended by Aaron Schobel),0.230,-0.910
4,3:02,4,9,NWE 37,0,31,"Ken Walter punts 50 yards, returned by Antonio Brown for 8 yards (tackle by Tedy Bruschi)",-0.910,-0.340
4,2:49,1,10,BUF 21,0,31,Joe Burns up the middle for 3 yards (tackle by Rick Lyle and Jarvis Green),0.340,0.210
4,2:10,2,7,BUF 24,0,31,Joe Burns up the middle for 1 yard (tackle by Mike Vrabel and Ty Warren),0.210,-0.360
4,2:00,3,6,BUF 25,0,31,Sammy Morris up the middle for 4 yards (tackle by Tedy Bruschi and Chris Akins),-0.360,-1.440
4,1:52,,,,0,31,Timeout #3 by New England Patriots,0.000,-1.440
4,1:52,4,2,BUF 29,0,31,"Brian Moorman punts 48 yards, returned by Bethel Johnson for 2 yards (tackle by Kevin Thomas)",-1.440,-0.610
4,1:39,1,10,NWE 25,0,31,Rohan Davey pass complete to David Patten for 6 yards (tackle by Nate Clements),0.610,0.870
4,1:21,2,4,NWE 31,0,31,Rohan Davey pass incomplete intended for Larry Centers (defended by Nate Clements),0.870,0.170
4,1:13,3,4,NWE 31,0,31,Rohan Davey pass complete to Bethel Johnson for 9 yards (tackle by Dainon Sidney),0.170,1.600
4,0:53,1,10,NWE 40,0,31,Rohan Davey pass complete to Bethel Johnson for 16 yards (tackle by Izell Reese),1.600,2.650
4,0:34,1,10,BUF 44,0,31,Rohan Davey pass incomplete intended for Bethel Johnson,2.650,2.110
4,0:27,2,10,BUF 44,0,31,"Rohan Davey pass incomplete intended for David Patten (defended by Coy Wire). Penalty on Coy Wire: Defensive Pass Interference, 43 yards (no play)",2.110,6.970
4,0:18,1,1,BUF 1,0,31,Rohan Davey pass incomplete intended for Christian Fauria,6.970,5.910
4,0:11,2,1,BUF 1,0,31,Antowain Smith left guard for no gain (tackle by Coy Wire),5.910,5.170
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
